

2015年05月06日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11378.13,-,0.5,---
發行量加權股價指數,9818.2,-,1.93,-0.02
臺灣50指數,7132.28,-,13.63,-0.19
臺灣中型100指數,7652.81,-,3.64,-0.05
臺灣資訊科技指數,8143.84,+,5.7,0.07
臺灣發達指數,8401.76,-,16.1,-0.19
臺灣高股息指數,6036.72,+,14.95,0.25
臺灣就業99指數,6001.9,-,29.98,-0.5
臺灣高薪100指數,5432.1,-,12.25,-0.23
臺灣企業經營101指數,6303.36,-,8.4,-0.13
臺灣低波動高股息指數,1495.87,+,2.22,0.15
未含金融保險股指數,8171.43,+,6.55,0.08
未含電子股指數,14519.97,-,25.28,-0.17
未含金融電子股指數,12244.32,+,1.51,0.01
水泥窯製類指數,573.47,-,2.23,-0.39
塑膠化工類指數,862.28,+,1.78,0.21
機電類指數,2134.27,+,3.13,0.15
水泥類指數,147.69,-,0.43,-0.29
食品類指數,1230.45,+,0.77,0.06
塑膠類指數,245.29,+,0.74,0.3
紡織纖維類指數,611.49,-,0.59,-0.1
電機機械類指數,168.1,+,1.01,0.6
電器電纜類指數,38,+,0.5,1.33
化學生技醫療類指數,109.39,+,0.48,0.44
化學類指數,109.53,+,0.49,0.45
生技醫療類指數,76.86,+,0.34,0.44
玻璃陶瓷類指數,53.69,-,0.48,-0.89
造紙類指數,178.11,+,0.27,0.15
鋼鐵類指數,100.18,+,0.58,0.58
橡膠類指數,365.95,-,1.88,-0.51
汽車類指數,349.94,-,1.08,-0.31
電子類指數,378.87,+,0.47,0.12
半導體類指數,121.27,+,0.32,0.26
電腦及週邊設備類指數,108.83,-,0.05,-0.05
光電類指數,42.46,-,0.29,-0.68
通信網路類指數,119.53,+,0.6,0.5
電子零組件類指數,91.84,+,0.19,0.21
電子通路類指數,117.86,+,0.59,0.5
資訊服務類指數,103.6,+,0.84,0.82
其他電子類指數,88.08,-,0.06,-0.07
建材營造類指數,320.72,+,2.65,0.83
航運類指數,90.43,-,2.94,-3.15
觀光類指數,126.98,+,1.26,1
金融保險類指數,1241.75,-,7.44,-0.6
貿易百貨類指數,240.48,+,0.38,0.16
油電燃氣類指數,105.12,+,0.07,0.07
其他類指數,283.76,+,0.53,0.19
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11721.98,-,0.51,---
發行量加權股價報酬指數,14950.75,-,2.94,-0.02
臺灣50報酬指數,10984.75,-,20.99,-0.19
臺灣中型100報酬指數,10955.32,-,5.22,-0.05
臺灣資訊科技報酬指數,11879.06,+,8.32,0.07
臺灣發達報酬指數,11717.88,-,22.46,-0.19
臺灣高股息報酬指數,9947.23,+,24.64,0.25
臺灣就業99報酬指數,6815.12,-,34.04,-0.5
臺灣高薪100報酬指數,5476.32,-,12.35,-0.23
臺灣企業經營101報酬指數,6733.42,-,8.97,-0.13
臺灣低波動高股息報酬指數,2937.13,+,4.36,0.15
未含金融電子股報酬指數,18823.01,+,2.32,0.01
水泥類報酬指數,195.43,-,0.58,-0.3
食品類報酬指數,1423.53,+,0.89,0.06
塑膠類報酬指數,305.13,+,0.91,0.3
紡織纖維類報酬指數,748.89,-,0.72,-0.1
電機機械類報酬指數,201.78,+,1.21,0.6
電器電纜類報酬指數,42.53,+,0.57,1.36
化學生技醫療類報酬指數,132.7,+,0.59,0.45
化學類報酬指數,135.66,+,0.61,0.45
生技醫療類報酬指數,89.13,+,0.39,0.44
玻璃陶瓷類報酬指數,57.24,-,0.51,-0.88
造紙類報酬指數,206.54,+,0.31,0.15
鋼鐵類報酬指數,123.68,+,0.71,0.58
橡膠類報酬指數,433.76,-,2.24,-0.51
汽車類報酬指數,407.34,-,1.25,-0.31
電子類報酬指數,527.97,+,0.66,0.13
半導體類報酬指數,162.35,+,0.43,0.27
電腦及週邊設備類報酬指數,155.95,-,0.08,-0.05
光電類報酬指數,50.13,-,0.34,-0.67
通信網路類報酬指數,183.06,+,0.92,0.51
電子零組件類報酬指數,125.82,+,0.26,0.21
電子通路類報酬指數,172.68,+,0.86,0.5
資訊服務類報酬指數,156.45,+,1.28,0.82
其他電子類報酬指數,102.19,-,0.08,-0.08
建材營造類報酬指數,416.07,+,3.43,0.83
航運類報酬指數,106.23,-,3.45,-3.15
觀光類報酬指數,140.93,+,1.4,1
金融保險類報酬指數,1546.7,-,9.27,-0.6
貿易百貨類報酬指數,279.97,+,0.44,0.16
油電燃氣類報酬指數,124.72,+,0.07,0.06
其他類報酬指數,362.69,+,0.67,0.19
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","88457499288","2394593702","809743"
"2.台灣存託憑證","101183158","14080439","2269"
"3.受益憑證","0","0","0"
"4.ETF","5719680944","196749950","32234"
"5.受益證券","56524870","3336000","466"
"6.變更交易股票","33994175","4607505","920"
"7.認購(售)權證","3363266140","3133447000","101072"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","88491493463","2399201207","810663"
"總計(1~12)","97732148575","5746814596","946704"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2965(18),460(16)
"下跌(跌停)",3297(27),287(3)
"持平",565,105
"未成交",3350,4
"無比價",905,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年05月06日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","6603488","1301","468611056","70.8","71.4","70.5","71.3","+","0.1","71.25","17","71.3","502","0.00"
="0051  ","中100 ","23060","17","706394","30.7","30.7","30.55","30.6","-","0.1","30.57","2","30.6","8","0.00"
="0052  ","FB科技","4000","4","167400","41.83","41.9","41.81","41.86","-","0.17","41.92","10","42.21","24","0.00"
="0053  ","寶電子","16000","8","473720","29.6","29.65","29.56","29.65","-","0.04","29.57","2","29.68","1","0.00"
="0054  ","台商50","60000","10","1450530","24.09","24.2","24.03","24.1","-","0.1","24.09","1","24.2","2","0.00"
="0055  ","寶金融","2610400","408","43619830","16.85","16.85","16.63","16.82","-","0.03","16.82","91","16.83","7","0.00"
="0056  ","高股息","369068","202","9245969","25.01","25.11","25","25.08","+","0.07","25.08","16","25.1","181","0.00"
="0057  ","FB摩台","3000","3","129750","43.11","43.32","43.11","43.32"," ","0","43.26","50","43.31","58","0.00"
="0058  ","FB發達","3000","2","120530","40.23","40.23","40.15","40.15","-","0.28","40.24","25","40.44","11","0.00"
="0059  ","FB金融","39000","10","1470680","37.77","37.78","37.63","37.73","-","0.51","37.78","33","38.02","10","0.00"
="0060  ","新台灣","3000","3","103780","34.63","34.65","34.5","34.65","-","0.15","34.48","1","34.8","3","0.00"
="0061  ","寶滬深","38626567","6880","836296011","21.51","22","21.31","21.83","-","0.24","21.83","1","21.84","25","0.00"
="006203","寶摩臺","19000","3","643380","33.91","34.02","33.85","34.02","-","0.06","33.54","2","34.3","1","0.00"
="006204","豐臺灣","6450","5","315061","48.83","48.83","48.83","48.83","-","0.24","49","1","49.09","15","0.00"
="006205","FB上証","15653372","2867","606940163","38.3","39.37","38.01","39.1","-","0.27","39.08","37","39.1","58","0.00"
="006206","元上證","24503033","2607","858306809","34.7","35.4","34.58","35","-","0.33","35","482","35.04","5","0.00"
="006207","FH滬深","12448738","2416","347682526","27.88","28.19","27.73","28.02","-","0.43","28.01","17","28.02","18","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","40.06","40","40.28","36","0.00"
="00631L","T50正2","1317000","406","31243800","23.65","23.98","23.52","23.88","+","0.04","23.86","1","23.88","60","0.00"
="00632R","T50反1","4713161","1229","84741880","18","18.04","17.88","17.89","-","0.04","17.89","89","17.9","2","0.00"
="00633L","上証2X","26972303","7151","1583627280","57.9","60.5","57.1","60.3","+","0.8","60.25","3","60.3","313","0.00"
="00634R","上証反","45379080","4187","449593950","10.02","10.08","9.73","9.75","-","0.13","9.75","725","9.76","45","0.00"
="00635U","元黃金","2769000","175","54893840","19.75","19.84","19.75","19.82","+","0.14","19.82","5","19.83","42","0.00"
="00636 ","CFA50 ","14377100","1843","309299070","21.32","21.84","21.24","21.71","-","0.14","21.71","103","21.72","1","0.00"
="0080  ","恒中國","9400","43","5221620","560","565","550","560","-","10","555","2","559.85","5","0.00"
="0081  ","恒香港","430","8","493500","1160","1160","1130","1130","-","80","1120","2","1200","1","0.00"
="008201","上證50","221300","446","24282415","109","112","107.8","111.2","-","0.5","111.15","7","111.2","1","0.00"
="01001T","富邦R1","545000","103","10312700","18.8","19.02","18.7","19.02","+","0.22","19.02","24","19.03","23","0.00"
="01002T","國泰R1","1310000","197","24589810","18.76","18.82","18.75","18.8","+","0.05","18.8","16","18.82","1","0.00"
="01003T","新光R1","499000","23","7016000","14.06","14.08","14.04","14.07","-","0.01","14.04","18","14.08","35","0.00"
="01004T","富邦R2","757000","46","10938570","14.45","14.45","14.43","14.43","-","0.02","14.43","1","14.44","55","0.00"
="01007T","國泰R2","225000","97","3667790","16.3","16.35","16.27","16.27"," ","0","16.27","9","16.32","2","0.00"
"1101  ","台泥  ","2957119","1525","128039862","43.3","43.45","43.15","43.15","-","0.15","43.15","340","43.35","315","14.73"
"1102  ","亞泥  ","3158320","1716","121915207","38.6","38.75","38.55","38.6","-","0.2","38.6","132","38.65","1","13.88"
"1103  ","嘉泥  ","312562","190","4426098","14.1","14.25","14","14.25","+","0.2","14.2","5","14.25","22","475"
"1104  ","環泥  ","705863","305","22285579","31.6","32","31.2","31.6"," ","0","31.5","108","31.6","73","13.98"
"1108  ","幸福  ","281185","146","3037494","10.7","10.85","10.7","10.85","+","0.05","10.8","24","10.85","17","11.54"
"1109  ","信大  ","103002","74","1428276","13.9","13.9","13.8","13.85","+","0.05","13.8","57","13.85","7","20.67"
"1110  ","東泥  ","101001","79","1768917","17.55","17.6","17.35","17.6","+","0.05","17.55","11","17.6","50","70.4"
"1201  ","味全  ","1023664","500","24342582","23.85","23.9","23.65","23.65","-","0.2","23.65","59","23.7","27","0.00"
"1203  ","味王  ","94317","66","2288638","24.25","24.35","24.15","24.3"," ","0","24.25","5","24.3","9","21.7"
"1210  ","大成  ","1857593","839","46074937","24.8","24.85","24.75","24.85"," ","0","24.8","39","24.85","173","14.62"
"1213  ","大飲  ","49002","27","1078094","22","22.15","21.9","22.1"," ","0","22.05","6","22.1","14","100.45"
"1215  ","卜蜂  ","753995","452","20955703","27.9","28","27.6","27.85","-","0.2","27.85","4","27.9","5","8.68"
