

2014年07月14日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11097.67,+,32.42,0.29
發行量加權股價指數,9520.3,+,24.46,0.26
臺灣50指數,6769.2,-,7.32,-0.11
臺灣中型100指數,7790.1,+,50.08,0.65
臺灣資訊科技指數,8094.1,-,67.6,-0.83
臺灣發達指數,8207.08,+,12.8,0.16
臺灣高股息指數,6062.5,+,29.89,0.5
臺灣就業99指數,5639.63,+,58.4,1.05
臺灣企業經營101指數,6024.15,+,16.4,0.27
臺灣低波動高股息指數,1490.84,+,4.95,0.33
未含金融保險股指數,8066.16,-,0.04,---
未含電子股指數,13519.58,+,101.84,0.76
未含金融電子股指數,11736.12,+,32.66,0.28
水泥窯製類指數,600.27,-,0.81,-0.13
塑膠化工類指數,850.77,+,0.28,0.03
機電類指數,2149.24,-,2.51,-0.12
水泥類指數,152.02,-,0.28,-0.18
食品類指數,1303.44,-,0.13,-0.01
塑膠類指數,231.29,-,1.05,-0.45
紡織纖維類指數,542.08,+,3.58,0.66
電機機械類指數,174.01,+,2.25,1.31
電器電纜類指數,42.25,+,0.37,0.88
化學生技醫療類指數,117.23,+,0.78,0.67
化學類指數,112.6,+,0.73,0.65
生技醫療類指數,86.94,+,0.58,0.67
玻璃陶瓷類指數,61.18,+,0.07,0.11
造紙類指數,185.18,-,0.67,-0.36
鋼鐵類指數,96.93,-,0.11,-0.11
橡膠類指數,392.67,+,4.45,1.15
汽車類指數,330.81,+,2.9,0.88
電子類指數,380.93,-,0.66,-0.17
半導體類指數,120.69,-,1.67,-1.36
電腦及週邊設備類指數,111.2,+,1.02,0.93
光電類指數,44.18,+,0.76,1.75
通信網路類指數,117.4,+,0.53,0.45
電子零組件類指數,95.4,-,0.16,-0.17
電子通路類指數,119.99,+,0.26,0.22
資訊服務類指數,101.44,+,0.51,0.51
其他電子類指數,87.91,+,0.55,0.63
建材營造類指數,282.99,+,0.27,0.1
航運類指數,73.17,+,0.76,1.05
觀光類指數,144.24,+,1.63,1.14
金融保險類指數,1079.12,+,20.83,1.97
貿易百貨類指數,253.3,+,2.33,0.93
油電燃氣類指數,97.58,+,0.61,0.63
其他類指數,242.69,-,1.41,-0.58
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11236.72,+,67.4,0.6
