

2015年03月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11054.76,-,69.84,-0.63
發行量加權股價指數,9512.91,-,66.44,-0.69
臺灣50指數,6874.56,-,75.67,-1.09
臺灣中型100指數,7634.45,-,25.57,-0.33
臺灣資訊科技指數,8331.01,-,136.71,-1.61
臺灣發達指數,8051.65,-,43.83,-0.54
臺灣高股息指數,5988.78,-,33.34,-0.55
臺灣就業99指數,5733.16,-,30,-0.52
臺灣高薪100指數,5177.97,-,35.81,-0.69
臺灣企業經營101指數,6058.16,-,46.93,-0.77
臺灣低波動高股息指數,1437.11,-,6.97,-0.48
未含金融保險股指數,8026.23,-,61.5,-0.76
未含電子股指數,13486.03,-,35.05,-0.26
未含金融電子股指數,11572.58,-,29.85,-0.26
水泥窯製類指數,562.94,-,5.06,-0.89
塑膠化工類指數,796.97,-,3.75,-0.47
機電類指數,2144.79,-,22.15,-1.02
水泥類指數,143.71,-,1.29,-0.89
食品類指數,1241.94,-,7.08,-0.57
塑膠類指數,219.28,-,0.84,-0.38
紡織纖維類指數,560.01,-,1.81,-0.32
電機機械類指數,163.69,+,0.04,0.02
電器電纜類指數,37.08,+,0.06,0.16
化學生技醫療類指數,104.4,-,0.18,-0.17
化學類指數,103.22,+,0.13,0.13
生技醫療類指數,74.59,-,0.43,-0.57
玻璃陶瓷類指數,55.15,-,0.52,-0.93
造紙類指數,164.83,-,0.26,-0.16
鋼鐵類指數,97.98,-,0.54,-0.55
橡膠類指數,373.38,-,4.34,-1.15
汽車類指數,323.99,-,2.24,-0.69
電子類指數,381.21,-,4.09,-1.06
半導體類指數,125.35,-,2.28,-1.79
電腦及週邊設備類指數,107.83,-,0.77,-0.71
光電類指數,41.73,+,0.09,0.22
通信網路類指數,120.84,-,1.02,-0.84
電子零組件類指數,95.18,-,0.39,-0.41
電子通路類指數,118.83,-,0.03,-0.03
資訊服務類指數,102.9,+,0.03,0.03
其他電子類指數,81.62,-,0.48,-0.58
建材營造類指數,289.47,+,0.15,0.05
航運類指數,95.57,+,1.27,1.35
觀光類指數,121.24,-,0.07,-0.06
金融保險類指數,1107.11,-,2.93,-0.26
貿易百貨類指數,244.63,+,0.61,0.25
油電燃氣類指數,87.84,-,0.22,-0.25
其他類指數,273.81,-,1.22,-0.44
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11388.5,-,71.95,-0.63
發行量加權股價報酬指數,14485.55,-,101.17,-0.69
臺灣50報酬指數,10587.83,-,116.54,-1.09
臺灣中型100報酬指數,10927.42,-,36.6,-0.33
臺灣資訊科技報酬指數,12152.07,-,199.42,-1.61
臺灣發達報酬指數,11228.84,-,61.13,-0.54
臺灣高股息報酬指數,9868.23,-,54.94,-0.55
臺灣就業99報酬指數,6508.09,-,34.05,-0.52
臺灣高薪100報酬指數,5220.12,-,36.11,-0.69
臺灣企業經營101報酬指數,6471.49,-,50.13,-0.77
臺灣低波動高股息報酬指數,2821.77,-,13.67,-0.48
未含金融電子股報酬指數,17789.19,-,45.88,-0.26
水泥類報酬指數,190.18,-,1.69,-0.88
食品類報酬指數,1436.83,-,8.19,-0.57
塑膠類報酬指數,272.78,-,1.04,-0.38
紡織纖維類報酬指數,685.84,-,2.21,-0.32
電機機械類報酬指數,196.49,+,0.05,0.03
電器電纜類報酬指數,41.5,+,0.07,0.17
化學生技醫療類報酬指數,126.64,-,0.22,-0.17
化學類報酬指數,127.85,+,0.17,0.13
生技醫療類報酬指數,86.5,-,0.49,-0.56
玻璃陶瓷類報酬指數,58.8,-,0.54,-0.91
造紙類報酬指數,191.14,-,0.31,-0.16
鋼鐵類報酬指數,120.97,-,0.67,-0.55
橡膠類報酬指數,442.57,-,5.14,-1.15
汽車類報酬指數,377.12,-,2.61,-0.69
電子類報酬指數,531.23,-,5.71,-1.06
半導體類報酬指數,167.8,-,3.06,-1.79
電腦及週邊設備類報酬指數,154.51,-,1.1,-0.71
光電類報酬指數,49.27,+,0.11,0.22
通信網路類報酬指數,185.07,-,1.55,-0.83
電子零組件類報酬指數,130.4,-,0.53,-0.4
電子通路類報酬指數,174.11,-,0.04,-0.02
資訊服務類報酬指數,155.38,+,0.04,0.03
其他電子類報酬指數,94.71,-,0.55,-0.58
建材營造類報酬指數,375.53,+,0.19,0.05
航運類報酬指數,112.27,+,1.49,1.35
觀光類報酬指數,133.96,-,0.07,-0.05
金融保險類報酬指數,1378.99,-,3.65,-0.26
貿易百貨類報酬指數,284.81,+,0.72,0.25
油電燃氣類報酬指數,104.22,-,0.26,-0.25
