

2008年06月30日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年06月30日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","102000","26","733110","7.19","7.29","7.16","7.18","-","0.01","7.17","5","7.18","10","0.00"
="0050  ","台灣50","10624844","2098","588171483","55.5","55.7","55","55","-","0.25","55","1,279","55.05","9","0.00"
="0051  ","中100 ","290000","115","8146210","28.45","28.5","27.8","27.89","-","0.36","27.85","6","27.89","30","0.00"
="0052  ","FB科技","62000","12","2153250","34.45","34.8","34.45","34.8","+","0.35","34.45","2","34.8","84","0.00"
="0053  ","寶電子","410000","77","8976270","21.81","22.1","21.81","21.91","+","0.16","21.91","1","21.92","3","0.00"
="0054  ","台商50","293000","51","5357250","18.62","18.62","18.15","18.15","-","0.09","18.15","9","18.25","25","0.00"
="0055  ","寶金融","3612030","565","51151166","14.35","14.42","13.96","14","-","0.19","14","199","14.01","50","0.00"
="0056  ","高股息","1396000","311","31788130","23.02","23.02","22.56","22.9","-","0.1","22.7","50","22.9","158","0.00"
="0057  ","FB摩台","508000","29","14374760","28.38","28.58","28.2","28.2","+","0.05","28.15","50","28.37","60","0.00"
="0058  ","FB發達","102000","15","2865180","28.15","28.3","28","28","-","0.1","27.8","21","28","67","0.00"
="0059  ","FB金融","280000","27","8194620","29.5","29.5","28.89","28.89","-","0.71","28.78","1","28.89","34","0.00"
="01001T","富邦R1","374000","44","4297510","11.54","11.54","11.4","11.4","-","0.16","11.1","10","11.4","288","0.00"
="01002T","國泰R1","1101000","53","11586810","10.49","10.58","10.49","10.49"," ","0","10.46","10","10.49","496","0.00"
="01003T","新光R1","1350000","65","13659150","10","10.15","10","10.15","+","0.14","10.1","1","10.15","6","0.00"
="01004T","富邦R2","202000","34","2133220","10.6","10.6","10.55","10.56","-","0.04","10.56","60","10.58","2","0.00"
="01005T","三鼎  ","88000","23","673150","7.69","7.75","7.6","7.7"," ","0","7.63","8","7.7","342","0.00"
="01007T","國泰R2","657000","87","7072970","10.6","11.3","10.5","11.3","+","0.7","11.3","295","11.34","110","0.00"
="01008T","駿馬R1","346000","36","3196460","9.04","9.66","9","9.66","+","0.62","9.66","81","--","0","0.00"
"1101  ","台泥  ","12775436","3638","525438176","40.9","41.4","40.65","41","+","0.35","40.95","141","41","419","17.45"
"1102  ","亞泥  ","7475304","2431","339977478","45.5","45.9","44.8","45.5","+","0.5","45.4","1","45.5","1,650","11.73"
"1103  ","嘉泥  ","1329832","345","29143586","22","22.45","21.65","21.65","-","0.35","21.65","18","21.7","11","12.51"
"1104  ","環泥  ","4420773","743","112423926","25","25.75","25","25.45","+","0.2","25.45","89","25.5","107","21.75"
"1108  ","幸福  ","1058984","369","10391264","10","10.05","9.67","9.74","-","0.2","9.71","1","9.74","5","21.17"
"1109  ","信大  ","409400","133","4455630","11.05","11.15","10.65","10.75","-","0.2","10.7","2","10.85","14","14.53"
"1110  ","東泥  ","1802200","503","20750579","11.7","11.95","11.05","11.05","-","0.55","11.05","82","11.2","1","22.1"
"1201  ","味全  ","1202618","503","20175093","16.8","17.05","16.55","16.6","-","0.1","16.6","7","16.7","3","18.44"
"1203  ","味王  ","832521","293","15831276","18.9","19.3","18.7","18.7","+","0.05","18.65","37","18.7","5","0.00"
"1210  ","大成  ","5395269","1740","241790793","45","45.6","44","44.8","+","0.1","44.75","5","44.8","5","15.29"
"1213  ","大飲  ","159001","64","1546309","10.1","10.1","9.4","9.6","-","0.45","9.6","20","9.65","2","960"
"1215  ","卜蜂  ","3521471","1088","64327078","18.6","18.7","17.85","17.85","-","0.45","17.85","27","17.9","10","11.44"
"1216  ","統一  ","9540782","2737","351957681","37.15","37.6","36.45","36.5","-","0.6","36.5","198","36.55","51","13.62"
"1217  ","愛之味","3676950","945","32496599","9.1","9.3","8.47","8.47","-","0.63","--","0","8.47","51","0.00"
"1218  ","泰山  ","1389952","470","12991349","9.56","9.67","9","9.02","-","0.44","9.02","7","9.04","1","24.38"
"1219  ","福壽  ","4596020","1407","72789636","16","16.3","15.45","15.5","-","0.3","15.45","23","15.5","21","15.66"
"1220  ","台榮  ","117006","58","1082954","9.35","9.5","9.01","9.01","-","0.44","9.01","7","9.02","1","100.11"
"1225  ","福懋油","9392858","2756","190062419","20.85","20.85","19.8","20.1"," ","0","20.05","5","20.1","76","10.69"
"1227  ","佳格  ","3035500","1014","82795150","27.5","27.8","26.15","26.15","-","0.85","26.1","3","26.15","8","21.97"
"1229  ","聯華  ","2227200","707","38252489","17.3","17.4","16.8","16.8","-","0.4","16.8","40","16.9","35","8.16"
"1231  ","聯華食","262000","99","2956400","11.3","11.5","11.05","11.05","-","0.25","11.05","5","11.25","4","17"
"1232  ","大統益","160914","120","6621847","41.9","41.9","40.5","41.3","-","0.1","40.75","1","41.3","5","11.9"
"1233  ","天仁  ","101000","31","3014850","30","30.2","29.5","29.5","-","0.35","29.5","30","30.2","3","18.79"
"1234  ","黑松  ","1088204","271","15757827","14.65","14.85","14.2","14.25","-","0.4","14.25","277","14.4","25","59.38"
"1235  ","興泰  ","1000","1","34600","34.6","34.6","34.6","34.6"," ","0","33.7","2","35.2","3","17.04"
"1236  ","宏亞  ","142050","73","2386695","16.6","16.9","16.6","16.8","+","0.1","16.8","14","16.9","8","9.44"
"1301  ","台塑  ","14307022","5600","1068496080","76.5","77","73.2","73.2","-","3.3","73.2","78","73.3","4","8.83"
"1303  ","南亞  ","19061567","6413","1238795724","65.9","66.1","64.3","64.5","-","0.9","64.4","133","64.5","86","8.78"
"1304  ","台聚  ","4435815","1280","72259765","16.4","16.5","16.1","16.1"," ","0","16.1","99","16.15","17","6.76"
"1305  ","華夏  ","3847000","800","42844450","11.15","11.3","10.95","11","+","0.1","11","772","11.05","3","17.46"
"1307  ","三芳  ","42002","24","1074350","25.8","26.3","25.1","25.1","-","1","25","10","25.1","8","10.82"
"1308  ","亞聚  ","1859486","617","42911432","23.15","23.7","22.6","23.7","+","0.9","23.15","1","23.7","19","6.27"
"1309  ","台達化","1162000","277","10742470","9.3","9.5","9","9.16","-","0.14","9.16","7","9.19","9","12.05"
"1310  ","台苯  ","2166704","633","24748681","11.4","11.65","11.2","11.2","-","0.1","11.2","48","11.3","34","22.86"
"1312  ","國喬  ","3399128","702","30780632","8.91","9.14","8.9","9.06","+","0.16","9.06","10","9.07","1","5.49"
"1312A ","國喬特","6000","5","97000","16.1","16.3","16.1","16.2","+","0.1","16","1","16.2","1","0.00"
"1313  ","聯成  ","2533272","619","41229551","16.25","16.45","16.1","16.15","-","0.1","16.15","4","16.2","32","6.81"
"1314  ","中石化","26797018","5304","373056186","14.1","14.3","13.5","13.5","-","0.45","13.5","299","13.55","144","7.18"
"1315  ","達新  ","443403","188","9407822","21.6","21.8","20.7","20.7","-","1","20.7","63","20.9","3","15.68"
"1316  ","上曜  ","71008","28","399504","5.85","5.85","5.6","5.6","+","0.05","5.6","1","5.69","2","20"
"1319  ","東陽  ","1281553","259","27148180","21.2","21.4","21","21.15"," ","0","21.15","64","21.2","4","9.48"
"1321  ","大洋  ","536004","230","12924145","24.1","24.6","23.6","23.6","-","0.5","23.55","21","23.6","9","0.00"
"1323  ","永裕  ","163000","69","1903850","11.75","12","11.55","11.65","-","0.15","11.65","11","11.7","8","11.53"
"1324  ","地球  ","255000","111","3198900","12.45","13.35","12.45","12.45","-","0.9","--","0","12.45","26","0.00"
"1325  ","恆大  ","233636","113","2648459","11.55","11.65","11.1","11.15","-","0.35","11.1","6","11.15","7","9.21"
"1326  ","台化  ","8010046","2970","482232760","61","61","59.7","59.8","-","0.2","59.8","90","59.9","12","7.37"
"1402  ","遠東新","19313692","3881","774463042","40.2","40.5","39.55","39.55"," ","0","39.55","863","39.6","14","15.69"
"1409  ","新纖  ","11453341","1505","89778548","8.17","8.29","7.6","7.6","-","0.57","--","0","7.6","93","25.33"
"1410  ","南染  ","195481","55","3882475","20","20","19.25","19.9","-","0.75","19.25","1","19.95","9","221.11"
"1413  ","宏洲  ","213286","42","630158","2.98","3.05","2.91","2.92","-","0.07","2.9","14","2.95","2","292"
"1414  ","東和  ","229520","58","1218646","5.39","5.39","5.17","5.17","-","0.16","5.17","1","5.18","2","30.41"
"1416  ","廣豐  ","4029070","712","33459018","8.46","8.62","7.95","8","-","0.44","7.95","32","8","4","0.00"
"1417  ","嘉裕  ","2194366","405","16683189","8.09","8.2","7.35","7.35","-","0.55","--","0","7.35","109","11.67"
"1418  ","東華  ","670000","123","1643200","2.55","2.55","2.42","2.42","-","0.09","2.42","15","2.45","5","0.00"
"1419  ","新紡  ","2705224","595","58024190","22.35","22.6","20.95","20.95","-","1.55","--","0","20.95","63","299.29"
"1423  ","利華  ","612000","114","4732380","7.85","7.91","7.5","7.69","-","0.16","7.51","2","7.69","13","9.86"
"1432  ","大魯閣","0","0","0","--","--","--","--"," ","0","--","0","6.3","1","1.17"
"1434  ","福懋  ","1408081","647","42217848","30","30.3","29.75","29.95","+","0.1","29.95","1","30","77","7.17"
"1435  ","中福  ","597002","160","3319030","5.64","5.79","5.3","5.4","-","0.24","5.32","6","5.4","35","54"
"1436  ","華友聯","273000","37","2536280","9.46","9.46","9.17","9.3","-","0.2","9.1","38","9.3","5","0.00"
"1437  ","勤益控","1265180","339","22644171","18.3","18.45","17.6","18.05","-","0.25","18","14","18.05","4","22.01"
"1438  ","裕豐  ","0","0","0","--","--","--","--"," ","0","--","0","2.58","1","0.00"
"1439  ","中和  ","234000","43","2761250","12.85","12.85","11.65","11.65","-","0.85","--","0","11.65","70","48.54"
"1440  ","南紡  ","6907285","1198","85950981","12.8","13","12.05","12.05","-","0.9","--","0","12.05","234","16.97"
"1441  ","大東  ","93010","35","461205","5.01","5.16","4.86","4.86","-","0.11","4.86","17","4.9","10","162"
"1442  ","名軒  ","419000","50","10056400","23.3","24.2","22.8","24.15","-","0.2","23.95","29","24.15","13","22.36"
"1443  ","立益  ","177000","35","469760","2.76","2.76","2.59","2.72","+","0.01","2.62","9","2.72","2","0.00"
"1444  ","力麗  ","3467820","539","24880497","7.55","7.58","6.94","6.95","-","0.51","6.95","82","6.96","68","11.21"
"1445  ","大宇  ","28108","15","182591","6.28","6.63","6.28","6.5"," ","0","6.35","6","6.58","3","0.00"
"1446  ","宏和  ","73053","35","715613","10","10","9.61","9.74","-","0.21","9.63","1","9.74","2","12.02"
"1447  ","力鵬  ","1464292","303","9566663","6.82","6.88","6.31","6.31","-","0.44","6.31","13","6.36","10","0.00"
"1449  ","佳和  ","1134630","150","2675051","2.37","2.45","2.28","2.45","+","0.11","2.43","50","2.45","1","0.00"
"1451  ","年興  ","452680","175","7478287","16.65","16.7","16.4","16.4","-","0.25","16.4","150","16.5","1","8.54"
"1452  ","宏益  ","399104","117","3126728","7.98","8.1","7.5","7.5","-","0.48","7.5","17","7.8","1","14.71"
"1453  ","大將  ","94671","30","647387","6.68","6.84","6.68","6.84","+","0.44","6.84","311","--","0","1.76"
"1454  ","台富  ","255002","77","1812534","7","7.2","6.9","7.2","+","0.2","7.07","10","7.2","6","72"
"1455  ","集盛  ","826844","149","5308792","6.55","6.6","6.22","6.4","-","0.15","6.3","4","6.4","23","19.39"
"1456  ","怡華  ","557323","103","1682731","3","3.15","2.9","3.15","+","0.14","3.04","50","3.15","16","8.08"
"1457  ","宜進  ","515100","128","2674898","5.1","5.36","5.1","5.12","-","0.17","5.12","85","5.19","5","18.96"
"1459  ","聯發  ","225900","64","1776504","8.1","8.1","7.65","7.65","-","0.35","7.6","2","7.65","3","13.42"
"1460  ","宏遠  ","626000","164","4059718","6.44","6.71","6.3","6.5","+","0.06","6.4","10","6.5","52","29.55"
"1463  ","強盛  ","89000","21","559800","6.4","6.4","6.1","6.1","-","0.08","6.1","2","6.11","4","0.00"
"1464  ","得力  ","43150","16","297490","6.9","6.91","6.87","6.87","-","0.03","6.87","6","6.89","1","137.4"
"1465  ","偉全  ","62000","22","647700","10.6","10.65","10.2","10.3","-","0.65","10.3","16","10.65","3","13.04"
"1466  ","聚隆  ","48000","20","275960","5.85","5.93","5.7","5.71","-","0.14","5.71","2","5.84","4","6.72"
"1467  ","南緯  ","1220551","311","11483139","9.3","9.89","9.3","9.3","X","0","--","0","9.3","20","0.00"
"1468  ","昶和  ","116000","31","1380750","11.9","12","11.8","11.9","+","0.05","11.85","1","11.9","2","0.00"
"1469  ","理隆  ","4000","4","43400","10.85","10.85","10.85","10.85","+","0.3","10.3","1","10.65","3","0.00"
