

2005年04月04日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年04月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","0","0","0","--","--","--","--"," ","0","6.95","30","7","1","0.00"
="0015  ","富邦  ","1807000","32","10555410","5.8","5.89","5.8","5.85"," ","0","5.85","3","5.87","5","0.00"
="0029  ","富邦店","827000","50","4600310","5.55","5.58","5.52","5.55","-","0.01","5.55","120","5.57","4","0.00"
="0050  ","台灣50","2461000","309","115137460","46.74","46.92","46.66","46.7","-","0.05","46.68","6","46.7","48","0.00"
="01001T","富邦R1","4521000","213","46083400","10.15","10.2","10.15","10.2","+","0.05","10.15","9,158","10.2","932","0.00"
"1101  ","台泥  ","35775169","4467","664841749","17.8","19","17.8","18.9","+","1.1","18.85","41","18.9","252","14.65"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","27.4","2","27.55","4","0.00"
"1102  ","亞泥  ","2936428","421","61472577","20.8","21.15","20.8","21","+","0.2","21","8","21.05","24","7"
"1103  ","嘉泥  ","1656555","432","21406371","13.15","13.15","12.8","12.95","-","0.2","12.95","3","13","2","11.99"
"1104  ","環泥  ","1058959","149","13366971","12.5","12.7","12.5","12.65","+","0.05","12.6","263","12.65","11","9.96"
"1107  ","建台  ","183000","26","145980","0.77","0.86","0.77","0.86","+","0.05","0.86","10","--","0","0.00"
"1108  ","幸福  ","779200","204","6106210","7.73","7.95","7.73","7.89","+","0.15","7.88","9","7.89","8","5.76"
"1109  ","信大  ","124001","34","1226139","9.83","9.91","9.83","9.89","+","0.05","9.89","5","9.9","5","9.51"
"1110  ","東泥  ","844101","171","6372928","7.52","7.59","7.49","7.59","-","0.07","7.59","3","7.6","24","10.12"
"1201  ","味全  ","472445","148","4744094","10.05","10.1","10","10.05"," ","0","10.05","18","10.1","14","25.13"
"1203  ","味王  ","408001","120","4044859","9.9","10","9.75","9.99","-","0.01","9.99","45","10","14","11.1"
"1204  ","津津  ","83000","32","278730","3.4","3.45","3.28","3.39","-","0.12","3.3","19","3.39","2","0.00"
"1207  ","嘉食化","246699","70","702731","2.9","2.91","2.82","2.82","-","0.08","2.82","40","2.86","34","0.00"
"1210  ","大成  ","263881","76","2203479","8.35","8.37","8.32","8.35"," ","0","8.32","23","8.35","14","32.12"
"1212  ","中日  ","133000","13","76960","0.58","0.58","0.55","0.56"," ","0","0.56","47","0.58","18","0.00"
"1213  ","大飲  ","0","0","0","--","--","--","--"," ","0","11.3","1","11.45","1","97.92"
