

2004年12月14日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2004年12月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","4000","2","26800","6.7","6.7","6.7","6.7"," ","0","6.6","30","6.7","4","0.00"
="0015  ","富邦  ","5925000","119","31462150","5.35","5.35","5.3","5.35"," ","0","5.35","154","5.4","472","0.00"
="0029  ","富邦店","339000","33","1609000","4.72","4.83","4.66","4.73","-","0.02","4.73","3","4.75","5","0.00"
="0050  ","台灣50","2300000","368","106309120","46.3","46.32","46.12","46.23","+","0.23","46.23","11","46.26","2","0.00"
"1101  ","台泥  ","6551438","1344","128335512","19.7","19.7","19.5","19.6"," ","0","19.5","1,678","19.6","47","15.19"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","27.1","4","27.5","9","0.00"
"1102  ","亞泥  ","7308406","894","158757811","21.9","21.9","21.5","21.9"," ","0","21.8","7","21.9","1,152","7.3"
"1103  ","嘉泥  ","858728","185","12493517","14.6","14.6","14.5","14.55"," ","0","14.55","18","14.6","794","13.47"
"1104  ","環泥  ","1144800","217","13643432","12.1","12.1","11.85","11.9","-","0.15","11.85","205","11.9","14","9.37"
"1107  ","建台  ","711914","69","399462","0.62","0.62","0.54","0.54","-","0.04","--","0","0.54","40","0.00"
"1108  ","幸福  ","516917","104","4468331","8.7","8.75","8.6","8.7","+","0.05","8.65","10","8.7","57","6.35"
"1109  ","信大  ","22397","19","221219","9.95","9.95","9.85","9.9","+","0.1","9.85","14","9.95","12","9.52"
"1110  ","東泥  ","636025","144","5030312","8","8","7.85","7.95","+","0.05","7.9","8","7.95","22","10.6"
"1201  ","味全  ","917000","222","10099576","10.95","11.1","10.95","11.05","+","0.15","11","136","11.05","4","27.63"
"1203  ","味王  ","243030","65","2573313","10.65","10.65","10.55","10.6","+","0.05","10.55","43","10.65","32","11.78"
"1204  ","津津  ","25000","7","103640","4.16","4.2","4.1","4.16"," ","0","4.16","10","4.18","4","0.00"
"1207  ","嘉食化","263470","61","1077218","4.16","4.16","4.06","4.07"," ","0","4.06","10","4.07","15","0.00"
"1210  ","大成  ","181555","36","1452440","8","8","8","8","-","0.05","7.95","113","8","14","30.77"
"1212  ","中日  ","68000","4","41800","0.6","0.62","0.6","0.62","+","0.01","0.59","15","0.63","20","0.00"
"1213  ","大飲  ","4018","4","45659","11.35","11.5","11.3","11.5","-","0.2","11.3","7","11.5","4","104.55"
"1215  ","卜蜂  ","182878","56","1200912","6.55","6.65","6.5","6.55"," ","0","6.55","119","6.6","26","59.55"
"1216  ","統一  ","3560801","583","57800787","16.4","16.4","16.1","16.3","-","0.2","16.2","114","16.3","823","29.64"
"1217  ","愛之味","556556","175","3891846","7.05","7.1","6.9","7.05"," ","0","7","216","7.05","1","47"
"1218  ","泰山  ","211018","47","1442671","6.85","6.9","6.8","6.9","+","0.1","6.85","10","6.9","145","23"
"1219  ","福壽  ","11018","6","61249","5.55","5.6","5.55","5.6","+","0.05","5.55","101","5.6","88","0.00"
"1220  ","台榮  ","112020","38","538063","4.72","5.05","4.72","4.91","+","0.19","4.86","1","4.94","8","0.00"
