

2014年11月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10352.28,+,115.24,1.13
發行量加權股價指數,8963.24,+,104.17,1.18
臺灣50指數,6592.38,+,101.86,1.57
臺灣中型100指數,7039.28,+,51.05,0.73
臺灣資訊科技指數,7742.49,+,175.42,2.32
臺灣發達指數,7726.44,+,64.29,0.84
臺灣高股息指數,5509.3,+,30.48,0.56
臺灣就業99指數,5370.2,+,46.6,0.88
臺灣高薪100指數,4987.55,+,51,1.03
臺灣企業經營101指數,5781.26,+,64.72,1.13
臺灣低波動高股息指數,1372.37,+,9.2,0.67
未含金融保險股指數,7505.55,+,92.54,1.25
未含電子股指數,12928.06,+,94.32,0.73
未含金融電子股指數,10954.72,+,79.63,0.73
水泥窯製類指數,583.97,+,1.77,0.3
塑膠化工類指數,757.02,+,3.84,0.51
機電類指數,1991.26,+,29.96,1.53
水泥類指數,149.45,+,0.06,0.04
食品類指數,1191.63,+,4.76,0.4
塑膠類指數,206.99,+,1.07,0.52
紡織纖維類指數,504.37,+,7.08,1.42
電機機械類指數,151.09,+,0.59,0.39
電器電纜類指數,37.24,+,0.24,0.65
化學生技醫療類指數,97.75,+,0.19,0.19
化學類指數,93.3,+,0.03,0.03
生技醫療類指數,73.05,+,0.29,0.4
玻璃陶瓷類指數,56.5,+,0.93,1.67
造紙類指數,170.12,+,0.24,0.14
鋼鐵類指數,98.13,+,0.41,0.42
橡膠類指數,369.3,+,3.1,0.85
汽車類指數,345.42,+,12.02,3.61
電子類指數,353.82,+,5.47,1.57
半導體類指數,115.86,+,2.88,2.55
電腦及週邊設備類指數,97.57,+,1.16,1.2
光電類指數,36.69,+,0.59,1.63
通信網路類指數,112.94,+,0.51,0.45
電子零組件類指數,80.99,+,0.41,0.51
電子通路類指數,109.96,+,1.17,1.08
資訊服務類指數,92.59,+,0.87,0.95
其他電子類指數,85.46,+,0.4,0.47
建材營造類指數,266.53,+,0.91,0.34
航運類指數,79.74,+,1.18,1.5
觀光類指數,122.96,+,0.43,0.35
金融保險類指數,1093.24,+,8.04,0.74
貿易百貨類指數,229.98,+,1.53,0.67
油電燃氣類指數,89.42,-,0.82,-0.91
其他類指數,232.02,+,3.34,1.46
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10664.78,+,118.73,1.13
發行量加權股價報酬指數,13648.55,+,158.62,1.18
臺灣50報酬指數,10153.23,+,156.88,1.57
臺灣中型100報酬指數,10075.53,+,73.05,0.73
臺灣資訊科技報酬指數,11293.63,+,255.88,2.32
臺灣發達報酬指數,10775.3,+,89.65,0.84
臺灣高股息報酬指數,9078.14,+,50.22,0.56
臺灣就業99報酬指數,6096.07,+,52.9,0.88
臺灣高薪100報酬指數,5028.15,+,51.41,1.03
臺灣企業經營101報酬指數,6175.7,+,69.14,1.13
臺灣低波動高股息報酬指數,2694.63,+,18.05,0.67
未含金融電子股報酬指數,16839.42,+,122.4,0.73
水泥類報酬指數,197.77,+,0.08,0.04
食品類報酬指數,1378.62,+,5.5,0.4
塑膠類報酬指數,257.49,+,1.33,0.52
紡織纖維類報酬指數,617.69,+,8.66,1.42
電機機械類報酬指數,181.37,+,0.71,0.39
電器電纜類報酬指數,41.68,+,0.27,0.65
化學生技醫療類報酬指數,118.58,+,0.23,0.19
化學類報酬指數,115.56,+,0.04,0.03
生技醫療類報酬指數,84.71,+,0.33,0.39
玻璃陶瓷類報酬指數,60.23,+,0.99,1.67
造紙類報酬指數,197.27,+,0.27,0.14
鋼鐵類報酬指數,121.15,+,0.51,0.42
橡膠類報酬指數,437.73,+,3.67,0.85
汽車類報酬指數,402.08,+,14,3.61
電子類報酬指數,493.06,+,7.62,1.57
半導體類報酬指數,155.1,+,3.85,2.55
電腦及週邊設備類報酬指數,139.82,+,1.67,1.21
光電類報酬指數,43.32,+,0.7,1.64
通信網路類報酬指數,172.96,+,0.78,0.45
電子零組件類報酬指數,110.95,+,0.56,0.51
電子通路類報酬指數,161.11,+,1.72,1.08
資訊服務類報酬指數,139.82,+,1.31,0.95
其他電子類報酬指數,99.15,+,0.46,0.47
建材營造類報酬指數,345.77,+,1.18,0.34
航運類報酬指數,93.67,+,1.39,1.51
觀光類報酬指數,135.86,+,0.48,0.35
金融保險類報酬指數,1361.72,+,10.02,0.74
貿易百貨類報酬指數,267.76,+,1.79,0.67
油電燃氣類報酬指數,106.1,-,0.97,-0.91
其他類報酬指數,296.56,+,4.26,1.46
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","87498670613","1993513477","647255"
"2.台灣存託憑證","29279960","7756184","1297"
"3.受益憑證","0","0","0"
"4.ETF","2349215450","81833543","10604"
"5.受益證券","28609700","1709000","128"
"6.變更交易股票","17198426","8477009","948"
"7.認購(售)權證","3580362710","3426061000","77368"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","87515869039","2001990486","648203"
"總計(1~12)","93503336859","5519350213","737600"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3553(9),503(6)
"下跌(跌停)",2227(48),232(3)
"持平",482,106
"未成交",3989,3
"無比價",967,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年11月19日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","18485249","2950","1216573062","65.15","66.1","65.15","65.85","+","0.95","65.85","57","65.9","226","0.00"
="0051  ","中100 ","98000","20","2845720","28.9","29.12","28.9","29","+","0.06","29.05","2","29.15","1","0.00"
="0052  ","FB科技","5000","2","200000","40","40","40","40","+","0.24","39.48","2","40.28","1","0.00"
="0053  ","寶電子","29000","27","834130","28.64","28.89","28.64","28.75","+","0.25","28.51","1","28.95","1","0.00"
="0054  ","台商50","31000","11","699310","22.41","22.68","22.41","22.57","+","0.18","21.42","2","23","1","0.00"
="0055  ","寶金融","473010","80","7158661","15.06","15.19","15.01","15.15","+","0.14","15.15","33","15.18","140","0.00"
="0056  ","高股息","405662","248","9367029","23","23.13","23","23.08","+","0.14","23.08","2","23.09","16","0.00"
="0057  ","FB摩台","115000","12","4619480","39.84","40.3","39.84","40.3","+","0.65","40.23","50","40.26","50","0.00"
="0058  ","FB發達","5000","2","185300","37.06","37.06","37.06","37.06","+","0.06","36.43","2","37.35","34","0.00"
="0059  ","FB金融","6000","5","199500","33.11","33.4","33.11","33.4","+","0.31","33.36","34","33.58","37","0.00"
="0060  ","新台灣","2000","2","63420","31.69","31.73","31.69","31.73","+","0.22","31.21","1","31.73","1","0.00"
="0061  ","寶滬深","21981022","2886","300645594","13.62","13.71","13.61","13.64","+","0.02","13.63","253","13.64","36","0.00"
="006203","寶摩臺","4000","4","128500","31.97","32.28","31.97","32.28","+","0.49","31.5","1","32.6","1","0.00"
="006204","豐臺灣","8000","5","359020","44.64","44.92","44.64","44.92","+","0.5","44.83","15","44.95","15","0.00"
="006205","FB上証","12729000","1241","277890680","21.87","21.92","21.75","21.87"," ","0","21.86","316","21.87","1,368","0.00"
="006206","元上證","7237000","759","143983510","19.94","19.98","19.79","19.95","+","0.01","19.94","197","19.95","78","0.00"
="006207","FH滬深","5437000","369","86442140","15.9","15.96","15.85","15.96","+","0.06","15.95","240","15.96","6","0.00"
="006208","FB台50","32500","6","1196930","36.78","37.14","36.78","37.14","+","0.57","36.57","1","37.2","1","0.00"
="00631L","T50正2","7710000","971","156750310","19.95","20.47","19.95","20.38","+","0.48","20.38","81","20.39","21","0.00"
="00632R","T50反1","7037500","998","138924969","19.94","19.94","19.7","19.76","-","0.18","19.76","17","19.77","308","0.00"
="0080  ","恒中國","0","0","0","--","--","--","--"," ","0","353.1","1","357.5","2","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","771.2","1","988","1","0.00"
="008201","上證50","2600","6","148185","56.8","57.85","56.8","57.85","+","0.65","57.05","8","57.8","7","0.00"
="01001T","富邦R1","50000","6","784500","15.7","15.8","15.65","15.8","-","0.15","15.61","6","15.78","12","0.00"
="01002T","國泰R1","961000","60","17278120","17.97","18.01","17.95","18","+","0.01","18","29","18.01","68","0.00"
="01003T","新光R1","186000","31","2361030","12.69","12.7","12.68","12.69"," ","0","12.69","36","12.71","15","0.00"
="01004T","富邦R2","35000","5","447910","12.8","12.8","12.77","12.78","-","0.02","12.78","8","12.8","21","0.00"
