

2014年05月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10532.19,+,51.17,0.49
發行量加權股價指數,9008.22,+,38.59,0.43
臺灣50指數,6296.22,+,27.16,0.43
臺灣中型100指數,7514.42,+,30.02,0.4
臺灣資訊科技指數,7494.67,+,13.87,0.19
臺灣發達指數,7791.9,+,42.14,0.54
臺灣高股息指數,5891.34,+,29.55,0.5
臺灣就業99指數,5327.53,+,25.76,0.49
臺灣企業經營101指數,5753.34,+,18.13,0.32
臺灣低波動高股息指數,1456.49,+,3.83,0.26
未含金融保險股指數,7657.76,+,30.07,0.39
未含電子股指數,13073.19,+,46.18,0.35
未含金融電子股指數,11544.01,+,27.07,0.24
水泥窯製類指數,591.48,+,0.4,0.07
塑膠化工類指數,840.84,+,0.89,0.11
機電類指數,1998.95,+,9.76,0.49
水泥類指數,147.59,+,0.11,0.07
食品類指數,1222.46,+,2.22,0.18
塑膠類指數,227.34,+,0.17,0.07
紡織纖維類指數,509.43,+,4.42,0.88
電機機械類指數,169.91,+,0.64,0.38
電器電纜類指數,40.56,-,0.03,-0.07
化學生技醫療類指數,114.37,+,0.58,0.51
化學類指數,111.24,+,0.46,0.42
生技醫療類指數,83.43,+,0.52,0.63
玻璃陶瓷類指數,64.55,+,0.02,0.03
造紙類指數,182.38,+,1.89,1.05
鋼鐵類指數,98.39,+,0.49,0.5
橡膠類指數,402.68,-,1.02,-0.25
汽車類指數,307.03,-,0.41,-0.13
電子類指數,353.61,+,1.75,0.5
半導體類指數,111.28,+,0.16,0.14
電腦及週邊設備類指數,101.72,+,0.77,0.76
光電類指數,39.05,+,0.65,1.69
通信網路類指數,120.68,+,0.2,0.17
電子零組件類指數,90.11, ,--,--
電子通路類指數,117.5,+,0.57,0.49
資訊服務類指數,98.17,+,0.35,0.36
其他電子類指數,77.88,+,0.99,1.29
建材營造類指數,294.54,-,0.36,-0.12
航運類指數,73.71,+,0.02,0.03
觀光類指數,140.21,-,0.23,-0.16
金融保險類指數,998.96,+,6.65,0.67
貿易百貨類指數,249.83,+,4.06,1.65
油電燃氣類指數,95.16,+,0.26,0.27
其他類指數,243.6,-,0.26,-0.11
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10533.06,+,51.17,0.49
發行量加權股價報酬指數,13310.6,+,57.02,0.43
臺灣50報酬指數,9438.55,+,40.72,0.43
臺灣中型100報酬指數,10432.15,+,41.68,0.4
臺灣資訊科技報酬指數,10643.58,+,19.7,0.19
臺灣發達報酬指數,10570.73,+,57.18,0.54
臺灣高股息報酬指數,9272.01,+,46.51,0.5
臺灣就業99報酬指數,5878.95,+,28.42,0.49
臺灣企業經營101報酬指數,5928.52,+,18.67,0.32
臺灣低波動高股息報酬指數,2742.05,+,7.21,0.26
未含金融電子股報酬指數,17205.12,+,40.33,0.23
水泥類報酬指數,186.44,+,0.14,0.08
食品類報酬指數,1376,+,2.5,0.18
塑膠類報酬指數,275.04,+,0.21,0.08
紡織纖維類報酬指數,604.63,+,5.24,0.87
電機機械類報酬指數,198.91,+,0.75,0.38
電器電纜類報酬指數,44.57,-,0.04,-0.09
化學生技醫療類報酬指數,134.98,+,0.67,0.5
化學類報酬指數,133.49,+,0.55,0.41
生技醫療類報酬指數,94.66,+,0.58,0.62
玻璃陶瓷類報酬指數,68.27,+,0.02,0.03
造紙類報酬指數,206.47,+,2.14,1.05
鋼鐵類報酬指數,117.57,+,0.59,0.5
橡膠類報酬指數,460.41,-,1.17,-0.25
汽車類報酬指數,346.47,-,0.47,-0.14
電子類報酬指數,478.34,+,2.37,0.5
半導體類報酬指數,145.26,+,0.21,0.14
電腦及週邊設備類報酬指數,139.39,+,1.05,0.76
光電類報酬指數,45.25,+,0.75,1.69
通信網路類報酬指數,176.96,+,0.29,0.16
電子零組件類報酬指數,119.8,+,0.01,0.01
電子通路類報酬指數,163.24,+,0.79,0.49
資訊服務類報酬指數,142.18,+,0.51,0.36
其他電子類報酬指數,88.66,+,1.13,1.29
建材營造類報酬指數,367.28,-,0.45,-0.12
航運類報酬指數,84.94,+,0.03,0.04
觀光類報酬指數,153.01,-,0.25,-0.16
金融保險類報酬指數,1208.26,+,8.05,0.67
貿易百貨類報酬指數,280.94,+,4.57,1.65
油電燃氣類報酬指數,109.21,+,0.29,0.27
其他類報酬指數,300.17,-,0.33,-0.11
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","93379353031","2273712806","781675"
"2.台灣存託憑證","51620331","6559077","1464"
"3.受益憑證","0","0","0"
"4.ETF","1022959466","23668550","2787"
"5.受益證券","24375100","1548000","167"
"6.變更交易股票","137624306","27020123","2708"
"7.認購(售)權證","2828699390","2506406000","60214"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","93516977337","2300732929","784383"
"總計(1~12)","97444631624","4838914556","849015"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2879(24),462(22)
"下跌(跌停)",1985(19),273(2)
"持平",466,104
"未成交",3392,3
"無比價",889,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年05月23日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","13448718","935","843990036","62.85","62.9","62.65","62.75","+","0.1","62.75","332","62.8","112","0.00"
="0051  ","中100 ","9000","8","269250","29.95","29.95","29.87","29.88","-","0.07","29.88","4","29.95","2","0.00"
="0052  ","FB科技","2000","2","75930","37.95","37.98","37.95","37.98","+","0.51","37.43","1","38.08","1","0.00"
="0053  ","寶電子","25000","23","692100","27.74","27.8","27.57","27.73","+","0.02","27.73","6","27.8","3","0.00"
="0054  ","台商50","15000","11","335650","22.45","22.45","22.33","22.38","+","0.06","22.33","3","22.4","4","0.00"
="0055  ","寶金融","1197225","162","16086538","13.41","13.47","13.4","13.46","+","0.1","13.46","199","13.47","46","0.00"
="0056  ","高股息","2175087","503","53046706","24.3","24.43","24.3","24.38","+","0.1","24.38","230","24.39","1","0.00"
="0057  ","FB摩台","113000","6","4270690","37.8","37.82","37.75","37.82","+","0.2","37.79","50","37.82","50","0.00"
="0058  ","FB發達","3000","3","109350","36.45","36.45","36.45","36.45","X","0","36.28","23","36.49","3","0.00"
="0059  ","FB金融","4000","3","118720","29.68","29.68","29.68","29.68","+","0.23","29.6","51","29.71","24","0.00"
="0060  ","新台灣","2000","2","60880","30.39","30.49","30.39","30.49","+","0.31","30.01","1","30.38","5","0.00"
="0061  ","寶滬深","3332600","584","37841293","11.36","11.39","11.33","11.35","-","0.01","11.34","83","11.35","32","0.00"
="006203","寶摩臺","78000","9","2353320","30.14","30.2","30.14","30.2","+","0.11","30.12","3","30.2","1","0.00"
