

2014年06月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10678.92,+,0.74,0.01
發行量加權股價指數,9119.96,-,3.5,-0.04
臺灣50指數,6356.48,-,1.54,-0.02
臺灣中型100指數,7639.05,-,25.04,-0.33
臺灣資訊科技指數,7627.62,+,44.48,0.59
臺灣發達指數,7817.99,-,35.31,-0.45
臺灣高股息指數,5994.23,-,12.71,-0.21
臺灣就業99指數,5408.22,-,13.09,-0.24
臺灣企業經營101指數,5794.64,-,21.98,-0.38
臺灣低波動高股息指數,1473.6,-,2.24,-0.15
未含金融保險股指數,7747.43,+,4.55,0.06
未含電子股指數,13177.83,-,62.72,-0.47
未含金融電子股指數,11596.94,-,46,-0.4
水泥窯製類指數,591.8,-,1.75,-0.29
塑膠化工類指數,845.39,-,3.18,-0.37
機電類指數,2032.55,+,6.94,0.34
水泥類指數,148.03,-,0.38,-0.26
食品類指數,1229.08,-,8.14,-0.66
塑膠類指數,229.57,-,0.48,-0.21
紡織纖維類指數,524.87,-,0.51,-0.1
電機機械類指數,175.24,+,0.15,0.09
電器電纜類指數,40.8,+,0.04,0.1
化學生技醫療類指數,114.59,-,0.74,-0.64
化學類指數,110.39,-,0.84,-0.76
生技醫療類指數,84.65,-,0.43,-0.51
玻璃陶瓷類指數,63.89,-,0.29,-0.45
造紙類指數,180.57,-,1.17,-0.64
鋼鐵類指數,96.85,-,0.72,-0.74
橡膠類指數,399.9,-,2.71,-0.67
汽車類指數,309.22,-,2.29,-0.74
電子類指數,359.39,+,1.26,0.35
半導體類指數,114.23,+,1.11,0.98
電腦及週邊設備類指數,104.57,+,0.12,0.11
光電類指數,39.36,+,0.31,0.79
通信網路類指數,118.8,-,1.28,-1.07
電子零組件類指數,92.13,-,0.67,-0.72
電子通路類指數,121.99,+,0.38,0.31
資訊服務類指數,102.11,+,1.38,1.37
其他電子類指數,78.02,+,0.32,0.41
建材營造類指數,293.08,-,1.63,-0.55
航運類指數,72.81,-,0.33,-0.45
觀光類指數,142.52,+,1.02,0.72
金融保險類指數,1015.95,-,6.93,-0.68
貿易百貨類指數,249.65,-,0.26,-0.1
油電燃氣類指數,94.66,-,0.62,-0.65
其他類指數,246.21,-,1.09,-0.44
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10680.12,+,0.83,0.01
發行量加權股價報酬指數,13475.99,-,5.04,-0.04
臺灣50報酬指數,9528.88,-,2.31,-0.02
臺灣中型100報酬指數,10605.17,-,34.75,-0.33
臺灣資訊科技報酬指數,10832.39,+,63.17,0.59
臺灣發達報酬指數,10606.11,-,47.92,-0.45
臺灣高股息報酬指數,9433.95,-,19.99,-0.21
臺灣就業99報酬指數,5968,-,14.44,-0.24
臺灣企業經營101報酬指數,5971.08,-,22.66,-0.38
臺灣低波動高股息報酬指數,2774.26,-,4.22,-0.15
未含金融電子股報酬指數,17284.01,-,68.56,-0.4
水泥類報酬指數,187,-,0.48,-0.26
食品類報酬指數,1383.45,-,9.16,-0.66
塑膠類報酬指數,277.74,-,0.58,-0.21
紡織纖維類報酬指數,622.96,-,0.6,-0.1
電機機械類報酬指數,205.15,+,0.17,0.08
電器電纜類報酬指數,44.84,+,0.05,0.11
化學生技醫療類報酬指數,135.24,-,0.88,-0.65
化學類報酬指數,132.46,-,1.01,-0.76
生技醫療類報酬指數,96.05,-,0.48,-0.5
玻璃陶瓷類報酬指數,67.57,-,0.31,-0.46
造紙類報酬指數,204.41,-,1.33,-0.65
鋼鐵類報酬指數,115.73,-,0.86,-0.74
橡膠類報酬指數,457.22,-,3.11,-0.68
汽車類報酬指數,348.95,-,2.58,-0.73
電子類報酬指數,486.19,+,1.73,0.36
半導體類報酬指數,149.11,+,1.45,0.98
電腦及週邊設備類報酬指數,143.29,+,0.16,0.11
光電類報酬指數,45.61,+,0.36,0.8
通信網路類報酬指數,174.2,-,1.88,-1.07
電子零組件類報酬指數,122.47,-,0.89,-0.72
電子通路類報酬指數,169.64,+,0.69,0.41
資訊服務類報酬指數,147.88,+,1.99,1.36
其他電子類報酬指數,88.83,+,0.37,0.42
建材營造類報酬指數,365.46,-,2.03,-0.55
航運類報酬指數,83.91,-,0.37,-0.44
觀光類報酬指數,155.53,+,1.11,0.72
金融保險類報酬指數,1228.8,-,8.39,-0.68
貿易百貨類報酬指數,280.73,-,0.3,-0.11
油電燃氣類報酬指數,108.64,-,0.71,-0.65
其他類報酬指數,303.39,-,1.34,-0.44
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","95669137782","2630039321","836351"
"2.台灣存託憑證","50942015","8702016","1721"
"3.受益憑證","0","0","0"
"4.ETF","530169988","23292178","4851"
"5.受益證券","27024970","1756000","191"
"6.變更交易股票","320353253","43321365","3832"
"7.認購(售)權證","2952618880","2580647000","58951"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","95989491035","2673360686","840183"
"總計(1~12)","99550246888","5287757880","905897"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2437(63),342(27)
"下跌(跌停)",2394(19),385(0)
"持平",444,109
"未成交",3514,6
"無比價",882,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年06月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3390223","662","215048603","63.4","63.55","63.3","63.4","+","0.25","63.35","1","63.4","1,470","0.00"
="0051  ","中100 ","57000","27","1737430","30.49","30.55","30.37","30.37","+","0.02","30.37","2","30.54","2","0.00"
="0052  ","FB科技","1000","1","39130","39.13","39.13","39.13","39.13","X","0","38.11","1","38.98","1","0.00"
="0053  ","寶電子","37000","23","1049690","28.39","28.42","28.3","28.41","+","0.21","28.4","1","28.41","1","0.00"
="0054  ","台商50","31000","16","710230","22.94","22.94","22.85","22.9","+","0.15","22.75","2","22.9","8","0.00"
="0055  ","寶金融","757000","98","10356150","13.72","13.72","13.65","13.66","-","0.06","13.65","222","13.68","104","0.00"
="0056  ","高股息","735900","267","18303139","24.83","24.92","24.8","24.88","+","0.05","24.85","5","24.89","49","0.00"
="0057  ","FB摩台","104000","6","3969590","38.15","38.18","38.14","38.16","+","0.25","38.12","50","38.15","50","0.00"
="0058  ","FB發達","8000","4","292870","36.55","36.78","36.55","36.78","+","0.34","36.54","21","36.7","3","0.00"
="0059  ","FB金融","23000","10","694580","30.23","30.23","30.14","30.2","-","0.08","30.21","21","30.29","20","0.00"
="0060  ","新台灣","30000","18","929140","30.55","31.01","30.55","30.99","+","0.95","30.39","1","30.9","181","0.00"
="0061  ","寶滬深","5855278","1015","66426864","11.41","11.42","11.3","11.31","-","0.12","11.31","72","11.32","100","0.00"
="006203","寶摩臺","30000","6","914700","30.48","30.5","30.48","30.5","+","0.17","30.39","2","30.6","50","0.00"
="006204","豐臺灣","56714","13","2556535","45.07","45.1","45.07","45.07","+","0.11","45.07","200","45.1","201","0.00"
="006205","FB上証","8344302","1766","147874919","17.98","17.98","17.61","17.62","-","0.38","17.61","133","17.62","371","0.00"
="006206","元上證","2300555","643","39083115","17.09","17.13","16.92","16.92","-","0.21","16.92","50","16.93","43","0.00"
="006207","FH滬深","1527306","270","19971373","13.22","13.22","13.01","13.03","-","0.19","13.02","10","13.03","147","0.00"
="006208","FB台50","3000","2","107710","35.83","35.94","35.83","35.94","X","0","35.83","1","35.95","5","0.00"
="0080  ","恒中國","200","1","69000","345","345","345","345","+","2","341.2","3","343.8","2","0.00"
