

2014年11月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10505.88,+,15.45,0.15
發行量加權股價指數,9091.53,+,12.66,0.14
臺灣50指數,6679.34,+,0.7,0.01
臺灣中型100指數,7129.36,+,9.95,0.14
臺灣資訊科技指數,7899.64,+,15.53,0.2
臺灣發達指數,7811.41,+,2.99,0.04
臺灣高股息指數,5562.03,+,4.61,0.08
臺灣就業99指數,5429.11,+,4.89,0.09
臺灣高薪100指數,5037.08,-,1.68,-0.03
臺灣企業經營101指數,5850.54,+,2.19,0.04
臺灣低波動高股息指數,1381.79,-,1.89,-0.14
未含金融保險股指數,7627.91,+,16.87,0.22
未含電子股指數,13028.93,-,18.94,-0.15
未含金融電子股指數,11066.25,-,5.8,-0.05
水泥窯製類指數,589.33,-,4.1,-0.69
塑膠化工類指數,766.57,+,1.77,0.23
機電類指數,2030.8,+,7.24,0.36
水泥類指數,150.43,-,1.41,-0.93
食品類指數,1203.72,+,11.95,1
塑膠類指數,209.82,+,0.48,0.23
紡織纖維類指數,508.84,-,2.61,-0.51
電機機械類指數,153.51,-,0.75,-0.49
電器電纜類指數,37.34,-,0.18,-0.48
化學生技醫療類指數,99.65,+,0.45,0.45
化學類指數,95.32,+,0.64,0.68
生技醫療類指數,74.28,+,0.14,0.19
玻璃陶瓷類指數,57.78,+,0.3,0.52
造紙類指數,172.01,+,1.03,0.6
鋼鐵類指數,97.8,-,0.7,-0.71
橡膠類指數,369.67,-,0.02,-0.01
汽車類指數,348.73,+,0.77,0.22
電子類指數,360.93,+,1.41,0.39
半導體類指數,118.55,+,0.33,0.28
電腦及週邊設備類指數,99.77,+,0.8,0.81
光電類指數,38.04,+,0.16,0.42
通信網路類指數,113.42,-,0.14,-0.12
電子零組件類指數,83.04,+,1.46,1.79
電子通路類指數,111.92,+,0.56,0.5
資訊服務類指數,94.77,-,0.16,-0.17
其他電子類指數,86.26,+,0.02,0.02
建材營造類指數,268.86,+,0.06,0.02
航運類指數,79.71,-,0.31,-0.39
觀光類指數,123.06,-,0.11,-0.09
金融保險類指數,1095.78,-,3.96,-0.36
貿易百貨類指數,234.32,-,0.06,-0.03
油電燃氣類指數,91.02,+,0.05,0.05
其他類指數,234.2,-,0.7,-0.3
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10823.02,+,15.93,0.15
發行量加權股價報酬指數,13843.91,+,19.29,0.14
臺灣50報酬指數,10287.15,+,1.07,0.01
臺灣中型100報酬指數,10204.48,+,14.24,0.14
臺灣資訊科技報酬指數,11522.85,+,22.65,0.2
臺灣發達報酬指數,10893.8,+,4.17,0.04
臺灣高股息報酬指數,9165.04,+,7.6,0.08
臺灣就業99報酬指數,6162.94,+,5.55,0.09
臺灣高薪100報酬指數,5078.09,-,1.7,-0.03
臺灣企業經營101報酬指數,6249.7,+,2.33,0.04
臺灣低波動高股息報酬指數,2713.13,-,3.72,-0.14
未含金融電子股報酬指數,17010.87,-,8.92,-0.05
水泥類報酬指數,199.06,-,1.86,-0.93
食品類報酬指數,1392.61,+,13.82,1
塑膠類報酬指數,261,+,0.59,0.23
紡織纖維類報酬指數,623.17,-,3.2,-0.51
電機機械類報酬指數,184.27,-,0.9,-0.49
電器電纜類報酬指數,41.79,-,0.2,-0.48
化學生技醫療類報酬指數,120.88,+,0.54,0.45
化學類報酬指數,118.05,+,0.78,0.67
生技醫療類報酬指數,86.14,+,0.16,0.19
玻璃陶瓷類報酬指數,61.59,+,0.31,0.51
造紙類報酬指數,199.47,+,1.19,0.6
鋼鐵類報酬指數,120.75,-,0.86,-0.71
橡膠類報酬指數,438.17,-,0.03,-0.01
汽車類報酬指數,405.92,+,0.89,0.22
電子類報酬指數,502.97,+,1.96,0.39
半導體類報酬指數,158.7,+,0.44,0.28
電腦及週邊設備類報酬指數,142.97,+,1.15,0.81
光電類報酬指數,44.91,+,0.2,0.45
通信網路類報酬指數,173.7,-,0.21,-0.12
電子零組件類報酬指數,113.76,+,1.99,1.78
電子通路類報酬指數,163.98,+,0.82,0.5
資訊服務類報酬指數,143.1,-,0.25,-0.17
其他電子類報酬指數,100.08,+,0.01,0.01
建材營造類報酬指數,348.79,+,0.07,0.02
航運類報酬指數,93.64,-,0.36,-0.38
觀光類報酬指數,135.96,-,0.13,-0.1
金融保險類報酬指數,1364.89,-,4.92,-0.36
貿易百貨類報酬指數,272.8,-,0.08,-0.03
油電燃氣類報酬指數,107.99,+,0.05,0.05
其他類報酬指數,299.34,-,0.9,-0.3
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","74532574177","1764731544","624368"
"2.台灣存託憑證","20218994","4401534","924"
"3.受益憑證","0","0","0"
"4.ETF","1887791393","71902272","8730"
"5.受益證券","29791110","1813000","170"
"6.變更交易股票","13728410","4027812","860"
"7.認購(售)權證","3191556650","3039306000","67423"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","74546302587","1768759356","625228"
"總計(1~12)","79675660734","4886182162","702475"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3051(26),488(19)
"下跌(跌停)",2890(31),263(2)
"持平",606,89
"未成交",3887,3
"無比價",819,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年11月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","11947733","1352","795848615","66.6","66.8","66.45","66.65","+","0.05","66.6","1,706","66.65","18","0.00"
