

2006年11月17日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年11月17日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","281000","16","2509540","8.93","8.94","8.93","8.94","+","0.02","8.93","5","8.94","129","0.00"
="0050  ","台灣50","861000","229","46801550","54.5","54.5","54.25","54.4"," ","0","54.35","1","54.4","100","0.00"
="0051  ","中100 ","258200","102","7644960","29.65","29.67","29.57","29.6","+","0.1","29.59","4","29.6","4","0.00"
="0052  ","FB科技","1159000","129","42081790","36.2","36.35","36.2","36.3","+","0.04","36.28","2","36.3","62","0.00"
="01001T","富邦R1","348000","12","3848810","11.06","11.1","11.05","11.1","+","0.04","11.06","183","11.1","97","0.00"
="01002T","國泰R1","1364000","42","14407290","10.57","10.58","10.55","10.58","+","0.01","10.57","20","10.58","41","0.00"
="01003T","新光R1","2034000","50","21580560","10.61","10.62","10.6","10.61"," ","0","10.61","297","10.62","63","0.00"
="01004T","富邦R2","1036000","40","11399760","11","11.02","10.99","11.02","+","0.02","11.02","3","11.03","105","0.00"
="01005T","三鼎  ","1687000","30","16894160","10.01","10.02","10","10.02","+","0.01","10","329","10.02","274","0.00"
="01007T","國泰R2","1180000","41","12352670","10.46","10.48","10.45","10.47"," ","0","10.47","87","10.48","85","0.00"
"1101  ","台泥  ","3495816","1325","94420069","27.05","27.2","26.85","26.9","-","0.15","26.9","94","26.95","7","15.28"
"1102  ","亞泥  ","5222636","631","147352747","28.05","28.4","28","28.2","+","0.15","28.2","788","28.25","97","9.86"
"1103  ","嘉泥  ","6435563","1675","129044196","20","20.4","19.8","20.4","+","0.5","20.4","4","20.45","249","4.93"
"1104  ","環泥  ","2028861","275","25563905","12.6","12.65","12.55","12.6"," ","0","12.6","95","12.65","50","11.89"
"1107  ","建台  ","593567","66","881710","1.43","1.57","1.39","1.39","-","0.08","1.37","11","1.39","42","4.21"
"1108  ","幸福  ","3228294","429","30398884","9.23","9.58","9.15","9.58","+","0.39","9.57","10","9.58","8","11.54"
"1109  ","信大  ","966009","145","11562205","11.9","12.1","11.9","11.95","+","0.05","11.95","4","12","6","7.61"
"1110  ","東泥  ","1297380","217","10378407","7.99","8.14","7.92","7.95","-","0.04","7.94","113","7.95","280","17.67"
"1201  ","味全  ","7088687","1589","127080217","18.3","18.3","17.7","17.8","-","0.25","17.75","26","17.8","21","25.07"
"1203  ","味王  ","330012","134","4374705","13.5","13.6","13.1","13.3","-","0.2","13.3","13","13.45","29","0.00"
"1207  ","嘉食化","6960710","686","14275590","2","2.07","2","2.07","+","0.13","2.07","2,969","--","0","0.00"
"1210  ","大成  ","2649399","581","47826782","18.1","18.3","17.9","18","+","0.1","18","103","18.05","29","11.84"
"1213  ","大飲  ","88592","49","1181511","13.75","13.75","13","13.6","+","0.15","13.4","1","13.65","15","0.00"
"1215  ","卜蜂  ","1542190","382","12496541","8.1","8.22","8.05","8.08","-","0.06","8.07","16","8.1","26","14.96"
"1216  ","統一  ","5351199","1997","161972970","30.4","30.5","30.1","30.1","-","0.1","30.1","9","30.15","1","42.39"
