

2014年07月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11113.56,+,1.89,0.02
發行量加權股價指數,9520.2,+,10.15,0.11
臺灣50指數,6761.27,+,22.05,0.33
臺灣中型100指數,7830.96,+,19.35,0.25
臺灣資訊科技指數,8311.8,+,57.05,0.69
臺灣發達指數,8132.75,+,8.25,0.1
臺灣高股息指數,6156.27,+,32.72,0.53
臺灣就業99指數,5594.93,+,12.19,0.22
臺灣企業經營101指數,6024.58,+,0.68,0.01
臺灣低波動高股息指數,1497.87,+,0.86,0.06
未含金融保險股指數,8118.43,+,11.3,0.14
未含電子股指數,13366.55,-,17.79,-0.13
未含金融電子股指數,11749.55,-,16.43,-0.14
水泥窯製類指數,606.58,+,0.23,0.04
塑膠化工類指數,852.2,-,4.75,-0.55
機電類指數,2171.24,+,6.69,0.31
水泥類指數,153.77,+,0.24,0.16
食品類指數,1304.84,+,5.19,0.4
塑膠類指數,233.18,-,1.54,-0.66
紡織纖維類指數,543.6,+,3.04,0.56
電機機械類指數,178.61,+,0.59,0.33
電器電纜類指數,42.15, ,--,--
化學生技醫療類指數,117.92,-,0.78,-0.66
化學類指數,112.56,-,0.42,-0.37
生技醫療類指數,88.15,-,0.89,-1
玻璃陶瓷類指數,61.53,-,0.33,-0.53
造紙類指數,188.37,+,2.58,1.39
鋼鐵類指數,97.57,+,0.19,0.2
橡膠類指數,381.33,-,0.06,-0.02
汽車類指數,329.33,+,0.26,0.08
電子類指數,384.65,+,1.19,0.31
半導體類指數,124.62,+,0.75,0.61
電腦及週邊設備類指數,111.04,+,0.07,0.06
光電類指數,44.16,+,0.12,0.27
通信網路類指數,117,+,0.18,0.15
電子零組件類指數,96.68,-,0.93,-0.95
電子通路類指數,125.09,+,1.38,1.12
資訊服務類指數,105.64,-,0.64,-0.6
其他電子類指數,84.48,+,0.47,0.56
建材營造類指數,284.88,-,0.42,-0.15
航運類指數,72.36,-,0.33,-0.45
觀光類指數,142.24,+,0.5,0.35
金融保險類指數,1033.58,-,1.19,-0.12
貿易百貨類指數,252.09,-,0.46,-0.18
油電燃氣類指數,95.44,-,0.62,-0.65
其他類指數,244.43,+,0.16,0.07
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11191.11,+,5.88,0.05
發行量加權股價報酬指數,14167.45,+,19.76,0.14
臺灣50報酬指數,10209.16,+,33.38,0.33
臺灣中型100報酬指數,10907.22,+,26.95,0.25
臺灣資訊科技報酬指數,11853.88,+,81.57,0.69
臺灣發達報酬指數,11107.51,+,11.26,0.1
臺灣高股息報酬指數,9753.02,+,51.84,0.53
臺灣就業99報酬指數,6218.4,+,18.05,0.29
臺灣企業經營101報酬指數,6258.64,+,4.57,0.07
臺灣低波動高股息報酬指數,2844.84,+,1.63,0.06
未含金融電子股報酬指數,17642.36,-,22.46,-0.13
水泥類報酬指數,194.24,+,0.29,0.15
食品類報酬指數,1470.55,+,5.86,0.4
塑膠類報酬指數,286.46,-,1.89,-0.66
紡織纖維類報酬指數,646.51,+,3.62,0.56
電機機械類報酬指數,210.36,+,0.73,0.35
電器電纜類報酬指數,46.55, ,--,--
化學生技醫療類報酬指數,139.21,-,0.91,-0.65
化學類報酬指數,135.07,-,0.5,-0.37
生技醫療類報酬指數,100.07,-,1.01,-1
玻璃陶瓷類報酬指數,65.29,-,0.34,-0.52
造紙類報酬指數,213.24,+,2.91,1.38
鋼鐵類報酬指數,117.32,+,0.32,0.27
橡膠類報酬指數,437.12,-,0.07,-0.02
汽車類報酬指數,371.79,+,0.29,0.08
電子類報酬指數,523.32,+,1.89,0.36
半導體類報酬指數,163.61,+,1.15,0.71
電腦及週邊設備類報酬指數,152.62,+,0.1,0.07
光電類報酬指數,51.26,+,0.15,0.29
通信網路類報酬指數,173.17,+,0.26,0.15
電子零組件類報酬指數,130.25,-,1.21,-0.92
電子通路類報酬指數,174.81,+,1.93,1.12
資訊服務類報酬指數,153.63,-,0.93,-0.6
其他電子類報酬指數,96.38,+,0.58,0.61
建材營造類報酬指數,356.14,-,0.52,-0.15
航運類報酬指數,83.48,-,0.31,-0.37
觀光類報酬指數,155.48,+,0.55,0.35
金融保險類報酬指數,1264.96,-,1.46,-0.12
