

2014年05月29日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10660.24,-,13.33,-0.12
發行量加權股價指數,9109,-,12.71,-0.14
臺灣50指數,6355.27,-,24.82,-0.39
臺灣中型100指數,7625.06,+,6.72,0.09
臺灣資訊科技指數,7579.05,-,61.7,-0.81
臺灣發達指數,7842.02,+,2.07,0.03
臺灣高股息指數,5997.34,+,31.9,0.53
臺灣就業99指數,5422.23,+,0.08,--
臺灣企業經營101指數,5824.71,-,3.39,-0.06
臺灣低波動高股息指數,1474.63,+,1.26,0.09
未含金融保險股指數,7732.89,-,13.38,-0.17
未含電子股指數,13223.82,+,4.16,0.03
未含金融電子股指數,11638.3,+,1.42,0.01
水泥窯製類指數,595.39,+,1.16,0.2
塑膠化工類指數,850.27,+,0.51,0.06
機電類指數,2021.35,-,5.95,-0.29
水泥類指數,148.8,+,0.14,0.09
食品類指數,1239.31,+,2.26,0.18
塑膠類指數,230.49,+,0.92,0.4
紡織纖維類指數,517.5,+,0.4,0.08
電機機械類指數,173.32,-,0.66,-0.38
電器電纜類指數,41.02,+,0.07,0.17
化學生技醫療類指數,115.88,-,0.22,-0.19
化學類指數,112.17,-,0.12,-0.11
生技醫療類指數,85.07,-,0.26,-0.3
玻璃陶瓷類指數,64.53,+,0.42,0.66
造紙類指數,182.56,-,0.22,-0.12
鋼鐵類指數,97.7,-,0.44,-0.45
橡膠類指數,402.21,-,3.73,-0.92
汽車類指數,307.86,+,0.17,0.06
電子類指數,357.46,-,1.05,-0.29
半導體類指數,112.64,-,1.1,-0.97
電腦及週邊設備類指數,104.28,+,0.58,0.56
光電類指數,38.9,-,0.06,-0.15
通信網路類指數,120.78,-,0.09,-0.07
電子零組件類指數,91.82,+,0.38,0.42
電子通路類指數,121.54,+,0.66,0.55
資訊服務類指數,99.22,+,0.66,0.67
其他電子類指數,78.16,+,0.06,0.08
建材營造類指數,298.18,+,2.37,0.8
航運類指數,73.68,-,0.18,-0.24
觀光類指數,141.3,+,0.34,0.24
金融保險類指數,1019.29,+,0.83,0.08
貿易百貨類指數,251.99,-,0.55,-0.22
油電燃氣類指數,94.98,-,0.23,-0.24
其他類指數,245.95,+,0.35,0.14
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10661.27,-,13.3,-0.12
發行量加權股價報酬指數,13459.67,-,18.78,-0.14
臺灣50報酬指數,9527.08,-,37.19,-0.39
臺灣中型100報酬指數,10585.75,+,9.34,0.09
臺灣資訊科技報酬指數,10763.41,-,87.63,-0.81
臺灣發達報酬指數,10638.72,+,2.81,0.03
臺灣高股息報酬指數,9438.83,+,50.2,0.53
