

2014年06月03日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10678.18,+,48.79,0.46
發行量加權股價指數,9123.46,+,47.55,0.52
臺灣50指數,6358.02,+,56.98,0.9
臺灣中型100指數,7664.09,+,13.77,0.18
臺灣資訊科技指數,7583.14,+,82.15,1.1
臺灣發達指數,7853.3,+,58.07,0.74
臺灣高股息指數,6006.94,-,7.81,-0.13
臺灣就業99指數,5421.31,+,4.72,0.09
臺灣企業經營101指數,5816.62,+,21.04,0.36
臺灣低波動高股息指數,1475.84,+,1.72,0.12
未含金融保險股指數,7742.88,+,46.28,0.6
未含電子股指數,13240.55,+,26.13,0.2
未含金融電子股指數,11642.94,+,31.06,0.27
水泥窯製類指數,593.55,-,1.99,-0.33
塑膠化工類指數,848.57,+,5.47,0.65
機電類指數,2025.61,+,16.06,0.8
水泥類指數,148.41,-,0.17,-0.11
食品類指數,1237.22,+,9.06,0.74
塑膠類指數,230.05,+,2.41,1.06
紡織纖維類指數,525.38,+,4.92,0.95
電機機械類指數,175.09,+,0.83,0.48
電器電纜類指數,40.76,-,0.15,-0.37
化學生技醫療類指數,115.33,-,0.21,-0.18
化學類指數,111.23,-,0.46,-0.41
生技醫療類指數,85.08,+,0.11,0.13
玻璃陶瓷類指數,64.18,-,0.85,-1.31
造紙類指數,181.74,-,0.69,-0.38
鋼鐵類指數,97.57,+,0.99,1.03
橡膠類指數,402.61,+,0.47,0.12
汽車類指數,311.51,+,3.16,1.02
電子類指數,358.13,+,2.91,0.82
半導體類指數,113.12,+,1.69,1.52
電腦及週邊設備類指數,104.45,-,0.33,-0.31
光電類指數,39.05,+,0.18,0.46
通信網路類指數,120.08,-,0.3,-0.25
電子零組件類指數,92.8,+,1.15,1.25
電子通路類指數,121.61,+,0.55,0.45
資訊服務類指數,100.73,+,1.09,1.09
其他電子類指數,77.7,+,0.6,0.78
建材營造類指數,294.71,-,3.85,-1.29
航運類指數,73.14,-,0.32,-0.44
觀光類指數,141.5,+,0.24,0.17
金融保險類指數,1022.88,+,0.18,0.02
貿易百貨類指數,249.91,-,6.89,-2.68
油電燃氣類指數,95.28,+,0.86,0.91
其他類指數,247.3,+,0.2,0.08
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10679.29,+,48.8,0.46
發行量加權股價報酬指數,13481.03,+,70.26,0.52
臺灣50報酬指數,9531.19,+,85.42,0.9
臺灣中型100報酬指數,10639.92,+,19.1,0.18
臺灣資訊科技報酬指數,10769.22,+,116.66,1.1
臺灣發達報酬指數,10654.03,+,78.79,0.75
臺灣高股息報酬指數,9453.94,-,12.3,-0.13
臺灣就業99報酬指數,5982.44,+,5.2,0.09
臺灣企業經營101報酬指數,5993.74,+,21.69,0.36
臺灣低波動高股息報酬指數,2778.48,+,3.24,0.12
未含金融電子股報酬指數,17352.57,+,46.29,0.27
水泥類報酬指數,187.48,-,0.21,-0.11
食品類報酬指數,1392.61,+,10.2,0.74
塑膠類報酬指數,278.32,+,2.92,1.06
紡織纖維類報酬指數,623.56,+,5.84,0.95
電機機械類報酬指數,204.98,+,0.98,0.48
電器電纜類報酬指數,44.79,-,0.17,-0.38
化學生技醫療類報酬指數,136.12,-,0.25,-0.18
化學類報酬指數,133.47,-,0.56,-0.42
生技醫療類報酬指數,96.53,+,0.12,0.12
玻璃陶瓷類報酬指數,67.88,-,0.9,-1.31
造紙類報酬指數,205.74,-,0.78,-0.38
鋼鐵類報酬指數,116.59,+,1.19,1.03
橡膠類報酬指數,460.33,+,0.54,0.12
汽車類報酬指數,351.53,+,3.57,1.03
電子類報酬指數,484.46,+,3.93,0.82
半導體類報酬指數,147.66,+,2.2,1.51
電腦及週邊設備類報酬指數,143.13,-,0.46,-0.32
光電類報酬指數,45.25,+,0.21,0.47
通信網路類報酬指數,176.08,-,0.44,-0.25
電子零組件類報酬指數,123.36,+,1.52,1.25
電子通路類報酬指數,168.95,+,0.76,0.45
資訊服務類報酬指數,145.89,+,1.59,1.1
其他電子類報酬指數,88.46,+,0.68,0.77
建材營造類報酬指數,367.49,-,4.81,-1.29
航運類報酬指數,84.28,-,0.37,-0.44
觀光類報酬指數,154.42,+,0.26,0.17
金融保險類報酬指數,1237.19,+,0.22,0.02
貿易百貨類報酬指數,281.03,-,7.74,-2.68
油電燃氣類報酬指數,109.35,+,0.98,0.9
其他類報酬指數,304.73,+,0.24,0.08
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","99226794294","2398321071","809835"
"2.台灣存託憑證","51810091","9970342","1805"
"3.受益憑證","0","0","0"
"4.ETF","494156296","16018456","2855"
"5.受益證券","34887345","2264250","291"
"6.變更交易股票","642870102","83351429","6587"
"7.認購(售)權證","2519109960","2252176000","54107"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","99869664396","2481672500","816422"
"總計(1~12)","102969628088","4762101548","875480"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1966(31),294(17)
"下跌(跌停)",2846(43),464(5)
"持平",409,84
"未成交",3566,3
"無比價",887,0
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年06月03日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","5110138","1121","322847314","63.15","63.45","62.8","63.15","+","0.05","63.15","651","63.2","415","0.00"
="0051  ","中100 ","30000","16","912430","30.4","30.46","30.35","30.35","-","0.05","30.35","1","30.4","1","0.00"
="0052  ","FB科技","50","1","1794","--","--","--","--"," ","0","39.15","1","39.3","1","0.00"
="0053  ","寶電子","14000","12","393960","28.28","28.28","28","28.2"," ","0","28.11","2","28.2","9","0.00"
="0054  ","台商50","23000","18","523200","22.94","22.94","22.7","22.75","-","0.19","22.73","3","22.92","3","0.00"
="0055  ","寶金融","919000","144","12610370","13.75","13.8","13.68","13.72","-","0.01","13.72","101","13.73","70","0.00"
="0056  ","高股息","477703","249","11891175","24.96","24.97","24.81","24.83","-","0.05","24.83","247","24.88","25","0.00"
="0057  ","FB摩台","170000","7","6448040","37.97","37.97","37.91","37.91","-","0.17","38.05","50","38.08","50","0.00"
="0058  ","FB發達","7000","5","254590","36.27","36.48","36.25","36.44","X","0","36.55","21","36.73","3","0.00"
="0059  ","FB金融","21000","15","627230","30.25","30.29","29.71","30.28","-","0.04","30.27","23","30.43","27","0.00"
="0060  ","新台灣","5000","4","151580","30.37","30.39","30.04","30.04","-","0.91","30.28","180","30.94","2","0.00"
="0061  ","寶滬深","4023000","484","45973310","11.42","11.46","11.4","11.43","+","0.03","11.43","151","11.44","183","0.00"
="006203","寶摩臺","62000","12","1888050","30.52","30.54","30.32","30.33","-","0.19","30.37","2","30.62","33","0.00"
="006204","豐臺灣","52021","10","2343842","45.11","45.11","44.86","44.96","+","0.06","45.09","200","45.1","40","0.00"
="006205","FB上証","3385000","468","60907400","17.99","18.04","17.97","18","+","0.02","17.99","28","18","54","0.00"
="006206","元上證","892444","138","15285801","17.18","17.18","17.1","17.13","+","0.04","17.12","1","17.13","9","0.00"
="006207","FH滬深","826000","146","10923350","13.22","13.25","13.19","13.22"," ","0","13.22","2","13.23","56","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","35.72","40","35.87","45","0.00"
="0080  ","恒中國","400","2","137600","345","345","343","343","X","0","343","1","344.95","2","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","780","1","847.9","1","0.00"
="008201","上證50","700","3","35260","50.4","50.4","50.2","50.2","+","0.1","49.2","4","50.2","8","0.00"
="01001T","富邦R1","278000","12","3889800","14","14","13.96","14","+","0.07","13.96","3","14","50","0.00"
