

2015年03月12日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11140.39,+,84.53,0.76
發行量加權股價指數,9596,+,72.82,0.76
臺灣50指數,6968.58,+,58.44,0.85
臺灣中型100指數,7669.22,+,69.82,0.92
臺灣資訊科技指數,8470.08,+,96.45,1.15
臺灣發達指數,8103.9,+,44.05,0.55
臺灣高股息指數,6028.65,+,64.7,1.08
臺灣就業99指數,5779.18,+,38.26,0.67
臺灣高薪100指數,5233.26,+,38.89,0.75
臺灣企業經營101指數,6122.45,+,47.18,0.78
臺灣低波動高股息指數,1449.66,+,13.47,0.94
未含金融保險股指數,8089.75,+,60.11,0.75
未含電子股指數,13588.71,+,110.53,0.82
未含金融電子股指數,11630.19,+,92.39,0.8
水泥窯製類指數,565.59,+,5.09,0.91
塑膠化工類指數,804.98,+,8.92,1.12
機電類指數,2164.75,+,15.22,0.71
水泥類指數,144.17,+,1.36,0.95
食品類指數,1255.63,+,1.93,0.15
塑膠類指數,222.35,+,2.9,1.32
紡織纖維類指數,561.77,+,5.63,1.01
電機機械類指數,163.54,+,0.8,0.49
電器電纜類指數,37.08,+,0.11,0.3
化學生技醫療類指數,103.88,+,0.61,0.59
化學類指數,102.89,+,0.36,0.35
生技醫療類指數,74.04,+,0.66,0.9
玻璃陶瓷類指數,55.84,+,0.38,0.69
造紙類指數,165.01,+,0.75,0.46
鋼鐵類指數,99.26,+,0.52,0.53
橡膠類指數,378.03,+,3.55,0.95
汽車類指數,329.82,+,1.02,0.31
電子類指數,384.9,+,2.74,0.72
半導體類指數,127.51,+,1.35,1.07
電腦及週邊設備類指數,109.18,+,1,0.92
光電類指數,41.83,+,0.7,1.7
通信網路類指數,120.92,+,0.17,0.14
電子零組件類指數,95.35,-,0.06,-0.06
電子通路類指數,119.04,+,0.81,0.69
資訊服務類指數,102.92,+,1.04,1.02
其他電子類指數,81.68,-,0.27,-0.33
建材營造類指數,290.19,+,2.69,0.94
航運類指數,93.52,+,0.55,0.59
觀光類指數,121.22,+,0.44,0.36
金融保險類指數,1122.58,+,9.64,0.87
貿易百貨類指數,244.2,+,0.08,0.03
油電燃氣類指數,88.52,+,0.87,0.99
其他類指數,274.22,+,3.11,1.15
