

2015年04月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11550.66,+,76.36,0.67
發行量加權股價指數,9973.12,+,59.84,0.6
臺灣50指數,7306.38,+,34.52,0.47
臺灣中型100指數,7740.56,+,48.14,0.63
臺灣資訊科技指數,8442.93,-,17.35,-0.21
臺灣發達指數,8532.7,+,30.3,0.36
臺灣高股息指數,6099.49,+,43.89,0.72
臺灣就業99指數,6093.48,+,71.19,1.18
臺灣高薪100指數,5507.18,+,42.39,0.78
臺灣企業經營101指數,6399.01,+,34.72,0.55
臺灣低波動高股息指數,1509.86,+,14.94,1
未含金融保險股指數,8319.36,+,25.46,0.31
未含電子股指數,14553.84,+,161.9,1.12
未含金融電子股指數,12273.11,+,70.71,0.58
水泥窯製類指數,589.37,+,1.33,0.23
塑膠化工類指數,867.99,+,2.09,0.24
機電類指數,2191,+,3.24,0.15
水泥類指數,151.45,-,0.25,-0.16
食品類指數,1250.34,+,10.17,0.82
塑膠類指數,247.43,-,0.04,-0.02
紡織纖維類指數,603.49,+,5.39,0.9
電機機械類指數,165.69,+,0.84,0.51
電器電纜類指數,37.18,+,0.04,0.11
化學生技醫療類指數,108.61,+,1.54,1.44
化學類指數,107.67,+,1.8,1.7
生技醫療類指數,77.32,+,0.83,1.09
玻璃陶瓷類指數,55.82,+,1.26,2.31
造紙類指數,175.84,+,0.75,0.43
鋼鐵類指數,101.08,+,0.77,0.77
橡膠類指數,371.28,-,0.34,-0.09
汽車類指數,339.71,+,3.33,0.99
電子類指數,389.58,+,0.53,0.14
半導體類指數,126.42,-,0.37,-0.29
電腦及週邊設備類指數,111,+,0.72,0.65
光電類指數,42.56,+,0.44,1.04
通信網路類指數,120.48,+,0.03,0.02
電子零組件類指數,94.99,+,0.26,0.27
電子通路類指數,117.24,+,0.85,0.73
資訊服務類指數,104.25,+,0.22,0.21
其他電子類指數,90.46,+,0.36,0.4
建材營造類指數,312.76,+,3.85,1.25
航運類指數,92.42,-,1.5,-1.6
觀光類指數,124.5,+,1.12,0.91
金融保險類指數,1244.58,+,29.04,2.39
貿易百貨類指數,242.64,+,1.25,0.52
油電燃氣類指數,105.1,+,2.23,2.17
其他類指數,287.36,+,1.98,0.69
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11899.37,+,78.67,0.67
發行量加權股價報酬指數,15186.32,+,91.12,0.6
臺灣50報酬指數,11252.89,+,53.16,0.47
臺灣中型100報酬指數,11079.31,+,68.91,0.63
臺灣資訊科技報酬指數,12315.33,-,25.31,-0.21
臺灣發達報酬指數,11899.72,+,42.25,0.36
臺灣高股息報酬指數,10050.65,+,72.31,0.72
臺灣就業99報酬指數,6917.11,+,80.81,1.18
臺灣高薪100報酬指數,5552.02,+,42.74,0.78
臺灣企業經營101報酬指數,6835.59,+,37.09,0.55
臺灣低波動高股息報酬指數,2964.61,+,29.34,1
未含金融電子股報酬指數,18866.03,+,108.7,0.58
水泥類報酬指數,200.42,-,0.32,-0.16
食品類報酬指數,1446.55,+,11.77,0.82
塑膠類報酬指數,307.8,-,0.05,-0.02
紡織纖維類報酬指數,739.09,+,6.6,0.9
電機機械類報酬指數,198.89,+,1.01,0.51
電器電纜類報酬指數,41.61,+,0.05,0.12
化學生技醫療類報酬指數,131.75,+,1.87,1.44
化學類報酬指數,133.35,+,2.22,1.69
生技醫療類報酬指數,89.67,+,0.97,1.09
玻璃陶瓷類報酬指數,59.51,+,1.34,2.3
造紙類報酬指數,203.91,+,0.87,0.43
鋼鐵類報酬指數,124.8,+,0.95,0.77
橡膠類報酬指數,440.08,-,0.41,-0.09
汽車類報酬指數,395.43,+,3.89,0.99
電子類報酬指數,542.89,+,0.74,0.14
半導體類報酬指數,169.24,-,0.5,-0.29
電腦及週邊設備類報酬指數,159.06,+,1.03,0.65
光電類報酬指數,50.24,+,0.52,1.05
通信網路類報酬指數,184.52,+,0.06,0.03
電子零組件類報酬指數,130.13,+,0.35,0.27
電子通路類報酬指數,171.77,+,1.24,0.73
資訊服務類報酬指數,157.43,+,0.34,0.22
其他電子類報酬指數,104.96,+,0.42,0.4
建材營造類報酬指數,405.75,+,5,1.25
航運類報酬指數,108.57,-,1.76,-1.6
觀光類報酬指數,137.56,+,1.24,0.91
金融保險類報酬指數,1550.22,+,36.17,2.39
貿易百貨類報酬指數,282.5,+,1.46,0.52
油電燃氣類報酬指數,124.7,+,2.64,2.16
其他類報酬指數,367.3,+,2.53,0.69
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","121652300408","3462285928","982100"
"2.台灣存託憑證","120774534","14913749","2620"
"3.受益憑證","0","0","0"
"4.ETF","6265945915","206367535","35281"
"5.受益證券","131480870","7874000","437"
"6.變更交易股票","22830038","6063124","1019"
"7.認購(售)權證","3954860360","3251801000","107659"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","121675130446","3468349052","983119"
"總計(1~12)","132148192125","6949305336","1129116"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3802(18),505(14)
"下跌(跌停)",2665(30),252(1)
"持平",509,95
"未成交",3433,5
"無比價",667,0
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月27日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","13281661","3106","968278044","73","73.3","72.6","72.75","+","0.55","72.7","448","72.75","825","0.00"
="0051  ","中100 ","68000","44","2105880","30.8","31.15","30.78","30.95","+","0.3","30.95","1","31.12","3","0.00"
="0052  ","FB科技","9000","8","392020","43.47","43.68","43.4","43.4","+","0.14","43.3","2","43.49","10","0.00"
="0053  ","寶電子","86000","41","2626640","30.4","30.67","30.4","30.47","+","0.07","30.3","1","30.47","3","0.00"
="0054  ","台商50","102000","50","2541310","24.72","25","24.72","24.97","+","0.25","24.81","2","25","20","0.00"
="0055  ","寶金融","15113103","2388","255916909","16.65","17.12","16.63","17.04","+","0.39","17.04","4","17.05","2","0.00"
="0056  ","高股息","2020045","831","51150361","24.93","25.4","24.93","25.3","+","0.2","25.29","1","25.3","5","0.00"
="0057  ","FB摩台","3000","3","132750","44.2","44.3","44.2","44.3","+","0.31","44.24","50","44.3","58","0.00"
="0058  ","FB發達","1000","1","40910","40.91","40.91","40.91","40.91","+","0.06","40.81","24","41.01","14","0.00"
="0059  ","FB金融","128000","18","4887820","37.19","38.49","37.19","38.24","+","0.87","38.22","3","38.24","10","0.00"
="0060  ","新台灣","14000","10","486560","34.4","34.99","34.4","34.99","+","0.59","34.4","1","35.6","1","0.00"
="0061  ","寶滬深","37259120","6056","795868352","20.99","21.64","20.99","21.64","+","0.69","21.64","19","21.65","555","0.00"
="006203","寶摩臺","17000","12","590290","34.66","34.88","34.66","34.8","+","0.31","34.5","1","35.2","1","0.00"
="006204","豐臺灣","295274","42","14691451","49.19","49.84","49.19","49.74","+","0.36","49.78","64","49.83","1","0.00"
="006205","FB上証","16334709","3245","648894726","39.35","39.94","39.35","39.89","+","0.74","39.89","16","39.9","46","0.00"
="006206","元上證","10447908","1811","383334890","36.29","36.9","36.29","36.8","+","0.61","36.79","50","36.8","20","0.00"
="006207","FH滬深","9032817","1829","260307095","28.4","29.02","28.4","28.91","+","0.54","28.91","75","28.92","27","0.00"
="006208","FB台50","3000","3","124180","41.36","41.51","41.31","41.31","+","0.31","41.22","39","41.44","35","0.00"
="00631L","T50正2","4848000","880","120005460","24.7","24.9","24.53","24.78","+","0.38","24.77","55","24.78","73","0.00"
="00632R","T50反1","10144000","1904","179363850","17.77","17.77","17.64","17.65","-","0.18","17.65","22","17.67","105","0.00"
="00633L","上証2X","27705605","6547","1682805556","59.6","61.6","59.6","61.5","+","3.5","61.45","296","61.5","195","0.00"
="00634R","上証反","36375206","3389","357770337","10.01","10.01","9.76","9.76","-","0.36","9.76","540","9.77","102","0.00"
="00635U","元黃金","3429000","360","67395750","19.66","19.68","19.61","19.67","-","0.17","19.66","16","19.67","31","0.00"
="00636 ","CFA50 ","19425500","2183","433130160","21.9","22.44","21.9","22.35","+","0.45","22.35","100","22.36","64","0.00"
="0080  ","恒中國","8803","44","5175939","570.1","593","570.1","591","+","24.1","588","3","591","2","0.00"
