

2008年07月17日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年07月17日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","177000","37","1237400","6.85","7","6.85","6.99","+","0.23","6.98","1","7","80","0.00"
="0050  ","台灣50","18446550","4049","952386424","50.8","52.2","50.75","52.2","+","2.7","52.15","32","52.2","122","0.00"
="0051  ","中100 ","590000","202","15622700","26.37","26.57","26.36","26.48","+","0.43","26.46","3","26.48","210","0.00"
="0052  ","FB科技","1784269","72","57961903","32.8","33.5","32.09","32.45","+","0.45","32.45","345","32.5","1","0.00"
="0053  ","寶電子","389000","104","8064380","20.7","21","20.45","20.98","+","0.87","20.95","12","20.99","10","0.00"
="0054  ","台商50","2972000","117","51136110","17.2","17.5","17.1","17.35","+","0.6","17.35","1","17.5","1","0.00"
="0055  ","寶金融","5613000","1009","69190660","12.1","12.47","12.05","12.47","+","0.81","12.47","58","--","0","0.00"
="0056  ","高股息","753000","284","15999760","21.5","21.5","21.1","21.32","+","0.32","21.31","2","21.32","9","0.00"
="0057  ","FB摩台","234000","37","6127690","26","26.49","26","26.49","+","1.06","26.41","30","26.48","10","0.00"
="0058  ","FB發達","16000","6","426100","26.1","27","26.1","27","+","1.1","26.3","1","26.8","6","0.00"
="0059  ","FB金融","109000","23","2767430","25.23","25.63","25.23","25.61","+","1.27","25.6","1","25.61","3","0.00"
="01001T","富邦R1","199000","11","2240740","11.26","11.26","11.26","11.26"," ","0","11.26","89","11.38","10","0.00"
="01002T","國泰R1","641000","38","6636480","10.28","10.41","10.28","10.41","+","0.13","10.41","17","10.42","8","0.00"
="01003T","新光R1","405000","32","3978510","9.73","9.93","9.73","9.93","+","0.2","9.93","69","9.95","1","0.00"
="01004T","富邦R2","322000","32","3274020","10.1","10.2","10.1","10.19","+","0.04","10.19","30","10.2","47","0.00"
="01005T","三鼎  ","25000","4","187500","7.5","7.5","7.5","7.5","-","0.1","7.5","10","7.59","10","0.00"
="01007T","國泰R2","676000","52","6843280","10.1","10.2","10.1","10.14","+","0.09","10.13","100","10.14","2","0.00"
="01008T","駿馬R1","239000","32","2132230","8.91","8.95","8.91","8.95","+","0.07","8.94","3","8.95","2","0.00"
"1101  ","台泥  ","15956660","4144","598395143","37.6","38","37","37.4","+","0.45","37.4","82","37.45","15","15.91"
"1102  ","亞泥  ","11342377","2650","463228323","40.55","41.6","40.05","41.6","+","1.65","41.35","3","41.6","51","10.72"
"1103  ","嘉泥  ","5571339","1072","112754485","20.3","20.7","19.85","20.7","+","0.6","20.6","20","20.7","31","11.97"
"1104  ","環泥  ","3066596","786","88364588","29","29.4","27.55","28.6","-","0.4","28.4","10","28.6","5","24.44"
"1108  ","幸福  ","1476158","442","14755505","9.97","10.15","9.9","10","+","0.2","9.95","10","10","18","21.74"
"1109  ","信大  ","515100","152","5356599","10.6","10.6","10.3","10.4","X","0","10.4","31","10.45","35","14.05"
"1110  ","東泥  ","1184386","414","12709249","10.6","10.85","10.6","10.7","+","0.3","10.7","6","10.75","1","21.4"
"1201  ","味全  ","1444752","529","23697052","16.45","16.7","16.15","16.6","+","0.8","16.6","19","16.7","29","18.44"
"1203  ","味王  ","397005","155","7156890","17.8","18.4","17.8","18.05","+","0.45","18","24","18.05","6","0.00"
"1210  ","大成  ","4366618","1593","193081048","44.8","44.9","43.6","44.1","+","0.6","44.1","9","44.3","6","15.05"
"1213  ","大飲  ","79005","45","753346","9.45","9.65","9.45","9.6","+","0.15","9.6","36","9.69","1","960"
"1215  ","卜蜂  ","1129014","519","19655588","17.7","17.8","17.25","17.35","+","0.3","17.35","3","17.45","6","11.12"
