

2006年08月08日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年08月08日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","12000","6","103730","8.65","8.66","8.61","8.61","+","0.01","8.61","32","8.66","30","0.00"
="0050  ","台灣50","8045000","609","418110850","51.45","52.25","51.45","52.25","+","0.85","52.2","101","52.25","4","0.00"
="01001T","富邦R1","104000","14","1127620","10.83","10.86","10.83","10.85","+","0.02","10.83","35","10.86","28","0.00"
="01002T","國泰R1","1118000","51","11715710","10.48","10.49","10.43","10.44","-","0.05","10.43","2","10.44","4","0.00"
="01003T","新光R1","78000","8","809660","10.38","10.39","10.38","10.39"," ","0","10.38","610","10.39","198","0.00"
="01004T","富邦R2","415000","24","4372460","10.53","10.54","10.53","10.54","+","0.01","10.53","1,187","10.54","5","0.00"
="01005T","三鼎  ","596000","18","5960000","10","10","10","10"," ","0","9.99","2,346","10","787","0.00"
"1101  ","台泥  ","1663370","397","39571655","23.75","23.95","23.65","23.95","+","0.2","23.9","19","23.95","16","12.04"
"1101A ","台泥特","71000","2","1920500","27","27.05","27","27.05"," ","0","27.05","5","27.1","37","0.00"
"1102  ","亞泥  ","6388684","866","151419195","23.7","23.8","23.55","23.7"," ","0","23.7","371","23.75","347","8.03"
"1103  ","嘉泥  ","838158","385","14026076","16.8","16.9","16.6","16.75","+","0.05","16.75","63","16.8","84","3.95"
"1104  ","環泥  ","335945","49","3445534","10.2","10.3","10.2","10.3","+","0.1","10.2","119","10.3","112","10.2"
"1107  ","建台  ","63833","20","56561","0.9","0.9","0.88","0.88","-","0.05","0.88","155","0.91","15","2.26"
"1108  ","幸福  ","231556","63","1752788","7.6","7.61","7.52","7.52","-","0.09","7.52","8","7.56","5","12.75"
"1109  ","信大  ","246312","81","2486384","10.25","10.25","10.05","10.15","+","0.05","10.15","19","10.2","1","7.2"
"1110  ","東泥  ","105702","48","716534","6.8","6.82","6.71","6.8"," ","0","6.74","1","6.8","35","14.47"
"1201  ","味全  ","2091001","517","24929606","12","12","11.8","11.95","-","0.05","11.9","38","11.95","152","18.38"
"1203  ","味王  ","50001","17","562611","11.3","11.5","11.2","11.25","-","0.05","11.25","3","11.45","4","0.00"
"1207  ","嘉食化","207349","142","354489","1.73","1.73","1.69","1.72","+","0.01","1.7","33","1.72","12","0.00"
"1210  ","大成  ","1551131","305","20510857","13.15","13.35","13","13.1"," ","0","13.1","170","13.15","11","8.56"
"1213  ","大飲  ","39001","26","530613","13.5","13.8","13.5","13.7","-","0.1","13.55","8","13.7","3","342.5"
"1215  ","卜蜂  ","105000","35","513006","4.86","4.93","4.86","4.86"," ","0","4.86","2","4.88","2","28.59"
"1216  ","統一  ","9590133","1609","234381550","24","24.55","24","24.5","+","0.55","24.5","222","24.55","330","29.88"
"1217  ","愛之味","155086","59","1028229","6.6","6.7","6.6","6.6"," ","0","6.6","16","6.61","10","18.33"
"1218  ","泰山  ","238002","80","1508431","6.32","6.39","6.3","6.31"," ","0","6.31","72","6.33","5","0.00"
"1219  ","福壽  ","178555","31","897167","5","5.05","5","5.05","+","0.01","5.04","10","5.05","3","28.06"
"1220  ","台榮  ","68001","26","546387","8","8.14","7.91","7.91","-","0.27","7.91","1","8.14","8","43.94"
"1225  ","福懋油","366001","35","1864715","5.07","5.12","5.07","5.09"," ","0","5.08","9","5.09","10","0.00"
"1227  ","佳格  ","44711","25","679185","15.1","15.3","15.1","15.3","+","0.1","15.25","5","15.3","12","16.28"
