

2015年01月09日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10702.79,-,21.98,-0.2
發行量加權股價指數,9215.58,-,22.45,-0.24
臺灣50指數,6621.15,-,42.32,-0.64
臺灣中型100指數,7464.25,+,16.04,0.22
臺灣資訊科技指數,8039.59,-,123.01,-1.51
臺灣發達指數,7783.94,+,23.52,0.3
臺灣高股息指數,5788.12,-,13.14,-0.23
臺灣就業99指數,5502.77,+,5.75,0.1
臺灣高薪100指數,5019.36,-,5.67,-0.11
臺灣企業經營101指數,5847.49,-,15.11,-0.26
臺灣低波動高股息指數,1404.37,+,1.37,0.1
未含金融保險股指數,7782.75,-,23.48,-0.3
未含電子股指數,13148.87,+,34.34,0.26
未含金融電子股指數,11341.29,+,35.66,0.32
水泥窯製類指數,566.81,-,2.67,-0.47
塑膠化工類指數,781.43,+,2.84,0.36
機電類指數,2067.33,-,13.4,-0.64
水泥類指數,143.38,-,0.63,-0.44
食品類指數,1195.94,+,11.47,0.97
塑膠類指數,211.83,+,0.91,0.43
紡織纖維類指數,524.69,+,1.97,0.38
電機機械類指數,159.06,+,0.29,0.18
電器電纜類指數,37.25,+,0.09,0.24
化學生技醫療類指數,105.04,+,0.15,0.14
化學類指數,102.33,+,0.13,0.13
生技醫療類指數,76.51,+,0.12,0.16
玻璃陶瓷類指數,58.08,-,0.36,-0.62
造紙類指數,173.2,+,0.22,0.13
鋼鐵類指數,101.77,-,0.04,-0.04
橡膠類指數,375.78,+,1.38,0.37
汽車類指數,331.26,+,1.75,0.53
電子類指數,367.25,-,2.5,-0.68
半導體類指數,119.75,-,2,-1.64
電腦及週邊設備類指數,104.78,-,0.09,-0.09
光電類指數,41.31,-,0.34,-0.82
通信網路類指數,118.09,+,0.74,0.63
電子零組件類指數,87.16,+,0.6,0.69
電子通路類指數,114.43,-,0.32,-0.28
資訊服務類指數,105.21,-,0.26,-0.25
其他電子類指數,80.24,+,0.01,0.01
建材營造類指數,286.82,+,0.89,0.31
航運類指數,97.02,+,1.98,2.08
觀光類指數,122.66,+,0.14,0.11
金融保險類指數,1066.04,+,1.39,0.13
貿易百貨類指數,243.38,-,0.56,-0.23
油電燃氣類指數,85.74,-,0.6,-0.69
其他類指數,247.37,+,0.81,0.33
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11025.9,-,22.65,-0.21
發行量加權股價報酬指數,14032.8,-,34.19,-0.24
