

2006年03月14日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年03月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","186000","37","1566430","8.42","8.45","8.4","8.42","-","0.11","8.41","2","8.42","11","0.00"
="0050  ","台灣50","3315000","298","170257600","51.9","51.9","51.15","51.3","-","0.5","51.25","66","51.3","170","0.00"
="01001T","富邦R1","321000","7","3357760","10.46","10.47","10.46","10.46"," ","0","10.46","27","10.47","70","0.00"
="01002T","國泰R1","1062000","53","10819600","10.18","10.2","10.18","10.19"," ","0","10.18","5,546","10.19","17","0.00"
="01003T","新光R1","528000","33","5369860","10.17","10.18","10.17","10.17"," ","0","10.17","1,464","10.18","534","0.00"
"1101  ","台泥  ","4512855","1413","112573803","25.3","25.45","24.6","24.95","-","0.55","24.85","312","24.95","3","11.94"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","26.7","320","26.9","100","0.00"
"1102  ","亞泥  ","5427057","847","119591883","22.4","22.45","21.9","22","-","0.45","22","970","22.05","15","8.76"
"1103  ","嘉泥  ","2952750","621","40174453","13.35","13.8","13.35","13.55","+","0.2","13.55","3","13.65","12","0.00"
"1104  ","環泥  ","342173","81","3434480","10.05","10.05","10","10","-","0.05","10","306","10.05","8","9.43"
"1107  ","建台  ","153000","16","70850","0.46","0.47","0.45","0.45","-","0.01","0.45","55","0.46","10","0.00"
"1108  ","幸福  ","67556","32","467631","6.94","6.94","6.9","6.94"," ","0","6.91","2","6.94","1","0.00"
"1109  ","信大  ","53000","15","478640","9.05","9.05","9","9","-","0.01","9","2","9.04","1","19.15"
"1110  ","東泥  ","222840","47","1369504","6.17","6.17","6.08","6.17"," ","0","6.17","182","6.18","13","22.85"
"1201  ","味全  ","460941","105","4115903","8.92","9","8.9","8.95","+","0.03","8.91","101","8.95","7","0.00"
"1203  ","味王  ","953092","87","10843518","11.25","11.5","11.25","11.25","+","0.05","11.25","52","11.4","13","0.00"
"1207  ","嘉食化","275243","62","556426","2.04","2.04","2.01","2.03","-","0.01","2.01","63","2.03","18","0.00"
"1210  ","大成  ","434753","116","4540625","10.5","10.55","10.4","10.4","-","0.1","10.4","123","10.5","63","6.23"
"1213  ","大飲  ","2015","5","16250","8.06","8.07","8.06","8.07","-","0.16","8.06","1","8.23","1","403.5"
"1215  ","卜蜂  ","71071","30","285803","4.05","4.05","4.01","4.01","-","0.02","4.01","60","4.05","15","0.00"
"1216  ","統一  ","7554607","1824","147135617","20","20","19.35","19.45","-","0.4","19.4","313","19.45","248","19.07"
"1217  ","愛之味","128680","58","828249","6.43","6.47","6.42","6.44","+","0.01","6.43","55","6.44","35","26.83"
"1218  ","泰山  ","328863","51","1806848","5.5","5.54","5.45","5.5"," ","0","5.48","15","5.5","10","0.00"
"1219  ","福壽  ","51000","11","244420","4.79","4.8","4.79","4.79","-","0.04","4.78","20","4.79","6","36.85"
"1220  ","台榮  ","31624","12","188895","5.95","6","5.83","5.83","+","0.01","5.83","9","6","18","0.00"
"1225  ","福懋油","190314","38","761006","4","4.01","3.99","4.01"," ","0","4","10","4.01","19","16.04"
"1227  ","佳格  ","38167","19","529846","13.85","13.9","13.85","13.85"," ","0","13.8","28","13.9","5","8.1"
"1229  ","聯華  ","283429","74","3336014","11.9","11.9","11.75","11.75","-","0.15","11.75","3","11.8","19","17.54"
"1231  ","聯華食","48049","24","441880","9.18","9.25","9.17","9.17","-","0.01","9.17","9","9.22","6","12.56"
"1232  ","大統益","62000","12","1043900","16.8","17","16.8","16.9","+","0.1","16.8","6","16.9","14","8.28"
"1233  ","天仁  ","14388","14","353153","24.5","24.75","24.5","24.75","+","0.25","24.65","4","24.9","1","14.39"
"1234  ","黑松  ","91369","20","803119","8.75","8.82","8.75","8.8","+","0.07","8.75","2","8.79","5","88"
"1235  ","興泰  ","11295","9","155990","13.8","13.9","13.75","13.9","+","0.1","13.8","13","14","2","10.86"
"1236  ","宏亞  ","30270","17","528983","17.5","17.5","17.35","17.35"," ","0","17.35","5","17.45","6","8.63"
"1301  ","台塑  ","5038057","1346","253069621","50.4","50.6","50","50.4"," ","0","50.2","9","50.4","322","6.86"
"1303  ","南亞  ","9121304","2335","425733861","46.85","46.9","46.15","46.65","-","0.15","46.65","536","46.7","197","7.48"
"1304  ","台聚  ","1889319","466","15984610","8.46","8.52","8.4","8.42","-","0.02","8.42","40","8.43","11","7.65"
"1305  ","華夏  ","1630133","389","13187646","8.15","8.24","8","8","-","0.1","8","296","8.07","23","0.00"
"1307  ","三芳  ","125400","26","2281100","18.2","18.25","18.1","18.15","-","0.1","18.1","11","18.2","2","13.54"
"1308  ","亞聚  ","476256","138","5947209","12.5","12.6","12.4","12.45","-","0.05","12.45","22","12.5","125","7.32"
"1309  ","台達化","523978","108","3847868","7.35","7.39","7.27","7.3","-","0.07","7.3","4","7.32","13","0.00"
"1310  ","台苯  ","2805166","716","40029074","14.4","14.5","14.1","14.1","-","0.3","14.1","78","14.15","7","0.00"
"1311  ","福聚  ","521854","164","9424871","18.15","18.15","18","18","-","0.15","18","184","18.05","1","8.07"
"1312  ","國喬  ","1247518","304","9055090","7.42","7.42","7.2","7.2","-","0.18","7.2","54","7.23","3","22.5"
"1312A ","國喬特","1000","1","9330","9.33","9.33","9.33","9.33","+","0.13","9.15","2","9.38","1","0.00"
"1313  ","聯成  ","2891030","444","28572061","9.93","9.97","9.8","9.8","-","0.15","9.8","68","9.82","4","12.41"
"1314  ","中石化","5344021","891","40812618","7.64","7.72","7.55","7.57","-","0.07","7.57","78","7.58","10","6.2"
"1315  ","達新  ","286753","42","3290069","11.45","11.55","11.3","11.4","-","0.05","11.3","5","11.45","50","8.38"
"1316  ","上曜  ","27500","12","67130","2.46","2.48","2.42","2.42","-","0.08","2.41","1","2.46","3","0.00"
"1319  ","東陽  ","263110","136","9949701","38.6","38.6","37.6","37.7","-","0.9","37.7","4","37.85","23","18.66"
"1321  ","大洋  ","84051","34","870217","10.3","10.6","10.3","10.3","-","0.3","10.3","26","10.4","1","7.46"
"1323  ","永裕  ","210537","27","1746643","8.28","8.38","8.16","8.32","-","0.08","8.15","3","8.27","7","8.85"
