

2014年12月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10631.04,-,30.26,-0.28
發行量加權股價指數,9158.7,-,27.48,-0.3
臺灣50指數,6619.13,-,28.59,-0.43
臺灣中型100指數,7366.98,-,13.93,-0.19
臺灣資訊科技指數,8002.24,-,30.1,-0.37
臺灣發達指數,7751.59,-,31.22,-0.4
臺灣高股息指數,5733.03,-,6.23,-0.11
臺灣就業99指數,5458.06,-,8.42,-0.15
臺灣高薪100指數,5007.98,-,19.39,-0.39
臺灣企業經營101指數,5826.34,-,19.4,-0.33
臺灣低波動高股息指數,1395.32,-,2.06,-0.15
未含金融保險股指數,7721.6,-,22.61,-0.29
未含電子股指數,13127.32,-,36.82,-0.28
未含金融電子股指數,11293.49,-,28.63,-0.25
水泥窯製類指數,571.32,+,1.11,0.19
塑膠化工類指數,779.58,-,4.96,-0.63
機電類指數,2047.44,-,6.41,-0.31
水泥類指數,145.25,+,0.37,0.26
食品類指數,1192.77,-,3.62,-0.3
塑膠類指數,211.9,-,1.7,-0.8
紡織纖維類指數,526.31,-,2.14,-0.4
電機機械類指數,159.34,-,0.39,-0.24
電器電纜類指數,37.52,-,0.01,-0.03
化學生技醫療類指數,103.92,-,0.11,-0.11
化學類指數,101.08,+,0.16,0.16
生技醫療類指數,75.85,-,0.35,-0.46
玻璃陶瓷類指數,57.14,-,0.06,-0.1
造紙類指數,175.21,+,1.18,0.68
鋼鐵類指數,100.97,-,0.04,-0.04
橡膠類指數,374.81,-,2.35,-0.62
汽車類指數,340.59,-,0.56,-0.16
電子類指數,363.54,-,1.16,-0.32
半導體類指數,119.56,-,0.5,-0.42
電腦及週邊設備類指數,102.7,-,0.36,-0.35
光電類指數,39.47,-,0.06,-0.15
通信網路類指數,115.24,+,0.21,0.18
電子零組件類指數,86.77,-,1.14,-1.3
電子通路類指數,113.62,+,0.63,0.56
資訊服務類指數,102.47,-,0.22,-0.21
其他電子類指數,80.58,+,0.01,0.01
建材營造類指數,288.87,+,0.59,0.2
航運類指數,88.82,-,0.26,-0.29
觀光類指數,121.59,+,0.26,0.21
金融保險類指數,1071.03,-,3.71,-0.35
貿易百貨類指數,244.68,+,0.68,0.28
油電燃氣類指數,87.85,-,0.39,-0.44
其他類指數,242.34, ,--,--
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10951.98,-,31.18,-0.28
發行量加權股價報酬指數,13946.19,-,41.83,-0.3
臺灣50報酬指數,10194.42,-,44.04,-0.43
臺灣中型100報酬指數,10544.58,-,19.95,-0.19
臺灣資訊科技報酬指數,11672.51,-,43.91,-0.37
臺灣發達報酬指數,10810.38,-,43.54,-0.4
臺灣高股息報酬指數,9446.8,-,10.27,-0.11
臺灣就業99報酬指數,6195.8,-,9.57,-0.15
臺灣高薪100報酬指數,5048.76,-,19.53,-0.39
臺灣企業經營101報酬指數,6223.85,-,20.73,-0.33
臺灣低波動高股息報酬指數,2739.71,-,4.04,-0.15
未含金融電子股報酬指數,17360.17,-,44.02,-0.25
水泥類報酬指數,192.21,+,0.5,0.26
食品類報酬指數,1379.94,-,4.19,-0.3
塑膠類報酬指數,263.59,-,2.12,-0.8
紡織纖維類報酬指數,644.56,-,2.63,-0.41
電機機械類報酬指數,191.26,-,0.48,-0.25
電器電纜類報酬指數,41.99,-,0.01,-0.02
化學生技醫療類報酬指數,126.07,-,0.13,-0.1
化學類報酬指數,125.19,+,0.2,0.16
生技醫療類報酬指數,87.96,-,0.4,-0.45
玻璃陶瓷類報酬指數,60.91,-,0.07,-0.11
造紙類報酬指數,203.17,+,1.36,0.67
鋼鐵類報酬指數,124.66,-,0.05,-0.04
橡膠類報酬指數,444.27,-,2.78,-0.62
汽車類報酬指數,396.44,-,0.66,-0.17
電子類報酬指數,506.61,-,1.61,-0.32
半導體類報酬指數,160.06,-,0.67,-0.42
電腦及週邊設備類報酬指數,147.16,-,0.52,-0.35
光電類報酬指數,46.59,-,0.08,-0.17
通信網路類報酬指數,176.49,+,0.33,0.19
電子零組件類報酬指數,118.87,-,1.56,-1.3
電子通路類報酬指數,166.47,+,0.92,0.56
資訊服務類報酬指數,154.74,-,0.33,-0.21
其他電子類報酬指數,93.5,+,0.02,0.02
建材營造類報酬指數,374.74,+,0.76,0.2
航運類報酬指數,104.34,-,0.31,-0.3
觀光類報酬指數,134.34,+,0.28,0.21
金融保險類報酬指數,1334.06,-,4.61,-0.34
貿易百貨類報酬指數,284.87,+,0.79,0.28
油電燃氣類報酬指數,104.24,-,0.46,-0.44
其他類報酬指數,309.76,+,0.01,--
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","49738266867","1856257311","545497"
"2.台灣存託憑證","38107460","7467747","1048"
"3.受益憑證","0","0","0"
"4.ETF","3551707894","130170681","24223"
"5.受益證券","46372756","2605200","80"
"6.變更交易股票","23099701","7584046","1086"
"7.認購(售)權證","2433937640","2359923000","58446"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","49761366568","1863841357","546583"
"總計(1~12)","55831492318","4364007985","630380"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2122(15),327(14)
"下跌(跌停)",3307(30),408(0)
"持平",773,108
"未成交",4456,6
"無比價",658,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年12月25日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","4417764","873","292620460","66.35","66.4","66.15","66.3"," ","0","66.25","94","66.3","157","0.00"
="0051  ","中100 ","69000","24","2035860","29.5","29.55","29.43","29.43","+","0.11","29.43","99","29.55","1","0.00"
="0052  ","FB科技","37000","5","1527000","41.23","41.3","41.17","41.3","+","0.13","40.73","1","41.46","24","0.00"
="0053  ","寶電子","53099","18","1520301","28.41","28.68","28.41","28.68","+","0.11","28.57","100","28.65","1","0.00"
="0054  ","台商50","67000","12","1493090","22.27","22.3","22.22","22.3","-","0.08","22.19","3","22.28","8","0.00"
="0055  ","寶金融","111000","30","1611740","14.53","14.54","14.5","14.5","-","0.02","14.5","254","14.51","3","0.00"
="0056  ","高股息","252540","139","6032110","23.9","23.95","23.86","23.89","-","0.01","23.88","3","23.89","8","0.00"
="0057  ","FB摩台","67000","4","2723280","40.67","40.67","40.64","40.64","+","0.04","40.63","50","40.65","58","0.00"
="0058  ","FB發達","21000","4","782750","37.3","37.3","37.25","37.25","+","0.13","37.23","28","37.41","10","0.00"
="0059  ","FB金融","5000","2","163250","32.67","32.67","32.62","32.62","-","0.03","32.58","35","32.75","40","0.00"
="0060  ","新台灣","18000","18","560180","31.24","31.24","31.1","31.12","-","0.03","31.09","100","31.19","1","0.00"
="0061  ","寶滬深","37257999","5357","616071583","16.4","16.64","16.38","16.48","+","0.08","16.48","314","16.49","15","0.00"
