

2015年04月17日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11117.54,-,99.5,-0.89
發行量加權股價指數,9570.93,-,85.94,-0.89
臺灣50指數,6912.37,-,87.16,-1.25
臺灣中型100指數,7581.34,-,60.88,-0.8
臺灣資訊科技指數,8032.5,-,175.42,-2.14
臺灣發達指數,8247.45,-,49.47,-0.6
臺灣高股息指數,5907.78,-,44.74,-0.75
臺灣就業99指數,5800.59,-,42.46,-0.73
臺灣高薪100指數,5255.46,-,49.26,-0.93
臺灣企業經營101指數,6122.84,-,59.99,-0.97
臺灣低波動高股息指數,1455.88,-,6.63,-0.45
未含金融保險股指數,8036.92,-,79.68,-0.98
未含電子股指數,13918.82,-,48.65,-0.35
未含金融電子股指數,11922.48,-,43.12,-0.36
水泥窯製類指數,576.35,-,1.27,-0.22
塑膠化工類指數,837.88,-,1.26,-0.15
機電類指數,2110.89,-,28.53,-1.33
水泥類指數,147.71,-,0.39,-0.26
食品類指數,1237.19,-,8.99,-0.72
塑膠類指數,235.53,-,0.39,-0.17
紡織纖維類指數,581.12,+,2.03,0.35
電機機械類指數,162.48,-,0.73,-0.45
電器電纜類指數,37.19,+,0.11,0.3
化學生技醫療類指數,107.46,-,0.43,-0.4
化學類指數,105.8,-,0.06,-0.06
生技醫療類指數,77.2,-,0.66,-0.85
玻璃陶瓷類指數,55.36,+,0.01,0.02
造紙類指數,173.32,+,0.62,0.36
鋼鐵類指數,99.29,-,0.49,-0.49
橡膠類指數,369.27,+,0.87,0.24
汽車類指數,327.06,-,0.66,-0.2
電子類指數,375.03,-,5.22,-1.37
半導體類指數,120.26,-,2.92,-2.37
電腦及週邊設備類指數,107.24,-,0.92,-0.85
光電類指數,40.52,-,0.06,-0.15
通信網路類指數,117.6,-,0.71,-0.6
電子零組件類指數,93.65,-,0.71,-0.75
電子通路類指數,117.05,-,0.64,-0.54
資訊服務類指數,105.41,+,1.38,1.33
其他電子類指數,87.81,-,0.6,-0.68
建材營造類指數,302.47,-,0.06,-0.02
航運類指數,97.15,-,1.23,-1.25
觀光類指數,122.81,+,1.07,0.88
金融保險類指數,1147.6,-,3.68,-0.32
貿易百貨類指數,233.98,-,2.47,-1.04
油電燃氣類指數,96.57,+,0.35,0.36
其他類指數,279.93,-,3.68,-1.3
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11453.17,-,102.5,-0.89
發行量加權股價報酬指數,14573.9,-,130.86,-0.89
臺灣50報酬指數,10646.06,-,134.23,-1.25
臺灣中型100報酬指數,10851.41,-,87.14,-0.8
臺灣資訊科技報酬指數,11716.65,-,255.88,-2.14
