

2014年11月12日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10323.39,-,128.95,-1.23
發行量加權股價指數,8918.95,-,115.19,-1.28
臺灣50指數,6510.69,-,92.19,-1.4
臺灣中型100指數,7053.5,-,84.8,-1.19
臺灣資訊科技指數,7633.88,-,81.17,-1.05
臺灣發達指數,7670.99,-,124.53,-1.6
臺灣高股息指數,5542.79,-,93.39,-1.66
臺灣就業99指數,5343.14,-,68.58,-1.27
臺灣高薪100指數,4959.34,-,72.18,-1.43
臺灣企業經營101指數,5733.66,-,81.77,-1.41
臺灣低波動高股息指數,1366.6,-,23.01,-1.66
未含金融保險股指數,7470.2,-,93.52,-1.24
未含電子股指數,12870.03,-,190.52,-1.46
未含金融電子股指數,10914.19,-,159.25,-1.44
水泥窯製類指數,589.67,-,4.85,-0.82
塑膠化工類指數,757.33,-,13.7,-1.78
機電類指數,1981.72,-,21.52,-1.07
水泥類指數,150.9,-,0.57,-0.38
食品類指數,1205.33,-,20.99,-1.71
塑膠類指數,205.29,-,4.33,-2.07
紡織纖維類指數,497.09,-,7.88,-1.56
電機機械類指數,152.09,-,0.08,-0.05
電器電纜類指數,37.97,-,0.29,-0.76
化學生技醫療類指數,100.43,-,1.31,-1.29
化學類指數,94.79,-,1.41,-1.47
生技醫療類指數,76.09,-,0.82,-1.07
玻璃陶瓷類指數,57.07,-,1.77,-3.01
造紙類指數,172.58,-,2.08,-1.19
鋼鐵類指數,98.21,-,0.79,-0.8
橡膠類指數,369.96,-,4.79,-1.28
汽車類指數,329.86,-,8.72,-2.58
電子類指數,351.94,-,3.95,-1.11
半導體類指數,114.14,-,1.3,-1.13
電腦及週邊設備類指數,98.15,-,1.45,-1.46
光電類指數,36.36,-,0.18,-0.49
通信網路類指數,112.89,-,0.79,-0.69
電子零組件類指數,82.8,-,0.42,-0.5
電子通路類指數,109.49,-,1.53,-1.38
資訊服務類指數,93.28,-,2,-2.1
其他電子類指數,85.19,-,1.52,-1.75
建材營造類指數,268.95,-,2.35,-0.87
航運類指數,79.75,-,0.42,-0.52
觀光類指數,121.73,-,1.26,-1.02
金融保險類指數,1086.35,-,16.62,-1.51
貿易百貨類指數,230.59,-,1.16,-0.5
油電燃氣類指數,88.86,-,2.79,-3.04
其他類指數,227.08,-,2.54,-1.11
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10635,-,132.83,-1.23
發行量加權股價報酬指數,13581.11,-,175.41,-1.28
臺灣50報酬指數,10027.41,-,141.99,-1.4
臺灣中型100報酬指數,10095.9,-,121.38,-1.19
臺灣資訊科技報酬指數,11135.2,-,118.4,-1.05
臺灣發達報酬指數,10697.98,-,173.67,-1.6
臺灣高股息報酬指數,9133.33,-,153.89,-1.66
臺灣就業99報酬指數,6065.36,-,77.85,-1.27
臺灣高薪100報酬指數,4999.72,-,72.76,-1.43
臺灣企業經營101報酬指數,6124.85,-,87.34,-1.41
臺灣低波動高股息報酬指數,2683.31,-,45.19,-1.66
未含金融電子股報酬指數,16777.11,-,244.8,-1.44
水泥類報酬指數,199.68,-,0.76,-0.38
食品類報酬指數,1394.47,-,24.28,-1.71
塑膠類報酬指數,255.37,-,5.39,-2.07
紡織纖維類報酬指數,608.78,-,9.65,-1.56
電機機械類報酬指數,182.57,-,0.09,-0.05
電器電纜類報酬指數,42.49,-,0.33,-0.77
化學生技醫療類報酬指數,121.83,-,1.59,-1.29
化學類報酬指數,117.4,-,1.75,-1.47
生技醫療類報酬指數,88.24,-,0.95,-1.07
玻璃陶瓷類報酬指數,60.84,-,1.89,-3.01
造紙類報酬指數,200.13,-,2.42,-1.19
鋼鐵類報酬指數,121.25,-,0.97,-0.79
橡膠類報酬指數,438.52,-,5.68,-1.28
汽車類報酬指數,383.96,-,10.15,-2.58
電子類報酬指數,490.45,-,5.5,-1.11
半導體類報酬指數,152.81,-,1.73,-1.12
電腦及週邊設備類報酬指數,140.65,-,2.08,-1.46
