

2015年04月14日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11199.69,-,20.56,-0.18
發行量加權股價指數,9642.22,-,24.3,-0.25
臺灣50指數,6962.79,-,41.92,-0.6
臺灣中型100指數,7659.81,+,24.8,0.32
臺灣資訊科技指數,8144.85,-,91.1,-1.11
臺灣發達指數,8301.03,-,7.63,-0.09
臺灣高股息指數,5981.8,+,15.76,0.26
臺灣就業99指數,5841.39,-,3.37,-0.06
臺灣高薪100指數,5286.04,-,13.44,-0.25
臺灣企業經營101指數,6170.44,-,19.86,-0.32
臺灣低波動高股息指數,1466.28,+,0.96,0.07
未含金融保險股指數,8108.68,-,26.87,-0.33
未含電子股指數,13937.41,-,9.66,-0.07
未含金融電子股指數,11953.44,-,23.83,-0.2
水泥窯製類指數,578.79,-,0.06,-0.01
塑膠化工類指數,832.77,+,0.8,0.1
機電類指數,2138.02,-,8.5,-0.4
水泥類指數,148.29,+,0.07,0.05
食品類指數,1249.2,-,23.17,-1.82
塑膠類指數,233.2,+,0.23,0.1
紡織纖維類指數,574.93,-,1.98,-0.34
電機機械類指數,164.34,-,0.28,-0.17
電器電纜類指數,37.35,+,0.44,1.19
化學生技醫療類指數,108.1,+,0.66,0.61
化學類指數,106.11,+,0.06,0.06
生技醫療類指數,77.97,+,1.04,1.35
玻璃陶瓷類指數,55.68,-,0.17,-0.3
造紙類指數,174.39,-,0.17,-0.1
鋼鐵類指數,99.55,-,0.25,-0.25
橡膠類指數,367.39,-,2.04,-0.55
汽車類指數,329.4,-,1.29,-0.39
電子類指數,379.89,-,1.57,-0.41
半導體類指數,122.38,-,1.62,-1.31
電腦及週邊設備類指數,107.48,+,0.44,0.41
光電類指數,40.2,-,0.14,-0.35
通信網路類指數,120.85,-,0.65,-0.53
電子零組件類指數,94.67,+,0.79,0.84
電子通路類指數,118.1,-,0.18,-0.15
資訊服務類指數,104.41,+,0.16,0.15
其他電子類指數,88.8,+,0.8,0.91
建材營造類指數,305.21,-,0.58,-0.19
航運類指數,99.94,-,0.25,-0.25
觀光類指數,121.83,+,0.63,0.52
金融保險類指數,1145.66,+,2.79,0.24
貿易百貨類指數,237.15,-,1.21,-0.51
油電燃氣類指數,94.04,-,0.97,-1.02
其他類指數,286.09,+,1.51,0.53
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11537.8,-,21.18,-0.18
發行量加權股價報酬指數,14682.46,-,37,-0.25
臺灣50報酬指數,10723.71,-,64.57,-0.6
臺灣中型100報酬指數,10963.73,+,35.5,0.32
臺灣資訊科技報酬指數,11880.52,-,132.9,-1.11
臺灣發達報酬指數,11576.63,-,10.64,-0.09
臺灣高股息報酬指數,9856.73,+,25.98,0.26
臺灣就業99報酬指數,6630.95,-,3.83,-0.06
臺灣高薪100報酬指數,5329.08,-,13.55,-0.25
臺灣企業經營101報酬指數,6591.43,-,21.22,-0.32
臺灣低波動高股息報酬指數,2879.03,+,1.88,0.07
未含金融電子股報酬指數,18374.65,-,36.61,-0.2
水泥類報酬指數,196.23,+,0.09,0.05
食品類報酬指數,1445.23,-,26.8,-1.82
塑膠類報酬指數,290.09,+,0.28,0.1
紡織纖維類報酬指數,704.1,-,2.43,-0.34
電機機械類報酬指數,197.27,-,0.33,-0.17
電器電纜類報酬指數,41.8,+,0.5,1.21
化學生技醫療類報酬指數,131.13,+,0.8,0.61
化學類報酬指數,131.43,+,0.08,0.06
生技醫療類報酬指數,90.42,+,1.21,1.36
玻璃陶瓷類報酬指數,59.36,-,0.18,-0.3
造紙類報酬指數,202.22,-,0.2,-0.1
鋼鐵類報酬指數,122.9,-,0.32,-0.26
橡膠類報酬指數,435.47,-,2.42,-0.55
汽車類報酬指數,383.43,-,1.49,-0.39
電子類報酬指數,529.39,-,2.2,-0.41
半導體類報酬指數,163.84,-,2.16,-1.3
電腦及週邊設備類報酬指數,154.02,+,0.63,0.41
光電類報酬指數,47.46,-,0.16,-0.34
通信網路類報酬指數,185.08,-,1,-0.54
電子零組件類報酬指數,129.69,+,1.07,0.83
電子通路類報酬指數,173.04,-,0.25,-0.14
資訊服務類報酬指數,157.66,+,0.24,0.15
其他電子類報酬指數,103.04,+,0.93,0.91
建材營造類報酬指數,395.94,-,0.77,-0.19
航運類報酬指數,117.41,-,0.29,-0.25
觀光類報酬指數,134.61,+,0.7,0.52
金融保險類報酬指數,1427.01,+,3.48,0.24
貿易百貨類報酬指數,276.1,-,1.41,-0.51
油電燃氣類報酬指數,111.57,-,1.16,-1.03
其他類報酬指數,365.67,+,1.92,0.53
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","85190063058","2093477642","718797"
"2.台灣存託憑證","252259882","33609884","5072"
"3.受益憑證","0","0","0"
"4.ETF","5969997561","204331499","35074"
"5.受益證券","42349519","2480095","169"
"6.變更交易股票","36617521","5591078","1423"
"7.認購(售)權證","3337666460","3038462000","99768"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","85226680579","2099068720","720220"
"總計(1~12)","94828954001","5377952198","860303"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3495(26),435(14)
"下跌(跌停)",2675(23),315(1)
"持平",597,101
"未成交",3463,4
"無比價",915,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","4562606","622","317629802","69.85","69.85","69.5","69.5","-","0.35","69.5","214","69.55","1","0.00"
="0051  ","中100 ","73600","29","2231519","30.09","30.55","30.09","30.2","-","0.22","30.2","34","30.6","10","0.00"
="0052  ","FB科技","4000","2","167500","42.04","42.04","41.82","41.82","-","0.39","41.86","10","42.13","25","0.00"
="0053  ","寶電子","11000","7","326660","29.85","29.85","29.64","29.64","-","0.06","29.65","9","29.85","4","0.00"
="0054  ","台商50","18000","8","433970","24.05","24.12","24.05","24.12"," ","0","23.76","3","24.12","2","0.00"
="0055  ","寶金融","1454000","172","22499070","15.4","15.5","15.38","15.49","+","0.08","15.48","9","15.49","31","0.00"
="0056  ","高股息","151978","135","3779931","24.88","24.9","24.85","24.88","+","0.02","24.87","4","24.88","13","0.00"
="0057  ","FB摩台","27000","4","1144900","42.51","42.51","42.39","42.39","-","0.16","42.34","516","42.4","116","0.00"
="0058  ","FB發達","3000","3","119970","40","40","39.97","39.97","X","0","39.78","24","39.98","19","0.00"
="0059  ","FB金融","24000","4","839520","34.93","35.01","34.93","34.98","+","0.08","34.98","35","35.16","17","0.00"
="0060  ","新台灣","2050","3","68380","33.4","33.4","33.33","33.33","+","0.27","32.42","2","33.4","2","0.00"
="0061  ","寶滬深","32881393","5586","657390418","20.01","20.1","19.86","19.96","-","0.04","19.96","2,263","19.97","30","0.00"
="006203","寶摩臺","1000","1","33360","33.36","33.36","33.36","33.36","-","0.02","33.01","2","33.8","1","0.00"
="006204","豐臺灣","1112","2","53463","48.11","48.11","48.11","48.11","X","0","48.03","15","48.16","15","0.00"
="006205","FB上証","26106444","7420","983764905","37.5","38.3","37.06","37.7","+","0.27","37.69","1","37.7","105","0.00"
="006206","元上證","13850900","3133","486686947","35.8","35.8","34.68","34.72","-","0.33","34.71","322","34.72","161","0.00"
="006207","FH滬深","14722479","2593","398911478","27.04","27.51","26.69","27.15","+","0.2","27.15","677","27.16","184","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","39.25","1","39.45","32","0.00"
="00631L","T50正2","1355000","149","31095820","22.96","23.01","22.83","22.98","-","0.07","22.98","38","22.99","98","0.00"
="00632R","T50反1","10159000","466","186276700","18.35","18.39","18.31","18.35","+","0.03","18.35","85","18.36","332","0.00"
="00633L","上証2X","35919350","7426","1873410683","51.8","53.5","50.95","52.3","+","1.2","52.25","5","52.3","49","0.00"
="00634R","上証反","44508455","3138","479403932","10.82","10.88","10.64","10.77","-","0.08","10.77","26","10.78","133","0.00"
="00636 ","CFA50 ","18107500","2925","371026804","20.5","20.65","20.34","20.47","+","0.13","20.46","1","20.47","140","0.00"
="0080  ","恒中國","148032","573","112962534","698.8","820","690.3","782","+","96","782","21","791","1","0.00"
="0081  ","恒香港","7200","69","14354900","1900","2300","1800","1950","+","150","1930","4","1980","1","0.00"
="008201","上證50","232400","604","25384395","108.65","110","108.05","109.1","+","0.7","109","21","109.1","27","0.00"
="01001T","富邦R1","5000","3","90240","18.2","18.2","18.01","18.01","-","0.01","18.01","3","18.2","4","0.00"
="01002T","國泰R1","1236000","82","23253950","18.85","18.85","18.8","18.8","-","0.05","18.8","48","18.81","211","0.00"
="01003T","新光R1","453095","31","6374319","14.06","14.11","14.06","14.1","+","0.04","14.07","10","14.1","1","0.00"
="01004T","富邦R2","11000","11","154410","14.05","14.15","14.01","14.15","-","0.03","14.01","24","14.15","4","0.00"
="01007T","國泰R2","775000","42","12476600","16.1","16.1","16.09","16.1","-","0.01","16.07","10","16.1","672","0.00"
"1101  ","台泥  ","4157194","1647","181418348","43.3","43.8","43.2","43.7","+","0.05","43.7","746","43.75","38","14.91"
"1102  ","亞泥  ","4258009","1264","166228951","39.05","39.05","38.9","39","-","0.1","38.95","57","39","45","14.03"
"1103  ","嘉泥  ","192314","155","2677505","13.8","13.95","13.8","13.95"," ","0","13.9","67","13.95","8","465"
"1104  ","環泥  ","305071","289","9069392","29.25","29.95","29.2","29.7","+","0.4","29.7","14","29.75","27","13.14"
"1108  ","幸福  ","362896","140","3915923","10.75","10.9","10.7","10.75"," ","0","10.75","31","10.85","28","11.44"
"1109  ","信大  ","51203","15","709152","13.9","13.9","13.8","13.9"," ","0","13.85","73","13.9","3","20.75"
"1110  ","東泥  ","2300","4","38150","16.6","16.6","16.6","16.6","+","0.1","16.35","2","16.55","1","66.4"
"1201  ","味全  ","568475","261","13991386","24.5","24.85","24.5","24.5"," ","0","24.5","211","24.6","159","0.00"
"1203  ","味王  ","184363","102","4436434","24","24.2","24","24"," ","0","23.9","1","24","16","21.43"
"1210  ","大成  ","1269440","572","32497463","25.5","25.7","25.45","25.65","+","0.15","25.6","120","25.65","7","15.09"
"1213  ","大飲  ","40632","21","901869","22.1","22.4","22.1","22.3","-","0.05","22.2","3","22.3","10","101.36"
"1215  ","卜蜂  ","1396711","676","40580933","29.05","29.2","28.95","29.15","+","0.2","29.15","17","29.2","192","9.08"
"1216  ","統一  ","19868766","6907","1030391371","52.9","52.9","51.1","51.5","-","1.4","51.5","158","51.6","181","25.25"
"1217  ","愛之味","614977","391","4970153","8.12","8.12","8.06","8.08"," ","0","8.07","56","8.08","52","0.00"
"1218  ","泰山  ","1452891","438","19611887","13.4","13.65","13.35","13.4","+","0.05","13.4","27","13.45","5","67"
"1219  ","福壽  ","68749","20","1063480","15.35","15.5","15.35","15.5","+","0.1","15.4","5","15.5","19","36.05"
"1220  ","台榮  ","42004","25","453590","10.85","10.9","10.7","10.85"," ","0","10.85","5","10.9","21","36.17"
"1225  ","福懋油","17898","23","384027","21.65","21.65","21.4","21.45"," ","0","21.4","5","21.5","1","102.14"
"1227  ","佳格  ","2105015","1067","157413410","75.8","76.1","74.2","74.2","-","2.1","74.2","230","74.3","3","25.59"
"1229  ","聯華  ","485003","159","10092656","20.8","20.9","20.75","20.8"," ","0","20.8","11","20.85","54","10.35"
"1231  ","聯華食","210491","127","7171144","33.95","34.15","33.95","34","+","0.05","34","3","34.05","6","22.67"
"1232  ","大統益","184768","128","14419172","78.8","78.8","77.9","78.1","-","0.9","78.1","9","78.2","5","12.66"
"1233  ","天仁  ","15101","15","706317","46.9","46.9","46.7","46.7"," ","0","46.7","15","46.85","1","18.39"
"1234  ","黑松  ","139256","148","5198549","37.4","37.45","37.15","37.15","-","0.25","37.15","23","37.25","1","37.91"
"1235  ","興泰  ","103360","71","2590175","25.05","25.45","25","25.1","-","0.3","25","3","25.2","1","26.15"
"1236  ","宏亞  ","5151","20","129536","25.15","25.15","25.15","25.15","+","0.05","25.15","2","25.25","1","16.23"
"1262  ","F-綠悅","241700","183","32824200","135","137","134.5","136","+","1","136","2","136.5","4","13.13"
"1301  ","台塑  ","7688795","2484","597250792","77.5","77.9","77.3","77.9","+","0.2","77.8","3","77.9","426","27.53"
"1303  ","南亞  ","11110553","4074","794636015","71.5","72","71","71.9","+","0.4","71.8","40","71.9","86","17.93"
"1304  ","台聚  ","1659436","715","26809800","16","16.3","16","16.25","+","0.25","16.2","150","16.25","47","26.21"
"1305  ","華夏  ","9045865","1642","126138168","13.85","14.05","13.65","13.85"," ","0","13.8","217","13.85","100","55.4"
"1307  ","三芳  ","1062548","678","46314286","42.95","44.4","42.8","43.8","+","0.85","43.8","18","43.85","2","16.91"
"1308  ","亞聚  ","1025405","388","22400670","21.8","22","21.65","21.85","+","0.05","21.85","63","21.9","19","20.61"
"1309  ","台達化","605009","232","5534757","9.1","9.2","9.1","9.18","+","0.11","9.16","30","9.18","5","0.00"
"1310  ","台苯  ","4444767","1307","70080216","15.75","15.9","15.55","15.8","+","0.05","15.75","95","15.8","33","0.00"
"1312  ","國喬  ","5042233","1391","96227533","19","19.3","18.95","19.15","+","0.1","19.15","80","19.2","55","59.84"
"1312A ","國喬特","2000","2","44350","22.2","22.2","22.15","22.15"," ","0","22","1","22.2","3","0.00"
"1313  ","聯成  ","1642156","566","19133053","11.55","11.7","11.55","11.7","+","0.15","11.65","22","11.7","30","0.00"
"1314  ","中石化","49824944","8838","603907523","11.95","12.3","11.85","12.15","+","0.2","12.15","661","12.2","626","93.46"
"1315  ","達新  ","40195","29","1108079","27.6","27.65","27.5","27.5","-","0.1","27.5","8","27.55","5","22.36"
"1316  ","上曜  ","262572","99","3050681","11.65","11.7","11.6","11.6","-","0.05","11.6","14","11.65","31","0.00"
"1319  ","東陽  ","2521564","1659","91113567","36.5","36.95","35.9","35.95","-","0.55","35.95","17","36","9","23.34"
"1321  ","大洋  ","288242","174","10693760","36.5","37.65","36.2","37.65","+","0.95","37.6","3","37.65","5","0.00"
"1323  ","永裕  ","320146","181","11817735","36.9","37.15","36.8","37","+","0.1","36.95","2","37","4","12.17"
"1324  ","地球  ","43264","210","588598","13.65","13.8","13.45","13.65"," ","0","13.6","1","13.65","4","23.95"
"1325  ","恆大  ","74000","39","1497750","20.2","20.3","20.2","20.3","-","0.05","20.25","12","20.3","18","34.41"
"1326  ","台化  ","5680377","1720","425700598","75","75.2","74.1","74.2","-","0.8","74.2","107","74.3","14","41.22"
"1337  ","F-再生","1644454","970","49292882","29.4","30.25","29.4","30.25","+","0.85","30.2","64","30.25","16","6.66"
"1338  ","F-廣華","351554","250","37153490","105","106.5","104.5","106.5","+","1.5","106","54","106.5","5","14.11"
"1339  ","昭輝  ","459475","135","38628215","86.2","87.9","86","87.9","+","1.7","86.4","1","87.9","7","19.23"
"1340  ","F-勝悅","709005","517","76850040","106","110.5","105.5","109","+","3","108.5","42","109","42","10.31"
"1402  ","遠東新","2922771","1218","93937732","32.2","32.25","32.05","32.1","-","0.3","32.1","163","32.15","5","15.29"
"1409  ","新纖  ","1680231","605","18193507","10.85","10.9","10.8","10.8","-","0.05","10.8","478","10.85","228","13.01"
"1410  ","南染  ","6035","16","153588","25.45","25.45","25.45","25.45","-","0.15","25.5","1","25.75","7","17.55"
"1413  ","宏洲  ","195118","36","1247614","6.42","6.45","6.35","6.44","+","0.02","6.38","26","6.42","2","0.00"
"1414  ","東和  ","370358","115","3029363","8.23","8.23","8.13","8.21","-","0.02","8.2","50","8.21","1","39.1"
"1416  ","廣豐  ","378209","115","6757215","17.95","18","17.8","17.9","-","0.05","17.85","21","17.9","8","10.65"
"1417  ","嘉裕  ","516457","297","4257426","8.23","8.29","8.22","8.24","+","0.01","8.24","3","8.26","10","103"
"1418  ","東華  ","201816","634","1412802","7.06","7.06","6.98","6.99","-","0.03","6.99","4","7.08","2","0.00"
"1419  ","新紡  ","21082","15","815700","38.7","38.9","38.6","38.6"," ","0","38.6","7","38.85","1","110.29"
"1423  ","利華  ","188071","99","1503508","8.03","8.09","7.95","8.05"," ","0","8","12","8.05","6","0.00"
"1432  ","大魯閣","308133","116","6211460","20.4","20.4","20","20.15","-","0.25","20.1","27","20.15","8","0.00"
