

2015年03月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11208.23,+,125.94,1.14
發行量加權股價指數,9653.43,+,113.99,1.19
臺灣50指數,7028.27,+,113.17,1.64
臺灣中型100指數,7666.76,+,53.23,0.7
臺灣資訊科技指數,8569.62,+,160.11,1.9
臺灣發達指數,8144.93,+,91.69,1.14
臺灣高股息指數,6012.13,+,31.69,0.53
臺灣就業99指數,5793.96,+,56.24,0.98
臺灣高薪100指數,5257.79,+,62.39,1.2
臺灣企業經營101指數,6150.68,+,75.87,1.25
臺灣低波動高股息指數,1448.32,+,12.09,0.84
未含金融保險股指數,8147.97,+,97.35,1.21
未含電子股指數,13634.73,+,132.99,0.98
未含金融電子股指數,11694.36,+,108.44,0.94
水泥窯製類指數,570.37,+,6.37,1.13
塑膠化工類指數,806.06,+,7.19,0.9
機電類指數,2182.58,+,28.91,1.34
水泥類指數,145.1,+,1.34,0.93
食品類指數,1245.14,+,4.75,0.38
塑膠類指數,222.33,+,2.14,0.97
紡織纖維類指數,561.57,+,5.72,1.03
電機機械類指數,165.04,+,0.95,0.58
電器電纜類指數,37.37,+,0.05,0.13
化學生技醫療類指數,105.1,+,0.51,0.49
化學類指數,104.26,+,0.67,0.65
生技醫療類指數,74.76,+,0.21,0.28
玻璃陶瓷類指數,56.86,+,1.18,2.12
造紙類指數,164.77,+,0.48,0.29
鋼鐵類指數,98.86,+,0.53,0.54
橡膠類指數,376.02,+,4.1,1.1
汽車類指數,333.4,+,7.8,2.4
電子類指數,388.06,+,5.26,1.37
半導體類指數,129.19,+,2.64,2.09
電腦及週邊設備類指數,109.06,+,1.07,0.99
光電類指數,42.25,+,0.2,0.48
通信網路類指數,121.29,+,0.14,0.12
電子零組件類指數,95.56,+,1.8,1.92
電子通路類指數,119.47,+,0.52,0.44
資訊服務類指數,103.76,+,0.45,0.44
其他電子類指數,82.37,+,0.68,0.83
建材營造類指數,291.32,+,1.26,0.43
航運類指數,97.44,+,1.21,1.26
觀光類指數,120.84,+,0.21,0.17
金融保險類指數,1120.66,+,12.23,1.1
貿易百貨類指數,248.58,+,1.6,0.65
油電燃氣類指數,89.09,+,0.86,0.97
其他類指數,274.46,+,3.51,1.3
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11546.6,+,129.75,1.14
發行量加權股價報酬指數,14699.53,+,173.58,1.19
臺灣50報酬指數,10824.56,+,174.3,1.64
臺灣中型100報酬指數,10973.67,+,76.18,0.7
臺灣資訊科技報酬指數,12500.12,+,233.54,1.9
臺灣發達報酬指數,11358.93,+,127.86,1.14
臺灣高股息報酬指數,9906.7,+,52.21,0.53
臺灣就業99報酬指數,6577.11,+,63.84,0.98
臺灣高薪100報酬指數,5300.6,+,62.9,1.2
