

2005年06月29日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年06月29日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","712000","38","4603970","6.43","6.5","6.43","6.45","+","0.04","6.45","176","6.46","8","0.00"
="0050  ","台灣50","9164000","560","439427390","48.18","48.2","47.3","47.5","-","0.4","47.4","27","47.5","90","0.00"
="01001T","富邦R1","744000","44","7477200","10.05","10.05","10.05","10.05"," ","0","10.05","2,702","10.1","2,447","0.00"
"1101  ","台泥  ","9422676","1320","185040939","20","20.05","19.35","19.6","-","0.3","19.6","306","19.65","86","16.33"
"1101A ","台泥特","251000","2","6952700","27.7","27.7","27.7","27.7","-","0.1","27.65","1","27.7","1","0.00"
"1102  ","亞泥  ","5512570","699","114623848","21.1","21.2","20.6","20.7","-","0.35","20.7","24","20.75","2","7.47"
"1103  ","嘉泥  ","983000","239","12214250","12.5","12.55","12.35","12.45"," ","0","12.4","11","12.45","83","0.00"
"1104  ","環泥  ","592028","154","7021967","11.9","11.95","11.8","11.85"," ","0","11.85","1","11.9","106","7.18"
"1107  ","建台  ","162000","16","126280","0.77","0.79","0.77","0.78","-","0.01","0.77","93","0.78","15","0.00"
"1108  ","幸福  ","691172","128","5502906","8","8.1","7.9","8.02","-","0.03","8.02","3","8.03","16","0.00"
"1109  ","信大  ","131000","25","1257410","9.63","9.63","9.56","9.56","-","0.1","9.56","6","9.6","1","13.1"
"1110  ","東泥  ","445999","86","3142052","7.1","7.11","7.02","7.02","-","0.04","7.02","25","7.06","5","36.95"
"1201  ","味全  ","3528787","689","38871548","11.15","11.2","10.75","10.85","-","0.2","10.8","69","10.85","86","0.00"
"1203  ","味王  ","558252","121","5178922","9.45","9.46","9.1","9.11","-","0.24","9.11","35","9.25","12","130.14"
"1204  ","津津  ","106200","34","488175","4.8","4.8","4.5","4.51","-","0.17","4.51","6","4.65","1","0.00"
"1207  ","嘉食化","1018575","189","3211689","3.25","3.26","3.08","3.1","-","0.12","3.1","6","3.13","30","0.00"
"1210  ","大成  ","1271194","235","12829272","10.15","10.2","10","10","-","0.05","10","192","10.05","13","18.18"
"1213  ","大飲  ","18915","21","194662","10.15","10.5","10.1","10.2","+","0.1","10.15","2","10.3","4","60"
"1215  ","卜蜂  ","491727","85","2665096","5.5","5.51","5.4","5.4","-","0.1","5.4","78","5.41","1","0.00"
"1216  ","統一  ","12947600","1162","193019521","15.15","15.2","14.75","14.85","-","0.2","14.85","181","14.9","2","22.85"
"1217  ","愛之味","1572007","274","13386028","8.63","8.63","8.42","8.42","-","0.2","8.42","48","8.45","47","60.14"
"1218  ","泰山  ","2815010","570","20594193","7.42","7.51","7.22","7.22","-","0.19","7.22","52","7.24","10","0.00"
"1219  ","福壽  ","1374000","249","8039790","5.99","5.99","5.79","5.79","-","0.13","5.79","10","5.8","34","0.00"
"1220  ","台榮  ","48000","10","289170","6.05","6.05","6.01","6.01"," ","0","6.01","45","6.05","4","0.00"
"1225  ","福懋油","2621002","461","15365171","6","6","5.72","5.79","-","0.2","5.76","28","5.79","2","0.00"
"1227  ","佳格  ","166000","54","2031350","12.4","12.4","12.1","12.1","-","0.2","12.1","14","12.2","44","7.56"
"1229  ","聯華  ","1828315","342","20817011","11.5","11.55","11.25","11.3","-","0.15","11.3","6","11.35","119","10.56"
"1231  ","聯華食","378000","117","3734630","10","10","9.8","9.8","-","0.15","9.8","10","9.85","3","17.5"
"1232  ","大統益","89000","40","1591200","18.35","18.35","17.75","17.75","-","0.45","17.75","22","17.8","1","13.45"
"1233  ","天仁  ","76006","25","1870345","24.7","24.7","24.55","24.55"," ","0","24.55","1","24.65","1","12.99"
"1234  ","黑松  ","315003","70","3181218","10.3","10.3","10","10.1"," ","0","10.05","34","10.1","62","252.5"
"1235  ","興泰  ","92999","35","1202014","13.2","13.2","12.8","12.9","-","0.1","12.8","15","12.9","12","8.96"
"1236  ","宏亞  ","98061","42","1753138","18","18.05","17.75","17.9","-","0.1","17.9","11","18","15","8.48"
"1301  ","台塑  ","23082711","3916","1174304047","51.8","51.8","50.6","50.6","-","0.7","50.6","502","50.8","25","7.06"
"1303  ","南亞  ","24987708","2798","1163179767","47","47.1","46.3","46.3","-","0.55","46.3","56","46.35","3","6.81"
"1304  ","台聚  ","3484637","742","40976761","11.95","11.95","11.6","11.65","-","0.2","11.65","69","11.7","32","9.25"
"1305  ","華夏  ","8633849","1674","94104397","11.1","11.2","10.7","10.8","-","0.3","10.75","448","10.8","30","7.71"
"1306  ","合發  ","171050","50","1122395","6.56","6.64","6.52","6.54"," ","0","6.54","2","6.59","30","0.00"
"1307  ","三芳  ","92180","19","1674143","18.4","18.4","18.1","18.15","-","0.25","18.15","5","18.3","5","11.34"
"1308  ","亞聚  ","1286871","332","20489256","16.1","16.1","15.8","15.8","-","0.05","15.8","116","15.85","3","7.28"
"1309  ","台達化","1210528","258","12157784","10.25","10.25","9.97","10","-","0.15","10","109","10.05","49","21.74"
"1310  ","台苯  ","5608687","1345","107864902","19.7","19.7","19","19.05","-","0.5","19","454","19.05","308","21.17"
"1311  ","福聚  ","804721","273","21594728","27","27.2","26.65","26.85","+","0.05","26.8","23","26.9","12","8.16"
"1312  ","國喬  ","2638566","445","27162699","10.4","10.55","10.15","10.2","-","0.2","10.2","110","10.25","28","9.03"
"1312A ","國喬特","0","0","0","--","--","--","--"," ","0","10.6","5","10.85","5","0.00"
"1313  ","聯成  ","4480377","819","55147609","12.45","12.55","12.15","12.25","-","0.15","12.25","16","12.35","127","10.04"
"1314  ","中石化","14257128","1659","118508193","8.4","8.44","8.26","8.26","-","0.14","8.26","286","8.27","10","91.78"
"1315  ","達新  ","221050","64","2329429","10.65","10.7","10.4","10.4","-","0.25","10.4","13","10.45","5","12.09"
"1316  ","上曜  ","332000","36","716300","2.16","2.19","2.15","2.16","-","0.03","2.16","26","2.18","3","0.00"
"1319  ","東陽  ","921674","370","40274496","43.65","44","43.55","43.7","+","0.2","43.7","134","43.75","1","16.01"
"1321  ","大洋  ","82000","29","1054550","13.05","13.05","12.75","12.75","-","0.2","12.75","18","12.8","5","75"
"1323  ","永裕  ","41000","9","377370","9.21","9.22","9.12","9.2","-","0.02","9.13","1","9.19","2","10.34"
"1324  ","地球  ","73700","21","651397","8.89","8.89","8.82","8.85","-","0.04","8.82","14","8.85","5","18.83"
"1325  ","恆大  ","60000","18","544270","9.1","9.1","9.05","9.08","-","0.01","9.05","4","9.08","12","0.00"
"1326  ","台化  ","16722567","2317","1023936272","61.5","61.8","60.9","61.2"," ","0","61.2","8,639","61.3","194","6.17"
"1402  ","遠東新","14366079","2095","342281974","24.6","24.7","23.5","23.65","-","0.7","23.6","117","23.65","144","9.46"
"1408  ","中紡  ","971756","60","589242","0.62","0.62","0.59","0.59"," ","0","0.59","129","0.61","75","0.00"
"1409  ","新纖  ","1738094","410","13187437","7.72","7.72","7.43","7.45","-","0.2","7.44","31","7.45","15","248.33"
"1410  ","南染  ","46000","18","286910","6.3","6.3","6.21","6.23","-","0.06","6.25","17","6.3","8","0.00"
"1413  ","宏洲  ","332000","55","1025130","3.06","3.12","3.05","3.07","+","0.01","3.05","15","3.07","20","0.00"
"1414  ","東和  ","177113","39","795592","4.53","4.56","4.42","4.46","-","0.04","4.43","2","4.46","4","0.00"
"1416  ","廣豐  ","2086357","250","8167427","3.99","4","3.86","3.87","-","0.07","3.87","26","3.88","92","0.00"
"1417  ","嘉裕  ","5436512","855","42316338","7.87","7.87","7.68","7.8"," ","0","7.75","40","7.8","139","0.00"
"1418  ","東華  ","335000","67","1033850","3.14","3.17","3","3.08","-","0.06","3.05","5","3.08","3","0.00"
"1419  ","新紡  ","1336271","320","16587145","12.65","12.8","12.2","12.2","-","0.4","12.2","106","12.3","5","71.76"
"1423  ","利華  ","283000","36","1349160","4.79","4.8","4.7","4.7","-","0.05","4.7","3","4.73","8","0.00"
"1434  ","福懋  ","2867894","381","46092265","16.25","16.3","16","16.05"," ","0","16.05","112","16.1","50","12.94"
"1435  ","中福  ","866002","319","5959834","7.05","7.16","6.74","6.74","-","0.5","6.74","55","6.8","4","0.00"
"1436  ","華友聯","380000","71","2443090","6.46","6.58","6.35","6.45"," ","0","6.44","2","6.45","13","0.00"
"1437  ","勤益控","372000","86","4322300","11.7","11.9","11.45","11.6","-","0.1","11.5","3","11.6","30","0.00"
"1438  ","裕豐  ","0","0","0","--","--","--","--"," ","0","--","0","1.65","30","0.00"
"1439  ","中和  ","169000","43","1689750","10.1","10.15","9.92","9.92","-","0.08","9.92","3","9.96","3","49.6"
