

2014年05月13日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10293.32,+,2.21,0.02
發行量加權股價指數,8817.94,+,9.33,0.11
臺灣50指數,6140.33,+,30.48,0.5
臺灣中型100指數,7406.09,-,21.37,-0.29
臺灣資訊科技指數,7314.92,+,52.15,0.72
臺灣發達指數,7621.66,+,8.09,0.11
臺灣高股息指數,5750.59,-,15.98,-0.28
臺灣就業99指數,5184.98,-,2.36,-0.05
臺灣企業經營101指數,5643.1,+,8.08,0.14
臺灣低波動高股息指數,1430.26,-,3.9,-0.27
未含金融保險股指數,7495.1,+,8.5,0.11
未含電子股指數,12952.04,-,14.38,-0.11
未含金融電子股指數,11485.58,-,19.9,-0.17
水泥窯製類指數,597.95,+,1.81,0.3
塑膠化工類指數,833.29,-,1.63,-0.2
機電類指數,1936.05,+,4.8,0.25
水泥類指數,148.42,+,0.4,0.27
食品類指數,1196.96,-,0.47,-0.04
塑膠類指數,224.19,+,0.2,0.09
紡織纖維類指數,516.36,-,1.66,-0.32
電機機械類指數,165.2,-,2.02,-1.21
電器電纜類指數,40.6,-,0.17,-0.42
化學生技醫療類指數,113.21,-,1.25,-1.09
化學類指數,109.96,-,0.28,-0.25
生技醫療類指數,82.74,-,1.85,-2.19
玻璃陶瓷類指數,66.78,+,0.3,0.45
造紙類指數,178.76,-,1.74,-0.96
鋼鐵類指數,100.15,+,0.37,0.37
橡膠類指數,406.92,-,0.68,-0.17
汽車類指數,303.4,-,1.56,-0.51
電子類指數,342.35,+,1.04,0.3
半導體類指數,108.69,+,0.97,0.9
電腦及週邊設備類指數,97.8,-,0.09,-0.09
光電類指數,37.36,-,0.27,-0.72
通信網路類指數,116.89,-,0.53,-0.45
電子零組件類指數,87,+,0.32,0.37
電子通路類指數,116.8,-,0.29,-0.25
資訊服務類指數,96.92,+,0.6,0.62
其他電子類指數,74.19,+,0.22,0.3
建材營造類指數,292.15,-,0.87,-0.3
航運類指數,73.43,-,0.06,-0.08
觀光類指數,141.89,-,0.51,-0.36
金融保險類指數,978.65,+,0.54,0.06
貿易百貨類指數,239.88,-,1.21,-0.5
油電燃氣類指數,97.79,+,0.47,0.48
其他類指數,240.09,-,0.55,-0.23
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10293.78,+,2.2,0.02
發行量加權股價報酬指數,13028.88,+,13.79,0.11
臺灣50報酬指數,9204.85,+,45.69,0.5
臺灣中型100報酬指數,10281.75,-,29.67,-0.29
臺灣資訊科技報酬指數,10388.3,+,74.06,0.72
臺灣發達報酬指數,10339.77,+,10.97,0.11
臺灣高股息報酬指數,9050.5,-,25.15,-0.28
臺灣就業99報酬指數,5721.65,-,2.61,-0.05
臺灣企業經營101報酬指數,5814.93,+,8.33,0.14
臺灣低波動高股息報酬指數,2692.66,-,7.35,-0.27
未含金融電子股報酬指數,17116.61,-,29.65,-0.17
水泥類報酬指數,187.49,+,0.51,0.27
食品類報酬指數,1347.3,-,0.53,-0.04
塑膠類報酬指數,271.23,+,0.25,0.09
紡織纖維類報酬指數,612.86,-,1.97,-0.32
電機機械類報酬指數,193.4,-,2.36,-1.21
電器電纜類報酬指數,44.62,-,0.19,-0.42
化學生技醫療類報酬指數,133.61,-,1.48,-1.1
化學類報酬指數,131.95,-,0.33,-0.25
生技醫療類報酬指數,93.88,-,2.09,-2.18
玻璃陶瓷類報酬指數,70.62,+,0.31,0.44
造紙類報酬指數,202.36,-,1.98,-0.97
鋼鐵類報酬指數,119.67,+,0.44,0.37
橡膠類報酬指數,465.26,-,0.77,-0.17
汽車類報酬指數,342.37,-,1.76,-0.51
電子類報酬指數,463.1,+,1.41,0.31
半導體類報酬指數,141.87,+,1.26,0.9
電腦及週邊設備類報酬指數,134,-,0.11,-0.08
光電類報酬指數,43.3,-,0.31,-0.71
通信網路類報酬指數,171.39,-,0.78,-0.45
電子零組件類報酬指數,115.66,+,0.43,0.37
電子通路類報酬指數,162.27,-,0.4,-0.25
資訊服務類報酬指數,140.37,+,0.86,0.62
其他電子類報酬指數,84.45,+,0.24,0.29
建材營造類報酬指數,364.3,-,1.09,-0.3
航運類報酬指數,84.62,-,0.06,-0.07
觀光類報酬指數,154.85,-,0.56,-0.36
金融保險類報酬指數,1183.68,+,0.65,0.05
貿易百貨類報酬指數,269.75,-,1.36,-0.5
油電燃氣類報酬指數,112.23,+,0.54,0.48
其他類報酬指數,295.58,-,0.69,-0.23
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","85800941529","2190119411","778055"
"2.台灣存託憑證","62022630","9621738","1859"
"3.受益憑證","0","0","0"
"4.ETF","628954764","21135828","3206"
"5.受益證券","26310520","1720000","251"
"6.變更交易股票","146841550","28563942","2001"
"7.認購(售)權證","2301441820","2297046000","57157"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","85947783079","2218683353","780056"
"總計(1~12)","88966512813","4548206919","842529"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1901(6),224(5)
"下跌(跌停)",2901(36),530(8)
"持平",484,86
"未成交",3373,3
"無比價",774,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年05月13日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","5610714","690","345231830","61.6","61.75","61.35","61.45","+","0.3","61.45","386","61.5","136","0.00"
="0051  ","中100 ","16000","11","476900","30","30","29.76","29.76","-","0.24","29.76","1","30","14","0.00"
="0052  ","FB科技","12000","9","440820","37.14","37.14","36.45","36.45","-","0.69","36.49","2","36.85","4","0.00"
="0053  ","寶電子","87000","25","2356610","27.09","27.15","26.81","26.81","+","0.01","26.98","1","27.14","3","0.00"
="0054  ","台商50","14000","10","306810","21.99","22.03","21.81","21.83","-","0.03","21.82","3","22","10","0.00"
="0055  ","寶金融","238000","55","3146080","13.23","13.28","13.2","13.24","+","0.03","13.2","11","13.25","5","0.00"
="0056  ","高股息","480900","172","11547248","23.99","24.12","23.95","23.98","-","0.01","23.97","3","23.98","1","0.00"
="0057  ","FB摩台","394000","23","14635910","37.1","37.18","37.1","37.13","+","0.16","37.02","50","37.05","50","0.00"
="0058  ","FB發達","2000","2","71730","35.87","35.87","35.86","35.86","X","0","35.61","20","35.77","3","0.00"
="0059  ","FB金融","7000","6","205040","29.27","29.37","29.17","29.17","+","0.02","29.17","23","29.26","20","0.00"
="0060  ","新台灣","2000","2","59680","29.68","30","29.68","30","+","0.34","29.67","1","30.2","180","0.00"
="0061  ","寶滬深","7089514","1044","81706120","11.55","11.56","11.45","11.47","-","0.03","11.47","108","11.48","72","0.00"
="006203","寶摩臺","67000","23","1991560","29.54","29.77","29.54","29.7","+","0.35","29.48","125","29.75","42","0.00"
="006204","豐臺灣","1673000","25","73104470","43.84","43.9","43.66","43.7","+","0.14","43.68","200","43.71","200","0.00"
="006205","FB上証","3488100","693","63325996","18.19","18.23","18.03","18.06","-","0.02","18.06","31","18.07","50","0.00"
="006206","元上證","1088000","247","18789760","17.3","17.32","17.2","17.23"," ","0","17.22","1","17.23","40","0.00"
="006207","FH滬深","865000","159","11478130","13.3","13.31","13.22","13.24","-","0.04","13.24","26","13.25","5","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","34.67","43","34.89","2","0.00"
="0080  ","恒中國","0","0","0","--","--","--","--"," ","0","342.15","1","349","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","731","1","896","1","0.00"
="008201","上證50","1600","10","80070","49.95","50.2","49.95","50.05","+","0.2","48.7","6","50.1","18","0.00"
="01001T","富邦R1","204000","33","2854220","14","14","13.97","13.99"," ","0","13.98","25","13.99","49","0.00"
="01002T","國泰R1","236000","35","4256390","18","18.07","17.91","18","-","0.06","17.92","15","18","17","0.00"
="01003T","新光R1","137000","15","1776930","12.9","13","12.87","12.98","+","0.04","12.86","1","12.98","2","0.00"
="01004T","富邦R2","332000","20","3984400","12","12.02","12","12.02","+","0.02","12","9","12.02","39","0.00"
="01007T","國泰R2","251000","29","3615760","14.5","14.5","14.31","14.43","-","0.07","14.43","8","14.44","5","0.00"
="01008T","駿馬R1","560000","119","9822820","17.55","17.7","17.45","17.45","-","0.07","17.45","3","17.52","9","0.00"
"1101  ","台泥  ","21023607","5699","926367308","44.2","44.55","43.85","44","-","0.2","44","391","44.1","17","16.18"
