

2005年03月31日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年03月31日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0001  ","鴻運  ","15000","1","102450","6.83","6.83","6.83","6.83","-","0.02","6.87","30","7","2","0.00"
="0015  ","富邦  ","67000","13","389360","5.78","5.83","5.78","5.83","+","0.06","5.83","229","5.85","5","0.00"
="0029  ","富邦店","341000","38","1867020","5.44","5.5","5.44","5.5","+","0.07","5.49","15","5.5","119","0.00"
="0050  ","台灣50","3913000","337","182317380","46.4","46.75","46.4","46.75","+","0.52","46.68","1","46.75","94","0.00"
="01001T","富邦R1","5577000","229","56849800","10.15","10.2","10.15","10.2"," ","0","10.15","2,078","10.2","578","0.00"
"1101  ","台泥  ","21585794","3600","391841727","18.65","18.85","17.8","18.3","-","0.3","18.1","20","18.3","16","14.19"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","27.4","2","27.5","7","0.00"
"1102  ","亞泥  ","5931889","598","123579265","21","21","20.75","20.8"," ","0","20.75","816","20.8","804","6.93"
"1103  ","嘉泥  ","955456","147","12870541","13.7","13.7","13.4","13.5","+","0.05","13.5","3","13.55","48","12.5"
"1104  ","環泥  ","443072","99","5576663","12.55","12.65","12.55","12.6","+","0.05","12.6","108","12.65","157","9.92"
"1107  ","建台  ","76202","17","63384","0.82","0.87","0.82","0.87","-","0.01","0.86","1","0.87","34","0.00"
"1108  ","幸福  ","1162003","165","9084451","7.89","7.95","7.75","7.78","-","0.02","7.78","12","7.8","36","5.68"
"1109  ","信大  ","90003","25","889847","9.9","9.95","9.86","9.87","+","0.01","9.87","26","9.95","12","9.49"
"1110  ","東泥  ","328981","104","2564228","7.8","7.88","7.75","7.75","-","0.11","7.74","7","7.75","25","10.33"
"1201  ","味全  ","1641880","277","17214980","10.6","10.75","10.2","10.25","-","0.3","10.25","77","10.3","80","25.63"
"1203  ","味王  ","310003","87","3162680","10.1","10.4","10.1","10.15","-","0.1","10.15","29","10.2","35","11.28"
"1204  ","津津  ","42003","19","152669","3.7","3.7","3.6","3.6","-","0.06","3.56","1","3.6","1","0.00"
"1207  ","嘉食化","469216","91","1380481","2.86","3.03","2.86","2.96","-","0.09","2.95","22","2.96","50","0.00"
"1210  ","大成  ","411420","85","3461382","8.45","8.45","8.35","8.36","-","0.04","8.36","3","8.4","2","32.15"
"1212  ","中日  ","0","0","0","--","--","--","--"," ","0","0.59","10","0.63","13","0.00"
"1213  ","大飲  ","17003","7","191133","11.25","11.3","11.15","11.3","-","0.1","11.15","1","11.35","2","94.17"
"1215  ","卜蜂  ","374002","74","2243090","6.1","6.13","5.85","6","-","0.03","5.95","1","6","11","54.55"
"1216  ","統一  ","2843528","740","41708864","14.75","14.8","14.6","14.6","-","0.05","14.6","23","14.7","21","26.55"
"1217  ","愛之味","239025","76","1694755","7.12","7.12","7.05","7.1","-","0.02","7.06","1","7.1","27","47.33"
"1218  ","泰山  ","524253","119","3720395","7.1","7.15","7.05","7.05","-","0.01","7.04","28","7.09","1","23.5"
"1219  ","福壽  ","797003","204","4466545","5.66","5.84","5.43","5.84","+","0.18","5.79","27","5.84","6","0.00"
"1220  ","台榮  ","93001","15","560105","5.9","6.1","5.9","6","+","0.2","6","2","6.03","5","0.00"
"1225  ","福懋油","124037","55","578954","4.7","4.74","4.62","4.62","-","0.08","4.62","9","4.66","5","0.00"
"1227  ","佳格  ","227004","49","2683894","11.85","11.9","11.8","11.85"," ","0","11.85","27","11.9","23","7.45"
"1229  ","聯華  ","834953","171","9532709","11.4","11.6","11.3","11.4","+","0.1","11.4","67","11.45","71","7.65"
"1231  ","聯華食","1046000","254","10685350","10.6","10.6","10.05","10.05","-","0.3","10.05","70","10.15","23","25.77"
"1232  ","大統益","10002","3","171032","17.1","17.1","17.1","17.1","+","0.05","17.05","4","17.15","10","13.57"
"1233  ","天仁  ","10016","13","226356","22.6","22.6","22.6","22.6"," ","0","22.6","3","22.8","3","12.15"
"1234  ","黑松  ","252000","39","2569400","10.1","10.3","10.1","10.2","+","0.1","10.2","6","10.25","21","37.78"
"1235  ","興泰  ","113606","33","1595312","14.05","14.1","14","14.1","+","0.05","14.05","10","14.1","18","11.95"
"1236  ","宏亞  ","33780","28","598384","17.7","17.8","17.7","17.7"," ","0","17.7","6","17.8","7","10.17"
"1301  ","台塑  ","8374280","1840","474706073","57","57.2","56.5","56.5","-","0.5","56.5","589","56.6","96","9.42"
"1303  ","南亞  ","8510751","2204","397442474","46.7","46.85","46.5","46.6","-","0.05","46.55","125","46.6","1,149","9.21"
"1304  ","台聚  ","2140660","484","25363079","11.85","11.95","11.75","11.8"," ","0","11.8","216","11.85","14","10.73"
"1305  ","華夏  ","15133340","2486","166068552","11","11.35","10.7","11","-","0.4","10.95","57","11","67","4.82"
"1306  ","合發  ","182002","68","1560146","8.59","8.65","8.5","8.62","+","0.08","8.58","2","8.62","2","53.88"
"1307  ","三芳  ","20012","16","362566","18.1","18.45","18.1","18.1"," ","0","18.1","5","18.3","2","13.12"
"1308  ","亞聚  ","1017320","291","15634289","15.5","15.5","15.3","15.35","+","0.05","15.3","121","15.35","2","9.14"
"1309  ","台達化","519630","143","5361986","10.3","10.4","10.3","10.3","+","0.1","10.3","151","10.35","75","10.4"
"1310  ","台苯  ","3926484","958","82970872","21.3","21.5","20.9","20.9","-","0.3","20.85","1","20.9","8","13.75"
"1311  ","福聚  ","1413249","204","42270567","30.2","30.2","29.8","29.9","+","0.15","29.9","17","29.95","26","7.99"
"1312  ","國喬  ","2815094","272","35796136","12.7","13","12.55","13","+","0.3","13","495","13.05","2","650"
"1312A ","國喬特","2000","1","24200","12.1","12.1","12.1","12.1","+","0.1","12.1","3","12.35","1","0.00"
"1313  ","聯成  ","4143442","861","50722018","12.3","12.35","12.1","12.1","-","0.05","12.1","33","12.15","148","9.1"
"1314  ","中石化","23765457","2771","197653509","8.29","8.43","8.2","8.31","+","0.06","8.31","172","8.32","5","19.33"
"1315  ","達新  ","193000","43","1932450","10","10.05","10","10.05","+","0.06","10","21","10.05","8","10.47"
"1316  ","上曜  ","750000","115","1806150","2.38","2.53","2.36","2.4","-","0.03","2.39","46","2.4","27","0.00"
"1319  ","東陽  ","248500","171","10541238","43","43.2","42","42","-","0.8","42","74","42.3","4","13.46"
