

2015年01月22日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10866.38,+,59.38,0.55
發行量加權股價指數,9369.51,+,49.8,0.53
臺灣50指數,6776.83,+,20.48,0.3
臺灣中型100指數,7550.07,+,74.71,1
臺灣資訊科技指數,8236.99,+,18.72,0.23
臺灣發達指數,7960.77,+,38.81,0.49
臺灣高股息指數,5928.69,+,77.43,1.32
臺灣就業99指數,5594.58,+,37.57,0.68
臺灣高薪100指數,5105.41,+,29.66,0.58
臺灣企業經營101指數,5961.18,+,36.29,0.61
臺灣低波動高股息指數,1435,+,10.76,0.76
未含金融保險股指數,7921.95,+,38.39,0.49
未含電子股指數,13333.35,+,83.17,0.63
未含金融電子股指數,11523.32,+,61.99,0.54
水泥窯製類指數,570.29,+,3.54,0.62
塑膠化工類指數,806.23,+,5.75,0.72
機電類指數,2105.61,+,9.57,0.46
水泥類指數,144.42,+,0.84,0.59
食品類指數,1217.1,+,4.32,0.36
塑膠類指數,221.06,+,1.14,0.52
紡織纖維類指數,539.8,+,2.87,0.53
電機機械類指數,160.35,+,0.63,0.39
電器電纜類指數,36.95,+,0.43,1.18
化學生技醫療類指數,105.62,+,1.06,1.01
化學類指數,103.38,+,1.19,1.16
生技醫療類指數,76.47,+,0.62,0.82
玻璃陶瓷類指數,58.13,+,0.47,0.82
造紙類指數,171.29,+,0.73,0.43
鋼鐵類指數,102.25,+,0.12,0.12
橡膠類指數,382.79,+,4.3,1.14
汽車類指數,327.15,-,0.74,-0.23
電子類指數,374.24,+,1.7,0.46
半導體類指數,123.03,+,0.12,0.1
電腦及週邊設備類指數,106.03,+,0.83,0.79
光電類指數,41.74,+,0.59,1.43
通信網路類指數,120.71,+,0.34,0.28
電子零組件類指數,89.21,+,0.92,1.04
電子通路類指數,116.79,+,1.59,1.38
資訊服務類指數,105.24,+,0.33,0.31
其他電子類指數,80.08,+,0.27,0.34
建材營造類指數,285.44,+,0.9,0.32
航運類指數,96.69,+,0.57,0.59
觀光類指數,123.86,+,0.07,0.06
金融保險類指數,1075.71,+,8.99,0.84
貿易百貨類指數,244.14,+,0.06,0.02
油電燃氣類指數,87.58,+,0.96,1.11
其他類指數,254.64,+,2.11,0.84
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11194.43,+,61.17,0.55
發行量加權股價報酬指數,14267.19,+,75.83,0.53
臺灣50報酬指數,10437.3,+,31.53,0.3
臺灣中型100報酬指數,10806.65,+,106.93,1
臺灣資訊科技報酬指數,12014.93,+,27.31,0.23
臺灣發達報酬指數,11102.1,+,54.12,0.49
臺灣高股息報酬指數,9769.21,+,127.58,1.32
臺灣就業99報酬指數,6350.78,+,42.64,0.68
臺灣高薪100報酬指數,5146.97,+,29.89,0.58
臺灣企業經營101報酬指數,6367.89,+,38.77,0.61
臺灣低波動高股息報酬指數,2817.61,+,21.11,0.75
未含金融電子股報酬指數,17713.46,+,95.28,0.54
水泥類報酬指數,191.11,+,1.11,0.58
食品類報酬指數,1408.09,+,5,0.36
塑膠類報酬指數,274.99,+,1.41,0.52
紡織纖維類報酬指數,661.08,+,3.51,0.53
電機機械類報酬指數,192.48,+,0.76,0.4
電器電纜類報酬指數,41.35,+,0.48,1.17
化學生技醫療類報酬指數,128.13,+,1.3,1.02
化學類報酬指數,128.05,+,1.49,1.18
生技醫療類報酬指數,88.68,+,0.72,0.82
玻璃陶瓷類報酬指數,61.97,+,0.5,0.81
造紙類報酬指數,198.64,+,0.86,0.43
鋼鐵類報酬指數,126.24,+,0.15,0.12
橡膠類報酬指數,453.73,+,5.1,1.14
汽車類報酬指數,380.8,-,0.86,-0.23
電子類報酬指數,521.51,+,2.35,0.45
半導體類報酬指數,164.71,+,0.17,0.1
電腦及週邊設備類報酬指數,151.94,+,1.2,0.8
光電類報酬指數,49.27,+,0.69,1.42
通信網路類報酬指數,184.86,+,0.51,0.28
電子零組件類報酬指數,122.21,+,1.25,1.03
電子通路類報酬指數,171.11,+,2.32,1.37
資訊服務類報酬指數,158.92,+,0.49,0.31
其他電子類報酬指數,92.91,+,0.3,0.32
建材營造類報酬指數,370.3,+,1.16,0.31
航運類報酬指數,113.58,+,0.67,0.59
觀光類報酬指數,136.85,+,0.08,0.06
金融保險類報酬指數,1339.89,+,11.21,0.84
貿易百貨類報酬指數,284.24,+,0.07,0.02
油電燃氣類報酬指數,103.91,+,1.14,1.11
其他類報酬指數,325.47,+,2.69,0.83
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","90762950160","2409816591","802257"
"2.台灣存託憑證","259465392","60803109","7539"
"3.受益憑證","0","0","0"
"4.ETF","4606975222","151238561","27924"
"5.受益證券","26469940","1709000","179"
"6.變更交易股票","42051040","6513467","1086"
"7.認購(售)權證","3307101900","3152372000","86037"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","90805001200","2416330058","803343"
"總計(1~12)","99005013654","5782452728","925022"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",4115(13),549(7)
"下跌(跌停)",2370(20),199(0)
"持平",556,97
"未成交",3288,2
"無比價",968,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年01月22日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","16125035","1996","1090773104","67.5","67.9","67.45","67.6","+","0.35","67.55","1,381","67.6","215","0.00"
="0051  ","中100 ","42005","23","1263501","29.9","30.15","29.9","30.08","+","0.18","30.06","2","30.1","5","0.00"
="0052  ","FB科技","12000","9","510030","42.43","42.6","42.43","42.5","+","0.28","42.34","26","42.4","1","0.00"
="0053  ","寶電子","14000","11","410100","29.2","29.35","29.2","29.3","+","0.1","29.21","2","29.3","57","0.00"
="0054  ","台商50","18050","13","410250","22.6","22.82","22.6","22.78","+","0.22","22.78","8","22.8","1","0.00"
="0055  ","寶金融","325000","158","4724520","14.46","14.58","14.46","14.51","+","0.12","14.51","13","14.55","163","0.00"
="0056  ","高股息","2199609","706","54033864","24.34","24.64","24.34","24.63","+","0.33","24.62","2","24.63","16","0.00"
="0057  ","FB摩台","99000","9","4097590","41.36","41.56","41.32","41.32","+","0.21","41.36","50","41.38","58","0.00"
="0058  ","FB發達","1000","1","38210","38.21","38.21","38.21","38.21","+","0.23","38.22","28","38.37","10","0.00"
="0059  ","FB金融","12000","12","392150","32.5","32.74","32.5","32.69","X","0","32.55","32","32.72","38","0.00"
="0060  ","新台灣","3050","4","96673","31.62","31.75","31.62","31.75","+","0.28","31.75","1","31.9","1","0.00"
="0061  ","寶滬深","23926380","4651","419303202","17.49","17.62","17.39","17.6","+","0.21","17.58","13","17.6","38","0.00"
