

2015年04月01日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11038.14,-,88.07,-0.79
發行量加權股價指數,9507.66,-,78.78,-0.82
臺灣50指數,6877.64,-,62.11,-0.89
臺灣中型100指數,7546.55,-,61.93,-0.81
臺灣資訊科技指數,8122.08,-,93.5,-1.14
臺灣發達指數,8176,-,57.53,-0.7
臺灣高股息指數,5903.86,-,68.71,-1.15
臺灣就業99指數,5717.1,-,57.56,-1
臺灣高薪100指數,5192.56,-,46.39,-0.89
臺灣企業經營101指數,6060.22,-,56.66,-0.93
臺灣低波動高股息指數,1434.69,-,12.97,-0.9
未含金融保險股指數,8010.45,-,67.6,-0.84
未含電子股指數,13616.74,-,116.28,-0.85
未含金融電子股指數,11690.56,-,105.7,-0.9
水泥窯製類指數,577.87,-,5.31,-0.91
塑膠化工類指數,801.06,-,11,-1.35
機電類指數,2125.14,-,16.79,-0.78
水泥類指數,148.24,-,1.17,-0.78
食品類指數,1256.81,-,19.57,-1.53
塑膠類指數,221.89,-,4.2,-1.86
紡織纖維類指數,574.24,-,2.79,-0.48
電機機械類指數,162.81,-,0.48,-0.29
電器電纜類指數,37.11,-,0.29,-0.78
化學生技醫療類指數,105.53,-,0.09,-0.09
化學類指數,105.28,-,0.03,-0.03
生技醫療類指數,74.49,-,0.12,-0.16
玻璃陶瓷類指數,55.23,-,0.89,-1.59
造紙類指數,167.06,-,1.17,-0.7
鋼鐵類指數,99.01,-,1.41,-1.4
橡膠類指數,362.93,-,3.09,-0.84
汽車類指數,332.81,-,2.97,-0.88
電子類指數,377.64,-,3.05,-0.8
半導體類指數,122.62,-,1.38,-1.11
電腦及週邊設備類指數,104.95,-,1.1,-1.04
光電類指數,40.68,-,0.24,-0.59
通信網路類指數,120.52,-,1.08,-0.89
電子零組件類指數,93.79,-,0.74,-0.78
電子通路類指數,117.19,-,1.04,-0.88
資訊服務類指數,103.38,-,0.92,-0.88
其他電子類指數,86.54,+,0.33,0.38
建材營造類指數,298.42,-,3.04,-1.01
航運類指數,96.51,-,0.24,-0.25
觀光類指數,118.77,-,0.64,-0.54
金融保險類指數,1116.5,-,8.18,-0.73
貿易百貨類指數,237.18,-,1.95,-0.82
油電燃氣類指數,88.42,-,1.08,-1.21
其他類指數,280.61,+,0.54,0.19
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11371.38,-,90.72,-0.79
發行量加權股價報酬指數,14477.55,-,119.97,-0.82
臺灣50報酬指數,10592.57,-,95.65,-0.89
臺灣中型100報酬指數,10801.62,-,88.64,-0.81
臺灣資訊科技報酬指數,11847.32,-,136.38,-1.14
臺灣發達報酬指數,11402.26,-,80.24,-0.7
臺灣高股息報酬指數,9728.3,-,113.22,-1.15
臺灣就業99報酬指數,6489.86,-,65.34,-1
臺灣高薪100報酬指數,5234.84,-,46.76,-0.89
臺灣企業經營101報酬指數,6473.69,-,60.52,-0.93
臺灣低波動高股息報酬指數,2817.01,-,25.47,-0.9
未含金融電子股報酬指數,17970.54,-,162.48,-0.9
水泥類報酬指數,196.17,-,1.54,-0.78
食品類報酬指數,1454.03,-,22.64,-1.53
塑膠類報酬指數,276.02,-,5.23,-1.86
紡織纖維類報酬指數,703.26,-,3.42,-0.48
電機機械類報酬指數,195.43,-,0.58,-0.3
電器電纜類報酬指數,41.53,-,0.33,-0.79
化學生技醫療類報酬指數,128.02,-,0.11,-0.09
化學類報酬指數,130.4,-,0.04,-0.03
生技醫療類報酬指數,86.39,-,0.13,-0.15
玻璃陶瓷類報酬指數,58.88,-,0.95,-1.59
造紙類報酬指數,193.73,-,1.36,-0.7
鋼鐵類報酬指數,122.24,-,1.74,-1.4
橡膠類報酬指數,430.18,-,3.67,-0.85
汽車類報酬指數,387.4,-,3.45,-0.88
電子類報酬指數,526.26,-,4.25,-0.8
半導體類報酬指數,164.15,-,1.85,-1.11
電腦及週邊設備類報酬指數,150.39,-,1.57,-1.03
光電類報酬指數,48.02,-,0.28,-0.58
通信網路類報酬指數,184.58,-,1.65,-0.89
電子零組件類報酬指數,128.49,-,1.02,-0.79
電子通路類報酬指數,171.71,-,1.52,-0.88
資訊服務類報酬指數,156.11,-,1.38,-0.88
其他電子類報酬指數,100.41,+,0.38,0.38
建材營造類報酬指數,387.14,-,3.94,-1.01
航運類報酬指數,113.37,-,0.28,-0.25
觀光類報酬指數,131.23,-,0.71,-0.54
金融保險類報酬指數,1390.69,-,10.18,-0.73
貿易百貨類報酬指數,276.14,-,2.27,-0.82
油電燃氣類報酬指數,104.91,-,1.28,-1.21
其他類報酬指數,358.67,+,0.69,0.19
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","79780227327","1823362580","710620"
"2.台灣存託憑證","66972825","11236917","2112"
"3.受益憑證","0","0","0"
"4.ETF","4302294017","150725817","27098"
"5.受益證券","141742225","7824012","369"
"6.變更交易股票","28588254","4612089","1296"
"7.認購(售)權證","2925051490","2769394000","88715"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","79808815581","1827974669","711916"
"總計(1~12)","87244876138","4767155415","830210"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2409(36),220(12)
"下跌(跌停)",3920(33),554(9)
"持平",499,76
"未成交",3728,4
"無比價",717,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月01日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","8234217","2598","565367472","68.7","68.85","68.5","68.65","-","0.4","68.65","360","68.75","402","0.00"
="0051  ","中100 ","22300","18","672590","30.33","30.33","30.15","30.15","-","0.25","30.15","2","30.32","1","0.00"
="0052  ","FB科技","4150","5","174212","42.03","42.03","41.95","41.95","-","0.06","41.82","2","41.95","23","0.00"
="0053  ","寶電子","17100","16","505714","29.6","29.69","29.53","29.67","-","0.07","29.56","1","29.67","1","0.00"
="0054  ","台商50","26100","17","618650","23.78","23.78","23.63","23.77","-","0.12","23.7","1","24.08","5","0.00"
="0055  ","寶金融","559100","111","8420050","15.08","15.08","14.99","15.07","-","0.03","15.05","9","15.08","3","0.00"
