

2014年09月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10746.75,+,12.32,0.11
發行量加權股價指數,9240.45,+,3.42,0.04
臺灣50指數,6611.36,-,13.51,-0.2
臺灣中型100指數,7473.52,+,19.51,0.26
臺灣資訊科技指數,7613.01,-,3.83,-0.05
臺灣發達指數,8043.69,-,14.32,-0.18
臺灣高股息指數,5851.93,-,47.17,-0.8
臺灣就業99指數,5513.17,+,3.54,0.06
臺灣高薪100指數,5083,-,8.89,-0.17
臺灣企業經營101指數,5871.85,-,12.72,-0.22
臺灣低波動高股息指數,1453,-,4.79,-0.33
未含金融保險股指數,7755.79,+,3.32,0.04
未含電子股指數,13421.17,-,4.55,-0.03
未含金融電子股指數,11475.34,-,5.63,-0.05
水泥窯製類指數,606.41,-,2.4,-0.39
塑膠化工類指數,804.55,-,1.08,-0.13
機電類指數,2046.7,+,1.88,0.09
水泥類指數,153.24,-,0.51,-0.33
食品類指數,1289.98,-,6.69,-0.52
塑膠類指數,222.51,-,0.94,-0.42
紡織纖維類指數,499.68,+,0.28,0.06
電機機械類指數,169.99,-,0.11,-0.06
電器電纜類指數,39.76,-,0.19,-0.48
化學生技醫療類指數,107.88,+,0.88,0.82
化學類指數,102.79,-,0.34,-0.33
生技醫療類指數,80.8,+,1.79,2.27
玻璃陶瓷類指數,62.45,-,0.44,-0.7
造紙類指數,183.48,+,1.31,0.72
鋼鐵類指數,103.69,-,0.13,-0.13
橡膠類指數,358.85,-,0.56,-0.16
汽車類指數,323.06,+,2.89,0.9
電子類指數,362.47,+,0.37,0.1
半導體類指數,113.14,-,0.01,-0.01
電腦及週邊設備類指數,104.87,+,0.31,0.3
光電類指數,40.28,+,0.32,0.8
通信網路類指數,111.3,-,0.02,-0.02
電子零組件類指數,90.58,+,0.46,0.51
電子通路類指數,116.58,+,0.45,0.39
資訊服務類指數,103.72,+,0.1,0.1
其他電子類指數,90.55,-,0.32,-0.35
建材營造類指數,286.91,-,0.69,-0.24
航運類指數,77.15,-,0.02,-0.03
觀光類指數,138.76,+,0.52,0.38
金融保險類指數,1111.3,+,0.02,--
貿易百貨類指數,240.2,-,1.95,-0.81
油電燃氣類指數,94.8,-,0.02,-0.02
其他類指數,242.54,+,1.19,0.49
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11069.14,+,12.7,0.11
發行量加權股價報酬指數,14068.41,+,5.21,0.04
臺灣50報酬指數,10182.46,-,20.8,-0.2
臺灣中型100報酬指數,10695.77,+,27.93,0.26
臺灣資訊科技報酬指數,11104.76,-,5.59,-0.05
臺灣發達報酬指數,11217.74,-,19.97,-0.18
臺灣高股息報酬指數,9642.72,-,77.73,-0.8
臺灣就業99報酬指數,6257.27,+,4.02,0.06
臺灣高薪100報酬指數,5124.07,-,8.96,-0.17
臺灣企業經營101報酬指數,6272.11,-,13.59,-0.22
臺灣低波動高股息報酬指數,2851.38,-,9.4,-0.33
未含金融電子股報酬指數,17637.36,-,8.66,-0.05
水泥類報酬指數,202.78,-,0.68,-0.33
食品類報酬指數,1492.41,-,7.74,-0.52
塑膠類報酬指數,276.75,-,1.18,-0.42
紡織纖維類報酬指數,611.95,+,0.35,0.06
電機機械類報酬指數,204.05,-,0.13,-0.06
電器電纜類報酬指數,44.5,-,0.21,-0.47
化學生技醫療類報酬指數,130.84,+,1.06,0.82
化學類報酬指數,127.31,-,0.42,-0.33
生技醫療類報酬指數,93.66,+,2.07,2.26
玻璃陶瓷類報酬指數,66.57,-,0.47,-0.7
造紙類報酬指數,212.77,+,1.52,0.72
鋼鐵類報酬指數,128.02,-,0.15,-0.12
橡膠類報酬指數,425.35,-,0.66,-0.15
汽車類報酬指數,376.05,+,3.37,0.9
電子類報酬指數,505.02,+,0.51,0.1
半導體類報酬指數,151.46,-,0.02,-0.01
電腦及週邊設備類報酬指數,150.13,+,0.44,0.29
光電類報酬指數,47.55,+,0.38,0.81
通信網路類報酬指數,170.38,-,0.03,-0.02
電子零組件類報酬指數,124.07,+,0.63,0.51
電子通路類報酬指數,170.81,+,0.66,0.39
資訊服務類報酬指數,156.63,+,0.15,0.1
其他電子類報酬指數,105.06,-,0.38,-0.36
建材營造類報酬指數,371.85,-,0.89,-0.24
航運類報酬指數,90.56,-,0.02,-0.02
觀光類報酬指數,153.31,+,0.57,0.37
金融保險類報酬指數,1384,+,0.03,--
貿易百貨類報酬指數,279.65,-,2.27,-0.81
油電燃氣類報酬指數,112.48,-,0.02,-0.02
其他類報酬指數,310.01,+,1.53,0.5
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","76238768429","1878041728","614493"
"2.台灣存託憑證","61315619","13017140","2605"
"3.受益憑證","0","0","0"
"4.ETF","1668793104","64523620","7791"
"5.受益證券","20741390","1403000","256"
"6.變更交易股票","124983797","20886121","1397"
"7.認購(售)權證","2437434700","2547798000","57851"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","76363752226","1898927849","615890"
"總計(1~12)","80552037039","4525669609","684393"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2971(14),508(9)
"下跌(跌停)",2162(21),234(1)
"持平",531,93
"未成交",3731,6
"無比價",990,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年09月19日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","12117026","1741","824099798","68.2","68.25","67.85","68","+","0.15","67.95","62","68","203","0.00"
="0051  ","中100 ","7000","7","215600","30.79","30.91","30.76","30.76","+","0.16","30.7","2","30.79","1","0.00"
="0052  ","FB科技","0","0","0","--","--","--","--"," ","0","39.43","23","39.67","10","0.00"
="0053  ","寶電子","8000","8","236110","29.48","29.59","29.46","29.55","+","0.17","29.42","5","29.5","1","0.00"
="0054  ","台商50","48000","38","1155150","24.1","24.13","24.04","24.04","+","0.05","23.96","3","24.19","3","0.00"
