

2015年03月03日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11127.29,+,7,0.06
發行量加權股價指數,9605.77,+,4.41,0.05
臺灣50指數,6999.98,+,8.67,0.12
臺灣中型100指數,7692.75,-,1.93,-0.03
臺灣資訊科技指數,8573.25,+,47.85,0.56
臺灣發達指數,8130.22,-,19.77,-0.24
臺灣高股息指數,6065.78,+,11.07,0.18
臺灣就業99指數,5755.89,-,6.52,-0.11
臺灣高薪100指數,5232.56,-,0.4,-0.01
臺灣企業經營101指數,6119.89,-,6.31,-0.1
臺灣低波動高股息指數,1452.19,-,4.25,-0.29
未含金融保險股指數,8115.81,+,6.39,0.08
未含電子股指數,13547.36,-,28.91,-0.21
未含金融電子股指數,11643.08,-,27.14,-0.23
水泥窯製類指數,573.18,+,1.23,0.22
塑膠化工類指數,807.53,-,1.96,-0.24
機電類指數,2174.08,+,5.38,0.25
水泥類指數,145.75,+,0.4,0.28
食品類指數,1255.37,+,1.24,0.1
塑膠類指數,223.34,+,0.01,--
紡織纖維類指數,562.23,+,8.82,1.59
電機機械類指數,163.05,-,0.48,-0.29
電器電纜類指數,37.6, ,--,--
化學生技醫療類指數,104.22,-,0.29,-0.28
化學類指數,102.34,-,0.69,-0.67
生技醫療類指數,75.14,+,0.19,0.25
玻璃陶瓷類指數,57.28,-,0.05,-0.09
造紙類指數,166.13,+,0.2,0.12
鋼鐵類指數,100.36,+,0.01,0.01
橡膠類指數,377.28,-,4.49,-1.18
汽車類指數,329.61,-,4.13,-1.24
電子類指數,386.63,+,1.03,0.27
半導體類指數,129.37,+,0.97,0.76
電腦及週邊設備類指數,108.35,+,0.02,0.02
光電類指數,41.41,+,0.09,0.22
通信網路類指數,121.65,-,0.37,-0.3
電子零組件類指數,95.9,+,0.32,0.33
電子通路類指數,119.81,+,0.26,0.22
資訊服務類指數,102.61,+,0.74,0.73
其他電子類指數,80.75,-,0.58,-0.71
建材營造類指數,288.45,-,1.66,-0.57
航運類指數,95.26,-,0.48,-0.5
觀光類指數,122.1,-,0.33,-0.27
金融保險類指數,1108.02,-,1.83,-0.16
貿易百貨類指數,245.65,-,2.9,-1.17
油電燃氣類指數,87.89,-,0.45,-0.51
其他類指數,269.41,-,0.5,-0.19
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11463.21,+,7.21,0.06
發行量加權股價報酬指數,14626.95,+,6.72,0.05
臺灣50報酬指數,10780.99,+,13.34,0.12
臺灣中型100報酬指數,11010.88,-,2.76,-0.03
臺灣資訊科技報酬指數,12505.41,+,69.79,0.56
臺灣發達報酬指數,11338.42,-,27.57,-0.24
臺灣高股息報酬指數,9995.12,+,18.25,0.18
臺灣就業99報酬指數,6533.89,-,7.4,-0.11
臺灣高薪100報酬指數,5275.16,-,0.41,-0.01
臺灣企業經營101報酬指數,6537.43,-,6.74,-0.1
臺灣低波動高股息報酬指數,2851.37,-,8.33,-0.29
未含金融電子股報酬指數,17897.55,-,41.72,-0.23
水泥類報酬指數,192.86,+,0.52,0.27
食品類報酬指數,1452.36,+,1.43,0.1
塑膠類報酬指數,277.83,+,0.02,0.01
紡織纖維類報酬指數,688.56,+,10.81,1.59
電機機械類報酬指數,195.72,-,0.57,-0.29
電器電纜類報酬指數,42.08,+,0.01,0.02
化學生技醫療類報酬指數,126.43,-,0.34,-0.27
化學類報酬指數,126.75,-,0.86,-0.67
生技醫療類報酬指數,87.14,+,0.22,0.25
玻璃陶瓷類報酬指數,61.07,-,0.04,-0.07
造紙類報酬指數,192.65,+,0.23,0.12
鋼鐵類報酬指數,123.91,+,0.01,0.01
橡膠類報酬指數,447.2,-,5.31,-1.17
汽車類報酬指數,383.67,-,4.8,-1.24
電子類報酬指數,538.79,+,1.44,0.27
半導體類報酬指數,173.19,+,1.3,0.76
電腦及週邊設備類報酬指數,155.26,+,0.03,0.02
光電類報酬指數,48.89,+,0.1,0.2
通信網路類報酬指數,186.3,-,0.57,-0.31
