

2015年01月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10554.57,+,33.3,0.32
發行量加權股價指數,9080.09,+,31.75,0.35
臺灣50指數,6519.09,+,29.64,0.46
臺灣中型100指數,7352.79,+,12.48,0.17
臺灣資訊科技指數,7971.23,+,64.73,0.82
臺灣發達指數,7611.5,+,6.62,0.09
臺灣高股息指數,5712.3,-,6.74,-0.12
臺灣就業99指數,5419.29,+,18.21,0.34
臺灣高薪100指數,4939.05,+,11.63,0.24
臺灣企業經營101指數,5738.05,+,14.55,0.25
臺灣低波動高股息指數,1378.06,-,0.44,-0.03
未含金融保險股指數,7668,+,28.89,0.38
未含電子股指數,12920.01,+,0.62,--
未含金融電子股指數,11130.16,-,7.2,-0.06
水泥窯製類指數,564.2,+,0.68,0.12
塑膠化工類指數,758.73,-,4.87,-0.64
機電類指數,2042.13,+,12.78,0.63
水泥類指數,143.08,+,0.36,0.25
食品類指數,1167.26,-,3.83,-0.33
塑膠類指數,203.56,-,1.81,-0.88
紡織纖維類指數,515.45,-,0.61,-0.12
電機機械類指數,157.76,+,0.08,0.05
電器電纜類指數,37.05,+,0.15,0.41
化學生技醫療類指數,104.48,+,0.37,0.36
化學類指數,101.69,+,0.52,0.51
生技醫療類指數,76.2,+,0.12,0.16
玻璃陶瓷類指數,57.12,-,0.29,-0.51
造紙類指數,173.5,+,0.12,0.07
鋼鐵類指數,100.95,+,0.91,0.91
橡膠類指數,368.26,-,3.47,-0.93
汽車類指數,326.58,-,2.21,-0.67
電子類指數,362.71,+,2.34,0.65
半導體類指數,119.35,+,1.04,0.88
電腦及週邊設備類指數,102.64,+,0.19,0.19
光電類指數,40.46,+,0.61,1.53
通信網路類指數,115.55,+,0.2,0.17
電子零組件類指數,85.71,-,0.04,-0.05
電子通路類指數,112.84,+,0.24,0.21
資訊服務類指數,105.01,-,0.54,-0.51
其他電子類指數,78.79,+,0.57,0.73
建材營造類指數,285.59,-,0.7,-0.24
航運類指數,94.77,+,3.04,3.31
觀光類指數,122.34,-,0.38,-0.31
金融保險類指數,1050.65,+,1.83,0.17
貿易百貨類指數,238.91,+,0.19,0.08
油電燃氣類指數,84.42,-,0.6,-0.71
其他類指數,241.93,-,1.11,-0.46
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10873.21,+,34.31,0.32
