

2014年10月06日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10597.02,-,6.34,-0.06
發行量加權股價指數,9095.14,-,11.14,-0.12
臺灣50指數,6501.37,-,4.93,-0.08
臺灣中型100指數,7315.42,-,6.45,-0.09
臺灣資訊科技指數,7534.23,+,49.73,0.66
臺灣發達指數,7874.77,-,45.69,-0.58
臺灣高股息指數,5709.48,-,17.68,-0.31
臺灣就業99指數,5427.2,-,12.92,-0.24
臺灣高薪100指數,4982.53,-,13.07,-0.26
臺灣企業經營101指數,5757.47,-,15.4,-0.27
臺灣低波動高股息指數,1418.13,-,6.79,-0.48
未含金融保險股指數,7641.67,-,5.19,-0.07
未含電子股指數,13151.31,-,50.19,-0.38
未含金融電子股指數,11253.39,-,39.34,-0.35
水泥窯製類指數,586.54,-,4.89,-0.83
塑膠化工類指數,785.91,-,6.55,-0.83
機電類指數,2022.19,+,3.1,0.15
水泥類指數,148.15,-,1.3,-0.87
食品類指數,1259.38,-,5.86,-0.46
塑膠類指數,214.72,-,2.56,-1.18
紡織纖維類指數,511.57,-,2.08,-0.4
電機機械類指數,166.99,+,2.44,1.48
電器電纜類指數,38.86,-,0.13,-0.33
化學生技醫療類指數,107.52,+,0.39,0.36
化學類指數,100.51,-,0.05,-0.05
生技醫療類指數,82.39,+,0.7,0.86
玻璃陶瓷類指數,60.55,-,0.36,-0.59
造紙類指數,180.67,+,0.2,0.11
鋼鐵類指數,99.76,-,0.08,-0.08
橡膠類指數,358.81,-,3.34,-0.92
汽車類指數,312.26,-,1.04,-0.33
電子類指數,358.22,+,0.39,0.11
半導體類指數,112.65,+,0.79,0.71
電腦及週邊設備類指數,102.56,-,0.14,-0.14
光電類指數,39.27,-,0.19,-0.48
通信網路類指數,110.8,-,0.7,-0.63
電子零組件類指數,90.2,+,0.77,0.86
電子通路類指數,113.26,-,0.43,-0.38
資訊服務類指數,101.83,+,0.99,0.98
其他電子類指數,88.43,-,0.7,-0.79
建材營造類指數,279.84,-,1.93,-0.68
航運類指數,76.54,+,0.43,0.56
觀光類指數,138.38,-,0.77,-0.55
金融保險類指數,1086.98,-,4.98,-0.46
貿易百貨類指數,239.96,+,0.25,0.1
油電燃氣類指數,93.41,-,0.48,-0.51
其他類指數,237.25,-,0.6,-0.25
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10915.96,-,6.43,-0.06
發行量加權股價報酬指數,13848.15,-,16.95,-0.12
臺灣50報酬指數,10013.06,-,7.59,-0.08
臺灣中型100報酬指數,10470.79,-,9.23,-0.09
臺灣資訊科技報酬指數,10989.84,+,72.53,0.66
臺灣發達報酬指數,10982.17,-,63.72,-0.58
臺灣高股息報酬指數,9408,-,29.14,-0.31
臺灣就業99報酬指數,6160.78,-,14.66,-0.24
臺灣高薪100報酬指數,5023.09,-,13.18,-0.26
臺灣企業經營101報酬指數,6150.28,-,16.45,-0.27
臺灣低波動高股息報酬指數,2782.97,-,13.31,-0.48
未含金融電子股報酬指數,17296.95,-,60.39,-0.35
水泥類報酬指數,196.04,-,1.73,-0.87
食品類報酬指數,1457,-,6.78,-0.46
塑膠類報酬指數,267.07,-,3.19,-1.18
紡織纖維類報酬指數,626.52,-,2.54,-0.4
電機機械類報酬指數,200.45,+,2.93,1.48
電器電纜類報酬指數,43.49,-,0.14,-0.32
化學生技醫療類報酬指數,130.41,+,0.47,0.36
化學類報酬指數,124.49,-,0.06,-0.05
生技醫療類報酬指數,95.51,+,0.81,0.86
玻璃陶瓷類報酬指數,64.55,-,0.39,-0.6
造紙類報酬指數,209.51,+,0.23,0.11
鋼鐵類報酬指數,123.17,-,0.1,-0.08
