

2014年12月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10561.28,+,5.05,0.05
發行量加權股價指數,9097.71,+,2.71,0.03
臺灣50指數,6580.02,-,11.62,-0.18
臺灣中型100指數,7319.5,+,22.06,0.3
臺灣資訊科技指數,7972.91,-,23.76,-0.3
臺灣發達指數,7677.37,+,1.88,0.02
臺灣高股息指數,5712.23,+,19.48,0.34
臺灣就業99指數,5430.56,+,2.59,0.05
臺灣高薪100指數,4980.54,+,5.22,0.1
臺灣企業經營101指數,5784.23,-,0.42,-0.01
臺灣低波動高股息指數,1385.56,+,2.67,0.19
未含金融保險股指數,7665.94,+,0.04,--
未含電子股指數,13005.87,+,43.91,0.34
未含金融電子股指數,11160.76,+,43.36,0.39
水泥窯製類指數,566.29,+,3.24,0.58
塑膠化工類指數,763.29,+,7.93,1.05
機電類指數,2038.27,-,4.35,-0.21
水泥類指數,144.15,+,0.81,0.57
食品類指數,1172.27,-,4.78,-0.41
塑膠類指數,205.95,+,2.18,1.07
紡織纖維類指數,516.16,+,2.78,0.54
電機機械類指數,158.39,+,0.27,0.17
電器電纜類指數,37.14,+,0.65,1.78
化學生技醫療類指數,102.45,+,0.3,0.29
化學類指數,98.42,+,0.76,0.78
生技醫療類指數,75.97,-,0.22,-0.29
玻璃陶瓷類指數,56.29,+,0.35,0.63
造紙類指數,173.25,+,1.7,0.99
鋼鐵類指數,99.61,+,0.18,0.18
橡膠類指數,374.05,+,6.87,1.87
汽車類指數,336.66,-,0.35,-0.1
電子類指數,361.95,-,0.86,-0.24
半導體類指數,119.42,-,0.5,-0.42
電腦及週邊設備類指數,102.47,+,0.18,0.18
光電類指數,38.72,-,0.03,-0.08
通信網路類指數,114.44,-,0.14,-0.12
電子零組件類指數,86.51,+,0.28,0.32
電子通路類指數,112.48,+,0.61,0.55
資訊服務類指數,102.29,+,0.78,0.77
其他電子類指數,80.14,-,0.56,-0.69
建材營造類指數,287.15,+,0.07,0.02
航運類指數,89.4,+,0.1,0.11
觀光類指數,120.99,+,0.14,0.12
金融保險類指數,1067.63,+,2.29,0.21
貿易百貨類指數,243.46,-,1.44,-0.59
油電燃氣類指數,87.12,+,0.72,0.83
其他類指數,241.35,-,0.61,-0.25
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10880.12,+,5.21,0.05
發行量加權股價報酬指數,13853.31,+,4.12,0.03
臺灣50報酬指數,10134.2,-,17.89,-0.18
臺灣中型100報酬指數,10476.62,+,31.57,0.3
臺灣資訊科技報酬指數,11629.72,-,34.67,-0.3
臺灣發達報酬指數,10706.87,+,2.62,0.02
臺灣高股息報酬指數,9412.54,+,32.1,0.34
臺灣就業99報酬指數,6164.59,+,2.94,0.05
臺灣高薪100報酬指數,5021.09,+,5.27,0.11
臺灣企業經營101報酬指數,6178.87,-,0.45,-0.01
臺灣低波動高股息報酬指數,2720.54,+,5.24,0.19
未含金融電子股報酬指數,17156.15,+,66.66,0.39
水泥類報酬指數,190.76,+,1.08,0.57
食品類報酬指數,1356.23,-,5.53,-0.41
塑膠類報酬指數,256.2,+,2.72,1.07
紡織纖維類報酬指數,632.14,+,3.41,0.54
電機機械類報酬指數,190.13,+,0.33,0.17
電器電纜類報酬指數,41.56,+,0.73,1.79
化學生技醫療類報酬指數,124.28,+,0.36,0.29
化學類報酬指數,121.9,+,0.94,0.78
生技醫療類報酬指數,88.1,-,0.26,-0.29
