

2008年01月04日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年01月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","12000","9","112390","9.3","9.38","9.3","9.38","+","0.04","9.35","4","9.38","15","0.00"
="0050  ","台灣50","7688100","1745","450218210","58.35","59.35","58.05","59.1"," ","0","59.1","107","59.2","214","0.00"
="0051  ","中100 ","136110","66","4403653","32.4","32.6","32.06","32.5","+","0.07","32.5","1","32.58","2","0.00"
="0052  ","FB科技","112000","41","4350900","39","39","38.7","39","-","0.2","39","46","39.2","60","0.00"
="0053  ","寶電子","637000","85","15966090","25","25.21","24.91","25.05","-","0.31","25.1","1","25.13","19","0.00"
="0054  ","台商50","168500","70","3822820","22.65","22.84","22.6","22.72","-","0.15","22.71","7","22.79","6","0.00"
="0055  ","寶金融","1279000","263","16491290","12.6","13.12","12.55","13.1","+","0.42","13.1","5","13.12","1","0.00"
="0056  ","高股息","1543730","404","39008085","25.08","25.45","25.05","25.45","+","0.05","25.44","43","25.45","32","0.00"
="01001T","富邦R1","93000","12","981150","10.55","10.55","10.55","10.55","+","0.01","10.52","10","10.55","67","0.00"
="01002T","國泰R1","23000","5","229260","10","10","9.95","9.97"," ","0","9.95","15","9.97","17","0.00"
="01003T","新光R1","69000","12","675400","9.76","9.8","9.76","9.8","+","0.04","9.8","4","9.9","22","0.00"
="01004T","富邦R2","596000","41","5685700","9.55","9.57","9.53","9.57","+","0.01","9.56","25","9.57","17","0.00"
="01005T","三鼎  ","816000","67","5967570","7.25","7.35","7.25","7.31"," ","0","7.29","20","7.3","50","0.00"
="01007T","國泰R2","247000","26","2414450","9.8","9.81","9.75","9.8"," ","0","9.75","85","9.8","28","0.00"
="01008T","駿馬R1","295000","10","2421150","8.21","8.3","8.2","8.3","+","0.09","8.21","10","8.28","10","0.00"
"1101  ","台泥  ","36099631","8852","1637856682","44.2","46.85","43.3","46.6","+","1.8","46.55","104","46.6","255","16.52"
"1102  ","亞泥  ","13796267","4042","637626058","45.9","48","43.9","48","+","1.95","48","770","48.05","37","14.04"
"1103  ","嘉泥  ","2371920","867","52913328","22.1","22.85","21.55","22.75","+","0.4","22.7","35","22.75","14","19.61"
"1104  ","環泥  ","779398","244","9748251","12.5","12.75","12.35","12.75","+","0.25","12.7","20","12.75","1","22.37"
"1108  ","幸福  ","841610","216","7584574","8.86","9.2","8.8","9.14","+","0.28","9.14","23","9.15","4","76.17"
"1109  ","信大  ","155000","63","1652300","10.5","10.8","10.5","10.75"," ","0","10.75","5","10.8","12","17.62"
"1110  ","東泥  ","886193","281","9929480","10.9","11.55","10.75","11.35","+","0.2","11.35","36","11.5","31","378.33"
"1201  ","味全  ","6871171","2564","132999423","19.2","19.7","18.9","19.4","+","0.1","19.35","55","19.4","29","23.66"
"1203  ","味王  ","6240419","1918","141956549","22.95","23.15","22.1","23.15","+","1.5","23.15","169","--","0","0.00"
"1210  ","大成  ","22685508","7659","842785589","36.1","38.3","35.5","38","+","1.95","37.95","2","38","261","15.26"
"1213  ","大飲  ","84658","41","887759","10.5","10.75","10.2","10.6","+","0.2","10.6","4","10.65","2","530"
"1215  ","卜蜂  ","6940838","1854","106116111","15.2","15.65","14.8","15.3","+","0.1","15.25","70","15.3","88","16.28"
"1216  ","統一  ","58737334","16492","2622306409","43.9","45.7","43.2","45.25","+","1.35","45.25","77","45.3","138","19.59"
"1217  ","愛之味","16512135","4423","205232151","12.1","12.65","12.1","12.65","+","0.65","12.6","28","12.65","115","0.00"
"1218  ","泰山  ","3375984","942","33172291","9.69","9.96","9.69","9.82","+","0.2","9.81","10","9.82","8","28.06"
"1219  ","福壽  ","2635000","689","27708350","10.1","10.7","10.1","10.5","+","0.4","10.45","36","10.5","66","27.63"
"1220  ","台榮  ","1885809","638","19708265","10.35","10.65","10.1","10.65","+","0.68","10.65","191","--","0","0.00"
"1225  ","福懋油","1326011","393","13680267","10.15","10.55","10.1","10.25","+","0.25","10.2","40","10.3","15","18.98"
"1227  ","佳格  ","1149000","311","18763750","16.55","16.6","16.05","16.6","-","0.05","16.6","10","16.65","291","16.77"
"1229  ","聯華  ","9099256","2236","170822794","18.7","19.1","18.45","18.8","+","0.25","18.8","95","18.85","11","9.54"
"1231  ","聯華食","1038001","325","11850261","11.4","11.7","11.2","11.4"," ","0","11.35","6","11.4","11","14.43"
"1232  ","大統益","3414545","1372","109422583","31.15","32.9","31.15","32","+","1","31.95","1","32","16","11.76"
"1233  ","天仁  ","12211","13","344542","28.2","28.3","28.2","28.2"," ","0","28.25","1","28.35","4","19.05"
"1234  ","黑松  ","1746000","501","21260850","12","12.35","11.9","12.3","+","0.3","12.25","5","12.3","69","29.29"
"1235  ","興泰  ","98520","35","2257264","22.5","23.7","22.5","23.7","+","1.55","23.7","2","--","0","26.93"
"1236  ","宏亞  ","121134","73","1903423","15.7","15.9","15.6","15.85","+","0.15","15.75","1","15.85","4","13.1"
"1301  ","台塑  ","8139373","2854","723417570","88.5","90.4","87.8","90","+","1.5","90","21","90.1","31","11.73"
"1303  ","南亞  ","9143917","3265","756742765","82.7","83.6","82","83.2","+","0.2","83.2","90","83.4","5","11.27"
"1304  ","台聚  ","8616520","2386","176085307","20.35","20.7","20.1","20.5","+","0.25","20.5","3","20.55","105","12.58"
"1305  ","華夏  ","3491155","835","32909860","9.33","9.55","9.29","9.52","+","0.18","9.51","7","9.52","108","0.00"
"1307  ","三芳  ","55220","39","1406038","25.3","26","25.2","25.5","-","0.1","25.5","8","25.6","3","13.64"
"1308  ","亞聚  ","2758447","862","72633343","26","26.65","25.9","26.5","+","0.4","26.4","94","26.5","9","10.91"
"1309  ","台達化","1982100","425","21563650","10.65","11.1","10.6","11.05","+","0.35","11.05","53","11.1","70","13.99"
"1310  ","台苯  ","2309811","686","31804122","13.5","13.9","13.5","13.9","+","0.25","13.85","36","13.9","46","16.16"
"1311  ","福聚  ","761756","296","19572808","25.15","25.95","25.15","25.65","+","0.25","25.65","22","25.7","1","9.75"
"1312  ","國喬  ","8132142","1492","91637373","11","11.6","10.9","11.5","+","0.65","11.45","75","11.5","167","6.97"
"1312A ","國喬特","25000","6","399100","15.9","16.2","15.9","16.2","+","0.45","15.9","1","16.2","2","0.00"
"1313  ","聯成  ","8315652","1463","153860002","18","19","18","18.7","+","0.45","18.7","163","18.75","102","7.96"
"1314  ","中石化","30690999","4169","390876332","12.4","12.9","12.4","12.9","+","0.4","12.85","581","12.9","215","7.82"
"1315  ","達新  ","422116","176","9721252","22.6","23.2","22.6","23","+","0.25","23","12","23.1","5","14.2"
"1316  ","上曜  ","706000","114","4125030","5.75","6","5.7","5.99","+","0.24","5.86","10","5.99","20","0.00"
"1319  ","東陽  ","483265","230","13081220","27.3","27.3","26.9","27","-","0.3","27","61","27.1","3","12.98"
"1321  ","大洋  ","252000","99","4563900","17.3","18.4","17.3","18.3","+","0.4","18.2","11","18.3","3","0.00"
"1323  ","永裕  ","936304","239","11114566","11.1","11.9","11.1","11.9","+","0.75","11.9","317","--","0","24.29"
"1324  ","地球  ","280120","121","6127345","20.5","22.05","20.45","22.05","+","1.4","22.05","7","--","0","0.00"
"1325  ","恆大  ","142093","37","1751407","12.2","12.4","12.2","12.4"," ","0","12.35","2","12.4","27","14.09"
"1326  ","台化  ","8355238","2422","667443913","80","81.4","79","81.2","+","0.7","81.2","152","81.3","78","10.18"
"1402  ","遠東新","24965853","6170","971863718","37.6","39.8","36.75","39.3","+","1.8","39.25","43","39.3","188","17.7"
"1409  ","新纖  ","18894144","2834","203274974","10.65","10.95","10.6","10.7","+","0.15","10.7","17","10.75","18","0.00"
"1410  ","南染  ","17936","17","268294","14.6","15.25","14.6","15","+","0.1","15","12","15.15","2","115.38"
"1413  ","宏洲  ","482911","88","1726812","3.46","3.63","3.46","3.59","+","0.08","3.58","10","3.59","32","0.00"
"1414  ","東和  ","867504","216","5166094","5.68","6.1","5.68","6.01","+","0.22","6.01","25","6.02","7","40.07"
"1416  ","廣豐  ","7447188","1254","60622922","7.92","8.27","7.9","8.15","+","0.23","8.12","25","8.15","81","42.89"
"1417  ","嘉裕  ","978418","267","6961766","7.01","7.18","7","7.14","+","0.13","7.1","20","7.14","4","0.00"
"1418  ","東華  ","677000","118","2561610","3.71","3.9","3.65","3.84","+","0.14","3.84","10","3.85","5","0.00"
"1419  ","新紡  ","1804486","480","36095116","19.4","20.3","19.2","20.05","+","0.45","20.05","64","20.1","44","74.26"
"1423  ","利華  ","640033","164","5761964","8.85","9.1","8.85","8.98","+","0.02","8.98","30","9.05","10","11.66"
"1432  ","大魯閣","0","0","0","--","--","--","--"," ","0","--","0","5.99","2","1.3"
"1434  ","福懋  ","3909471","1137","123654595","31.8","32","31.35","31.85","+","0.05","31.85","45","31.9","125","7.03"
"1435  ","中福  ","213144","88","1148793","5.3","5.5","5.3","5.33","+","0.03","5.33","13","5.38","4","0.00"
"1436  ","華友聯","154018","28","1556281","10","10.2","10","10.15","+","0.15","10.15","5","10.3","26","53.42"
"1437  ","勤益控","2405100","745","45551970","18.15","19.3","18.1","18.8","+","0.4","18.8","33","18.9","12","12.79"
"1438  ","裕豐  ","4138","4","7307","1.77","1.77","1.77","1.77","X","0","1.77","1","--","0","0.00"
"1439  ","中和  ","101120","36","1243326","12.15","12.55","11.9","12.5","+","0.4","12.3","1","12.5","2","44.64"
"1440  ","南紡  ","5481562","1400","70697881","12.65","13.1","12.45","13.1","+","0.35","13.05","27","13.1","91","12.72"
"1441  ","大東  ","266280","70","1249038","4.55","4.8","4.55","4.59","+","0.04","4.5","5","4.8","10","114.75"
"1442  ","名軒  ","43065","15","988212","22.9","23.2","22.45","22.6","+","0.2","22.6","6","22.8","1","39.65"
"1443  ","立益  ","132885","43","408773","3.03","3.13","2.93","3.13","+","0.11","3.13","10","3.14","12","0.00"
"1444  ","力麗  ","2795228","611","23102336","8.1","8.37","8.1","8.25","+","0.15","8.25","62","8.27","10","19.19"
"1445  ","大宇  ","652034","108","4556324","7","7.01","6.91","6.96","-","0.15","6.96","3","7","78","0.00"
"1446  ","宏和  ","0","0","0","--","--","--","--"," ","0","--","","--","","0.00"
"1447  ","力鵬  ","2413101","456","20249796","8.4","8.47","8.3","8.43","+","0.03","8.43","12","8.45","2","16.86"
"1449  ","佳和  ","856000","134","2228370","2.6","2.64","2.57","2.59"," ","0","2.59","19","2.62","14","0.00"
"1451  ","年興  ","290402","137","5723029","19.35","19.95","19.35","19.7","+","0.3","19.65","22","19.75","5","8.53"
"1452  ","宏益  ","319000","61","2888700","9.03","9.1","8.9","9.06","+","0.01","9.03","17","9.1","7","8.63"
"1453  ","大將  ","10000","3","32300","3.23","3.23","3.23","3.23","X","0","3.15","1","3.45","1","0.00"
"1454  ","台富  ","112000","42","857200","7.61","7.77","7.6","7.7","+","0.02","7.69","35","7.7","7","0.00"
"1455  ","集盛  ","847300","129","6475497","7.6","7.7","7.57","7.65","+","0.01","7.63","30","7.65","24","25.5"
"1456  ","怡華  ","164025","57","465564","2.81","2.89","2.8","2.85","+","0.05","2.83","9","2.85","9","0.00"
"1457  ","宜進  ","706000","150","3554160","4.98","5.08","4.96","5.02","+","0.04","5.01","35","5.02","1","0.00"
"1459  ","聯發  ","502707","143","6589461","12.9","13.2","12.9","13.2","+","0.1","13.1","250","13.2","73","10.31"
"1460  ","宏遠  ","691646","115","5547164","7.85","8.17","7.85","8.06","+","0.13","8.06","5","8.07","3","26.87"
