

2014年08月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10555.32,-,50.53,-0.48
發行量加權股價指數,9085.96,-,45.48,-0.5
臺灣50指數,6437.4,-,29.33,-0.45
臺灣中型100指數,7492.33,-,37.74,-0.5
臺灣資訊科技指數,7475.93,-,50.81,-0.68
臺灣發達指數,7904.74,-,18.06,-0.23
臺灣高股息指數,5858.28,+,4.72,0.08
臺灣就業99指數,5401.11,-,24.18,-0.45
臺灣企業經營101指數,5768.67,-,22.54,-0.39
臺灣低波動高股息指數,1449.7,-,5.1,-0.35
未含金融保險股指數,7651.88,-,36.84,-0.48
未含電子股指數,13252.76,-,71.16,-0.53
未含金融電子股指數,11450.35,-,57.59,-0.5
水泥窯製類指數,597.89,-,1.91,-0.32
塑膠化工類指數,817.72,-,4.07,-0.5
機電類指數,2006.5,-,9.96,-0.49
水泥類指數,151.27,-,0.4,-0.26
食品類指數,1264.84,-,3.75,-0.3
塑膠類指數,223.47,-,1.49,-0.66
紡織纖維類指數,521.52,-,8.21,-1.55
電機機械類指數,169.6,-,2.31,-1.34
電器電纜類指數,40.43,-,0.07,-0.17
化學生技醫療類指數,110.97,+,0.25,0.23
化學類指數,106.86,-,0.22,-0.21
生技醫療類指數,82.05,+,0.63,0.77
玻璃陶瓷類指數,61.22,-,0.37,-0.6
造紙類指數,182.64,-,1.14,-0.62
鋼鐵類指數,99.66,-,0.72,-0.72
橡膠類指數,376.87,-,2.74,-0.72
汽車類指數,299.52,+,1.12,0.38
電子類指數,355.04,-,1.66,-0.47
半導體類指數,110.21,-,1.16,-1.04
電腦及週邊設備類指數,105.6,+,0.05,0.05
光電類指數,40.27,+,0.4,1
通信網路類指數,112.66,-,0.04,-0.04
電子零組件類指數,92.16,-,0.39,-0.42
電子通路類指數,115.47,-,0.81,-0.7
資訊服務類指數,100.13,-,1.37,-1.35
其他電子類指數,82.23,-,0.44,-0.53
建材營造類指數,292.81,+,0.36,0.12
