

2007年09月27日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年09月27日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","153000","43","1783550","11.6","11.75","11.6","11.75","+","0.2","11.7","2","11.75","21","0.00"
="0050  ","台灣50","5313180","843","363365842","68.2","68.95","68","68.9","+","0.95","68.85","110","68.9","11","0.00"
="0051  ","中100 ","577520","197","22742166","39.55","39.55","39","39.47","+","0.02","39.46","50","39.49","27","0.00"
="0052  ","FB科技","360000","92","16025410","44.5","44.6","44.2","44.5"," ","0","44.48","22","44.5","6","0.00"
="0053  ","寶電子","407000","145","12023320","29.4","29.65","29.35","29.65","+","0.55","29.6","11","29.65","24","0.00"
="0054  ","台商50","2366000","389","64459090","27.64","27.79","27.16","27.4","+","0.26","27.3","2","27.4","5","0.00"
="0055  ","寶金融","1001000","208","14247230","14.2","14.28","14.17","14.28","+","0.11","14.27","2","14.28","2","0.00"
="01001T","富邦R1","259000","33","3015700","11.5","11.93","11.5","11.93","+","0.44","11.6","48","11.93","3","0.00"
="01002T","國泰R1","1516000","113","15257620","10.06","10.27","10.05","10.27","+","0.22","10.05","105","10.27","18","0.00"
="01003T","新光R1","317000","37","3197030","10.1","10.1","10.07","10.1","+","0.02","10.08","3","10.1","13","0.00"
="01004T","富邦R2","584000","66","6078490","10.37","10.45","10.35","10.45","+","0.08","10.42","50","10.45","13","0.00"
="01005T","三鼎  ","132000","16","995010","7.63","7.7","7.5","7.61","-","0.04","7.61","4","7.69","5","0.00"
="01007T","國泰R2","275000","44","2860720","10.4","10.42","10.4","10.42","+","0.02","10.41","50","10.42","35","0.00"
="01008T","駿馬R1","0","0","0","--","--","--","--"," ","0","8.44","12","8.59","1","0.00"
"1101  ","台泥  ","63994757","15674","3327898602","52.9","54","50.1","51.7","+","0.1","51.7","13","51.8","132","20.6"
"1102  ","亞泥  ","22173554","5430","1249081364","58.3","58.3","54.9","56.1","-","1.1","56.1","19","56.2","17","17.81"
"1103  ","嘉泥  ","61779219","7224","1894293717","30.7","30.7","30.2","30.7","+","2","30.7","28,949","--","0","37.9"
"1104  ","環泥  ","34354811","7229","634384601","18.2","19.2","18.05","18.3","+","0.25","18.25","1","18.3","101","34.53"
"1107  ","建台  ","9380981","426","3133304","0.32","0.36","0.32","0.36","+","0.02","0.36","583","--","0","0.00"
"1108  ","幸福  ","4127174","1092","55880759","13.7","13.8","13.3","13.35","-","0.2","13.35","31","13.4","7","47.68"
"1109  ","信大  ","1397947","361","18243364","13.2","13.4","12.85","13.05","-","0.1","12.95","11","13.1","37","18.91"
"1110  ","東泥  ","3727759","734","50192368","13.45","13.85","13.15","13.5","-","0.05","13.4","8","13.5","22","0.00"
"1201  ","味全  ","4956618","1527","117072914","24.2","24.2","23.35","23.5","-","0.65","23.5","302","23.6","41","27.33"
"1203  ","味王  ","1457504","594","38157600","26.9","27","25.8","26","-","0.65","26","443","26.1","3","0.00"
"1210  ","大成  ","7770546","2438","361669032","47.6","48.2","45.5","46.4","-","0.8","46.35","18","46.4","1","20.62"
"1213  ","大飲  ","58213","34","758979","13.25","13.25","12.9","13","-","0.25","13","4","13.1","5","130"
"1215  ","卜蜂  ","4901697","1394","95412735","20","20","19.2","19.3","-","0.65","19.3","17","19.4","39","21.93"
"1216  ","統一  ","26521117","7820","1255678191","47.65","48.5","46.35","47.4","+","0.35","47.4","130","47.45","92","25.9"
"1217  ","愛之味","8913983","2433","144309372","16.7","16.7","16.05","16.05","-","0.35","16.05","265","16.1","24","0.00"
"1218  ","泰山  ","8254725","1829","94625100","11.7","11.75","11.2","11.35","+","0.05","11.35","40","11.4","151","0.00"
"1219  ","福壽  ","7038211","1492","95590909","13.8","13.85","13.15","13.8","+","0.45","13.8","34","13.85","78","43.13"
"1220  ","台榮  ","1075396","350","13290470","12.7","12.7","12.2","12.25","-","0.55","12.25","6","12.35","2","0.00"
"1225  ","福懋油","4665180","914","54766281","12.05","12.1","11.4","11.5","-","0.2","11.5","23","11.55","23","0.00"
"1227  ","佳格  ","848207","287","16040847","19.4","19.4","18.6","18.75","-","0.35","18.75","2","18.85","8","24.35"
"1229  ","聯華  ","21459278","4128","481320788","22.8","23","21.85","22.05","-","0.05","22.05","105","22.1","51","11.08"
"1231  ","聯華食","2054000","474","28863550","14.6","14.6","13.5","13.65","-","0.25","13.65","2","13.75","10","16.65"
"1232  ","大統益","2128176","853","69783281","33.5","34","31.7","32.5","-","0.1","32.5","6","32.55","1","12.22"
"1233  ","天仁  ","98661","60","2907663","29.2","29.6","29.2","29.5","+","0.25","29.5","1","29.6","11","21.07"
"1234  ","黑松  ","4180447","1042","66523856","16.4","16.5","15.6","15.95","-","0.25","15.85","12","15.95","46","46.91"
"1235  ","興泰  ","34999","17","769628","21.8","22.5","21.8","22.15"," ","0","22.15","2","22.5","3","67.12"
"1236  ","宏亞  ","164010","82","2810171","17.5","17.5","17","17.1","-","0.4","17.05","1","17.1","9","24.08"
"1301  ","台塑  ","15758554","5956","1439561303","91.1","92","90","92","+","1","91.9","134","92","409","14.63"
"1303  ","南亞  ","22980500","5189","1940917700","85","85.7","83.6","85.5","+","0.9","85.1","1","85.5","389","12.76"
"1304  ","台聚  ","45725705","8923","869383795","19.2","19.35","18.5","19","+","0.4","19","68","19.05","91","15.57"
"1305  ","華夏  ","8654133","1339","89786666","10.7","10.75","10.2","10.3","-","0.2","10.3","439","10.35","2","0.00"
"1307  ","三芳  ","61833","46","1745813","28.9","28.9","28.05","28.3","-","0.2","28.1","26","28.3","50","15.22"
"1308  ","亞聚  ","8676654","2082","219387201","25.8","26","24.8","25.1","-","0.25","25.1","27","25.15","2","13.07"
"1309  ","台達化","3713553","726","44977002","12.3","12.35","11.9","12.05","-","0.2","12.05","53","12.1","30","19.13"
"1310  ","台苯  ","39125021","6638","677067144","17.1","17.7","16.7","17.6","+","0.7","17.6","815","17.65","126","21.2"
"1311  ","福聚  ","1760969","548","51884638","29.7","29.8","29.2","29.4","-","0.2","29.35","16","29.4","58","4.67"
"1312  ","國喬  ","13800182","2373","191153367","14","14.05","13.6","14"," ","0","13.95","5","14","171","10.53"
"1312A ","國喬特","18000","9","306350","17.05","17.25","16.7","17.25","-","0.15","17.05","1","17.15","1","0.00"
"1313  ","聯成  ","11816710","2278","308197904","26.5","26.5","25.7","26.25","-","0.1","26.25","58","26.3","157","10.67"
"1314  ","中石化","68369637","9505","1125668658","16.9","16.9","16.3","16.35","-","0.5","16.35","105","16.4","654","11.93"
"1315  ","達新  ","760791","210","18440652","24.2","24.4","24.1","24.25","-","0.45","24.2","15","24.25","24","17.57"
"1316  ","上曜  ","164278","63","1343731","8.14","8.34","8.14","8.15","+","0.01","8.15","30","8.16","10","203.75"
"1319  ","東陽  ","6300142","2109","239956730","38.95","39.05","37.7","38.05","-","0.9","38.05","67","38.2","11","19.92"
"1321  ","大洋  ","1108179","352","25460509","23.4","23.5","22.6","22.65","+","0.2","22.65","8","22.75","2","0.00"
"1323  ","永裕  ","641783","205","11600298","18.3","18.45","17.85","18.05","-","0.2","18.05","2","18.15","2","31.67"
"1324  ","地球  ","135477","69","4276131","31.45","31.85","31.3","31.65","+","0.2","31.5","3","31.7","8","0.00"
"1325  ","恆大  ","378038","101","5103464","13.5","13.6","13.4","13.55","+","0.1","13.45","5","13.55","12","19.64"
"1326  ","台化  ","19829469","3073","1657928189","84.5","84.6","83.3","83.5"," ","0","83.5","95","83.6","36","11.47"
"1402  ","遠東新","22839102","5697","1007065605","45.1","45.6","42.85","44.55"," ","0","44.5","2","44.55","1,496","19.45"
"1409  ","新纖  ","23412736","3243","296391664","12.5","12.85","12.45","12.75","+","0.45","12.75","92","12.8","349","0.00"
"1410  ","南染  ","124745","49","2261081","18.15","18.25","18.05","18.25","+","0.1","18.15","4","18.25","17","130.36"
"1413  ","宏洲  ","2380638","361","11006342","4.6","4.7","4.56","4.64","+","0.15","4.63","35","4.64","3","0.00"
"1414  ","東和  ","794071","218","6574925","8.35","8.45","8.17","8.22","-","0.08","8.22","13","8.27","3","0.00"
"1416  ","廣豐  ","8324650","1110","93447822","11.45","11.45","11.1","11.3","-","0.1","11.3","1","11.35","206","102.73"
"1417  ","嘉裕  ","5659149","967","56064564","10.15","10.25","9.76","9.81","-","0.24","9.81","14","9.84","15","0.00"
"1418  ","東華  ","1908744","378","10310567","5.32","5.5","5.32","5.4","+","0.09","5.4","11","5.45","58","0.00"
"1419  ","新紡  ","1536697","422","38168416","25.5","25.6","24.45","24.95","-","0.3","24.9","2","24.95","9","71.29"
"1423  ","利華  ","3357969","596","40525528","12.15","12.25","11.9","12","-","0.05","12","53","12.05","18","16.67"
"1432  ","大魯閣","6070","10","30920","5.1","5.11","5.1","5.11","+","0.02","5.11","1","5.4","5","0.00"
"1434  ","福懋  ","6771081","1958","256200004","38.3","38.45","37.5","38.15","-","0.1","38.15","36","38.2","81","9.66"
"1435  ","中福  ","280560","90","2746473","10","10","9.72","9.82","-","0.08","9.73","5","9.82","9","0.00"
"1436  ","華友聯","49001","23","534658","10.8","10.95","10.8","10.95"," ","0","10.8","33","11","59","60.83"
"1437  ","勤益控","2938693","986","82251009","27.9","28.5","27.6","27.75","+","0.55","27.75","46","27.8","13","15.59"
"1438  ","裕豐  ","0","0","0","--","--","--","--"," ","0","--","0","2.1","7","0.00"
"1439  ","中和  ","90654","39","1346063","14.95","15","14.65","14.9","+","0.2","14.7","2","14.95","12","41.39"
"1440  ","南紡  ","26224986","4017","492080686","18.9","19.2","18.3","18.5","-","0.1","18.5","362","18.55","157","18.32"
"1441  ","大東  ","256022","75","1871520","7.31","7.31","7.31","7.31","+","0.47","7.31","3,559","--","0","0.00"
"1442  ","名軒  ","69067","38","1428638","20.95","20.95","20.25","20.9","-","0.05","20.9","5","20.95","25","19"
"1443  ","立益  ","389885","89","1686576","4.33","4.39","4.29","4.3"," ","0","4.3","14","4.34","4","0.00"
"1444  ","力麗  ","16242126","2764","199149608","12.5","12.6","12","12.15","+","0.25","12.15","143","12.2","180","30.38"
"1445  ","大宇  ","472636","126","4474258","9.5","9.63","9.35","9.35","-","0.15","9.35","6","9.4","5","187"
"1446  ","宏和  ","2469999","432","22200380","9.07","9.12","8.88","8.93","+","0.16","8.92","5","8.93","4","24.81"
"1447  ","力鵬  ","7837959","1365","105845191","13.7","13.85","13.3","13.4"," ","0","13.35","30","13.4","241","13.67"
"1449  ","佳和  ","957523","212","3241556","3.42","3.42","3.33","3.38","+","0.02","3.38","19","3.39","3","0.00"
"1451  ","年興  ","3503599","810","81978662","23.5","23.7","23.05","23.3","+","0.25","23.3","73","23.35","14","9.75"
"1452  ","宏益  ","8195942","1354","101915570","12.2","12.6","11.8","12.6","+","0.8","12.6","42","--","0","16.8"
"1453  ","大將  ","1383","6","5402","3.91","3.91","3.91","3.91","X","0","3.95","9","4.11","16","0.00"
"1454  ","台富  ","396336","91","3177565","8.01","8.17","7.9","8"," ","0","7.99","2","8","98","0.00"
"1455  ","集盛  ","3683386","669","36624165","10.05","10.1","9.83","9.88","-","0.01","9.88","15","9.89","272","23.52"
"1456  ","怡華  ","202384","67","716879","3.53","3.58","3.5","3.53","+","0.03","3.53","4","3.55","20","0.00"
"1457  ","宜進  ","3807927","647","26680571","7","7.12","6.9","7","+","0.1","6.98","13","7","35","0.00"
"1459  ","聯發  ","2700491","568","37254417","13.8","13.95","13.65","13.7","+","0.3","13.7","10","13.75","15","15.75"
"1460  ","宏遠  ","5472885","845","53793755","10","10.1","9.69","9.85","-","0.03","9.85","70","9.87","16","65.67"
"1463  ","強盛  ","143668","57","1276407","9.08","9.08","8.82","8.85","+","0.04","8.85","37","8.9","16","0.00"
"1464  ","得力  ","218250","49","1887319","8.69","8.75","8.53","8.66","+","0.04","8.56","1","8.66","5","144.33"
"1465  ","偉全  ","116760","34","1533680","13.1","13.3","12.9","13.1","+","0.1","13.05","4","13.1","9","38.53"
"1466  ","聚隆  ","536442","184","6147822","11.5","11.7","11.1","11.65","+","0.3","11.6","1","11.65","7","9.32"
"1467  ","南緯  ","6589102","1804","138734752","21.9","22","20.6","20.6","-","0.8","20.6","57","20.65","22","13.92"
"1468  ","昶和  ","190000","47","2787800","14.65","14.85","14.5","14.65","+","0.05","14.6","1","14.75","5","0.00"
"1469  ","理隆  ","42000","19","590700","14.3","14.3","13.7","14.1","+","0.65","13.55","2","14.1","2","108.46"
"1470  ","大統染","33000","17","199490","6","6.15","6","6","+","0.05","6.01","1","6.16","2","0.00"
"1471  ","首利  ","4274363","1202","240922734","57.4","57.5","55.6","55.8","-","1.7","55.8","36","56","59","0.00"
"1472  ","三洋紡","212040","65","1553032","7.47","7.47","7.27","7.35","+","0.12","7.3","3","7.35","5","0.00"
"1473  ","台南  ","614281","259","29955623","48.2","49.25","48.2","48.8","+","0.7","48.8","2","48.9","4","10.06"
"1474  ","弘裕  ","304474","79","3214429","10.55","10.7","10.4","10.5"," ","0","10.45","9","10.5","2","14.58"
"1475  ","本盟  ","3028","4","49117","15.85","16.9","15.85","16.9","-","0.1","16","1","16.75","2","0.00"
"1476  ","儒鴻  ","597396","486","11352574","19","19.2","18.85","18.95","-","0.05","18.95","5","19","10","9.72"
"1477  ","聚陽  ","479498","253","44677604","94.5","94.5","92.6","93.1","-","0.4","93.1","2","93.2","6","12.36"
"1503  ","士電  ","926591","328","32849671","35.5","35.95","35.05","35.95","+","0.65","35.6","1","36","114","21.79"
"1504  ","東元  ","9921701","2451","189260844","19.1","19.2","18.85","19.15","+","0.35","19.1","106","19.15","109","13.12"
"1506  ","正道  ","84916","28","1616410","19","19.1","18.95","19.1"," ","0","19.1","21","19.15","15","0.00"
"1507  ","永大  ","17812170","3675","475823462","26.6","27.6","26.05","27.6","+","1.2","27.5","73","27.6","72","14.6"
"1512  ","瑞利  ","332999","97","4626734","14.15","14.15","13.8","13.95"," ","0","13.9","15","13.95","8","12.8"
"1513  ","中興電","5422058","1707","184612154","33.65","34.5","33.65","33.8","+","0.15","33.8","5","33.9","6","16.57"
"1514  ","亞力  ","1867446","393","21230837","11.25","11.55","11.2","11.35","+","0.15","11.35","3","11.4","47","34.39"
"1515  ","力山  ","702972","190","8225322","11.65","11.9","11.6","11.65","+","0.05","11.6","40","11.65","6","46.6"
"1516  ","川飛  ","351888","122","3199562","9.2","9.2","9.02","9.07","-","0.11","9.06","1","9.07","4","0.00"
"1517  ","利奇  ","1371372","494","25901630","19","19.2","18.6","18.65","-","0.25","18.65","62","18.7","2","19.84"
"1519  ","華城  ","1861551","842","101769554","56","56","54","54","-","1.5","54","10","54.6","2","25.96"
"1520  ","復盛  ","694563","295","24019111","34.6","34.65","34.45","34.6","+","0.1","34.6","103","34.65","254","15.87"
"1521  ","大億  ","78000","39","1972800","25.5","25.5","25.1","25.15","-","0.25","25.15","5","25.4","2","20.79"
"1522  ","堤維西","1281080","351","31702374","25.1","25.1","24.55","24.7"," ","0","24.7","109","24.8","2","23.75"
