

2014年11月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10540.68,+,0.74,0.01
發行量加權股價指數,9116.24,-,6.09,-0.07
臺灣50指數,6692.67,-,9.11,-0.14
臺灣中型100指數,7181.5,+,10.07,0.14
臺灣資訊科技指數,7923.45,+,24.78,0.31
臺灣發達指數,7843.53,-,20.3,-0.26
臺灣高股息指數,5564.23,-,6.8,-0.12
臺灣就業99指數,5424.78,-,14.67,-0.27
臺灣高薪100指數,5035.97,-,17.34,-0.34
臺灣企業經營101指數,5846.79,-,18.97,-0.32
臺灣低波動高股息指數,1379.75,-,8.82,-0.64
未含金融保險股指數,7653.86,+,1.32,0.02
未含電子股指數,13073.1,-,55.07,-0.42
未含金融電子股指數,11126.9,-,39.23,-0.35
水泥窯製類指數,594.25,-,1.38,-0.23
塑膠化工類指數,767.44,-,5.01,-0.65
機電類指數,2036.5,+,5.17,0.25
水泥類指數,151.42,-,0.98,-0.64
食品類指數,1198.81,-,8.12,-0.67
塑膠類指數,210.34,-,1.78,-0.84
紡織纖維類指數,508.81,+,0.3,0.06
電機機械類指數,157.17,+,0.96,0.61
電器電纜類指數,37.44,-,0.05,-0.13
化學生技醫療類指數,99.93,-,0.09,-0.09
化學類指數,95.32,-,0.32,-0.33
生技醫療類指數,74.75,+,0.17,0.23
玻璃陶瓷類指數,58.77,+,1.07,1.85
造紙類指數,170.32,-,1.13,-0.66
鋼鐵類指數,98.48,-,0.54,-0.55
橡膠類指數,367.47,-,2.15,-0.58
汽車類指數,349.27,-,2.51,-0.71
電子類指數,361.69,+,0.88,0.24
半導體類指數,118.9,+,0.59,0.5
電腦及週邊設備類指數,99.99,+,0.15,0.15
光電類指數,38.32,+,0.54,1.43
通信網路類指數,112.45,-,0.82,-0.72
電子零組件類指數,83.97,-,0.39,-0.46
電子通路類指數,111.83,-,0.09,-0.08
資訊服務類指數,95.61,+,1.03,1.09
其他電子類指數,86.3,+,0.06,0.07
建材營造類指數,272.12,+,1,0.37
航運類指數,80.65,+,0.33,0.41
觀光類指數,122.05,-,0.24,-0.2
金融保險類指數,1094.19,-,6.36,-0.58
貿易百貨類指數,240.42,+,0.95,0.4
油電燃氣類指數,90.42,-,1.47,-1.6
其他類指數,237.34,+,0.22,0.09
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10858.88,+,0.76,0.01
發行量加權股價報酬指數,13881.53,-,9.27,-0.07
臺灣50報酬指數,10307.69,-,14.04,-0.14
臺灣中型100報酬指數,10279.1,+,14.4,0.14
臺灣資訊科技報酬指數,11557.59,+,36.15,0.31
臺灣發達報酬指數,10938.6,-,28.31,-0.26
臺灣高股息報酬指數,9168.67,-,11.19,-0.12
臺灣就業99報酬指數,6158.03,-,16.65,-0.27
臺灣高薪100報酬指數,5076.97,-,17.48,-0.34
臺灣企業經營101報酬指數,6245.69,-,20.27,-0.32
臺灣低波動高股息報酬指數,2709.13,-,17.33,-0.64
未含金融電子股報酬指數,17104.1,-,60.3,-0.35
水泥類報酬指數,200.37,-,1.3,-0.64
食品類報酬指數,1386.93,-,9.39,-0.67
塑膠類報酬指數,261.66,-,2.21,-0.84
紡織纖維類報酬指數,623.13,+,0.37,0.06
電機機械類報酬指數,188.67,+,1.16,0.62
電器電纜類報酬指數,41.9,-,0.05,-0.12
化學生技醫療類報酬指數,121.23,-,0.1,-0.08
化學類報酬指數,118.06,-,0.39,-0.33
生技醫療類報酬指數,86.68,+,0.19,0.22
玻璃陶瓷類報酬指數,62.66,+,1.15,1.87
造紙類報酬指數,197.5,-,1.32,-0.66
鋼鐵類報酬指數,121.59,-,0.67,-0.55
橡膠類報酬指數,435.57,-,2.54,-0.58
汽車類報酬指數,406.55,-,2.92,-0.71
電子類報酬指數,504.04,+,1.23,0.24
半導體類報酬指數,159.18,+,0.8,0.51
電腦及週邊設備類報酬指數,143.28,+,0.21,0.15
光電類報酬指數,45.24,+,0.63,1.41
通信網路類報酬指數,172.21,-,1.26,-0.73
電子零組件類報酬指數,115.03,-,0.54,-0.47
電子通路類報酬指數,163.86,-,0.12,-0.07
資訊服務類報酬指數,144.37,+,1.55,1.09
其他電子類報酬指數,100.13,+,0.06,0.06
建材營造類報酬指數,353.02,+,1.3,0.37
航運類報酬指數,94.74,+,0.39,0.41
觀光類報酬指數,134.86,-,0.26,-0.19
金融保險類報酬指數,1362.89,-,7.94,-0.58
貿易百貨類報酬指數,279.91,+,1.11,0.4
油電燃氣類報酬指數,107.28,-,1.75,-1.61
其他類報酬指數,303.36,+,0.28,0.09
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","83035592882","1915695605","610300"
"2.台灣存託憑證","20504632","4429409","913"
"3.受益憑證","0","0","0"
"4.ETF","2765268996","112921494","12017"
"5.受益證券","36369930","2214000","357"
"6.變更交易股票","38544469","6762134","1274"
"7.認購(售)權證","3036314470","2906607000","67483"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","83074137351","1922457739","611574"
"總計(1~12)","88932595379","4948629642","692344"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2719(11),329(11)
"下跌(跌停)",2878(41),398(1)
"持平",648,113
"未成交",4033,2
"無比價",1010,4
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年11月25日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","13192380","1639","882252305","66.65","67.05","66.45","66.85","+","0.05","66.85","156","66.9","838","0.00"
="0051  ","中100 ","25150","23","726640","29","29","28.8","28.87","X","0","28.88","1","28.9","2","0.00"
="0052  ","FB科技","15000","4","613460","41.04","41.04","40.84","40.84","-","0.39","40.98","30","41","2","0.00"
="0053  ","寶電子","41000","24","1167040","28.65","28.65","28.32","28.5","X","0","28.4","4","28.5","10","0.00"
="0054  ","台商50","33000","14","739730","22.6","22.6","22.33","22.45","X","0","22.2","3","22.45","1","0.00"
="0055  ","寶金融","224000","91","3340060","15","15","14.85","14.9","X","0","14.86","7","14.88","140","0.00"
="0056  ","高股息","606089","252","14121798","23.32","23.32","23.22","23.3","-","0.01","23.3","30","23.32","237","0.00"
="0057  ","FB摩台","357134","11","14593218","40.68","40.93","40.68","40.93","+","0.05","40.82","30","40.83","50","0.00"
="0058  ","FB發達","4000","3","151360","37.87","37.87","37.83","37.83","X","0","37.75","40","37.93","35","0.00"
