

2014年06月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10783.43,+,9.15,0.08
發行量加權股價指數,9202.93,+,6.54,0.07
臺灣50指數,6393.45,+,0.28,--
臺灣中型100指數,7737.55,+,5.22,0.07
臺灣資訊科技指數,7686.05,+,23.85,0.31
臺灣發達指數,7857.5,-,22.32,-0.28
臺灣高股息指數,6072.44,+,1.48,0.02
臺灣就業99指數,5468.5,-,10.07,-0.18
臺灣企業經營101指數,5839.79,-,6.17,-0.11
臺灣低波動高股息指數,1489.07,+,3.03,0.2
未含金融保險股指數,7814.83,+,5.13,0.07
未含電子股指數,13274.65,+,6.95,0.05
未含金融電子股指數,11662.57,+,3.66,0.03
水泥窯製類指數,594.68,-,2.22,-0.37
塑膠化工類指數,846.97,+,1.67,0.2
機電類指數,2054.01,+,1.78,0.09
水泥類指數,149.36,-,0.37,-0.25
食品類指數,1244.33,-,4.4,-0.35
塑膠類指數,229.5,+,0.48,0.21
紡織纖維類指數,524.46,-,0.29,-0.06
電機機械類指數,175.88,-,0.11,-0.06
電器電纜類指數,42.12,+,0.3,0.72
化學生技醫療類指數,116.83,+,0.8,0.69
化學類指數,111.78,+,0.68,0.61
生技醫療類指數,87.07,+,0.69,0.8
玻璃陶瓷類指數,63.02,-,0.6,-0.94
造紙類指數,185.72,-,0.7,-0.38
鋼鐵類指數,97.51,-,0.24,-0.25
橡膠類指數,395.35,-,1.83,-0.46
汽車類指數,315.38,-,0.13,-0.04
電子類指數,363.23,+,0.32,0.09
半導體類指數,115.16,+,0.72,0.63
電腦及週邊設備類指數,106.45,-,0.2,-0.19
光電類指數,40.72,-,0.18,-0.44
通信網路類指數,119.15,+,0.02,0.02
電子零組件類指數,92.99,-,0.59,-0.63
電子通路類指數,123.83,-,0.38,-0.31
資訊服務類指數,104.38,+,0.36,0.35
其他電子類指數,78.23,-,0.32,-0.41
建材營造類指數,288.56,+,0.98,0.34
航運類指數,72.43,-,0.37,-0.51
觀光類指數,144.18,-,0.23,-0.16
金融保險類指數,1027.87,+,1.09,0.11
貿易百貨類指數,249.3,+,1.24,0.5
油電燃氣類指數,97.09,+,0.13,0.13
其他類指數,248.12,+,0.03,0.01
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10785.39,+,9.46,0.09
發行量加權股價報酬指數,13599.18,+,9.67,0.07
臺灣50報酬指數,9584.3,+,0.42,--
