

2015年03月24日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11302.85,-,31.11,-0.27
發行量加權股價指數,9731.66,-,26.43,-0.27
臺灣50指數,7082.41,-,34.7,-0.49
臺灣中型100指數,7723.82,-,5.99,-0.08
臺灣資訊科技指數,8543.63,-,66.76,-0.78
臺灣發達指數,8301.95,-,8.38,-0.1
臺灣高股息指數,6037.2,+,6.94,0.12
臺灣就業99指數,5830.64,-,15.46,-0.26
臺灣高薪100指數,5297.29,-,6.48,-0.12
臺灣企業經營101指數,6197.08,-,18.27,-0.29
臺灣低波動高股息指數,1457.3,+,0.36,0.02
未含金融保險股指數,8218.49,-,22.07,-0.27
未含電子股指數,13708.41,-,17.38,-0.13
未含金融電子股指數,11761.62,-,6.89,-0.06
水泥窯製類指數,567.9,-,2.64,-0.46
塑膠化工類指數,811.86,+,0.03,--
機電類指數,2204.81,-,9.39,-0.42
水泥類指數,144.77,-,0.69,-0.47
食品類指數,1261.96,-,0.41,-0.03
塑膠類指數,224.19,+,0.48,0.21
紡織纖維類指數,567.02,-,0.38,-0.07
電機機械類指數,165.77,-,2.46,-1.46
電器電纜類指數,37.54,+,0.04,0.11
化學生技醫療類指數,106.39,-,0.38,-0.36
化學類指數,105.38,-,0.39,-0.37
生技醫療類指數,75.83,-,0.25,-0.33
玻璃陶瓷類指數,56.05,-,0.23,-0.41
造紙類指數,166.53,-,0.16,-0.1
鋼鐵類指數,99.17,-,0.44,-0.44
橡膠類指數,374.82,-,1.47,-0.39
汽車類指數,340.09,+,2.62,0.78
電子類指數,392.1,-,1.55,-0.39
半導體類指數,128.82,-,1.05,-0.81
電腦及週邊設備類指數,109.67,-,0.38,-0.35
光電類指數,42.38,-,0.04,-0.09
通信網路類指數,122.58,+,0.59,0.48
電子零組件類指數,96.67,-,0.23,-0.24
電子通路類指數,119.84,+,0.59,0.49
資訊服務類指數,105.07,-,0.35,-0.33
其他電子類指數,87.96,-,0.2,-0.23
建材營造類指數,294.98,-,0.47,-0.16
航運類指數,97.34,+,1.79,1.87
觀光類指數,118.86,+,0.17,0.14
金融保險類指數,1125.78,-,3.28,-0.29
貿易百貨類指數,247.64,+,0.02,0.01
油電燃氣類指數,88.11,-,0.83,-0.93
其他類指數,278.81,-,0.18,-0.06
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11644.08,-,32.05,-0.27
發行量加權股價報酬指數,14818.64,-,40.25,-0.27
臺灣50報酬指數,10907.94,-,53.44,-0.49
臺灣中型100報酬指數,11055.34,-,8.57,-0.08
臺灣資訊科技報酬指數,12462.21,-,97.38,-0.78
臺灣發達報酬指數,11577.92,-,11.68,-0.1
臺灣高股息報酬指數,9948.02,+,11.44,0.12
