

2005年09月12日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年09月12日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","256000","28","1900670","7.41","7.47","7.41","7.46","+","0.03","7.46","14","7.47","19","0.00"
="0050  ","台灣50","5976000","285","284548140","47.52","47.81","47.5","47.81","+","0.4","47.81","27","47.84","1","0.00"
="01001T","富邦R1","1573000","335","16093450","10.2","10.25","10.2","10.25","+","0.05","10.2","5,790","10.25","4,191","0.00"
"1101  ","台泥  ","4540527","586","92234194","20.3","20.4","20.25","20.3"," ","0","20.3","871","20.35","235","9.67"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","27.5","69","27.9","2","0.00"
"1102  ","亞泥  ","976546","228","18087592","18.5","18.7","18.4","18.45","-","0.05","18.4","842","18.45","25","7.38"
"1103  ","嘉泥  ","1635967","180","23951008","14.6","14.7","14.5","14.65","+","0.05","14.65","70","14.7","79","0.00"
"1104  ","環泥  ","1703207","298","19115876","11.3","11.4","11.1","11.15","-","0.15","11.15","32","11.2","3","9.87"
"1107  ","建台  ","217999","21","151928","0.7","0.7","0.67","0.68"," ","0","0.67","137","0.7","70","4.86"
"1108  ","幸福  ","419000","78","2994830","7.19","7.2","7.11","7.19"," ","0","7.18","30","7.19","33","0.00"
"1109  ","信大  ","88000","16","788390","8.98","8.98","8.95","8.97","-","0.01","8.97","4","9.05","3","24.92"
"1110  ","東泥  ","875550","71","5493299","6.34","6.34","6.25","6.25","-","0.08","6.25","56","6.26","2","25"
"1201  ","味全  ","1334865","231","13389576","10.15","10.15","10","10","-","0.15","10","4","10.05","22","0.00"
"1203  ","味王  ","247007","52","2156826","8.6","8.8","8.6","8.78","+","0.08","8.71","1","8.78","20","0.00"
"1207  ","嘉食化","303868","64","740330","2.49","2.49","2.37","2.41","-","0.08","2.41","8","2.43","10","0.00"
"1210  ","大成  ","2051952","485","23932110","11.7","11.9","11.4","11.75","+","0.05","11.7","70","11.75","7","10.88"
"1213  ","大飲  ","10","1","99","--","--","--","--"," ","0","9.62","1","9.9","2","166.17"
"1215  ","卜蜂  ","401279","64","2016035","5","5.06","4.99","5","-","0.01","4.99","158","5.04","10","0.00"
"1216  ","統一  ","2881450","501","36950382","12.75","12.9","12.75","12.9","+","0.05","12.85","101","12.9","172","17.67"
"1217  ","愛之味","477047","105","3319140","7","7","6.9","6.93","-","0.06","6.93","1","6.98","53","28.88"
"1218  ","泰山  ","358111","82","2173367","6.18","6.18","6.02","6.03","-","0.11","6.03","33","6.05","5","0.00"
"1219  ","福壽  ","201019","56","1024745","5.15","5.15","5.08","5.14","-","0.01","5.1","30","5.14","9","0.00"
"1220  ","台榮  ","25000","10","148308","5.91","5.95","5.86","5.86","-","0.14","5.86","30","5.91","4","0.00"
"1225  ","福懋油","464000","98","2447730","5.11","5.4","5.11","5.27","+","0.07","5.24","53","5.27","3","0.00"
"1227  ","佳格  ","1062042","212","13420234","12.7","12.8","12.5","12.5","-","0.3","12.5","25","12.7","1","7.81"
"1229  ","聯華  ","413696","131","4752075","11.5","11.6","11.45","11.45"," ","0","11.45","17","11.5","22","10.04"
"1231  ","聯華食","85002","22","821528","9.7","9.7","9.63","9.65","-","0.05","9.63","18","9.7","2","12.7"
"1232  ","大統益","25500","11","418155","16.4","16.4","16.4","16.4"," ","0","16.45","1","16.75","5","10.31"
"1233  ","天仁  ","16004","14","368714","23","23.15","23","23.15","+","0.15","22.7","3","23.1","17","13.23"
"1234  ","黑松  ","128000","29","1185680","9.37","9.37","9.25","9.25","-","0.1","9.25","35","9.3","2","0.00"
"1235  ","興泰  ","52100","13","711663","13.7","13.7","13.5","13.6","-","0.1","13.6","3","13.7","32","8.34"
