

2014年07月11日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11065.25,-,101.35,-0.91
發行量加權股價指數,9495.84,-,69.28,-0.72
臺灣50指數,6776.52,-,11.55,-0.17
臺灣中型100指數,7740.02,-,118,-1.5
臺灣資訊科技指數,8161.7,-,35.3,-0.43
臺灣發達指數,8194.28,-,21.84,-0.27
臺灣高股息指數,6032.61,-,103.4,-1.69
臺灣就業99指數,5581.23,-,60.81,-1.08
臺灣企業經營101指數,6007.75,-,36.28,-0.6
臺灣低波動高股息指數,1485.89,-,22.75,-1.51
未含金融保險股指數,8066.2,-,56.91,-0.7
未含電子股指數,13417.74,-,101.55,-0.75
未含金融電子股指數,11703.46,-,82.44,-0.7
水泥窯製類指數,601.08,-,4.96,-0.82
塑膠化工類指數,850.49,-,0.75,-0.09
機電類指數,2151.75,-,16.76,-0.77
水泥類指數,152.3,-,1.38,-0.9
食品類指數,1303.57,-,14.79,-1.12
塑膠類指數,232.34,+,1.08,0.47
紡織纖維類指數,538.5,-,3.76,-0.69
電機機械類指數,171.76,-,4.61,-2.61
電器電纜類指數,41.88,-,0.83,-1.94
化學生技醫療類指數,116.45,-,2.33,-1.96
化學類指數,111.87,-,1.51,-1.33
生技醫療類指數,86.36,-,2.43,-2.74
玻璃陶瓷類指數,61.11,-,0.27,-0.44
造紙類指數,185.85,-,2.67,-1.42
鋼鐵類指數,97.04,-,0.5,-0.51
橡膠類指數,388.22,+,0.51,0.13
汽車類指數,327.91,-,4.03,-1.21
電子類指數,381.59,-,2.7,-0.7
半導體類指數,122.36,-,0.51,-0.42
電腦及週邊設備類指數,110.18,-,1.58,-1.41
光電類指數,43.42,-,0.6,-1.36
通信網路類指數,116.87,-,0.5,-0.43
電子零組件類指數,95.56,-,1.08,-1.12
電子通路類指數,119.73,-,3.03,-2.47
資訊服務類指數,100.93,-,3.12,-3
其他電子類指數,87.36,-,0.11,-0.13
建材營造類指數,282.72,-,1.7,-0.6
航運類指數,72.41,-,0.41,-0.56
觀光類指數,142.61,-,1.28,-0.89
金融保險類指數,1058.29,-,9.41,-0.88
貿易百貨類指數,250.97,-,3.6,-1.41
油電燃氣類指數,96.97,-,0.78,-0.8
其他類指數,244.1,-,0.96,-0.39
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11169.32,-,99.81,-0.89
發行量加權股價報酬指數,14164.84,-,100.41,-0.7
臺灣50報酬指數,10248.65,-,17.47,-0.17
臺灣中型100報酬指數,10824.64,-,160.71,-1.46
臺灣資訊科技報酬指數,11648.47,-,50.38,-0.43
臺灣發達報酬指數,11217.79,-,29.66,-0.26
臺灣高股息報酬指數,9641.43,-,139.68,-1.43
臺灣就業99報酬指數,6217.41,-,67.75,-1.08
臺灣企業經營101報酬指數,6249.64,-,35.68,-0.57
臺灣低波動高股息報酬指數,2833.65,-,34.71,-1.21
未含金融電子股報酬指數,17636.18,-,121.12,-0.68
水泥類報酬指數,192.82,-,1.74,-0.89
食品類報酬指數,1469.29,-,16.67,-1.12
塑膠類報酬指數,287.98,+,1.34,0.47
紡織纖維類報酬指數,642.9,-,4.49,-0.69
電機機械類報酬指數,203.44,-,5.47,-2.62
電器電纜類報酬指數,46.25,-,0.92,-1.95
化學生技醫療類報酬指數,137.79,-,2.74,-1.95
化學類報酬指數,134.28,-,1.79,-1.32
生技醫療類報酬指數,98.49,-,2.78,-2.75
玻璃陶瓷類報酬指數,64.84,-,0.29,-0.45
造紙類報酬指數,212,-,3.05,-1.42
鋼鐵類報酬指數,116.69,-,0.6,-0.51
橡膠類報酬指數,445.94,+,0.59,0.13
