

2015年05月11日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11170.35,-,50.46,-0.45
發行量加權股價指數,9663.72,-,28.28,-0.29
臺灣50指數,7071.48,+,15.52,0.22
臺灣中型100指數,7508.69,-,47.19,-0.62
臺灣資訊科技指數,8081.39,+,9.15,0.11
臺灣發達指數,8322.22,+,9.97,0.12
臺灣高股息指數,5894.69,-,56.95,-0.96
臺灣就業99指數,5895.35,-,19.44,-0.33
臺灣高薪100指數,5355.05,-,10.89,-0.2
臺灣企業經營101指數,6236.48,-,2.52,-0.04
臺灣低波動高股息指數,1474.86,-,4.99,-0.34
未含金融保險股指數,8046.03,-,24.15,-0.3
未含電子股指數,14261.32,-,46.57,-0.33
未含金融電子股指數,12027.14,-,43.36,-0.36
水泥窯製類指數,565.51,-,3.08,-0.54
塑膠化工類指數,837.05,-,6.68,-0.79
機電類指數,2102.98,-,6.68,-0.32
水泥類指數,146.26,-,0.21,-0.14
食品類指數,1218.79,-,3.23,-0.26
塑膠類指數,237.81,-,1.21,-0.51
紡織纖維類指數,612.54,+,1.9,0.31
電機機械類指數,161.94,-,2.65,-1.61
電器電纜類指數,36.74,-,0.91,-2.42
化學生技醫療類指數,104.68,-,2.36,-2.2
化學類指數,106.33,-,1.91,-1.76
生技醫療類指數,72.15,-,2.07,-2.79
玻璃陶瓷類指數,51.75,-,1.41,-2.65
造紙類指數,171.97,-,4.34,-2.46
鋼鐵類指數,99.01,-,0.36,-0.36
橡膠類指數,363.85,-,0.79,-0.22
汽車類指數,348.23,+,0.27,0.08
電子類指數,373.64,-,0.98,-0.26
半導體類指數,120.44,+,0.32,0.27
電腦及週邊設備類指數,105.42,-,1.38,-1.29
光電類指數,41.73,-,0.27,-0.64
通信網路類指數,117.93,-,0.5,-0.42
電子零組件類指數,88.02,-,2.11,-2.34
電子通路類指數,116.18,-,1.19,-1.01
資訊服務類指數,99.25,-,2.28,-2.25
其他電子類指數,88.16,+,0.75,0.86
建材營造類指數,319.8,+,0.66,0.21
航運類指數,89.8,-,0.3,-0.33
觀光類指數,128.7,+,1.31,1.03
金融保險類指數,1219.41,-,3.04,-0.25
貿易百貨類指數,234.85,-,1.62,-0.69
油電燃氣類指數,103.16,+,0.18,0.17
其他類指數,279.18,+,1.06,0.38
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11507.92,-,51.98,-0.45
發行量加權股價報酬指數,14715.52,-,43.07,-0.29
臺灣50報酬指數,10891.11,+,23.89,0.22
臺灣中型100報酬指數,10749.02,-,67.55,-0.62
臺灣資訊科技報酬指數,11787.96,+,13.35,0.11
臺灣發達報酬指數,11606.95,+,13.9,0.12
臺灣高股息報酬指數,9713.19,-,93.83,-0.96
臺灣就業99報酬指數,6694.13,-,22.08,-0.33
臺灣高薪100報酬指數,5398.65,-,10.98,-0.2
