

2007年01月05日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年01月05日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","295000","39","2836100","9.65","9.66","9.5","9.53","-","0.16","9.51","6","9.6","9","0.00"
="0050  ","台灣50","8675000","727","502791200","58.5","58.6","57.7","57.9","-","0.75","57.85","14","57.9","767","0.00"
="0051  ","中100 ","1449000","336","47536020","33","33.29","32.5","32.66","-","0.33","32.66","16","32.68","17","0.00"
="0052  ","FB科技","959000","163","37428110","39.25","39.33","38.75","38.75","-","0.46","38.75","84","38.8","1","0.00"
="01001T","富邦R1","94000","35","1141730","12.15","12.2","12.11","12.12","-","0.08","12.13","1","12.19","10","0.00"
="01002T","國泰R1","948000","109","10179760","10.8","10.8","10.71","10.72","-","0.08","10.72","29","10.73","99","0.00"
="01003T","新光R1","134000","33","1530740","11.51","11.51","11.4","11.4","-","0.11","11.4","70","11.46","36","0.00"
="01004T","富邦R2","347000","31","4377560","12.72","12.8","12.51","12.58","-","0.12","12.55","3","12.58","42","0.00"
="01005T","三鼎  ","1781000","23","17895040","10.04","10.05","10.03","10.05","-","0.02","10.05","133","10.06","53","0.00"
="01007T","國泰R2","1529000","110","17439940","11.45","11.45","11.3","11.42","-","0.04","11.4","239","11.42","50","0.00"
"1101  ","台泥  ","7197519","1211","209439840","29.35","29.4","28.95","29.05","-","0.3","29","117","29.05","20","16.51"
"1102  ","亞泥  ","4445854","1707","136460176","31.3","31.3","30.25","30.55","-","1.2","30.55","50","30.6","82","10.68"
"1103  ","嘉泥  ","3191844","806","65689495","20.7","20.8","20.5","20.6","-","0.3","20.55","113","20.6","89","4.98"
"1104  ","環泥  ","3429872","456","44690277","13","13.2","13","13.05","-","0.15","13.05","125","13.15","11","12.31"
"1107  ","建台  ","816146","48","1994476","2.44","2.5","2.44","2.44","-","0.18","--","0","2.44","1,160","7.39"
"1108  ","幸福  ","2114991","386","21880351","10.2","10.45","10.15","10.45","+","0.15","10.4","51","10.45","194","12.59"
"1109  ","信大  ","611978","139","7794966","12.8","12.9","12.65","12.8","-","0.1","12.75","26","12.8","19","8.15"
"1110  ","東泥  ","2521191","543","29703509","11.9","12.05","11.6","11.6","-","0.3","11.6","121","11.7","17","25.78"
"1201  ","味全  ","13313287","2365","298149935","22.8","22.95","21.9","22.8","-","0.15","22.8","181","22.85","114","32.11"
"1203  ","味王  ","780276","190","11746659","15.3","15.4","14.9","15","-","0.3","14.95","48","15","1","0.00"
"1210  ","大成  ","6559366","1337","135376196","21.1","21.3","20.2","20.5","-","0.9","20.5","45","20.65","1","13.49"
"1213  ","大飲  ","161453","79","2318422","14.8","14.8","13.9","14.2","-","0.65","14.2","21","14.4","23","0.00"
"1215  ","卜蜂  ","3256515","623","29558006","9.3","9.3","9","9.03","-","0.27","9.03","86","9.09","14","16.72"
"1216  ","統一  ","18077052","3758","573290159","32.75","32.75","31.25","31.5","-","1.1","31.5","729","31.55","9","44.37"
"1217  ","愛之味","4107912","887","36162654","9.05","9.05","8.7","8.8","-","0.25","8.8","8","8.82","9","25.14"
"1218  ","泰山  ","1901997","344","14597040","7.82","7.82","7.6","7.8","-","0.09","7.8","12","7.81","1","0.00"
"1219  ","福壽  ","1893215","401","16046195","8.7","8.7","8.4","8.44","-","0.28","8.43","20","8.44","5","24.82"
"1220  ","台榮  ","854131","161","8262322","9.51","9.8","9.51","9.75"," ","0","9.7","10","9.75","11","27.86"
"1225  ","福懋油","880447","135","6398233","7.16","7.5","7.16","7.49","-","0.06","7.45","100","7.49","81","0.00"
"1227  ","佳格  ","396575","130","5802613","14.8","14.9","14.5","14.65","-","0.25","14.6","39","14.75","11","26.64"
"1229  ","聯華  ","3216868","804","54567634","17.05","17.2","16.8","16.8","-","0.25","16.8","238","16.85","71","10.43"
"1231  ","聯華食","1410103","312","15946153","11.5","11.8","11.1","11.4","-","0.45","11.3","13","11.4","23","114"
"1232  ","大統益","97541","33","1994661","20.35","20.65","20.3","20.45"," ","0","20.45","19","20.5","5","9.09"
"1233  ","天仁  ","30024","21","850927","28.45","28.45","28.3","28.3","-","0.15","28.3","6","28.4","6","19.65"
"1234  ","黑松  ","3245571","824","52915591","16.35","16.6","16.1","16.2","-","0.2","16.15","65","16.2","6","101.25"
"1235  ","興泰  ","183001","19","2960565","16.15","16.2","16","16.1","+","0.1","16","12","16.1","9","1610"
"1236  ","宏亞  ","80000","23","1274700","15.9","16.05","15.9","15.95","-","0.1","15.95","1","16","12","13.52"
"1301  ","台塑  ","9107776","2775","485134759","54","54","53","53","-","1","53","1,251","53.1","366","11.02"
"1303  ","南亞  ","15256466","2448","826704364","54.5","54.6","53.9","54.3","-","0.4","54.2","555","54.3","580","9.73"
"1304  ","台聚  ","18908657","3087","194386892","10.25","10.45","10.05","10.3","+","0.2","10.3","450","10.35","155","13.55"
"1305  ","華夏  ","3411745","602","29232653","8.7","8.7","8.5","8.52","-","0.18","8.52","98","8.55","13","13.52"
"1307  ","三芳  ","490469","188","11228350","23.5","23.5","22.6","22.7","-","0.95","22.7","9","22.9","1","13.12"
"1308  ","亞聚  ","2214176","457","30830156","14.1","14.1","13.75","13.8","-","0.3","13.8","194","13.85","36","10.22"
"1309  ","台達化","1633179","1302","14669264","9","9.1","8.88","9","-","0.01","9","18","9.02","3","26.47"
"1310  ","台苯  ","3370858","748","48873328","14.5","14.6","14.4","14.45","-","0.05","14.45","22","14.5","27","41.29"
"1311  ","福聚  ","2631625","1036","79981676","30.5","30.8","30.1","30.65","+","0.15","30.6","79","30.65","330","5.08"
"1312  ","國喬  ","7725573","1320","96168716","12.45","12.55","12.3","12.55","+","0.2","12.55","197","12.6","684","10.91"
"1312A ","國喬特","4000","1","58200","14.55","14.55","14.55","14.55"," ","0","14.55","20","14.8","4","0.00"
"1313  ","聯成  ","9758012","1704","163380452","17","17.15","16.55","16.75","-","0.3","16.75","38","16.8","7","9.1"
"1314  ","中石化","19360954","2923","179774199","9.4","9.46","9.18","9.26","-","0.17","9.26","113","9.27","2","14.7"
