

2014年10月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10035.1,-,3.94,-0.04
發行量加權股價指數,8654.64,-,8.5,-0.1
臺灣50指數,6277.41,-,8.6,-0.14
臺灣中型100指數,6858.57,-,5.9,-0.09
臺灣資訊科技指數,7243.73,-,29.93,-0.41
臺灣發達指數,7507.03,+,1.6,0.02
臺灣高股息指數,5433.61,-,19.82,-0.36
臺灣就業99指數,5175.49,-,6.5,-0.13
臺灣高薪100指數,4814.77,-,1.66,-0.03
臺灣企業經營101指數,5548.84,-,4.34,-0.08
臺灣低波動高股息指數,1347.41,+,3.56,0.26
未含金融保險股指數,7245.68,-,9.76,-0.13
未含電子股指數,12549.81,+,1.43,0.01
未含金融電子股指數,10653.15,-,3.8,-0.04
水泥窯製類指數,578.15,+,2.63,0.46
塑膠化工類指數,733.24,+,0.44,0.06
機電類指數,1916.02,-,4.47,-0.23
水泥類指數,148.84,+,0.03,0.02
食品類指數,1192.68,-,16.51,-1.37
塑膠類指數,198.97,+,0.73,0.37
紡織纖維類指數,492.34,-,0.18,-0.04
電機機械類指數,150.97,-,2.2,-1.44
電器電纜類指數,36.14,+,0.2,0.56
化學生技醫療類指數,99.96,-,0.2,-0.2
化學類指數,93.62,-,0.68,-0.72
生技醫療類指數,76.42,+,0.33,0.43
玻璃陶瓷類指數,54.25,+,1.52,2.88
造紙類指數,170.25,+,0.28,0.16
鋼鐵類指數,98.55,+,0.89,0.91
橡膠類指數,345.25,-,2.7,-0.78
汽車類指數,300.56,-,0.64,-0.21
電子類指數,340.01,-,0.67,-0.2
半導體類指數,108.21,-,0.67,-0.62
電腦及週邊設備類指數,95.69,-,0.21,-0.22
光電類指數,35.13,+,0.26,0.75
通信網路類指數,110.54,-,0.03,-0.03
電子零組件類指數,82.91, ,--,--
電子通路類指數,108.86,+,0.32,0.29
資訊服務類指數,94.61,+,0.84,0.9
其他電子類指數,83.24,+,0.14,0.17
建材營造類指數,261.52,+,1.77,0.68
航運類指數,74.74,+,0.09,0.12
觀光類指數,123.5,-,0.85,-0.68
金融保險類指數,1056.91,+,1.27,0.12
貿易百貨類指數,231.78,+,1.24,0.54
油電燃氣類指數,88.95,-,0.33,-0.37
其他類指數,221.09,-,0.13,-0.06
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10337.74,-,4.06,-0.04
發行量加權股價報酬指數,13178.29,-,12.93,-0.1
臺灣50報酬指數,9668.12,-,13.25,-0.14
臺灣中型100報酬指數,9816.88,-,8.45,-0.09
臺灣資訊科技報酬指數,10566.11,-,43.65,-0.41
臺灣發達報酬指數,10469.32,+,2.24,0.02
臺灣高股息報酬指數,8953.42,-,32.66,-0.36
臺灣就業99報酬指數,5875.04,-,7.38,-0.13
臺灣高薪100報酬指數,4853.97,-,1.67,-0.03
臺灣企業經營101報酬指數,5927.42,-,4.63,-0.08
臺灣低波動高股息報酬指數,2644.18,+,6.99,0.27
未含金融電子股報酬指數,16374.51,-,5.84,-0.04
水泥類報酬指數,196.95,+,0.03,0.02
食品類報酬指數,1379.84,-,19.1,-1.37
塑膠類報酬指數,247.48,+,0.91,0.37
紡織纖維類報酬指數,602.97,-,0.21,-0.03
電機機械類報酬指數,181.22,-,2.64,-1.44
電器電纜類報酬指數,40.45,+,0.23,0.57
化學生技醫療類報酬指數,121.23,-,0.25,-0.21
化學類報酬指數,115.95,-,0.85,-0.73
生技醫療類報酬指數,88.59,+,0.38,0.43
玻璃陶瓷類報酬指數,57.83,+,1.61,2.86
造紙類報酬指數,197.43,+,0.32,0.16
鋼鐵類報酬指數,121.67,+,1.1,0.91
橡膠類報酬指數,409.23,-,3.2,-0.78
汽車類報酬指數,349.86,-,0.74,-0.21
電子類報酬指數,473.82,-,0.93,-0.2
半導體類報酬指數,144.86,-,0.9,-0.62
電腦及週邊設備類報酬指數,137.12,-,0.31,-0.23
光電類報酬指數,41.48,+,0.31,0.75
通信網路類報酬指數,169.29,-,0.04,-0.02
電子零組件類報酬指數,113.59,+,0.01,0.01
電子通路類報酬指數,159.5,+,0.46,0.29
資訊服務類報酬指數,142.86,+,1.26,0.89
其他電子類報酬指數,96.58,+,0.16,0.17
建材營造類報酬指數,339.27,+,2.29,0.68
航運類報酬指數,87.73,+,0.11,0.13
觀光類報酬指數,136.45,-,0.94,-0.68
金融保險類報酬指數,1316.47,+,1.59,0.12
貿易百貨類報酬指數,269.85,+,1.44,0.54
油電燃氣類報酬指數,105.54,-,0.39,-0.37
其他類報酬指數,282.59,-,0.17,-0.06
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","60524231971","1412379140","571037"
"2.台灣存託憑證","38621559","5081898","1074"
"3.受益憑證","0","0","0"
"4.ETF","961738135","37228715","5225"
"5.受益證券","22777210","1383000","116"
"6.變更交易股票","70151901","6036525","1241"
"7.認購(售)權證","2733551880","2879759000","59344"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","60594383872","1418415665","572278"
"總計(1~12)","64351072656","4341868278","638037"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2266(15),360(13)
"下跌(跌停)",2820(62),394(6)
"持平",619,87
