

2014年06月20日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10858.52,-,44.07,-0.4
發行量加權股價指數,9273.79,-,43.02,-0.46
臺灣50指數,6467.19,-,37.49,-0.58
臺灣中型100指數,7727.87,-,34.35,-0.44
臺灣資訊科技指數,7728.39,-,91.18,-1.17
臺灣發達指數,7968.95,-,6.76,-0.08
臺灣高股息指數,6055.16,-,18.26,-0.3
臺灣就業99指數,5486.09,-,30.38,-0.55
臺灣企業經營101指數,5881.21,-,29.69,-0.5
臺灣低波動高股息指數,1498.05,+,1.79,0.12
未含金融保險股指數,7880.42,-,38.14,-0.48
未含電子股指數,13348.51,-,40.22,-0.3
未含金融電子股指數,11738.52,-,34.05,-0.29
水泥窯製類指數,596.81,-,2.79,-0.47
塑膠化工類指數,855.52,-,5.1,-0.59
機電類指數,2072.67,-,12.25,-0.59
水泥類指數,150.22,-,0.62,-0.41
食品類指數,1255.22,-,0.89,-0.07
塑膠類指數,233.05,-,1.68,-0.72
紡織纖維類指數,527.82,-,1.72,-0.32
電機機械類指數,175.25,-,0.51,-0.29
電器電纜類指數,42.19,+,0.1,0.24
化學生技醫療類指數,117.12,-,0.04,-0.03
化學類指數,112.21,-,0.11,-0.1
生技醫療類指數,87.12,+,0.03,0.03
玻璃陶瓷類指數,62.62,-,0.43,-0.68
造紙類指數,184.86,-,0.04,-0.02
鋼鐵類指數,99.46,-,0.08,-0.08
橡膠類指數,395.01,-,3.19,-0.8
汽車類指數,317.26,-,0.84,-0.26
電子類指數,366.71,-,2.23,-0.6
半導體類指數,115.95,-,1.5,-1.28
電腦及週邊設備類指數,107.18,-,0.67,-0.62
光電類指數,41.3,-,0.17,-0.41
通信網路類指數,119.3,-,0.27,-0.23
電子零組件類指數,96.04,+,0.57,0.6
電子通路類指數,124.02,+,0.11,0.09
資訊服務類指數,105.42,+,0.79,0.76
其他電子類指數,79.1,+,0.1,0.13
建材營造類指數,290.04,-,1.59,-0.55
航運類指數,72.56,-,0.32,-0.44
觀光類指數,144.28,+,0.15,0.1
金融保險類指數,1031.08,-,3.41,-0.33
貿易百貨類指數,251.79,+,1,0.4
油電燃氣類指數,97.56,-,0.03,-0.03
其他類指數,247.65,-,0.09,-0.04
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10862.76,-,43.92,-0.4
發行量加權股價報酬指數,13706.67,-,63.46,-0.46
臺灣50報酬指數,9694.84,-,56.2,-0.58
臺灣中型100報酬指數,10739.4,-,47.72,-0.44
臺灣資訊科技報酬指數,10979.84,-,129.54,-1.17
臺灣發達報酬指數,10812.19,-,9.17,-0.08
臺灣高股息報酬指數,9548,-,28.79,-0.3
臺灣就業99報酬指數,6053.92,-,33.53,-0.55
臺灣企業經營101報酬指數,6061.59,-,30.61,-0.5
臺灣低波動高股息報酬指數,2823.83,+,3.37,0.12
未含金融電子股報酬指數,17498.17,-,50.75,-0.29
水泥類報酬指數,189.76,-,0.79,-0.41
食品類報酬指數,1412.88,-,1,-0.07
塑膠類報酬指數,281.95,-,2.03,-0.71
紡織纖維類報酬指數,626.46,-,2.04,-0.32
電機機械類報酬指數,205.6,-,0.6,-0.29
電器電纜類報酬指數,46.37,+,0.11,0.24
化學生技醫療類報酬指數,138.23,-,0.05,-0.04
化學類報酬指數,134.65,-,0.13,-0.1
生技醫療類報酬指數,98.85,+,0.04,0.04
玻璃陶瓷類報酬指數,66.23,-,0.46,-0.69
造紙類報酬指數,209.27,-,0.05,-0.02
鋼鐵類報酬指數,118.84,-,0.1,-0.08
橡膠類報酬指數,451.64,-,3.65,-0.8
汽車類報酬指數,358.17,-,0.95,-0.26
電子類報酬指數,496.22,-,3.01,-0.6
半導體類報酬指數,151.36,-,1.96,-1.28
電腦及週邊設備類報酬指數,147.14,-,0.92,-0.62
光電類報酬指數,47.87,-,0.19,-0.4
通信網路類報酬指數,174.93,-,0.4,-0.23
電子零組件類報酬指數,127.69,+,0.77,0.61
電子通路類報酬指數,172.46,+,0.14,0.08
資訊服務類報酬指數,152.67,+,1.13,0.75
其他電子類報酬指數,90.06,+,0.12,0.13
建材營造類報酬指數,361.87,-,2,-0.55
航運類報酬指數,83.62,-,0.37,-0.44
觀光類報酬指數,157.52,+,0.17,0.11
金融保險類報酬指數,1247.45,-,4.12,-0.33
貿易百貨類報酬指數,283.14,+,1.12,0.4
油電燃氣類報酬指數,111.96,-,0.04,-0.04
其他類報酬指數,305.16,-,0.11,-0.04
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","93673011009","2272612726","715240"
"2.台灣存託憑證","127814828","17268546","3044"
"3.受益憑證","0","0","0"
"4.ETF","937481670","42341661","3778"
"5.受益證券","78805560","5268000","477"
"6.變更交易股票","416711310","44275382","4927"
"7.認購(售)權證","2460021900","2204994000","55331"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","94089722319","2316888108","720167"
"總計(1~12)","97693846277","4586760315","782797"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1938(15),247(12)
"下跌(跌停)",2999(28),514(3)
"持平",478,81
"未成交",3604,2
"無比價",756,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年06月20日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3557667","797","231006018","64.95","65.1","64.7","64.75","-","0.2","64.75","70","64.8","606","0.00"
="0051  ","中100 ","13000","12","401370","30.87","30.9","30.86","30.87"," ","0","30.86","1","30.88","1","0.00"
="0052  ","FB科技","0","0","0","--","--","--","--"," ","0","38.9","1","39.48","1","0.00"
="0053  ","寶電子","6000","5","174160","29.04","29.04","29.01","29.01","+","0.01","28.91","2","29.01","3","0.00"
="0054  ","台商50","7000","7","162140","23.16","23.2","23.12","23.13","-","0.03","23.12","2","23.2","6","0.00"
="0055  ","寶金融","819000","96","11405650","13.94","13.94","13.91","13.92","-","0.01","13.91","335","13.92","16","0.00"
="0056  ","高股息","10822820","328","272693358","25.2","25.27","25.14","25.19","-","0.01","25.18","1","25.2","20","0.00"
="0057  ","FB摩台","184000","13","7205890","39.01","39.69","38.92","39.69","+","0.65","39.69","619","39.7","90","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","36.9","1","37.5","20","0.00"
="0059  ","FB金融","1000","1","30720","30.72","30.72","30.72","30.72","-","0.04","30.72","25","30.89","21","0.00"
="0060  ","新台灣","2000","2","61280","30.65","30.65","30.63","30.63","-","0.28","30.63","1","30.96","1","0.00"
="0061  ","寶滬深","7480464","1004","85994277","11.5","11.54","11.47","11.49","-","0.06","11.48","229","11.49","28","0.00"
