

2014年09月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10910.65,-,127.89,-1.16
發行量加權股價指數,9399.72,-,113.34,-1.19
臺灣50指數,6728.44,-,90.64,-1.33
臺灣中型100指數,7637.79,-,103.38,-1.34
臺灣資訊科技指數,7807.36,-,127.53,-1.61
臺灣發達指數,8188.08,-,103.43,-1.25
臺灣高股息指數,6047.32,-,78.24,-1.28
臺灣就業99指數,5584.26,-,59.35,-1.05
臺灣高薪100指數,5162,-,50.88,-0.98
臺灣企業經營101指數,5978.05,-,71.04,-1.17
臺灣低波動高股息指數,1492.29,-,19.07,-1.26
未含金融保險股指數,7906.7,-,99.2,-1.24
未含電子股指數,13593.48,-,111.16,-0.81
未含金融電子股指數,11667.24,-,91.28,-0.78
水泥窯製類指數,619.07,-,10.35,-1.64
塑膠化工類指數,827.53,-,4.39,-0.53
機電類指數,2089.51,-,32.27,-1.52
水泥類指數,156.36,-,3.02,-1.89
食品類指數,1309.34,-,18.41,-1.39
塑膠類指數,230.69,-,1,-0.43
紡織纖維類指數,505.64,-,3.33,-0.65
電機機械類指數,172.01,-,2.2,-1.26
電器電纜類指數,40.91,-,0.74,-1.78
化學生技醫療類指數,109.37,-,0.56,-0.51
化學類指數,105.95,-,0.46,-0.43
生技醫療類指數,80.25,-,0.48,-0.59
玻璃陶瓷類指數,63.91,-,0.28,-0.44
造紙類指數,185.76,-,0.08,-0.04
鋼鐵類指數,102.64,-,0.21,-0.2
橡膠類指數,363.73,-,3.57,-0.97
汽車類指數,327.81,-,3.06,-0.92
電子類指數,370.15,-,5.74,-1.53
半導體類指數,115.21,-,1.69,-1.45
電腦及週邊設備類指數,109.55,-,1.61,-1.45
光電類指數,40.99,-,1.31,-3.1
通信網路類指數,112.29,-,1.11,-0.98
電子零組件類指數,96.2,-,1.86,-1.9
電子通路類指數,117.77,-,0.95,-0.8
資訊服務類指數,103.23,-,1.37,-1.31
其他電子類指數,90.34,-,1.03,-1.13
建材營造類指數,293.63,-,1.44,-0.49
航運類指數,75.46,-,0.7,-0.92
觀光類指數,140.21,+,0.13,0.09
金融保險類指數,1115.34,-,10.07,-0.89
貿易百貨類指數,241.27,-,3.74,-1.53
油電燃氣類指數,97.82,-,0.38,-0.39
其他類指數,246.33,-,2.48,-1
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11231.88,-,130.12,-1.15
發行量加權股價報酬指數,14303.09,-,170.34,-1.18
臺灣50報酬指數,10356.45,-,139.51,-1.33
臺灣中型100報酬指數,10930.86,-,140.91,-1.27
臺灣資訊科技報酬指數,11380.04,-,185.88,-1.61
臺灣發達報酬指數,11413.61,-,140.93,-1.22
臺灣高股息報酬指數,9964.69,-,128.92,-1.28
臺灣就業99報酬指數,6335.01,-,67.32,-1.05
臺灣高薪100報酬指數,5200.56,-,50.69,-0.97
臺灣企業經營101報酬指數,6379.98,-,74.78,-1.16
