

2006年08月14日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年08月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","211000","26","1857650","8.8","8.82","8.78","8.81","+","0.07","8.8","43","8.81","19","0.00"
="0050  ","台灣50","5787110","478","309610880","53.1","53.65","53.1","53.45","+","0.45","53.4","378","53.45","81","0.00"
="01001T","富邦R1","534000","20","5772870","10.82","10.82","10.81","10.82"," ","0","10.81","3","10.82","7","0.00"
="01002T","國泰R1","477000","55","4964570","10.4","10.45","10.4","10.45","+","0.05","10.4","46","10.45","63","0.00"
="01003T","新光R1","208000","12","2155440","10.38","10.38","10.35","10.37","-","0.01","10.37","33","10.38","90","0.00"
="01004T","富邦R2","377000","23","3981960","10.55","10.57","10.55","10.56"," ","0","10.55","601","10.57","212","0.00"
="01005T","三鼎  ","830000","46","8281430","9.99","9.99","9.95","9.95","-","0.04","9.95","13","9.96","86","0.00"
"1101  ","台泥  ","6376694","1180","155233177","24.2","24.55","24.1","24.45","+","0.35","24.4","500","24.45","30","12.29"
"1101A ","台泥特","600000","3","16380000","27.3","27.3","27.3","27.3"," ","0","27.2","1,000","27.3","274","0.00"
"1102  ","亞泥  ","2268748","589","50359047","21.6","22.5","21.6","22.5","+","0.65","22.3","2","22.5","144","8.24"
"1103  ","嘉泥  ","1436584","377","23091231","16.05","16.2","16","16.05","-","0.15","16.05","1","16.1","1","3.79"
"1104  ","環泥  ","310600","77","3144333","10.15","10.15","10.1","10.1","-","0.05","10.1","179","10.15","166","10"
"1107  ","建台  ","158994","40","139808","0.88","0.93","0.86","0.86","-","0.02","0.86","83","0.9","20","2.21"
"1108  ","幸福  ","298264","88","2221357","7.48","7.5","7.41","7.42","-","0.05","7.42","106","7.47","26","12.58"
"1109  ","信大  ","135000","35","1362000","10.05","10.2","10.05","10.05","-","0.05","10.05","52","10.2","7","7.13"
"1110  ","東泥  ","131999","39","882262","6.69","6.74","6.62","6.72","+","0.04","6.64","8","6.72","10","14.3"
