

2015年04月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11352.94,+,203.92,1.83
發行量加權股價指數,9797.49,+,184.49,1.92
臺灣50指數,7144.03,+,164.17,2.35
臺灣中型100指數,7663.58,+,100.49,1.33
臺灣資訊科技指數,8243.07,+,165.54,2.05
臺灣發達指數,8422.91,+,105.36,1.27
臺灣高股息指數,6021.15,+,112.32,1.9
臺灣就業99指數,5981.54,+,159.6,2.74
臺灣高薪100指數,5417.31,+,133.16,2.52
臺灣企業經營101指數,6292.68,+,137.1,2.23
臺灣低波動高股息指數,1483.59,+,29.29,2.01
未含金融保險股指數,8185.89,+,118.96,1.47
未含電子股指數,14296.9,+,316.14,2.26
未含金融電子股指數,12106.01,+,150.52,1.26
水泥窯製類指數,585.2,+,10.1,1.76
塑膠化工類指數,852.86,+,10.52,1.25
機電類指數,2153.22,+,33.13,1.56
水泥類指數,150.83,+,3.22,2.18
食品類指數,1233.67,+,5.29,0.43
塑膠類指數,242.89,+,3.96,1.66
紡織纖維類指數,589.84,+,6.74,1.16
電機機械類指數,164.22,+,0.41,0.25
電器電纜類指數,36.9,+,0.3,0.82
化學生技醫療類指數,106.86,+,0.18,0.17
化學類指數,105.82,-,0.05,-0.05
生技醫療類指數,76.18,+,0.33,0.44
玻璃陶瓷類指數,54.55,-,0.25,-0.46
造紙類指數,173.58,+,1.09,0.63
鋼鐵類指數,99.63,+,0.16,0.16
橡膠類指數,365.71,+,3,0.83
汽車類指數,333.23,+,6.16,1.88
電子類指數,382.73,+,6.07,1.61
半導體類指數,123.38,+,2.43,2.01
電腦及週邊設備類指數,109.75,+,1.71,1.58
光電類指數,41.79,+,0.69,1.68
通信網路類指數,119.33,+,1.18,1
電子零組件類指數,93.91,+,1.65,1.79
電子通路類指數,115.91,+,1.16,1.01
資訊服務類指數,103.93,+,0.83,0.81
其他電子類指數,89.17,+,0.77,0.87
建材營造類指數,304.14,+,3.87,1.29
航運類指數,96.32,+,0.73,0.76
觀光類指數,122.91,+,2.45,2.03
金融保險類指數,1211.17,+,53.84,4.65
貿易百貨類指數,238.05,+,4.16,1.78
油電燃氣類指數,101.63,+,2.46,2.48
其他類指數,285.67,+,4.04,1.43
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11695.67,+,210.06,1.83
發行量加權股價報酬指數,14918.89,+,280.93,1.92
臺灣50報酬指數,11002.86,+,252.86,2.35
臺灣中型100報酬指數,10969.12,+,143.83,1.33
臺灣資訊科技報酬指數,12023.79,+,241.45,2.05
臺灣發達報酬指數,11746.6,+,146.93,1.27
臺灣高股息報酬指數,9921.57,+,185.08,1.9
臺灣就業99報酬指數,6790.05,+,181.18,2.74
臺灣高薪100報酬指數,5461.41,+,134.24,2.52
臺灣企業經營101報酬指數,6722.01,+,146.46,2.23
臺灣低波動高股息報酬指數,2913.02,+,57.51,2.01
未含金融電子股報酬指數,18609.16,+,231.38,1.26
水泥類報酬指數,199.59,+,4.25,2.18
食品類報酬指數,1427.27,+,6.13,0.43
塑膠類報酬指數,302.15,+,4.93,1.66
紡織纖維類報酬指數,722.37,+,8.26,1.16
電機機械類報酬指數,197.13,+,0.5,0.25
電器電纜類報酬指數,41.29,+,0.33,0.81
化學生技醫療類報酬指數,129.63,+,0.22,0.17
化學類報酬指數,131.07,-,0.05,-0.04
生技醫療類報酬指數,88.35,+,0.39,0.44
玻璃陶瓷類報酬指數,58.16,-,0.26,-0.45
造紙類報酬指數,201.29,+,1.27,0.63
鋼鐵類報酬指數,123.01,+,0.21,0.17
橡膠類報酬指數,433.48,+,3.55,0.83
汽車類報酬指數,387.88,+,7.17,1.88
電子類報酬指數,533.35,+,8.45,1.61
半導體類報酬指數,165.17,+,3.25,2.01
電腦及週邊設備類報酬指數,157.27,+,2.46,1.59
光電類報酬指數,49.33,+,0.81,1.67
通信網路類報酬指數,182.75,+,1.81,1
電子零組件類報酬指數,128.66,+,2.26,1.79
電子通路類報酬指數,169.83,+,1.7,1.01
資訊服務類報酬指數,156.94,+,1.25,0.8
其他電子類報酬指數,103.46,+,0.89,0.87
建材營造類報酬指數,394.55,+,5.02,1.29
航運類報酬指數,113.15,+,0.86,0.77
觀光類報酬指數,135.8,+,2.71,2.04
金融保險類報酬指數,1508.6,+,67.05,4.65
貿易百貨類報酬指數,277.15,+,4.84,1.78
油電燃氣類報酬指數,120.59,+,2.92,2.48
其他類報酬指數,365.14,+,5.16,1.43
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","131794950807","3664739888","1062940"
"2.台灣存託憑證","108026393","20405935","2826"
"3.受益憑證","0","0","0"
"4.ETF","7932409609","248068883","42939"
"5.受益證券","28544012","1651283","501"
"6.變更交易股票","12879513","3281443","794"
"7.認購(售)權證","4649329160","3958644000","127028"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","131807830320","3668021331","1063734"
"總計(1~12)","144526139494","7896791432","1237028"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",4660(48),597(21)
"下跌(跌停)",2125(18),172(2)
"持平",337,81
"未成交",3116,2
"無比價",906,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月23日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
