

2014年06月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10792.45,-,66.07,-0.61
發行量加權股價指數,9228.35,-,45.44,-0.49
臺灣50指數,6468.18,+,0.99,0.02
臺灣中型100指數,7616.39,-,111.48,-1.44
臺灣資訊科技指數,7652.53,-,75.86,-0.98
臺灣發達指數,7991.62,+,22.67,0.28
臺灣高股息指數,5971.09,-,84.07,-1.39
臺灣就業99指數,5442.16,-,43.93,-0.8
臺灣企業經營101指數,5851.63,-,29.58,-0.5
臺灣低波動高股息指數,1484.68,-,13.37,-0.89
未含金融保險股指數,7837.38,-,43.04,-0.55
未含電子股指數,13324.25,-,24.26,-0.18
未含金融電子股指數,11714.23,-,24.29,-0.21
水泥窯製類指數,594.55,-,2.26,-0.38
塑膠化工類指數,857.75,+,2.23,0.26
機電類指數,2056.04,-,16.63,-0.8
水泥類指數,149.76,-,0.46,-0.31
食品類指數,1250.1,-,5.12,-0.41
塑膠類指數,234.6,+,1.55,0.67
紡織纖維類指數,526.38,-,1.44,-0.27
電機機械類指數,172.45,-,2.8,-1.6
電器電纜類指數,41.23,-,0.96,-2.28
化學生技醫療類指數,116.33,-,0.79,-0.67
化學類指數,111.19,-,1.02,-0.91
生技醫療類指數,86.8,-,0.32,-0.37
玻璃陶瓷類指數,62.17,-,0.45,-0.72
造紙類指數,185.55,+,0.69,0.37
鋼鐵類指數,98.76,-,0.7,-0.7
橡膠類指數,394.44,-,0.57,-0.14
汽車類指數,318.31,+,1.05,0.33
電子類指數,363.91,-,2.8,-0.76
半導體類指數,114.59,-,1.36,-1.17
電腦及週邊設備類指數,106.05,-,1.13,-1.05
光電類指數,40.83,-,0.47,-1.14
通信網路類指數,118.71,-,0.59,-0.49
電子零組件類指數,94.2,-,1.84,-1.92
電子通路類指數,121.6,-,2.42,-1.95
資訊服務類指數,103.01,-,2.41,-2.29
其他電子類指數,80.64,+,1.54,1.95
建材營造類指數,289.07,-,0.97,-0.33
航運類指數,71.85,-,0.71,-0.98
觀光類指數,144.23,-,0.05,-0.03
金融保險類指數,1029.88,-,1.2,-0.12
貿易百貨類指數,250.24,-,1.55,-0.62
油電燃氣類指數,98.8,+,1.24,1.27
其他類指數,244.95,-,2.7,-1.09
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10802.4,-,60.36,-0.56
發行量加權股價報酬指數,13647.54,-,59.13,-0.43
臺灣50報酬指數,9704.42,+,9.58,0.1
臺灣中型100報酬指數,10584.46,-,154.94,-1.44
臺灣資訊科技報酬指數,10872.07,-,107.77,-0.98
臺灣發達報酬指數,10842.95,+,30.76,0.28
臺灣高股息報酬指數,9415.44,-,132.56,-1.39
臺灣就業99報酬指數,6016.17,-,37.75,-0.62
臺灣企業經營101報酬指數,6036.53,-,25.06,-0.41
臺灣低波動高股息報酬指數,2800.25,-,23.58,-0.84
未含金融電子股報酬指數,17462.18,-,35.99,-0.21
水泥類報酬指數,189.18,-,0.58,-0.31
食品類報酬指數,1407.11,-,5.77,-0.41
塑膠類報酬指數,283.82,+,1.87,0.66
紡織纖維類報酬指數,624.89,-,1.57,-0.25
電機機械類報酬指數,202.32,-,3.28,-1.6
電器電纜類報酬指數,45.31,-,1.06,-2.29
化學生技醫療類報酬指數,137.29,-,0.94,-0.68
化學類報酬指數,133.42,-,1.23,-0.91
生技醫療類報酬指數,98.48,-,0.37,-0.37
玻璃陶瓷類報酬指數,65.76,-,0.47,-0.71
造紙類報酬指數,210.06,+,0.79,0.38
鋼鐵類報酬指數,118.01,-,0.83,-0.7
橡膠類報酬指數,450.99,-,0.65,-0.14
汽車類報酬指數,359.35,+,1.18,0.33
電子類報酬指數,492.44,-,3.78,-0.76
半導體類報酬指數,149.6,-,1.76,-1.16
電腦及週邊設備類報酬指數,145.59,-,1.55,-1.05
光電類報酬指數,47.32,-,0.55,-1.15
通信網路類報酬指數,174.07,-,0.86,-0.49
電子零組件類報酬指數,125.25,-,2.44,-1.91
電子通路類報酬指數,169.1,-,3.36,-1.95
資訊服務類報酬指數,149.19,-,3.48,-2.28
其他電子類報酬指數,91.81,+,1.75,1.94
建材營造類報酬指數,360.66,-,1.21,-0.33
航運類報酬指數,82.79,-,0.83,-0.99
觀光類報酬指數,157.46,-,0.06,-0.04
金融保險類報酬指數,1251.55,+,4.1,0.33
貿易百貨類報酬指數,281.41,-,1.73,-0.61
油電燃氣類報酬指數,113.4,+,1.44,1.29
其他類報酬指數,301.83,-,3.33,-1.09
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","108785923915","2761898880","920139"
"2.台灣存託憑證","68412706","9866669","2042"
"3.受益憑證","0","0","0"
"4.ETF","1194460452","32596169","3284"
"5.受益證券","138001690","8625000","275"
"6.變更交易股票","92602149","16325137","2155"
"7.認購(售)權證","2776036280","2529087000","65018"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","108878526064","2778224017","922294"
"總計(1~12)","113055437192","5358398855","992913"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1287(8),159(8)
"下跌(跌停)",3840(74),621(22)
"持平",298,60
"未成交",3421,1
"無比價",979,4
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年06月23日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","13750447","921","891376000","64.8","65","64.6","64.7","-","0.05","64.7","898","64.75","3","0.00"
="0051  ","中100 ","22958","22","706099","30.76","30.9","30.54","30.57","-","0.3","30.55","1","30.57","1","0.00"
="0052  ","FB科技","23000","8","891950","38.61","38.91","38.59","38.59","X","0","38.27","1","38.9","1","0.00"
="0053  ","寶電子","120050","53","3486063","29.01","29.2","28.82","29","-","0.01","29","6","29.1","1","0.00"
="0054  ","台商50","96220","62","2239966","23.13","23.43","23.05","23.05","-","0.08","23.12","3","23.34","12","0.00"
="0055  ","寶金融","613250","210","8538690","13.65","13.97","13.65","13.93","+","0.01","13.93","6","13.94","5","0.00"
="0056  ","高股息","975338","386","24417701","25.19","25.19","24.93","25","-","0.19","24.98","4","25","51","0.00"
="0057  ","FB摩台","160000","8","6230930","38.9","38.97","38.86","38.88","-","0.81","38.83","50","38.86","50","0.00"
="0058  ","FB發達","84000","7","3152170","37.35","37.58","37.35","37.58","X","0","36.65","1","--","0","0.00"
="0059  ","FB金融","7000","3","216230","30.75","31","30.75","30.98","+","0.26","30.25","1","31.9","1","0.00"
="0060  ","新台灣","11000","2","336710","30.61","30.61","30.61","30.61","-","0.02","30.52","2","30.85","3","0.00"
="0061  ","寶滬深","4821616","711","55488983","11.5","11.55","11.48","11.48","-","0.01","11.48","50","11.49","81","0.00"
