

2014年06月10日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10800.51,+,63.94,0.6
發行量加權股價指數,9222.37,+,59.63,0.65
臺灣50指數,6446.65,+,59.58,0.93
臺灣中型100指數,7687.73,+,51.31,0.67
臺灣資訊科技指數,7725.58,+,73.3,0.96
臺灣發達指數,7911.12,+,63.56,0.81
臺灣高股息指數,6080.37,+,29.25,0.48
臺灣就業99指數,5487.03,+,51.2,0.94
臺灣企業經營101指數,5866.59,+,53.19,0.91
臺灣低波動高股息指數,1481.21,+,4.74,0.32
未含金融保險股指數,7830.59,+,47.48,0.61
未含電子股指數,13287.58,+,72.46,0.55
未含金融電子股指數,11665.93,+,47.01,0.4
水泥窯製類指數,606.19,+,2.43,0.4
塑膠化工類指數,847.85,+,3.8,0.45
機電類指數,2060.15,+,14.87,0.73
水泥類指數,152.17,+,0.57,0.38
食品類指數,1242.6,+,1.79,0.14
塑膠類指數,230.07,+,1.32,0.58
紡織纖維類指數,527.28,+,4.81,0.92
電機機械類指數,176.92,+,0.87,0.49
電器電纜類指數,40.79,-,0.09,-0.22
化學生技醫療類指數,115.11,+,0.39,0.34
化學類指數,110.81,+,0.2,0.18
生技醫療類指數,85.12,+,0.47,0.56
玻璃陶瓷類指數,64.39,+,0.33,0.52
造紙類指數,184.79,+,2.05,1.12
鋼鐵類指數,97.19,+,0.25,0.26
橡膠類指數,401.37,+,0.41,0.1
汽車類指數,316.77,+,4.05,1.3
電子類指數,364.36,+,2.68,0.74
半導體類指數,115.74,+,0.8,0.7
電腦及週邊設備類指數,106.36,+,1.16,1.1
光電類指數,40.36,+,0.18,0.45
通信網路類指數,119.57,+,1.05,0.89
電子零組件類指數,93.49,+,0.51,0.55
電子通路類指數,122.12,+,0.14,0.11
資訊服務類指數,103.94,-,0.81,-0.77
其他電子類指數,79.02,+,0.67,0.86
建材營造類指數,287.22,-,2.73,-0.94
航運類指數,73.18,+,0.32,0.44
觀光類指數,143.86,+,0.93,0.65
金融保險類指數,1030.7,+,9.41,0.92
貿易百貨類指數,251.02,+,0.83,0.33
油電燃氣類指數,95.64,+,0.71,0.75
其他類指數,247.22,+,0.27,0.11
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10802.07,+,64.3,0.6
發行量加權股價報酬指數,13627.81,+,88.61,0.65
臺灣50報酬指數,9664.06,+,89.32,0.93
臺灣中型100報酬指數,10672.75,+,71.24,0.67
臺灣資訊科技報酬指數,10971.5,+,104.09,0.96
臺灣發達報酬指數,10732.46,+,86.22,0.81
臺灣高股息報酬指數,9569.52,+,46.04,0.48
臺灣就業99報酬指數,6054.97,+,56.51,0.94
臺灣企業經營101報酬指數,6045.22,+,54.81,0.91
臺灣低波動高股息報酬指數,2788.59,+,8.93,0.32
未含金融電子股報酬指數,17386.84,+,70.07,0.4
水泥類報酬指數,192.23,+,0.73,0.38
食品類報酬指數,1398.67,+,2.02,0.14
塑膠類報酬指數,278.34,+,1.59,0.57
紡織纖維類報酬指數,625.82,+,5.71,0.92
電機機械類報酬指數,207.12,+,1.02,0.49
電器電纜類報酬指數,44.83,-,0.09,-0.2
化學生技醫療類報酬指數,135.86,+,0.46,0.34
化學類報酬指數,132.96,+,0.24,0.18
生技醫療類報酬指數,96.58,+,0.53,0.55
玻璃陶瓷類報酬指數,68.1,+,0.34,0.5
造紙類報酬指數,209.19,+,2.32,1.12
鋼鐵類報酬指數,116.14,+,0.3,0.26
橡膠類報酬指數,458.91,+,0.46,0.1
汽車類報酬指數,357.46,+,4.57,1.3
電子類報酬指數,492.91,+,3.63,0.74
半導體類報酬指數,151.08,+,1.05,0.7
電腦及週邊設備類報酬指數,145.74,+,1.58,1.1
光電類報酬指數,46.78,+,0.22,0.47
通信網路類報酬指數,175.33,+,1.54,0.89
電子零組件類報酬指數,124.29,+,0.69,0.56
電子通路類報酬指數,169.82,+,0.18,0.11
資訊服務類報酬指數,150.53,-,1.18,-0.78
其他電子類報酬指數,89.97,+,0.76,0.85
建材營造類報酬指數,358.15,-,3.41,-0.94
航運類報酬指數,84.33,+,0.37,0.44
觀光類報酬指數,156.99,+,1.01,0.65
金融保險類報酬指數,1246.98,+,11.71,0.95
貿易百貨類報酬指數,282.28,+,0.94,0.33
油電燃氣類報酬指數,109.77,+,0.82,0.75
其他類報酬指數,304.63,+,0.33,0.11
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","99879322862","2545240228","855322"
"2.台灣存託憑證","52309459","8473462","1742"
"3.受益憑證","0","0","0"
"4.ETF","945979030","40428506","5258"
