

2008年08月07日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2008年08月07日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","91000","29","632240","6.94","6.97","6.9","6.9","-","0.04","6.9","5","6.94","8","0.00"
="0050  ","台灣50","12118900","2446","644966229","53","53.6","52.85","53.05","-","0.25","53.05","107","53.1","202","0.00"
="0051  ","中100 ","681000","130","18176410","26.8","26.8","26.49","26.7","+","0.2","26.7","7","26.77","1","0.00"
="0052  ","FB科技","92000","24","3124160","34.81","34.81","33.74","34","+","0.54","34","4","34.06","5","0.00"
="0053  ","寶電子","1071000","265","23553220","21.88","22.14","21.83","21.99","+","0.16","21.95","1","21.99","23","0.00"
="0054  ","台商50","203000","51","3679780","17.94","18.23","17.92","18.22","+","0.32","18.2","2","18.22","2","0.00"
="0055  ","寶金融","2419500","476","30357515","12.63","12.68","12.4","12.44","-","0.33","12.42","9","12.44","27","0.00"
="0056  ","高股息","281500","113","5966000","21.17","21.3","21.1","21.1","-","0.07","21.05","5","21.1","6","0.00"
="0057  ","FB摩台","80000","10","2166500","27.12","27.18","26.95","26.95","-","0.06","27","1","27.09","30","0.00"
="0058  ","FB發達","30000","8","806650","26.89","27","26.8","27","-","0.19","26.8","2","27","20","0.00"
="0059  ","FB金融","64000","11","1671390","26.28","26.28","25.99","26.08","-","0.22","25.8","25","25.98","20","0.00"
="01001T","富邦R1","6000","4","68680","11.5","11.56","11.38","11.48","+","0.1","11.38","47","11.48","1","0.00"
="01002T","國泰R1","197000","22","2016980","10.24","10.25","10.21","10.25"," ","0","10.21","32","10.25","165","0.00"
="01003T","新光R1","209000","23","2065380","9.88","9.92","9.87","9.92","-","0.06","9.87","4","9.92","56","0.00"
="01004T","富邦R2","1680000","68","17050520","10.14","10.16","10.13","10.14"," ","0","10.13","80","10.15","5","0.00"
="01005T","三鼎  ","45000","5","327090","7.3","7.3","7.26","7.26","+","0.01","7.26","30","7.38","40","0.00"
="01007T","國泰R2","740000","86","7529280","10.2","10.24","10.14","10.14","-","0.06","10.14","5","10.2","20","0.00"
="01008T","駿馬R1","2000","2","17350","8.65","8.7","8.65","8.7","+","0.02","8.62","24","8.7","33","0.00"
"1101  ","台泥  ","33375467","8582","1158479361","35.8","36.1","33.9","33.9","-","1.75","33.9","225","33.95","1","14.61"
"1102  ","亞泥  ","4547716","2101","194449372","43.5","43.7","42","42","-","1.75","42","153","42.2","1","10.82"
"1103  ","嘉泥  ","1894970","660","35950979","18.7","19.25","18.65","19","+","0.45","19","16","19.05","32","12.1"
"1104  ","環泥  ","476592","256","9282599","18.9","19.7","18.9","19.7","+","0.55","19.6","10","19.7","8","18.24"
"1108  ","幸福  ","645001","208","5753658","8.83","9.05","8.83","8.84","+","0.03","8.84","5","8.85","1","19.22"
"1109  ","信大  ","377501","94","3811210","10.05","10.2","10","10.05","-","0.1","10","86","10.05","10","13.58"
"1110  ","東泥  ","4726366","935","53075985","10.85","11.3","10.8","11.3","+","0.7","11.3","18","--","0","22.6"
"1201  ","味全  ","3000051","979","56117055","18.55","18.95","18.35","18.85","+","0.3","18.85","2","18.9","88","20.94"
"1203  ","味王  ","165250","77","2941124","17.6","17.95","17.6","17.8","+","0.2","17.8","3","17.95","2","0.00"
"1210  ","大成  ","2578976","1063","101535150","39.2","40.2","38.55","39.3","+","0.1","39.2","8","39.3","5","13.41"
"1213  ","大飲  ","41001","23","368269","8.91","9.05","8.84","9","-","0.05","9","4","9.04","3","900"
"1215  ","卜蜂  ","2020913","680","31486757","15.25","15.8","15.25","15.4","-","0.85","15.4","46","15.55","50","9.87"
"1216  ","統一  ","8693624","3130","328560817","37.15","38.45","37","38.35","+","1.2","38.2","1","38.35","1","14.31"
"1217  ","愛之味","1097916","354","8512836","7.8","7.9","7.66","7.7","-","0.09","7.7","112","7.71","5","0.00"
"1218  ","泰山  ","690001","206","5222897","7.5","7.67","7.35","7.6","-","0.08","7.54","16","7.6","7","20.54"
"1219  ","福壽  ","2120001","690","21568990","10","10.4","9.82","10.05","+","0.05","10.05","129","10.1","13","10.15"
"1220  ","台榮  ","54001","28","407567","7.5","7.69","7.5","7.5"," ","0","7.5","10","7.58","6","83.33"
"1225  ","福懋油","1631417","563","21438084","13","13.4","12.8","13.05","-","0.35","13.05","20","13.1","43","6.94"
"1227  ","佳格  ","2715059","836","70503713","26.05","26.5","25.15","26.1"," ","0","26","11","26.1","107","15.17"
"1229  ","聯華  ","2007335","710","30603868","15.15","15.5","14.95","15.45","+","0.3","15.4","9","15.45","23","7.5"
"1231  ","聯華食","158053","50","1797048","11.35","11.45","11.3","11.3","-","0.05","11.3","3","11.35","8","17.38"
"1232  ","大統益","90199","49","3251263","36.4","36.5","35.8","35.9","-","1","35.9","1","36.3","21","10.35"
"1233  ","天仁  ","24658","17","692105","28.1","28.1","28","28.1","+","0.1","28","5","28.05","1","17.9"
"1234  ","黑松  ","580001","163","7519862","13","13.2","12.85","12.95"," ","0","12.95","60","13","31","53.96"
"1235  ","興泰  ","1163","2","38813","33.5","33.5","33.5","33.5"," ","0","33.05","2","33.5","1","16.5"
"1236  ","宏亞  ","21035","16","317681","15.05","15.15","15.05","15.1","-","0.05","15.05","9","15.1","3","8.88"
"1301  ","台塑  ","6354764","2900","417239483","67","67","65","65.9","-","1.1","65.8","18","65.9","25","7.95"
"1303  ","南亞  ","8648325","4064","441352741","51.9","51.9","50.7","50.9","-","1.1","50.9","125","51","23","6.93"
"1304  ","台聚  ","3730896","1249","48644298","13","13.2","12.8","13.1","+","0.15","13.1","29","13.15","79","5.5"
"1305  ","華夏  ","2775318","712","28080785","10.45","10.45","9.94","9.95","-","0.25","9.95","22","10.05","16","15.79"
"1307  ","三芳  ","51247","34","1131419","22.7","22.7","21.7","22.3","+","0.2","22.3","1","22.35","4","9.61"
"1308  ","亞聚  ","1064369","317","21515637","20.2","20.5","20","20.3","+","0.05","20.3","5","20.35","25","5.37"
"1309  ","台達化","231801","59","2015576","8.7","8.76","8.63","8.7","+","0.04","8.65","11","8.7","18","11.45"
"1310  ","台苯  ","960421","601","9875108","10.3","10.35","10.2","10.3","+","0.15","10.25","34","10.3","35","21.02"
"1312  ","國喬  ","1305579","288","11234040","8.6","8.7","8.55","8.58","-","0.05","8.58","14","8.59","70","5.2"
"1312A ","國喬特","7000","1","111300","15.9","15.9","15.9","15.9","+","0.6","15.5","2","15.9","8","0.00"
"1313  ","聯成  ","2420731","753","35010992","14.3","14.6","14.2","14.6","+","0.2","14.5","49","14.6","34","6.43"
"1314  ","中石化","30999198","5810","377805657","12","12.45","12","12"," ","0","12","377","12.05","88","6.38"
"1315  ","達新  ","104380","32","1937565","18.4","18.7","18.3","18.3"," ","0","18.3","19","18.5","5","13.86"
"1316  ","上曜  ","137001","53","782365","5.65","5.93","5.6","5.62","+","0.03","5.62","7","5.68","8","20.07"
"1319  ","東陽  ","377583","118","8564399","22.8","22.85","22.5","22.55","-","0.1","22.5","8","22.65","1","10.11"
"1321  ","大洋  ","266000","119","5048150","19.4","19.4","18.8","18.9","-","0.2","18.9","31","19","11","0.00"
"1323  ","永裕  ","240201","52","2598740","10.9","10.9","10.75","10.8","-","0.15","10.8","2","10.85","16","11.25"
"1324  ","地球  ","372001","195","4844863","12.6","13.2","12.6","13"," ","0","12.9","3","13.2","3","0.00"
"1325  ","恆大  ","185001","58","1885910","10.35","10.35","10.05","10.35","+","0.05","10.15","2","10.35","20","8.55"
"1326  ","台化  ","6514000","2267","354435100","55.4","55.4","54","55"," ","0","54.9","3","55","242","6.78"
"1402  ","遠東新","10462368","2718","405843514","39","39.4","38.3","39.15","+","0.2","39.1","53","39.15","15","15.54"
"1409  ","新纖  ","1775203","329","13234358","7.48","7.53","7.38","7.4","-","0.08","7.4","12","7.42","1","24.67"
"1410  ","南染  ","25158","14","371256","14.6","14.95","14.5","14.5","+","0.05","14.55","1","14.6","1","161.11"
"1413  ","宏洲  ","87003","32","237197","2.7","2.8","2.67","2.67","-","0.07","2.67","9","2.71","10","267"
"1414  ","東和  ","147001","44","597824","4.1","4.13","4.05","4.06","+","0.01","4.05","8","4.09","16","23.88"
"1416  ","廣豐  ","2802335","563","19373664","6.86","7.06","6.8","6.85","-","0.01","6.85","15","6.86","2","0.00"
"1417  ","嘉裕  ","2139001","441","13903246","6.57","6.7","6.36","6.36","-","0.23","6.36","9","6.46","1","10.1"
"1418  ","東華  ","359001","48","810752","2.29","2.3","2.24","2.27"," ","0","2.25","5","2.27","1","0.00"
"1419  ","新紡  ","410700","149","8270965","20","20.4","19.8","19.8","-","0.15","19.8","5","19.95","37","282.86"
"1423  ","利華  ","217674","66","1399930","6.43","6.49","6.38","6.49","+","0.09","6.49","7","6.5","2","8.32"
"1432  ","大魯閣","0","0","0","--","--","--","--"," ","0","--","0","5.95","1","1.17"
"1434  ","福懋  ","1106354","381","26012450","23.85","23.85","23.4","23.45","-","0.4","23.45","44","23.5","5","5.61"
"1435  ","中福  ","353001","88","1766644","5.02","5.1","4.9","4.95","-","0.1","4.95","4","5","21","49.5"
"1436  ","華友聯","103001","11","724507","7.03","7.07","7.02","7.07","-","0.1","7.07","188","7.15","20","0.00"
"1437  ","勤益控","586457","156","10347556","17.9","18.1","17.45","17.45","-","0.35","17.45","6","17.55","1","21.28"
"1438  ","裕豐  ","8219","4","14600","1.78","1.78","1.78","1.78","X","0","1.77","1","1.78","1","0.00"
"1439  ","中和  ","40766","25","500044","12.35","12.4","12","12.4","+","0.2","11.95","1","12.4","3","51.67"
"1440  ","南紡  ","1627427","394","17195081","10.55","10.7","10.45","10.6","+","0.05","10.55","102","10.6","273","14.93"
"1441  ","大東  ","93001","25","405184","4.4","4.46","4.3","4.4","-","0.09","4.32","5","4.4","5","146.67"
"1442  ","名軒  ","667046","146","11382259","17.95","18.1","16.8","17.95","-","0.1","16.85","6","17.95","2","16.62"
"1443  ","立益  ","52852","18","123837","2.36","2.36","2.33","2.33","-","0.02","2.34","10","2.37","2","0.00"
"1444  ","力麗  ","738001","181","4898116","6.61","6.73","6.52","6.6","-","0.05","6.55","5","6.6","5","11.19"
"1445  ","大宇  ","241263","43","1469204","6.03","6.17","6.03","6.1","+","0.08","6.09","4","6.2","5","0.00"
"1446  ","宏和  ","90962","33","752976","8.47","8.47","8.22","8.3","-","0.42","8.31","1","8.34","2","10.25"
"1447  ","力鵬  ","319907","101","1878120","5.85","5.93","5.82","5.87","-","0.04","5.87","21","5.89","5","0.00"
"1449  ","佳和  ","708011","115","1430742","2","2.05","2","2.05","+","0.05","2.02","3","2.05","6","0.00"
