

2014年07月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11007.31,+,47.34,0.43
發行量加權股價指數,9440.97,+,40,0.43
臺灣50指數,6680.65,+,38.7,0.58
臺灣中型100指數,7764.81,+,17.66,0.23
臺灣資訊科技指數,7810.58,+,16.1,0.21
臺灣發達指數,8199.28,+,72.66,0.89
臺灣高股息指數,6030.43,+,17.05,0.28
臺灣就業99指數,5617.42,+,21.57,0.39
臺灣企業經營101指數,5968.15,+,21.56,0.36
臺灣低波動高股息指數,1492.75,+,7.71,0.52
未含金融保險股指數,7966.15,+,36.77,0.46
未含電子股指數,13614.96,+,31.1,0.23
未含金融電子股指數,11766.56,+,29.01,0.25
水泥窯製類指數,597.31,+,2.54,0.43
塑膠化工類指數,853.96,+,2.21,0.26
機電類指數,2102.98,+,12.19,0.58
水泥類指數,149.87,+,0.74,0.5
食品類指數,1322.22,+,10.93,0.83
塑膠類指數,231.89,+,0.25,0.11
紡織纖維類指數,549.63,-,0.54,-0.1
電機機械類指數,170.09,+,0.26,0.15
電器電纜類指數,42.21,+,0.09,0.21
化學生技醫療類指數,118.69,+,1.16,0.99
化學類指數,113.13,+,0.49,0.44
生技醫療類指數,88.89,+,1.47,1.68
玻璃陶瓷類指數,63.59,+,0.07,0.11
造紙類指數,186.25,+,1.91,1.04
鋼鐵類指數,98.25,+,1.13,1.16
橡膠類指數,391.57,-,0.27,-0.07
汽車類指數,326.5,-,1.47,-0.45
電子類指數,372.7,+,2.23,0.6
半導體類指數,115.53,+,0.19,0.16
電腦及週邊設備類指數,111.35,+,0.67,0.61
光電類指數,43.86,+,0.46,1.06
通信網路類指數,114.17,-,0.08,-0.07
電子零組件類指數,94.66,+,0.86,0.92
電子通路類指數,120.4,+,0.17,0.14
資訊服務類指數,102.28,+,0.77,0.76
其他電子類指數,88.21,+,1.71,1.98
建材營造類指數,285.02,+,0.15,0.05
航運類指數,72.94,+,0.17,0.23
觀光類指數,143.9,+,0.59,0.41
金融保險類指數,1098.67,+,2.02,0.18
貿易百貨類指數,255.75,+,2.48,0.98
油電燃氣類指數,97.12,-,0.21,-0.22
其他類指數,244.92,-,0.39,-0.16
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11188.21,+,49.88,0.45
發行量加權股價報酬指數,14185.04,+,61.79,0.44
臺灣50報酬指數,10180.13,+,58.98,0.58
臺灣中型100報酬指數,10919.91,+,24.83,0.23
臺灣資訊科技報酬指數,11289.68,+,23.29,0.21
臺灣發達報酬指數,11273.99,+,99.91,0.89
臺灣高股息報酬指數,9708.96,+,27.45,0.28
臺灣就業99報酬指數,6301.67,+,24.2,0.39
臺灣企業經營101報酬指數,6264.83,+,22.63,0.36
臺灣低波動高股息報酬指數,2869.69,+,14.83,0.52
未含金融電子股報酬指數,17800.76,+,49.52,0.28
水泥類報酬指數,194.78,+,0.96,0.5
食品類報酬指數,1491.34,+,12.33,0.83
塑膠類報酬指數,287.66,+,0.48,0.17
紡織纖維類報酬指數,658.87,-,0.66,-0.1
電機機械類報酬指數,202.01,+,0.56,0.28
電器電纜類報酬指數,46.73,+,0.1,0.21
化學生技醫療類報酬指數,141.56,+,1.54,1.1
化學類報酬指數,137.35,+,0.64,0.47
生技醫療類報酬指數,101.75,+,1.89,1.89
玻璃陶瓷類報酬指數,67.48,+,0.09,0.13
造紙類報酬指數,215.98,+,2.21,1.03
鋼鐵類報酬指數,118.35,+,1.36,1.16
橡膠類報酬指數,450.91,-,0.31,-0.07
汽車類報酬指數,369.78,-,1.67,-0.45
電子類報酬指數,513.22,+,3.08,0.6
半導體類報酬指數,153.89,+,0.26,0.17
電腦及週邊設備類報酬指數,154.23,+,0.93,0.61
光電類報酬指數,51.11,+,0.55,1.09
通信網路類報酬指數,174.45,-,0.12,-0.07
電子零組件類報酬指數,128.04,+,1.16,0.91
電子通路類報酬指數,171.81,+,0.3,0.17
資訊服務類報酬指數,151.55,+,1.14,0.76
其他電子類報酬指數,100.77,+,1.96,1.98
建材營造類報酬指數,361.54,+,0.18,0.05
航運類報酬指數,84.85,+,0.2,0.24
觀光類報酬指數,158.18,+,0.66,0.42
金融保險類報酬指數,1351.12,+,2.49,0.18
貿易百貨類報酬指數,288.69,+,2.81,0.98
油電燃氣類報酬指數,115.05,-,0.25,-0.22
其他類報酬指數,305.49,-,0.27,-0.09
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","88460250604","2289923845","722589"
"2.台灣存託憑證","39275327","8735434","1494"
"3.受益憑證","0","0","0"
"4.ETF","586232634","19906144","2985"
"5.受益證券","65635210","3762000","335"
"6.變更交易股票","30760740","6716153","975"
"7.認購(售)權證","2938972210","2638931000","65375"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","88491011344","2296639998","723564"
"總計(1~12)","92121126725","4967974576","793753"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2819(16),423(14)
"下跌(跌停)",2583(34),311(2)
"持平",465,98
"未成交",3501,3
"無比價",747,11
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年07月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","5309448","976","359828487","67.75","67.95","67.5","67.5"," ","0","67.5","653","67.55","11","0.00"
="0051  ","中100 ","15000","8","469330","31.21","31.39","31.21","31.34","+","0.13","31.26","3","31.34","1","0.00"
="0052  ","FB科技","9000","9","361000","39.96","40.25","39.96","39.99","+","0.07","39.73","23","39.99","24","0.00"
="0053  ","寶電子","92000","55","2753580","29.91","29.97","29.91","29.93","+","0.22","29.93","10","29.97","1","0.00"
="0054  ","台商50","112000","108","2716840","24.27","24.3","24.1","24.23","+","0.27","24.19","71","24.29","3","0.00"
="0055  ","寶金融","1044999","178","15724624","15.03","15.11","14.99","15.07","+","0.07","15","299","15.07","119","0.00"
="0056  ","高股息","427782","141","10953158","25.53","25.67","25.53","25.55","+","0.02","25.55","1","25.57","11","0.00"
="0057  ","FB摩台","101000","3","4092100","40.6","40.6","40.51","40.52","+","0.37","40.38","50","40.43","50","0.00"
="0058  ","FB發達","5000","3","194570","38.87","38.97","38.87","38.97","+","0.36","38.82","20","39","5","0.00"
="0059  ","FB金融","49000","16","1623690","32.95","33.19","32.95","33.13","+","0.2","32.96","22","33.25","5","0.00"
="0060  ","新台灣","66000","7","2118040","32.09","32.19","32.09","32.19","X","0","32.09","1","32.12","2","0.00"
="0061  ","寶滬深","6091144","791","71371776","11.72","11.75","11.68","11.69","-","0.01","11.69","438","11.7","29","0.00"
="006203","寶摩臺","4000","4","130140","32.52","32.55","32.52","32.55","+","0.24","32.58","1","32.85","1","0.00"
="006204","豐臺灣","1000","1","47330","47.33","47.33","47.33","47.33","+","0.24","47.28","20","47.35","1","0.00"
="006205","FB上証","4415100","409","81774580","18.6","18.6","18.45","18.48","-","0.1","18.47","33","18.48","162","0.00"
="006206","元上證","734541","146","12769928","17.48","17.48","17.32","17.32","-","0.03","17.31","2","17.33","32","0.00"
="006207","FH滬深","1426330","123","19186381","13.48","13.49","13.42","13.43","-","0.06","13.42","67","13.43","1","0.00"
="006208","FB台50","2000","2","77280","38.5","38.78","38.5","38.78","+","0.48","38.37","45","38.59","50","0.00"
="0080  ","恒中國","0","0","0","--","--","--","--"," ","0","338.15","2","344.95","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","760.05","1","840","1","0.00"
="008201","上證50","800","5","39800","49.8","49.8","49.7","49.8","+","0.1","49.5","1","49.8","11","0.00"
="01001T","富邦R1","79000","18","1169150","14.75","15","14.75","14.99","+","0.24","14.85","77","14.97","2","0.00"
="01002T","國泰R1","642000","87","11680980","18.12","18.21","18.12","18.2"," ","0","18.15","19","18.2","298","0.00"
="01003T","新光R1","28000","14","373500","13.1","13.48","13.1","13.37","+","0.27","13.26","1","13.37","1","0.00"
="01004T","富邦R2","608000","110","7570130","12.35","12.75","12.35","12.54","+","0.19","12.52","5","12.54","6","0.00"
="01007T","國泰R2","142000","30","2121720","14.87","15","14.73","15","+","0.24","15","306","15.03","1","0.00"
="01008T","駿馬R1","2263000","76","42719730","18.8","19","18.8","18.87","+","0.07","18.87","38","19","398","0.00"
"1101  ","台泥  ","4318538","1763","190507122","44.1","44.3","44","44.2","+","0.4","44.1","5","44.2","66","15.62"
"1102  ","亞泥  ","3195002","1487","130067008","40.7","40.85","40.55","40.75","+","0.1","40.7","446","40.75","36","19.13"
"1103  ","嘉泥  ","337003","111","5059445","15.05","15.1","14.95","15.05"," ","0","15","16","15.05","42","8.46"
"1104  ","環泥  ","717725","305","20622381","29","29","28.6","28.75","-","0.1","28.7","24","28.75","24","14.82"
"1108  ","幸福  ","297616","114","2579158","8.65","8.72","8.63","8.68","+","0.04","8.67","5","8.68","14","19.29"
"1109  ","信大  ","288805","127","4050098","14.15","14.15","13.95","13.95","-","0.15","13.95","38","14","12","18.12"
"1110  ","東泥  ","25087","18","391656","15.75","15.75","15.55","15.7"," ","0","15.6","35","15.7","1","58.15"
"1201  ","味全  ","2124332","977","103993123","48.4","49.55","48.1","48.95","+","0.55","48.95","28","49","22","29.67"
"1203  ","味王  ","4466149","1368","115542174","24.9","26","24.85","26","+","1.7","26","184","--","0","23.21"
"1210  ","大成  ","1510207","730","53352995","35.2","35.45","35.2","35.3","+","0.1","35.3","7","35.35","39","9.7"
"1213  ","大飲  ","872772","374","20862804","22.8","24.1","22.7","24.1","+","1.55","24.1","478","--","0","109.55"
"1215  ","卜蜂  ","2521414","1183","70068688","27.3","28","27.25","27.85","+","0.7","27.85","76","27.9","37","11.05"
"1216  ","統一  ","4777063","2112","269308815","56.8","56.9","56.2","56.4","+","0.2","56.3","129","56.4","220","21.86"
"1217  ","愛之味","29696399","6138","303699896","9.8","10.4","9.8","10.4","+","0.65","10.35","373","10.4","736","0.00"
"1218  ","泰山  ","8197997","2295","118629284","14.05","14.55","14.05","14.55","+","0.95","14.55","2,429","--","0","0.00"
"1219  ","福壽  ","582384","151","10068539","17.2","17.5","17.15","17.2","-","0.2","17.2","12","17.4","16","52.12"
"1220  ","台榮  ","2195262","541","23954532","10.3","11","10.3","11","+","0.7","11","152","--","0","34.38"
"1225  ","福懋油","3597886","863","77410973","21.5","21.85","21.25","21.85","+","0.75","21.8","1","21.85","47","60.69"
"1227  ","佳格  ","344841","323","28659803","83.1","83.4","82.8","83.2","+","0.4","83.2","4","83.3","24","32.12"
"1229  ","聯華  ","9324145","2456","203278135","21.3","22.15","21.3","21.75","+","0.5","21.7","17","21.75","138","10.51"
"1231  ","聯華食","1327393","838","59160976","43.8","45","43.5","44.75","+","1.3","44.75","35","44.8","2","23.07"
"1232  ","大統益","56021","75","4176457","74.2","74.8","74.2","74.7","+","0.5","74.3","6","74.7","1","15.21"
"1233  ","天仁  ","38188","41","1914524","49.8","50.5","49.8","50.5","+","0.55","50.2","2","50.5","4","18.63"
"1234  ","黑松  ","1468492","735","50334217","33.7","34.6","33.7","34.25","+","0.6","34.25","12","34.3","32","50.37"
"1235  ","興泰  ","626615","266","32268165","51.4","52","51.1","51.2","-","0.4","51.1","16","51.2","2","165.16"
"1236  ","宏亞  ","152364","139","3936239","25.55","26.3","25.55","26","+","0.35","25.9","5","26","1","29.21"
"1262  ","F-綠悅","104000","97","21194000","207","207","202","203","-","4","203","11","203.5","3","24.22"
"1301  ","台塑  ","3747360","1772","287399816","77.1","77.1","76.2","77.1","+","0.5","76.9","1","77.1","126","21.9"
"1303  ","南亞  ","4309995","2478","309990578","72.5","72.8","71.5","72"," ","0","71.9","51","72","207","20.69"
"1304  ","台聚  ","857558","401","16723405","19.6","19.6","19.45","19.45","-","0.15","19.45","80","19.5","83","29.92"
"1305  ","華夏  ","4052181","1271","64113736","16","16","15.75","15.8","-","0.05","15.8","111","15.85","81","12.25"
"1307  ","三芳  ","131650","50","3965194","30.2","30.2","30","30.2","+","0.1","30.05","34","30.2","35","13.02"
"1308  ","亞聚  ","1041575","500","26008621","25.3","25.3","24.8","24.8","-","0.4","24.8","72","24.85","22","22.75"
"1309  ","台達化","2331544","810","26078632","11.25","11.35","11.05","11.1","-","0.35","11.1","34","11.2","109","0.00"
"1310  ","台苯  ","1019079","502","18322583","18.1","18.15","17.85","17.9","-","0.15","17.9","70","17.95","6","8.36"
"1312  ","國喬  ","7219502","1714","124554697","17.5","17.5","17.1","17.15","X","0","17.15","435","17.2","2","8.21"
"1312A ","國喬特","47000","15","1068000","22.95","22.95","22","22.6","X","0","22.15","1","22.5","7","0.00"
"1313  ","聯成  ","799852","176","10238949","12.8","12.9","12.75","12.75","-","0.05","12.75","238","12.8","283","55.43"
"1314  ","中石化","10492718","3399","124910790","12","12.05","11.85","11.85","-","0.1","11.85","377","11.9","476","0.00"
"1315  ","達新  ","122022","62","3487717","28.5","28.65","28.5","28.6","+","0.15","28.5","5","28.6","1","36.67"
"1316  ","上曜  ","571265","193","6783763","11.95","12.1","11.6","11.85"," ","0","11.85","28","11.9","8","0.00"
"1319  ","東陽  ","2235030","1102","81814589","36.4","37.05","36.35","36.5","+","0.15","36.5","80","36.6","7","15.21"
"1321  ","大洋  ","813000","415","34570850","41.8","43.1","41.75","42.3","+","0.65","42.3","4","42.5","10","705"
"1323  ","永裕  ","227341","202","7511132","32.95","33.75","32.9","32.95","+","0.05","32.95","6","33","6","11.68"
"1324  ","地球  ","256000","114","4444650","17.1","17.5","17.1","17.3","+","0.2","17.3","5","17.35","1","29.32"
"1325  ","恆大  ","104197","45","1886046","18.1","18.15","18.05","18.15","+","0.1","18.1","3","18.15","1","27.09"
"1326  ","台化  ","1589228","871","114228655","72.5","72.5","71.5","72","+","0.1","71.7","4","72","217","18.75"
"1337  ","F-再生","1174619","693","51650786","43.6","44.4","43.55","43.95","+","0.45","43.95","1","44","17","6.44"
"1338  ","F-廣華","248706","158","31215099","124","127","124","127","+","3","126.5","7","127","3","18.57"
"1339  ","昭輝  ","742200","425","67349239","93.8","93.8","90.1","90.5","X","0","90.5","8","90.6","3","25.71"
"1340  ","F-勝悅","282000","218","34540500","124.5","126","120.5","120.5","-","3.5","120.5","12","121","1","13.8"
"1402  ","遠東新","2865408","1170","95400872","33.3","33.4","33.2","33.35","+","0.25","33.3","2","33.35","63","23.82"
"1409  ","新纖  ","7713340","1620","86072623","11","11.25","11","11.15","+","0.15","11.15","66","11.2","1,182","12.12"
"1410  ","南染  ","1215953","398","30631325","25.65","25.8","24.6","24.8","-","0.55","24.75","125","24.8","19","23.85"
"1413  ","宏洲  ","923210","177","4388229","4.71","4.84","4.7","4.75","+","0.05","4.75","1","4.76","18","0.00"
"1414  ","東和  ","311716","128","2792044","8.9","9.03","8.9","8.99","+","0.09","8.98","7","8.99","1","15.77"
"1416  ","廣豐  ","1016983","138","19246963","19","19.1","18.9","18.95"," ","0","18.95","1","19","5","145.77"
"1417  ","嘉裕  ","635038","150","5343042","8.38","8.46","8.38","8.41","+","0.02","8.4","29","8.42","20","28.03"
"1418  ","東華  ","589575","117","4814550","8.33","8.33","8.06","8.09","+","0.04","8.09","9","8.15","11","0.00"
"1419  ","新紡  ","170653","95","6820866","39.25","40.4","39.25","40","+","0.5","39.9","24","40.1","3","72.73"
"1423  ","利華  ","555454","69","4374137","7.89","7.95","7.85","7.94","+","0.09","7.88","17","7.94","3","0.00"
"1432  ","大魯閣","879008","364","20561985","23.6","23.85","23.1","23.25","-","0.5","23.25","24","23.3","7","0.00"
"1434  ","福懋  ","1514443","897","52826255","34.85","35.1","34.6","34.6","-","0.25","34.6","9","34.7","26","26.82"
"1435  ","中福  ","209723","76","1331192","6.35","6.39","6.31","6.31"," ","0","6.31","11","6.35","5","0.00"
"1436  ","華友聯","71110","28","3273682","45.95","46.25","45.7","46.15","-","0.05","45.7","3","46.25","11","0.00"
"1437  ","勤益控","2733658","743","57977229","20.6","21.6","20.6","21.35","+","0.85","21.35","8","21.4","18","0.00"
"1438  ","裕豐  ","30001","12","209956","7","7.03","6.92","7.03"," ","0","7.02","1","7.03","8","28.12"
"1439  ","中和  ","46620","34","663022","14.15","14.25","14.15","14.25","+","0.1","14.2","26","14.25","1","0.00"
"1440  ","南紡  ","1138796","486","22548366","19.9","20","19.7","19.7","-","0.1","19.7","113","19.75","15","31.27"
"1441  ","大東  ","368935","173","3654088","9.95","9.98","9.75","9.81","-","0.18","9.81","11","9.86","1","0.00"
"1442  ","名軒  ","593089","273","18352644","30.85","31.45","30.8","31.05","+","0.2","31","49","31.05","3","5.9"
"1443  ","立益  ","105163","51","898277","8.6","8.74","8.5","8.51","-","0.11","8.51","47","8.58","6","0.00"
"1444  ","力麗  ","687573","153","7291037","10.6","10.65","10.55","10.6"," ","0","10.6","125","10.65","178","17.1"
"1445  ","大宇  ","423319","119","3991583","9.46","9.6","9.35","9.49","+","0.04","9.38","5","9.49","46","22.6"
"1446  ","宏和  ","78200","32","2320240","29.6","29.9","29.6","29.75","-","0.05","29.75","7","29.8","3","0.00"
"1447  ","力鵬  ","1022387","306","13325881","13.05","13.1","13","13.05","+","0.05","13","240","13.05","230","10.61"
"1449  ","佳和  ","72485","9","109556","1.5","1.52","1.5","1.52","+","0.02","1.52","7","1.53","38","0.00"
"1451  ","年興  ","358491","224","9658322","26.95","27.1","26.85","26.95"," ","0","26.9","53","26.95","35","11.92"
"1452  ","宏益  ","127956","34","1432911","11.15","11.25","11.15","11.15"," ","0","11.15","55","11.2","11","10.05"
"1453  ","大將  ","10000","4","101250","10.15","10.15","10.1","10.1","-","0.05","10.05","10","10.1","8","48.1"
"1454  ","台富  ","83013","26","678314","8.2","8.2","8.12","8.18","+","0.02","8.13","6","8.18","1","26.39"
"1455  ","集盛  ","886983","153","8145439","9.16","9.22","9.16","9.18","+","0.03","9.18","75","9.19","7","19.53"
"1456  ","怡華  ","1605","4","15433","9.62","9.62","9.62","9.62","+","0.02","9.63","20","9.8","6","0.00"
"1457  ","宜進  ","332497","84","2798178","8.4","8.46","8.39","8.4","+","0.01","8.39","81","8.4","41","10.91"
"1459  ","聯發  ","493303","187","5573841","11.6","11.6","11.2","11.3","-","0.1","11.3","2","11.35","14","17.94"
