

2006年01月12日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年01月12日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","389000","55","3491640","8.98","9","8.9","8.9","-","0.1","8.85","3","8.9","8","0.00"
="0050  ","台灣50","15029000","604","796812400","52.7","53.25","52.7","52.7","+","0.15","52.6","1","52.7","43","0.00"
="01001T","富邦R1","188000","19","1956200","10.4","10.45","10.4","10.4"," ","0","10.4","6,025","10.45","2,254","0.00"
="01002T","國泰R1","7235000","110","73797500","10.2","10.25","10.2","10.2"," ","0","10.2","3,025","10.25","3,711","0.00"
="01003T","新光R1","1977000","128","20002000","10.1","10.15","10.1","10.1","-","0.05","10.1","41,254","10.15","10,263","0.00"
"1101  ","台泥  ","14945667","1226","347408581","23.5","23.5","23.15","23.2","-","0.05","23.2","1,126","23.25","489","11.1"
"1101A ","台泥特","2328000","16","61873700","26.55","27","26.55","27","X","0","26.6","803","27","3","0.00"
"1102  ","亞泥  ","11370278","1739","227094955","19.85","20.1","19.85","20","+","0.25","19.95","532","20","135","7.97"
"1103  ","嘉泥  ","667495","146","8816155","13.2","13.3","13.15","13.2"," ","0","13.15","82","13.2","18","0.00"
"1104  ","環泥  ","3096620","542","33034055","10.6","10.75","10.55","10.65","+","0.05","10.65","36","10.7","40","10.05"
"1107  ","建台  ","524081","120","234224","0.42","0.46","0.42","0.46","+","0.03","0.43","20","0.46","114","0.00"
"1108  ","幸福  ","5425266","719","41103539","7.6","7.63","7.48","7.54","+","0.08","7.53","39","7.54","11","0.00"
"1109  ","信大  ","406625","144","3799018","9.27","9.44","9.2","9.43","+","0.17","9.38","2","9.43","226","20.06"
"1110  ","東泥  ","2209999","186","14717969","6.65","6.75","6.52","6.75","+","0.15","6.65","300","6.78","1","25"
"1201  ","味全  ","3080752","622","29622208","9.5","9.69","9.5","9.54","+","0.05","9.54","28","9.57","35","0.00"
"1203  ","味王  ","499734","123","5401302","10.6","11","10.6","10.7","+","0.1","10.7","29","10.75","10","0.00"
"1207  ","嘉食化","794084","181","1859530","2.32","2.38","2.3","2.32","+","0.01","2.32","54","2.33","7","0.00"
"1210  ","大成  ","1438712","262","16242862","11.25","11.4","11.2","11.25"," ","0","11.2","328","11.25","32","6.74"
"1213  ","大飲  ","22409","17","191117","8.2","8.72","8.2","8.4","+","0.24","8.4","4","8.72","2","420"
