

2005年08月29日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2005年08月29日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","118000","31","860560","7.35","7.35","7.25","7.25","-","0.11","7.25","16","7.26","3","0.00"
="0050  ","台灣50","15288000","909","719868940","47.55","47.58","46.8","46.85","-","0.87","46.85","49","46.9","1","0.00"
="01001T","富邦R1","1230000","210","12594150","10.25","10.25","10.2","10.25","+","0.05","10.2","7,360","10.25","2,883","0.00"
"1101  ","台泥  ","3298468","556","67030695","20.3","20.4","20.2","20.3","-","0.1","20.3","17","20.35","172","16.92"
"1101A ","台泥特","100000","1","2750000","27.5","27.5","27.5","27.5","-","0.1","27.45","114","27.6","50","0.00"
"1102  ","亞泥  ","1412257","326","25496258","18.25","18.25","18","18.05","-","0.2","18.05","7","18.1","22","7.05"
"1103  ","嘉泥  ","744552","173","10229862","13.85","13.85","13.65","13.85"," ","0","13.85","41","13.9","2","0.00"
"1104  ","環泥  ","5420900","547","62751795","11.55","11.65","11.5","11.65","+","0.15","11.6","2","11.65","340","7.87"
"1107  ","建台  ","342999","42","229328","0.68","0.7","0.66","0.66","-","0.04","0.66","221","0.69","5","0.00"
"1108  ","幸福  ","214050","47","1507901","7.04","7.1","7.03","7.07"," ","0","7.03","16","7.07","21","0.00"
"1109  ","信大  ","97000","25","875040","9.04","9.04","9.01","9.01","-","0.03","9","72","9.01","3","12.34"
"1110  ","東泥  ","337250","84","2165044","6.48","6.48","6.35","6.43","-","0.07","6.43","23","6.44","25","33.84"
"1201  ","味全  ","1937476","364","20028745","10.45","10.45","10.25","10.3","-","0.2","10.3","5","10.35","38","0.00"
"1203  ","味王  ","139010","31","1166384","8.47","8.47","8.35","8.35","-","0.15","8.35","24","8.45","4","119.29"
"1204  ","津津  ","0","0","0","--","--","--","--"," ","0","--","0","1.39","269","0.00"
"1207  ","嘉食化","142998","36","363381","2.58","2.58","2.53","2.54","-","0.04","2.53","12","2.56","10","0.00"
"1210  ","大成  ","566000","91","5381060","9.5","9.64","9.45","9.54","X","0","9.53","10","9.54","23","17.35"
