

2006年08月28日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2006年08月28日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","7489000","28","65904890","8.8","8.9","8.8","8.82","-","0.01","8.76","1","8.82","3","0.00"
="0050  ","台灣50","5666050","595","298339950","53","53.2","52.45","52.55","-","0.65","52.5","49","52.55","12","0.00"
="01001T","富邦R1","16000","8","172420","10.78","10.79","10.74","10.74","-","0.04","10.74","12","10.77","1","0.00"
="01002T","國泰R1","2154000","54","22230210","10.33","10.34","10.31","10.32","-","0.01","10.31","242","10.32","500","0.00"
="01003T","新光R1","695000","32","7172770","10.32","10.34","10.31","10.33","+","0.01","10.32","318","10.33","20","0.00"
="01004T","富邦R2","2927000","88","30909290","10.56","10.57","10.55","10.56","-","0.01","10.55","170","10.56","61","0.00"
="01005T","三鼎  ","799000","24","7882800","9.86","9.87","9.85","9.87"," ","0","9.86","13","9.87","163","0.00"
"1101  ","台泥  ","2817601","718","61180637","22","22","21.6","21.65","-","0.15","21.65","50","21.7","10","11.22"
"1101A ","台泥特","0","0","0","--","--","--","--"," ","0","25.55","20","27","35","0.00"
"1102  ","亞泥  ","782351","208","16751773","21.8","21.8","21.3","21.4","-","0.35","21.35","72","21.45","1","7.84"
"1103  ","嘉泥  ","695083","163","10948043","15.95","15.95","15.6","15.75","-","0.15","15.7","14","15.75","11","3.71"
"1104  ","環泥  ","628559","106","6282643","9.99","10.1","9.97","9.98","-","0.01","9.97","57","9.99","1","9.88"
"1107  ","建台  ","94146","16","77662","0.82","0.84","0.8","0.84"," ","0","0.84","43","0.86","30","2.15"
"1108  ","幸福  ","565074","81","4384046","7.8","7.8","7.72","7.72","-","0.08","7.72","5","7.74","1","13.08"
"1109  ","信大  ","208026","58","2048750","9.9","9.95","9.71","9.9","-","0.05","9.78","6","9.9","29","7.02"
"1110  ","東泥  ","463357","49","2929730","6.36","6.49","6.3","6.33","-","0.06","6.31","2","6.33","5","13.47"
"1201  ","味全  ","1993041","446","21905101","11.25","11.3","10.75","11","-","0.2","10.95","5","11","20","16.92"
"1203  ","味王  ","101600","42","1089800","10.25","10.9","10.25","10.75","-","0.25","10.55","17","10.9","18","0.00"
"1207  ","嘉食化","319246","56","505702","1.63","1.63","1.56","1.59","-","0.03","1.56","17","1.59","9","0.00"
