

2015年04月10日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11162.41,+,56.17,0.51
發行量加權股價指數,9617.7,+,49.66,0.52
臺灣50指數,6979.49,+,57.74,0.83
臺灣中型100指數,7588.99,+,10.9,0.14
臺灣資訊科技指數,8199.91,+,108.91,1.35
臺灣發達指數,8270.33,+,16.45,0.2
臺灣高股息指數,5953.21,+,3.31,0.06
臺灣就業99指數,5810.4,+,22.38,0.39
臺灣高薪100指數,5281.94,+,28.56,0.54
臺灣企業經營101指數,6159.65,+,27.73,0.45
臺灣低波動高股息指數,1463.17,+,2.28,0.16
未含金融保險股指數,8089.38,+,41.22,0.51
未含電子股指數,13870.44,+,37.89,0.27
未含金融電子股指數,11889.86,+,18.34,0.15
水泥窯製類指數,580.68,-,1.77,-0.3
塑膠化工類指數,822.46,+,3.25,0.4
機電類指數,2136.51,+,15.11,0.71
水泥類指數,148.76,-,0.79,-0.53
食品類指數,1274.58,+,2.86,0.22
塑膠類指數,229.3,+,1.29,0.57
紡織纖維類指數,576.97,-,7.06,-1.21
電機機械類指數,163.69,+,0.04,0.02
電器電纜類指數,36.92,+,0.15,0.41
化學生技醫療類指數,106.98,+,0.23,0.22
化學類指數,105.81,+,0.36,0.34
生技醫療類指數,76.4,+,0.04,0.05
玻璃陶瓷類指數,55.89,+,0.49,0.88
造紙類指數,173.12,+,0.52,0.3
鋼鐵類指數,99.91,-,0.25,-0.25
橡膠類指數,368.64,-,0.29,-0.08
汽車類指數,332.32,-,0.21,-0.06
電子類指數,379.69,+,2.78,0.74
半導體類指數,123.36,+,1.91,1.57
電腦及週邊設備類指數,106.38,+,0.3,0.28
光電類指數,40.01,+,0.02,0.05
通信網路類指數,120.71,-,0.35,-0.29
電子零組件類指數,93.38,+,0.07,0.08
電子通路類指數,118.19,+,0.34,0.29
資訊服務類指數,103.56,-,0.14,-0.14
其他電子類指數,88.19,+,0.28,0.32
建材營造類指數,302.94,-,0.11,-0.04
航運類指數,98.02,-,0.36,-0.37
觀光類指數,120.18,+,0.31,0.26
金融保險類指數,1141.57,+,6.38,0.56
貿易百貨類指數,235.82,-,0.08,-0.03
油電燃氣類指數,94.42,+,1.19,1.28
其他類指數,281.46,+,1.32,0.47
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11499.39,+,57.86,0.51
發行量加權股價報酬指數,14645.11,+,75.61,0.52
臺灣50報酬指數,10749.43,+,88.93,0.83
臺灣中型100報酬指數,10862.36,+,15.6,0.14
臺灣資訊科技報酬指數,11960.84,+,158.86,1.35
臺灣發達報酬指數,11533.82,+,22.95,0.2
臺灣高股息報酬指數,9809.62,+,5.45,0.06
臺灣就業99報酬指數,6595.77,+,25.4,0.39
臺灣高薪100報酬指數,5324.94,+,28.79,0.54
臺灣企業經營101報酬指數,6579.9,+,29.62,0.45
臺灣低波動高股息報酬指數,2872.92,+,4.46,0.16
未含金融電子股報酬指數,18276.91,+,28.2,0.15
水泥類報酬指數,196.85,-,1.05,-0.53
食品類報酬指數,1474.6,+,3.31,0.22
塑膠類報酬指數,285.24,+,1.61,0.57
紡織纖維類報酬指數,706.6,-,8.65,-1.21
電機機械類報酬指數,196.49,+,0.05,0.03
電器電纜類報酬指數,41.32,+,0.17,0.41
化學生技醫療類報酬指數,129.78,+,0.29,0.22
化學類報酬指數,131.05,+,0.45,0.34
生技醫療類報酬指數,88.6,+,0.05,0.06
玻璃陶瓷類報酬指數,59.58,+,0.52,0.88
造紙類報酬指數,200.76,+,0.61,0.3
鋼鐵類報酬指數,123.35,-,0.31,-0.25
橡膠類報酬指數,436.95,-,0.35,-0.08
汽車類報酬指數,386.82,-,0.24,-0.06
電子類報酬指數,529.11,+,3.87,0.74
半導體類報酬指數,165.15,+,2.56,1.57
電腦及週邊設備類報酬指數,152.44,+,0.44,0.29
光電類報酬指數,47.24,+,0.03,0.06
通信網路類報酬指數,184.87,-,0.53,-0.29
電子零組件類報酬指數,127.92,+,0.09,0.07
電子通路類報酬指數,173.17,+,0.5,0.29
資訊服務類報酬指數,156.38,-,0.22,-0.14
其他電子類報酬指數,102.32,+,0.32,0.31
建材營造類報酬指數,393.01,-,0.13,-0.03
航運類報酬指數,115.15,-,0.42,-0.36
觀光類報酬指數,132.78,+,0.34,0.26
金融保險類報酬指數,1421.92,+,7.95,0.56
貿易百貨類報酬指數,274.55,-,0.1,-0.04
油電燃氣類報酬指數,112.03,+,1.41,1.27
其他類報酬指數,359.76,+,1.69,0.47
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","85056437520","2031230036","755184"
"2.台灣存託憑證","155501096","25566932","4219"
"3.受益憑證","0","0","0"
"4.ETF","4528610823","143349927","27482"
"5.受益證券","35743830","2101000","301"
"6.變更交易股票","31615431","6969321","1443"
"7.認購(售)權證","2860856840","2679151000","81044"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","85088052951","2038199357","756627"
"總計(1~12)","92668765540","4888368216","869673"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2920(16),349(12)
"下跌(跌停)",3567(32),420(4)
"持平",459,80
"未成交",3496,4
"無比價",710,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月10日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
