

2014年09月24日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10584.41,+,12.51,0.12
發行量加權股價指數,9098.49,+,13.59,0.15
臺灣50指數,6483.95,-,0.6,-0.01
臺灣中型100指數,7364.56,+,8.72,0.12
臺灣資訊科技指數,7393.62,-,21.13,-0.28
臺灣發達指數,7950.43,+,25.94,0.33
臺灣高股息指數,5763.32,+,25.16,0.44
臺灣就業99指數,5440.55,+,3.79,0.07
臺灣高薪100指數,5014.27,+,10.03,0.2
臺灣企業經營101指數,5795.3,+,18.83,0.33
臺灣低波動高股息指數,1438.19,+,8.46,0.59
未含金融保險股指數,7631.9,+,14.22,0.19
未含電子股指數,13295.57,+,56.05,0.42
未含金融電子股指數,11378.99,+,71.82,0.64
水泥窯製類指數,607.03,+,11.43,1.92
塑膠化工類指數,793.32,+,0.57,0.07
機電類指數,2004.24,-,2.14,-0.11
水泥類指數,153.84,+,3.48,2.31
食品類指數,1279.32,+,11.33,0.89
塑膠類指數,218.39,+,0.18,0.08
紡織纖維類指數,503.1,+,3.58,0.72
電機機械類指數,166.06,-,0.66,-0.4
電器電纜類指數,39.59,+,0.09,0.23
化學生技醫療類指數,107.71,+,0.03,0.03
化學類指數,101.93,+,0.52,0.51
生技醫療類指數,81.34,-,0.46,-0.56
玻璃陶瓷類指數,61.66,+,0.04,0.06
造紙類指數,183.08,+,0.49,0.27
鋼鐵類指數,102.7,+,0.93,0.91
橡膠類指數,354.84,+,0.32,0.09
汽車類指數,320.08,+,3.27,1.03
電子類指數,354.94,-,0.35,-0.1
半導體類指數,109.72,-,0.54,-0.49
電腦及週邊設備類指數,101.91,+,0.32,0.31
光電類指數,39.42,-,0.08,-0.2
通信網路類指數,111.53,+,0.9,0.81
電子零組件類指數,88.9,-,0.47,-0.53
電子通路類指數,115.25,+,0.47,0.41
資訊服務類指數,99.75,-,1.09,-1.08
其他電子類指數,89.87,+,0.18,0.2
建材營造類指數,286.37,+,2.55,0.9
航運類指數,75.91,+,0.7,0.93
觀光類指數,138.6,+,0.19,0.14
金融保險類指數,1098.37,-,0.84,-0.08
貿易百貨類指數,238.33,+,1.3,0.55
油電燃氣類指數,95.55,+,1.98,2.12
其他類指數,239.59,+,0.58,0.24
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10902.57,+,13.4,0.12
發行量加權股價報酬指數,13852.97,+,21.38,0.15
臺灣50報酬指數,9986.24,-,0.91,-0.01
臺灣中型100報酬指數,10541.12,+,13.78,0.13
臺灣資訊科技報酬指數,10784.75,-,30.81,-0.28
臺灣發達報酬指數,11087.69,+,36.18,0.33
臺灣高股息報酬指數,9496.72,+,41.47,0.44
臺灣就業99報酬指數,6175.93,+,5.39,0.09
臺灣高薪100報酬指數,5055.09,+,10.42,0.21
臺灣企業經營101報酬指數,6190.69,+,20.46,0.33
臺灣低波動高股息報酬指數,2822.31,+,16.6,0.59
未含金融電子股報酬指數,17489.28,+,110.39,0.64
水泥類報酬指數,203.58,+,4.6,2.31
食品類報酬指數,1480.08,+,13.12,0.89
塑膠類報酬指數,271.64,+,0.23,0.08
紡織纖維類報酬指數,616.14,+,4.39,0.72
電機機械類報酬指數,199.34,-,0.78,-0.39
電器電纜類報酬指數,44.3,+,0.09,0.2
化學生技醫療類報酬指數,130.63,+,0.02,0.02
化學類報酬指數,126.24,+,0.64,0.51
生技醫療類報酬指數,94.29,-,0.53,-0.56
玻璃陶瓷類報酬指數,65.73,+,0.04,0.06
造紙類報酬指數,212.31,+,0.57,0.27
鋼鐵類報酬指數,126.79,+,1.14,0.91
橡膠類報酬指數,420.6,+,0.39,0.09
汽車類報酬指數,372.57,+,3.8,1.03
電子類報酬指數,494.56,-,0.46,-0.09
半導體類報酬指數,146.89,-,0.72,-0.49
電腦及週邊設備類報酬指數,145.89,+,0.46,0.32
光電類報酬指數,46.54,-,0.09,-0.19
通信網路類報酬指數,170.81,+,1.44,0.85
電子零組件類報酬指數,121.77,-,0.64,-0.52
電子通路類報酬指數,168.87,+,0.7,0.42
資訊服務類報酬指數,150.63,-,1.64,-1.08
其他電子類報酬指數,104.28,+,0.21,0.2
建材營造類報酬指數,371.14,+,3.3,0.9
航運類報酬指數,89.09,+,0.81,0.92
觀光類報酬指數,153.13,+,0.21,0.14
金融保險類報酬指數,1368.1,-,0.84,-0.06
貿易百貨類報酬指數,277.47,+,1.51,0.55
油電燃氣類報酬指數,113.37,+,2.35,2.12
其他類報酬指數,306.24,+,0.75,0.25
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","74131709097","1876953351","612212"
"2.台灣存託憑證","135298396","21995599","3806"
"3.受益憑證","0","0","0"
"4.ETF","2882991142","100029067","10594"
"5.受益證券","11617640","711000","102"
"6.變更交易股票","32835993","5086521","969"
"7.認購(售)權證","2854819530","2977875000","68246"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","74164545090","1882039872","613181"
"總計(1~12)","80049271798","4982650538","695929"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2529(11),443(6)
"下跌(跌停)",2578(34),291(3)
"持平",620,100
"未成交",3817,3
"無比價",913,7
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年09月24日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","25198120","3106","1677321589","66.55","66.8","66.3","66.55","-","0.25","66.55","67","66.6","180","0.00"
="0051  ","中100 ","35000","9","1061710","30.35","30.36","30.23","30.35"," ","0","30.27","2","30.4","8","0.00"
="0052  ","FB科技","12000","11","460920","38.51","38.51","38.37","38.37","-","0.55","38.45","2","38.5","2","0.00"
="0053  ","寶電子","9000","9","259910","28.9","28.93","28.8","28.84","-","0.09","28.84","1","28.96","2","0.00"
="0054  ","台商50","1000","1","23630","23.63","23.63","23.63","23.63","-","0.03","23.63","1","23.72","3","0.00"
="0055  ","寶金融","222000","55","3389970","15.26","15.34","15.25","15.29"," ","0","15.29","65","15.3","16","0.00"
="0056  ","高股息","947799","202","23874173","25.12","25.25","25.1","25.25","+","0.13","25.24","1","25.25","90","0.00"
="0057  ","FB摩台","32000","2","1270780","39.77","39.77","39.71","39.71","-","0.16","39.75","50","39.77","50","0.00"
="0058  ","FB發達","0","0","0","--","--","--","--"," ","0","38.1","1","38.32","30","0.00"
="0059  ","FB金融","3000","1","100560","33.52","33.52","33.52","33.52","-","0.23","33.53","26","33.72","13","0.00"
="0060  ","新台灣","1000","1","31900","31.9","31.9","31.9","31.9"," ","0","31.81","2","31.9","1","0.00"
="0061  ","寶滬深","41516496","4473","577814802","13.7","14.05","13.69","14.05","+","0.3","14.05","406","14.06","74","0.00"
="006203","寶摩臺","2000","2","63750","31.85","31.9","31.85","31.9","-","0.09","31.94","1","31.96","8","0.00"
="006204","豐臺灣","7000","5","323040","46.14","46.15","46.14","46.15","-","0.05","46.16","15","46.25","1","0.00"
="006205","FB上証","14363101","1243","299571266","20.5","21.04","20.5","21.04","+","0.3","21.04","85","21.05","72","0.00"
="006206","元上證","7764000","686","146450920","18.7","19.03","18.63","19.03","+","0.24","19.03","1,223","19.04","22","0.00"
="006207","FH滬深","9908000","760","150084380","15.02","15.25","14.97","15.25","+","0.22","15.25","11","15.26","67","0.00"
="006208","FB台50","1000","1","37670","37.67","37.67","37.67","37.67","+","0.02","37.68","40","37.8","1","0.00"
="0080  ","恒中國","1600","8","566020","353","355","353","355","+","4.7","355","1","357","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","775.05","1","820","1","0.00"
="008201","上證50","4951","19","284152","57.35","57.7","57","57.35","+","0.35","57.1","1","57.35","12","0.00"
="01001T","富邦R1","31000","5","465090","15","15.04","14.99","15"," ","0","15","120","15.05","10","0.00"
="01002T","國泰R1","437000","43","7866550","18.01","18.01","17.95","18.01","-","0.01","17.98","80","18.01","19","0.00"
="01003T","新光R1","141000","26","1788460","12.67","12.73","12.67","12.69","+","0.01","12.69","9","12.73","17","0.00"
="01004T","富邦R2","63000","15","812840","12.9","12.97","12.81","12.97"," ","0","12.96","23","12.97","9","0.00"
="01007T","國泰R2","15000","3","231300","15.42","15.42","15.42","15.42","-","0.01","15.42","28","15.43","5","0.00"
="01008T","駿馬R1","24000","10","453400","18.89","19","18.86","18.86","-","0.03","18.87","3","18.97","2","0.00"
"1101  ","台泥  ","10221791","2934","469438517","45.45","46.8","45.35","46.7","+","1.25","46.6","1","46.7","11","15.62"
"1102  ","亞泥  ","3084203","1524","121895664","39.2","39.85","39.1","39.85","+","0.85","39.6","9","39.85","40","15.88"
"1103  ","嘉泥  ","166187","168","2502005","14.95","15.1","14.95","15.05","+","0.05","15.05","7","15.1","46","7.96"
"1104  ","環泥  ","285617","174","7719609","26.8","27.15","26.7","27.05","+","0.25","27","14","27.05","32","12.7"
"1108  ","幸福  ","639500","241","6434974","10","10.1","9.99","10.05","+","0.07","10","113","10.05","11","14.15"
"1109  ","信大  ","90246","86","1264706","13.9","14.1","13.9","13.95","+","0.05","13.95","3","14","7","16.03"
"1110  ","東泥  ","124798","112","2052807","16.1","16.7","16.1","16.4","+","0.5","16.35","2","16.4","7","54.67"
"1201  ","味全  ","1681652","889","62902061","37.95","37.95","36.9","37.4","-","0.4","37.4","47","37.45","5","25.1"
"1203  ","味王  ","84096","77","1996967","23.5","23.9","23.5","23.8","+","0.1","23.75","1","23.8","3","22.24"
"1210  ","大成  ","1705928","848","52331633","30.7","30.85","30.55","30.55","-","0.05","30.55","11","30.6","4","7.34"
"1213  ","大飲  ","43001","29","812018","19","19","18.8","18.9","+","0.1","18.85","19","18.9","1","59.06"
"1215  ","卜蜂  ","499351","544","12959826","25.7","26.1","25.7","26"," ","0","25.9","52","26","15","8.05"
"1216  ","統一  ","4010883","2091","209787145","52","52.8","51.4","52.8","+","0.8","52.6","4","52.8","397","20.15"
"1217  ","愛之味","1140643","489","9906496","8.71","8.76","8.64","8.68","-","0.02","8.67","15","8.68","32","0.00"
"1218  ","泰山  ","421788","193","5376763","12.7","12.8","12.7","12.7","-","0.1","12.7","171","12.75","2","0.00"
"1219  ","福壽  ","467116","126","7811454","16.85","16.85","16.55","16.55","-","0.45","16.55","1","16.6","9","41.38"
"1220  ","台榮  ","100050","55","1004660","10.05","10.1","10","10.1","+","0.05","10","19","10.1","2","25.9"
"1225  ","福懋油","1573110","286","41856075","26.5","26.85","26.1","26.65","-","0.25","26.4","11","26.65","9","102.5"
"1227  ","佳格  ","266970","235","19711274","73.6","74","73.6","73.7","+","0.1","73.7","7","73.9","1","28.68"
"1229  ","聯華  ","430744","289","8697127","20.2","20.25","20.1","20.25","+","0.05","20.2","21","20.25","60","9.12"
"1231  ","聯華食","127640","92","4584434","35.8","36","35.8","35.85","+","0.05","35.85","5","35.9","5","21.09"
"1232  ","大統益","110372","95","7880534","71.4","71.5","71.2","71.4","-","0.1","71.3","2","71.4","9","15.26"
"1233  ","天仁  ","21000","21","1025850","48.5","49","48.45","48.75","+","0.25","48.65","1","49.25","1","18.06"
"1234  ","黑松  ","267226","209","9052999","33.7","34","33.7","34","+","0.3","33.95","23","34","51","16.11"
"1235  ","興泰  ","280803","125","9239817","33.5","33.5","32.6","32.6","-","0.45","32.6","11","32.85","1","26.08"
"1236  ","宏亞  ","35007","36","874175","24.8","25.5","24.6","25.1","+","0.3","25.1","1","25.25","1","13.35"
"1262  ","F-綠悅","116400","113","18914300","160","165","160","163.5","+","5","163","7","163.5","1","19.51"
"1301  ","台塑  ","2295156","1292","168389322","73.3","73.9","73.2","73.3","-","0.2","73.3","11","73.4","1","20.19"
"1303  ","南亞  ","6837038","3455","450539008","66","66.5","65.2","65.9","-","0.1","65.9","58","66","1,493","15.43"
"1304  ","台聚  ","675500","429","10424087","15.3","15.5","15.3","15.45","+","0.15","15.45","101","15.5","143","23.77"
"1305  ","華夏  ","499017","340","6040250","12.05","12.2","12","12.05","-","0.05","12.05","45","12.1","62","13.39"
"1307  ","三芳  ","176761","124","5147230","29","29.35","29","29.35","+","0.35","29.25","4","29.3","1","11.42"
"1308  ","亞聚  ","713131","230","15088651","21.15","21.25","21","21.15"," ","0","21.1","29","21.15","54","19.23"
"1309  ","台達化","322105","186","2922405","9.06","9.12","9.05","9.08","+","0.02","9.05","15","9.08","37","0.00"
"1310  ","台苯  ","1035112","610","14115657","13.55","13.7","13.5","13.65","+","0.1","13.6","329","13.65","5","5.91"
"1312  ","國喬  ","1061941","387","15473874","14.5","14.65","14.5","14.6","+","0.1","14.6","1","14.65","50","9.54"
"1312A ","國喬特","0","0","0","--","--","--","--"," ","0","20.6","2","21","7","0.00"
"1313  ","聯成  ","351332","281","4078697","11.5","11.65","11.5","11.55"," ","0","11.55","90","11.6","1","41.25"
"1314  ","中石化","5334807","1604","55591970","10.5","10.5","10.35","10.4","-","0.05","10.35","2,346","10.4","9","0.00"
"1315  ","達新  ","699617","59","19721736","28.1","28.25","28","28.1","-","0.1","28.1","5","28.15","1","44.6"
"1316  ","上曜  ","29000","22","352950","12.2","12.2","12.1","12.15"," ","0","12.1","32","12.2","28","0.00"
"1319  ","東陽  ","1590711","710","53179445","33.4","33.9","33.15","33.3","-","0.1","33.25","29","33.3","75","15.35"
"1321  ","大洋  ","140221","118","5542941","39.3","39.7","39.3","39.35","+","0.05","39.35","2","39.55","1","0.00"
"1323  ","永裕  ","604424","346","21058103","34.8","35.1","34.55","34.65","+","0.3","34.65","25","34.75","5","12.74"
"1324  ","地球  ","32000","28","473600","14.6","14.9","14.6","14.85","+","0.2","14.75","3","14.85","6","26.52"
"1325  ","恆大  ","89592","59","1673090","18.6","18.8","18.6","18.7","+","0.1","18.7","6","18.8","4","38.16"
"1326  ","台化  ","2116939","1447","150142769","70.5","71.3","70.5","71","+","0.5","70.9","1","71","28","19.03"
