

2014年11月11日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10452.34,-,12.73,-0.12
發行量加權股價指數,9034.14,-,15.84,-0.18
臺灣50指數,6602.88,-,22.36,-0.34
臺灣中型100指數,7138.3,-,11.62,-0.16
臺灣資訊科技指數,7715.05,-,20.43,-0.26
臺灣發達指數,7795.52,-,27.93,-0.36
臺灣高股息指數,5636.18,-,2.68,-0.05
臺灣就業99指數,5411.72,+,5.5,0.1
臺灣高薪100指數,5031.52,-,8.76,-0.17
臺灣企業經營101指數,5815.43,-,7.12,-0.12
臺灣低波動高股息指數,1389.61,-,6.18,-0.44
未含金融保險股指數,7563.72,-,11.95,-0.16
未含電子股指數,13060.55,-,23.17,-0.18
未含金融電子股指數,11073.44,-,14.76,-0.13
水泥窯製類指數,594.52,-,1.71,-0.29
塑膠化工類指數,771.03,-,3.74,-0.48
機電類指數,2003.24,-,3.74,-0.19
水泥類指數,151.47,-,0.19,-0.13
食品類指數,1226.32,+,4.14,0.34
塑膠類指數,209.62,-,1.45,-0.69
紡織纖維類指數,504.97,-,2.97,-0.58
電機機械類指數,152.17,-,0.82,-0.54
電器電纜類指數,38.26,-,0.18,-0.47
化學生技醫療類指數,101.74,+,0.07,0.07
化學類指數,96.2,-,0.39,-0.4
生技醫療類指數,76.91,+,0.48,0.63
玻璃陶瓷類指數,58.84,-,0.64,-1.08
造紙類指數,174.66,+,0.26,0.15
鋼鐵類指數,99,-,0.48,-0.48
橡膠類指數,374.75,-,1.4,-0.37
汽車類指數,338.58,+,4.8,1.44
電子類指數,355.89,-,0.62,-0.17
半導體類指數,115.44,-,0.33,-0.29
電腦及週邊設備類指數,99.6,+,0.33,0.33
光電類指數,36.54,-,0.3,-0.81
通信網路類指數,113.68,+,0.2,0.18
電子零組件類指數,83.22,+,0.58,0.7
電子通路類指數,111.02,-,0.59,-0.53
資訊服務類指數,95.28,-,0.19,-0.2
其他電子類指數,86.71,-,0.56,-0.64
建材營造類指數,271.3,+,1.55,0.57
航運類指數,80.17,+,0.05,0.06
觀光類指數,122.99,+,0.18,0.15
金融保險類指數,1102.97,-,3.07,-0.28
貿易百貨類指數,231.75,-,2.69,-1.15
油電燃氣類指數,91.65,+,0.75,0.83
其他類指數,229.62,-,0.8,-0.35
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10767.83,-,13.09,-0.12
發行量加權股價報酬指數,13756.52,-,24.07,-0.17
臺灣50報酬指數,10169.4,-,34.43,-0.34
臺灣中型100報酬指數,10217.28,-,16.62,-0.16
臺灣資訊科技報酬指數,11253.6,-,29.79,-0.26
臺灣發達報酬指數,10871.65,-,38.94,-0.36
臺灣高股息報酬指數,9287.22,-,4.41,-0.05
臺灣就業99報酬指數,6143.21,+,6.25,0.1
臺灣高薪100報酬指數,5072.48,-,8.84,-0.17
臺灣企業經營101報酬指數,6212.19,-,7.61,-0.12
臺灣低波動高股息報酬指數,2728.5,-,12.14,-0.44
未含金融電子股報酬指數,17021.91,-,22.53,-0.13
水泥類報酬指數,200.44,-,0.25,-0.12
食品類報酬指數,1418.75,+,4.78,0.34
塑膠類報酬指數,260.76,-,1.8,-0.69
紡織纖維類報酬指數,618.43,-,3.63,-0.58
電機機械類報酬指數,182.66,-,0.98,-0.53
電器電纜類報酬指數,42.82,-,0.2,-0.46
化學生技醫療類報酬指數,123.42,+,0.11,0.09
化學類報酬指數,119.15,-,0.48,-0.4
生技醫療類報酬指數,89.19,+,0.6,0.68
玻璃陶瓷類報酬指數,62.73,-,0.68,-1.07
造紙類報酬指數,202.55,+,0.31,0.15
鋼鐵類報酬指數,122.22,-,0.6,-0.49
橡膠類報酬指數,444.2,-,1.65,-0.37
汽車類報酬指數,394.11,+,5.59,1.44
電子類報酬指數,495.95,-,0.86,-0.17
半導體類報酬指數,154.54,-,0.44,-0.28
電腦及週邊設備類報酬指數,142.73,+,0.48,0.34
光電類報酬指數,43.14,-,0.35,-0.8
通信網路類報酬指數,174.1,+,0.31,0.18
電子零組件類報酬指數,114.01,+,0.8,0.71
電子通路類報酬指數,162.66,-,0.87,-0.53
資訊服務類報酬指數,143.88,-,0.29,-0.2
其他電子類報酬指數,100.61,-,0.65,-0.64
建材營造類報酬指數,351.96,+,2.02,0.58
航運類報酬指數,94.18,+,0.06,0.06
觀光類報酬指數,135.89,+,0.2,0.15
金融保險類報酬指數,1373.83,-,3.83,-0.28
貿易百貨類報酬指數,269.81,-,3.14,-1.15
油電燃氣類報酬指數,108.75,+,0.9,0.83
其他類報酬指數,293.5,-,1.02,-0.35
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","70083163976","1820813043","607217"
"2.台灣存託憑證","61625744","10742965","1743"
"3.受益憑證","0","0","0"
"4.ETF","3494414996","159987362","18674"
"5.受益證券","30827530","1925000","204"
"6.變更交易股票","60088910","18425577","1979"
"7.認購(售)權證","3684452740","3490348000","72116"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","70143252886","1839238620","609196"
"總計(1~12)","77414573896","5502241947","701933"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2420(10),349(8)
"下跌(跌停)",3306(59),397(4)
"持平",613,95
"未成交",3970,2
"無比價",893,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2014年11月11日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","15092009","1554","998173676","66.25","66.35","65.95","65.95","-","0.2","65.95","525","66","31","0.00"
="0051  ","中100 ","55238","29","1625467","29.43","29.45","29.38","29.4","+","0.02","29.38","2","29.45","4","0.00"
="0052  ","FB科技","6000","6","239030","39.47","40","39.47","39.95","+","0.16","39.68","33","40","5","0.00"
="0053  ","寶電子","35000","7","1016110","29.05","29.15","29.02","29.02","-","0.03","28.9","1","29.05","1","0.00"
="0054  ","台商50","53000","11","1214700","22.53","22.95","22.53","22.95","+","0.05","22.65","71","22.96","3","0.00"
="0055  ","寶金融","153000","47","2347450","15.42","15.42","15.3","15.32","-","0.03","15.31","1","15.35","153","0.00"
="0056  ","高股息","611625","253","14386752","23.51","23.55","23.47","23.54","+","0.03","23.53","18","23.54","11","0.00"
="0057  ","FB摩台","64000","5","2581240","40.47","40.47","40.31","40.33","-","0.14","40.34","50","40.35","1","0.00"
="0058  ","FB發達","3000","2","112210","37.17","37.52","37.17","37.52","-","0.28","37.42","40","37.7","1","0.00"
="0059  ","FB金融","2000","1","67300","33.65","33.65","33.65","33.65","-","0.16","33.3","2","33.91","38","0.00"
="0060  ","新台灣","10","1","321","--","--","--","--"," ","0","31.57","60","32.11","1","0.00"
="0061  ","寶滬深","72073949","9065","1018680257","13.94","14.26","13.94","14.07","+","0.18","14.06","233","14.07","245","0.00"
="006203","寶摩臺","10000","6","322960","32.22","32.33","32.22","32.33","+","0.11","31.91","31","32.99","31","0.00"
="006204","豐臺灣","10000","7","452300","45.3","45.4","45.2","45.2","-","0.09","45.2","1","45.26","3","0.00"
="006205","FB上証","30577753","2826","678672165","22.01","22.39","22.01","22.12","+","0.32","22.11","122","22.12","262","0.00"
="006206","元上證","15421660","2031","311866124","19.99","20.43","19.97","20.24","+","0.44","20.23","1","20.24","179","0.00"
="006207","FH滬深","15600997","1351","253839521","16.15","16.38","16.1","16.14","+","0.15","16.13","86","16.14","133","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","36.85","2","37.3","39","0.00"
="00631L","T50正2","5157500","374","107222845","20.8","20.87","20.66","20.69","-","0.05","20.69","33","20.71","638","0.00"
="00632R","T50反1","5012121","1018","98014658","19.52","19.6","19.51","19.6","+","0.05","19.59","1","19.6","73","0.00"
="0080  ","恒中國","2600","13","927000","353","361","353","361","+","8","355","2","360","1","0.00"
="0081  ","恒香港","0","0","0","--","--","--","--"," ","0","777.25","1","988","1","0.00"
="008201","上證50","45900","67","2652910","57.25","58","57.2","57.8","+","0.8","57.25","3","57.8","9","0.00"
="01001T","富邦R1","110000","17","1714930","15.61","15.66","15.54","15.66","-","0.02","15.66","1","15.68","10","0.00"
="01002T","國泰R1","486000","47","8772730","18.06","18.07","18.04","18.05","-","0.04","18.05","5","18.07","67","0.00"
="01003T","新光R1","306000","20","3875060","12.67","12.68","12.65","12.66","-","0.04","12.66","6","12.68","1","0.00"
="01004T","富邦R2","193000","34","2467510","12.7","12.81","12.61","12.7","-","0.01","12.7","45","12.8","25","0.00"
="01007T","國泰R2","455000","49","7088630","15.57","15.6","15.57","15.6","+","0.02","15.59","1","15.6","4","0.00"
="01008T","駿馬R1","375000","37","6908670","18.4","18.5","18.4","18.42","+","0.03","18.42","53","18.43","7","0.00"
"1101  ","台泥  ","6021024","3080","278522782","46.6","46.85","45.95","45.95","-","0.25","45.95","141","46.15","1","15.37"
"1102  ","亞泥  ","2221297","1166","87264382","39.3","39.4","39.2","39.25"," ","0","39.2","68","39.25","75","15.64"
"1103  ","嘉泥  ","138264","75","1991785","14.4","14.45","14.4","14.4"," ","0","14.4","27","14.45","34","7.62"
"1104  ","環泥  ","332327","184","9031206","26.95","27.3","26.9","27.25","+","0.3","27.2","18","27.25","24","12.79"
"1108  ","幸福  ","1192419","351","12326263","10.35","10.45","10.25","10.35","+","0.1","10.3","16","10.35","50","14.58"
"1109  ","信大  ","58087","37","792478","13.6","13.75","13.55","13.65"," ","0","13.6","24","13.65","1","15.69"
"1110  ","東泥  ","57288","46","900150","15.5","16.1","15.45","15.9","+","0.45","15.65","3","15.8","3","53"
"1201  ","味全  ","4170768","1486","108162195","25.7","26.25","25.65","25.9","+","0.4","25.9","42","25.95","19","17.38"
"1203  ","味王  ","126520","61","2865153","22.5","22.8","22.5","22.8","+","0.3","22.7","20","22.8","16","21.31"
"1210  ","大成  ","1136311","493","31216570","27.7","27.7","27.4","27.5","+","0.05","27.45","39","27.5","115","6.61"
"1213  ","大飲  ","131000","75","2635700","19.9","20.35","19.9","20.05","+","0.15","20.05","3","20.1","8","100.25"
"1215  ","卜蜂  ","713185","256","18226965","25.4","25.65","25.35","25.65","+","0.25","25.6","28","25.65","5","7.94"
"1216  ","統一  ","7436532","2658","385973772","51.6","52.2","51.4","51.8"," ","0","51.8","212","51.9","85","19.77"
"1217  ","愛之味","513386","195","4132338","8.08","8.08","8.03","8.05","-","0.03","8.05","16","8.06","11","0.00"
"1218  ","泰山  ","583185","258","6886832","11.75","12","11.65","11.95","+","0.2","11.9","20","11.95","8","0.00"
"1219  ","福壽  ","53730","34","818572","15.3","15.3","15.2","15.25","-","0.05","15.25","16","15.3","69","38.13"
"1220  ","台榮  ","69002","26","704120","10.2","10.25","10.15","10.2"," ","0","10.15","32","10.2","50","26.15"
"1225  ","福懋油","1651653","549","39526127","23.75","24.3","23.4","23.6","-","0.15","23.5","1","23.65","10","90.77"
"1227  ","佳格  ","579769","413","40012328","68.5","69.2","68.5","69.1","+","0.1","69.1","41","69.2","18","26.89"
"1229  ","聯華  ","591729","265","11748845","19.8","19.95","19.7","19.85","+","0.05","19.8","32","19.85","21","8.94"
"1231  ","聯華食","80596","72","2539670","31.55","31.6","31.4","31.45","-","0.05","31.4","12","31.45","1","18.5"
"1232  ","大統益","85523","56","6168364","72","72.8","72","72.5","+","0.5","72.2","4","72.5","32","15.49"
"1233  ","天仁  ","31600","30","1489699","47","47.6","46.6","47.05","+","0.05","47.1","1","47.45","1","17.43"
"1234  ","黑松  ","686314","374","26886546","39","39.4","38.85","39.4","+","0.65","39.35","1","39.4","25","18.67"
"1235  ","興泰  ","1122167","555","29907707","26","26.85","25.75","26.5","+","1.4","26.5","7","26.55","3","21.2"
"1236  ","宏亞  ","14004","10","336746","24.3","24.3","24","24","-","0.3","24","8","24.35","3","12.77"
"1262  ","F-綠悅","306200","241","39949300","129.5","131.5","128","129.5","+","1.5","129","19","129.5","5","15.45"
"1301  ","台塑  ","3502171","2154","244683278","70","70.6","69.5","69.6","-","0.4","69.6","106","69.7","3","19.17"
"1303  ","南亞  ","2758994","1634","175433922","63.5","63.9","63.2","63.2","-","0.6","63.2","128","63.3","5","14.8"
"1304  ","台聚  ","1433612","620","20166023","14.3","14.3","13.95","14","-","0.3","14","12","14.05","45","21.54"
"1305  ","華夏  ","466159","347","5006990","10.8","10.85","10.65","10.7","-","0.1","10.7","81","10.8","7","11.89"
"1307  ","三芳  ","189748","177","5608748","29.65","29.9","29.35","29.45","-","0.2","29.45","11","29.6","3","11.46"
"1308  ","亞聚  ","406669","324","8384439","21","21","20.5","20.55","-","0.45","20.55","3","20.65","18","18.68"
"1309  ","台達化","462478","140","3882924","8.45","8.45","8.34","8.35","-","0.09","8.35","14","8.37","20","0.00"
"1310  ","台苯  ","1260776","472","15733741","12.5","12.6","12.35","12.5","-","0.1","12.5","75","12.55","33","5.41"
"1312  ","國喬  ","1638660","632","22968702","14","14.1","13.9","14","-","0.2","14","38","14.05","14","9.15"
"1312A ","國喬特","0","0","0","--","--","--","--"," ","0","20.55","7","20.7","2","0.00"
"1313  ","聯成  ","798636","236","8121670","10.25","10.3","10.1","10.15","-","0.1","10.1","235","10.15","4","36.25"
"1314  ","中石化","9103665","2436","84859222","9.5","9.5","9.24","9.24","-","0.26","9.24","73","9.26","11","0.00"
"1315  ","達新  ","21950","25","637797","29.15","29.2","28.9","29.2","+","0.1","29.1","1","29.2","2","46.35"
"1316  ","上曜  ","158088","81","1883688","12.1","12.15","11.8","11.85","-","0.2","11.85","5","11.9","3","0.00"
"1319  ","東陽  ","1951629","986","63930110","32.7","33","32.5","32.7","+","0.3","32.7","67","32.75","13","15.07"
"1321  ","大洋  ","157000","88","5766950","36.95","36.95","36.55","36.55","-","0.25","36.5","27","36.75","15","0.00"
