

2014年12月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10324.04,+,54.33,0.53
發行量加權股價指數,8878.63,+,50.27,0.57
臺灣50指數,6380.89,+,43.8,0.69
臺灣中型100指數,7188.66,+,40.81,0.57
臺灣資訊科技指數,7687.65,+,61.39,0.8
臺灣發達指數,7514.94,+,60.53,0.81
臺灣高股息指數,5597.69,+,18.54,0.33
臺灣就業99指數,5300.1,+,21.05,0.4
臺灣高薪100指數,4843.6,+,26.72,0.55
臺灣企業經營101指數,5623.02,+,35.12,0.63
臺灣低波動高股息指數,1357.56,+,5.61,0.41
未含金融保險股指數,7485.23,+,49.1,0.66
未含電子股指數,12724.25,+,64.76,0.51
未含金融電子股指數,10945.3,+,78.86,0.73
水泥窯製類指數,556.32,+,4.44,0.8
塑膠化工類指數,740.55,+,5.98,0.81
機電類指數,1985.64,+,11.65,0.59
水泥類指數,141.78,+,1.47,1.05
食品類指數,1157.49,+,6.04,0.52
塑膠類指數,198.35,+,2.76,1.41
紡織纖維類指數,505.18,+,3.67,0.73
電機機械類指數,156.07,-,0.19,-0.12
電器電纜類指數,36.2,-,0.17,-0.47
化學生技醫療類指數,100.87,-,0.19,-0.19
化學類指數,96,+,0.07,0.07
生技醫療類指數,75.66,-,0.37,-0.49
玻璃陶瓷類指數,54.96,-,0.22,-0.4
造紙類指數,170.47,-,0.04,-0.02
鋼鐵類指數,98.6,+,0.83,0.85
橡膠類指數,366.37,-,0.47,-0.13
汽車類指數,334.79,-,0.5,-0.15
電子類指數,352.47,+,2.17,0.62
半導體類指數,115.22,+,1.16,1.02
電腦及週邊設備類指數,99.65, ,--,--
光電類指數,38.01,+,0.12,0.32
通信網路類指數,113.49,+,0.15,0.13
電子零組件類指數,85.26,+,1.02,1.21
電子通路類指數,110.9,+,0.38,0.34
資訊服務類指數,101.36,+,0.15,0.15
其他電子類指數,78.08,+,0.17,0.22
建材營造類指數,285.38,-,1.36,-0.47
航運類指數,86.54,+,1.54,1.81
觀光類指數,120.5,-,0.21,-0.17
金融保險類指數,1038.49,-,0.04,---
貿易百貨類指數,238.58,+,5.45,2.34
油電燃氣類指數,84.97,+,0.87,1.03
其他類指數,239.8,+,1.65,0.69
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10635.71,+,55.98,0.53
發行量加權股價報酬指數,13519.71,+,76.55,0.57
臺灣50報酬指數,9827.5,+,67.46,0.69
臺灣中型100報酬指數,10289.35,+,58.41,0.57
臺灣資訊科技報酬指數,11213.63,+,89.55,0.81
臺灣發達報酬指數,10480.35,+,84.41,0.81
臺灣高股息報酬指數,9223.8,+,30.56,0.33
臺灣就業99報酬指數,6016.5,+,23.9,0.4
臺灣高薪100報酬指數,4883.03,+,26.93,0.55
臺灣企業經營101報酬指數,6006.66,+,37.52,0.63
臺灣低波動高股息報酬指數,2665.57,+,11.02,0.42
