

2007年11月14日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年11月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","144000","26","1558800","10.8","10.9","10.75","10.85","+","0.2","10.85","12","10.9","2","0.00"
="0050  ","台灣50","6359500","1597","412341150","64.95","65","64.6","64.7","+","1.2","64.7","120","64.75","246","0.00"
="0051  ","中100 ","437000","168","15978040","36.7","36.7","36.25","36.68","+","1.42","36.67","1","36.68","6","0.00"
="0052  ","FB科技","84000","36","3609790","42.5","43.36","42.5","43","+","1","43","5","43.25","3","0.00"
="0053  ","寶電子","312300","153","8789861","28.2","28.25","28","28.25","+","0.89","28.18","1","28.25","2","0.00"
="0054  ","台商50","715000","150","18473740","25.5","25.91","25.5","25.8","+","0.43","25.79","9","25.8","98","0.00"
="0055  ","寶金融","919000","206","12870680","14","14.05","13.96","14.02","+","0.21","14.02","1","14.05","18","0.00"
="01001T","富邦R1","55000","4","622040","11.3","11.32","11.3","11.31","+","0.01","11.31","26","11.4","50","0.00"
="01002T","國泰R1","233000","17","2336360","10.02","10.04","10.02","10.02","+","0.02","10.01","100","10.02","7","0.00"
="01003T","新光R1","279000","25","2755710","9.9","9.9","9.86","9.9","+","0.04","9.88","50","9.9","7","0.00"
="01004T","富邦R2","406000","50","4063680","10","10.1","9.99","9.99","+","0.01","9.98","162","9.99","2","0.00"
="01005T","三鼎  ","525000","178","3680270","7.01","7.02","7.01","7.01","+","0.01","7.01","33","7.02","38","0.00"
="01007T","國泰R2","405000","29","4063920","10.02","10.05","10.02","10.05","+","0.04","10.05","84","10.17","4","0.00"
="01008T","駿馬R1","39000","5","333900","8.5","8.6","8.5","8.6","+","0.1","8.55","10","8.6","100","0.00"
"1101  ","台泥  ","21795974","4405","1082470367","50.2","50.2","48.95","49.7","+","1.75","49.65","18","49.7","93","17.62"
"1102  ","亞泥  ","9707854","2058","467559221","47","49","47","48.3","+","1.6","48.3","55","48.4","7","14.12"
"1103  ","嘉泥  ","2567032","804","71930106","27.2","28.45","27.2","28.45","+","1.55","28.4","22","28.45","30","24.53"
"1104  ","環泥  ","1182544","382","17310011","14.45","14.9","14.4","14.9","+","0.7","14.7","116","14.9","2","26.14"
"1108  ","幸福  ","1022194","360","9958998","9.7","9.88","9.6","9.71","+","0.27","9.71","11","9.73","1","80.92"
"1109  ","信大  ","270813","79","3037122","11.45","11.45","11.1","11.2","+","0.3","11.2","6","11.3","9","18.36"
"1110  ","東泥  ","756595","234","8260004","10.8","11.15","10.6","11.15","+","0.7","11.05","5","11.15","112","371.67"
"1201  ","味全  ","7653255","2077","144045513","18.45","19.6","18","19.2","+","0.85","19.2","38","19.4","1","23.41"
"1203  ","味王  ","847910","353","19028304","22.5","22.95","21.95","22.95","+","1.5","22.95","4","--","0","0.00"
"1210  ","大成  ","6375401","2012","227391866","36.5","36.5","35","35.25","+","0.85","35.25","7","35.35","7","14.16"
"1213  ","大飲  ","60046","44","728160","12.1","12.4","12","12.3","+","0.4","12.3","1","12.35","1","615"
"1215  ","卜蜂  ","1182457","426","16835327","14","14.45","14","14.2","+","0.55","14.2","209","14.3","3","15.11"
"1216  ","統一  ","7074407","1857","314767642","44.45","44.5","44.45","44.5","+","2.9","44.5","4,150","--","0","19.26"
"1217  ","愛之味","4127115","1365","49062240","11.9","12.1","11.5","12.1","+","0.75","12.05","61","12.1","290","0.00"
"1218  ","泰山  ","1906472","455","19038197","9.9","10.1","9.81","10","+","0.4","10","74","10.05","50","28.57"
"1219  ","福壽  ","838942","261","9284808","10.95","11.25","10.85","11.1","+","0.5","11.1","19","11.15","6","29.21"
"1220  ","台榮  ","254024","106","2577792","10.1","10.25","10.05","10.15","+","0.3","10.15","12","10.2","43","0.00"
"1225  ","福懋油","619386","162","6298291","10.3","10.3","10.1","10.1","+","0.16","10.1","18","10.15","1","18.7"
"1227  ","佳格  ","369201","117","5943823","16","16.25","16","16.05","+","0.1","16.05","48","16.1","26","18.66"
"1229  ","聯華  ","2437417","916","45055049","18.4","18.6","18.25","18.6","+","0.65","18.55","44","18.6","37","9.44"
"1231  ","聯華食","403000","117","4472800","11.1","11.2","11","11.1","+","0.3","11.1","47","11.15","35","14.05"
"1232  ","大統益","546310","182","15385980","28.85","28.85","27.85","28"," ","0","27.95","3","28","15","10.29"
"1233  ","天仁  ","36353","19","1033074","28.5","28.5","28.35","28.4","+","0.1","28.4","14","28.45","4","19.19"
"1234  ","黑松  ","645460","193","9171585","14.2","14.4","14.05","14.15","+","0.45","14.15","17","14.2","1","33.69"
"1235  ","興泰  ","7000","3","154250","22.15","22.15","22","22.1","+","0.05","22.05","3","22.1","4","25.11"
"1236  ","宏亞  ","38001","17","626267","16.5","16.5","16.45","16.5","+","0.15","16.55","3","16.6","4","13.64"
"1301  ","台塑  ","16326241","4056","1607427518","98","99.3","98","98.4","+","1.4","98.4","309","98.5","444","12.83"
"1303  ","南亞  ","9737647","3119","894586575","92","92.3","91.3","91.3","+","1.3","91.3","58","91.4","125","12.37"
"1304  ","台聚  ","8385473","2384","160061537","19.05","19.35","18.8","19","+","0.55","19","108","19.05","41","11.66"
"1305  ","華夏  ","16531593","2187","154732953","9.6","9.68","9.21","9.3","+","0.1","9.3","21","9.38","5","0.00"
"1307  ","三芳  ","18704","15","532324","28","28.85","28","28.2","+","0.2","28.2","2","28.5","2","15.08"
"1308  ","亞聚  ","2086475","765","52569117","24.95","25.55","24.9","25.1","+","0.5","25.1","6","25.2","2","10.33"
"1309  ","台達化","2681920","575","30211737","11","11.35","10.9","11.35","+","0.7","11.35","14","--","0","14.37"
"1310  ","台苯  ","3348230","909","52034187","15.55","15.8","15.3","15.45","+","0.45","15.45","49","15.5","42","17.97"
"1311  ","福聚  ","2281402","660","54154596","23.6","24.25","23.2","24.25","+","1.55","24.25","84","--","0","9.22"
"1312  ","國喬  ","7802267","1301","99287772","12.6","12.9","12.5","12.7","+","0.45","12.7","131","12.75","5","7.7"
"1312A ","國喬特","45000","10","792200","17.3","18.1","17.3","18.1","+","1","17.05","1","17.7","1","0.00"
"1313  ","聯成  ","9833054","2005","197055275","19.55","20.3","19.5","20.15","+","1","20.15","79","20.2","179","8.57"
"1314  ","中石化","22298688","3364","346915972","15.8","15.85","15.4","15.4"," ","0","15.4","1,009","15.45","20","9.33"
"1315  ","達新  ","577024","217","12822536","22.2","22.75","21.8","22.4","+","1","22.4","40","22.45","2","13.83"
"1316  ","上曜  ","445000","88","2959919","6.64","6.77","6.5","6.64","+","0.15","6.64","14","6.67","7","0.00"
"1319  ","東陽  ","2189461","643","62609536","29","29.05","27.9","29.05","+","1.9","29.05","3","--","0","13.97"
"1321  ","大洋  ","276000","109","4786400","17.1","17.6","17","17.6","+","1","17.6","4","17.65","3","0.00"
"1323  ","永裕  ","434019","196","5858509","13.1","13.65","13.05","13.5","+","0.7","13.35","13","13.5","1","27.55"
"1324  ","地球  ","214052","120","4482190","20.9","21.3","20.3","20.9"," ","0","20.5","1","20.9","4","0.00"
"1325  ","恆大  ","238020","74","2972648","12.5","12.6","12.45","12.5","+","0.2","12.45","18","12.5","121","14.2"
"1326  ","台化  ","7363509","1999","624016081","85.9","85.9","84.3","84.3","+","0.3","84.2","237","84.3","48","10.56"
"1402  ","遠東新","21556434","5201","884714617","41","41.5","40.6","40.95","+","1","40.9","99","40.95","78","18.45"
"1409  ","新纖  ","11864836","1394","126648091","10.5","10.8","10.5","10.75","+","0.45","10.7","49","10.75","87","0.00"
"1410  ","南染  ","66252","23","1165510","17.3","18","17.3","17.6","+","0.6","17.5","40","17.75","1","135.38"
"1413  ","宏洲  ","792240","141","2904906","3.52","3.7","3.52","3.7","+","0.24","3.7","281","--","0","0.00"
"1414  ","東和  ","503669","135","3403599","6.75","6.8","6.53","6.8","+","0.44","6.8","14","--","0","45.33"
"1416  ","廣豐  ","3737191","609","34035035","8.96","9.3","8.88","9.3","+","0.54","9.17","50","9.3","152","48.95"
"1417  ","嘉裕  ","1793338","370","14864594","8.25","8.34","8.2","8.24","+","0.13","8.24","40","8.25","10","0.00"
"1418  ","東華  ","2774001","482","11799914","4.21","4.47","4.16","4.3","+","0.12","4.28","12","4.3","334","0.00"
"1419  ","新紡  ","1116784","409","24253263","21.4","22.15","21.4","22.1","+","1.2","22","4","22.1","5","81.85"
"1423  ","利華  ","831192","171","8396489","9.91","10.2","9.91","10.1","+","0.25","10.1","6","10.15","11","13.12"
"1432  ","大魯閣","0","0","0","--","--","--","--"," ","0","--","0","7.45","2","1.48"
"1434  ","福懋  ","4697455","1465","165668524","35.25","35.7","34.9","35.45","+","1","35.35","47","35.45","42","7.83"
"1435  ","中福  ","196000","61","1030040","5.17","5.4","5.1","5.4","+","0.35","5.4","157","--","0","0.00"
"1436  ","華友聯","298123","50","3127476","10.45","10.7","10.4","10.65","+","0.2","10.5","9","10.65","1","56.05"
"1437  ","勤益控","2991090","749","57749964","18.8","19.6","18.8","19.6","+","1.25","19.6","563","--","0","13.33"
"1438  ","裕豐  ","2217","3","2853","1.2","1.38","1.2","1.38","+","0.09","1.2","8","--","0","0.00"
"1439  ","中和  ","70000","44","896350","12.75","13","12.65","12.65","+","0.05","12.65","4","12.9","2","45.18"
"1440  ","南紡  ","5285568","1178","72262053","13.4","13.9","13.4","13.8","+","0.65","13.75","5","13.8","160","13.4"
"1441  ","大東  ","156000","58","845410","5.29","5.48","5.29","5.48","+","0.35","5.48","140","--","0","137"
"1442  ","名軒  ","85682","29","2115977","24.8","24.95","24.6","24.95","+","0.45","24.75","20","25","13","43.77"
"1443  ","立益  ","523327","79","1742618","3.32","3.37","3.16","3.36","+","0.21","3.36","2","3.37","74","0.00"
"1444  ","力麗  ","3157731","534","25124766","7.8","8.07","7.75","8.07","+","0.52","8.07","1,656","--","0","18.77"
"1445  ","大宇  ","128424","35","977423","7.6","7.65","7.59","7.63","+","0.1","7.63","9","7.65","1","0.00"
"1446  ","宏和  ","247303","57","1830262","7.44","7.45","7.37","7.4","+","0.12","7.39","5","7.4","16","14.8"
"1447  ","力鵬  ","2107900","481","19005804","8.79","9.14","8.74","9.14","+","0.58","9.1","5","9.14","27","18.28"
"1449  ","佳和  ","618482","166","1873824","3.08","3.08","2.97","3.04","+","0.14","3.03","9","3.04","18","0.00"
"1451  ","年興  ","1267069","307","26286272","20.7","20.9","20.6","20.65","+","0.05","20.65","10","20.7","23","8.94"
"1452  ","宏益  ","609973","124","6244023","10.1","10.4","10.05","10.3","+","0.45","10.3","3","10.35","6","9.81"
"1453  ","大將  ","7286","9","25214","3.5","3.5","3.46","3.46","-","0.05","3.46","1","3.69","5","0.00"
"1454  ","台富  ","94000","27","602190","6.5","6.5","6.33","6.41","+","0.12","6.35","10","6.41","14","0.00"
"1455  ","集盛  ","1565268","304","12376866","7.78","7.98","7.78","7.96","+","0.31","7.93","4","7.96","10","26.53"
"1456  ","怡華  ","105057","49","382655","3.68","3.68","3.56","3.63","+","0.07","3.58","35","3.63","16","0.00"
"1457  ","宜進  ","923335","227","5314659","5.6","5.82","5.58","5.82","+","0.38","5.82","50","--","0","0.00"
"1459  ","聯發  ","399896","126","5018685","12.7","12.7","12.4","12.45","+","0.2","12.4","24","12.5","43","9.73"
"1460  ","宏遠  ","1038535","260","9396968","9.2","9.2","8.8","9.1","+","0.41","9.1","11","9.11","5","30.33"
"1463  ","強盛  ","246000","76","1528340","6.1","6.31","6.1","6.31","+","0.41","6.28","9","6.31","41","0.00"
"1464  ","得力  ","657725","80","5382626","8.35","8.35","8.1","8.19","-","0.02","8.19","9","8.2","1","117"
"1465  ","偉全  ","120380","38","1444710","12","12.2","11.9","12.15","-","0.05","12.1","2","12.15","3","48.6"
"1466  ","聚隆  ","292000","80","2676220","9.1","9.27","9.05","9.15","+","0.27","9.1","5","9.15","5","7.32"
"1467  ","南緯  ","985000","279","13395350","13.35","13.7","13.35","13.65","+","0.5","13.6","139","13.65","1","10.34"
