

2007年07月27日 查無資料
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2007年07月27日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0015  ","富邦  ","981000","72","11891000","12.35","12.35","11.9","12","-","0.4","11.9","27","12","16","0.00"
="0050  ","台灣50","13299200","2192","879363060","66.15","66.85","65.55","65.55","-","2.85","65.5","157","65.55","45","0.00"
="0051  ","中100 ","729000","334","29170560","40","40.6","39.5","39.7","-","1.42","39.7","3","39.85","2","0.00"
="0052  ","FB科技","444000","167","20074730","46.4","46.4","44.86","44.9","-","1.9","44.86","3","44.9","21","0.00"
="0053  ","寶電子","2577000","623","75804910","29.5","29.82","28.79","29.6","-","0.8","29","3","29.6","12","0.00"
="0054  ","台商50","2222000","561","55480720","25","25.25","24.86","24.99","-","0.56","24.98","2","25","44","0.00"
="0055  ","寶金融","7116000","1223","110420490","15.9","15.9","15.17","15.35","-","0.76","15.35","279","15.36","5","0.00"
="01001T","富邦R1","115000","30","1293420","11.24","11.39","11.23","11.25","-","0.04","11.25","6","11.26","4","0.00"
="01002T","國泰R1","1743000","106","18006750","10.34","10.34","10.33","10.33","-","0.01","10.33","4","10.34","41","0.00"
="01003T","新光R1","488000","44","5038900","10.32","10.35","10.3","10.35"," ","0","10.35","60","10.37","1","0.00"
="01004T","富邦R2","102000","19","1116900","10.95","10.95","10.95","10.95","-","0.02","10.95","66","10.96","1","0.00"
="01005T","三鼎  ","386000","21","3137190","8.15","8.16","8.09","8.09"," ","0","8.09","344","8.13","2","0.00"
="01007T","國泰R2","448000","59","4669930","10.44","10.44","10.4","10.43","-","0.02","10.42","4","10.43","64","0.00"
="01008T","駿馬R1","172000","19","1542850","8.99","8.99","8.95","8.97","-","0.02","8.98","6","9","363","0.00"
"1101  ","台泥  ","20900259","4099","854982665","41.1","41.4","39.85","39.85","-","2.7","39.8","86","39.85","977","15.63"
"1102  ","亞泥  ","14092336","2683","626270262","44.9","46","43.7","43.85","-","2.9","43.8","182","43.85","148","14.19"
"1103  ","嘉泥  ","6949633","1454","179570289","25.5","26.5","25.05","25.5","-","0.9","25.5","79","25.55","4","38.64"
"1104  ","環泥  ","4944956","1193","85925716","16.9","17.65","16.9","17.45","-","0.5","17.45","9","17.5","55","19.83"
"1107  ","建台  ","234890","53","353426","1.51","1.55","1.46","1.5","-","0.05","1.5","50","1.54","26","0.00"
"1108  ","幸福  ","6937232","1678","104654619","15.2","15.55","14.4","14.85","-","0.35","14.85","9","15","121","26.52"
"1109  ","信大  ","1607146","296","20044203","12.2","12.7","12.2","12.45","-","0.55","12.45","111","12.5","30","14.82"
"1110  ","東泥  ","4680506","917","59793495","12.5","13.4","12.2","12.65","-","0.4","12.65","2","12.8","24","140.56"
"1201  ","味全  ","6175726","2025","160441732","25.9","26.75","25.45","26.15","-","0.25","26.15","94","26.2","44","27.53"
"1203  ","味王  ","4646100","1428","115179701","24.55","26","24.55","24.55","-","1.8","--","0","24.55","147","0.00"
"1210  ","大成  ","5098518","1668","205361599","38.95","41.5","38.95","39.55","-","0.5","39.55","136","39.6","2","18.23"
"1213  ","大飲  ","195642","90","3017196","15.3","15.75","15.2","15.6","-","0.3","15.3","11","15.6","95","195"
