

2015年04月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11195.65,+,52.31,0.47
發行量加權股價指數,9641.9,+,41.58,0.43
臺灣50指數,6980.26,+,18.8,0.27
臺灣中型100指數,7640.3,+,40.17,0.53
臺灣資訊科技指數,8220.2,-,7.07,-0.09
臺灣發達指數,8315.11,+,57.17,0.69
臺灣高股息指數,5965.3,+,28.66,0.48
臺灣就業99指數,5803.46,+,31.1,0.54
臺灣高薪100指數,5269.23,+,21.21,0.4
臺灣企業經營101指數,6156.12,+,30.48,0.5
臺灣低波動高股息指數,1455.68,+,9.6,0.66
未含金融保險股指數,8126.26,+,38.17,0.47
未含電子股指數,13822.04,+,99.26,0.72
未含金融電子股指數,11881.79,+,111.3,0.95
水泥窯製類指數,582.47,+,5.72,0.99
塑膠化工類指數,819.84,+,11.51,1.42
機電類指數,2153.46,+,4.33,0.2
水泥類指數,149.36,+,1.62,1.1
食品類指數,1273.3,+,4.56,0.36
塑膠類指數,228.24,+,3.61,1.61
紡織纖維類指數,582.41,+,3.37,0.58
電機機械類指數,165.64,+,1.59,0.97
電器電纜類指數,37,-,0.22,-0.59
化學生技醫療類指數,106.59,+,0.91,0.86
化學類指數,105.7,+,0.78,0.74
生技醫療類指數,75.85,+,0.75,1
玻璃陶瓷類指數,55.78,+,0.25,0.45
造紙類指數,170.86,+,2.54,1.51
鋼鐵類指數,99.64,+,0.34,0.34
橡膠類指數,369.84,+,5.05,1.38
汽車類指數,333.91,-,1.06,-0.32
電子類指數,382.66,+,0.69,0.18
半導體類指數,123.97,-,0.29,-0.23
電腦及週邊設備類指數,107.04,+,0.91,0.86
光電類指數,40.68,-,0.15,-0.37
通信網路類指數,121.34,-,0.16,-0.13
電子零組件類指數,95.21,+,0.18,0.19
電子通路類指數,117.92,+,0.35,0.3
資訊服務類指數,104.12,+,0.4,0.39
其他電子類指數,89.01,+,1.31,1.49
建材營造類指數,301.2,+,2.26,0.76
航運類指數,98.04,+,1.48,1.53
觀光類指數,119.67,+,0.25,0.21
金融保險類指數,1129.88,+,2.12,0.19
貿易百貨類指數,235.06,-,1.8,-0.76
油電燃氣類指數,91.88,+,3.1,3.49
其他類指數,285.88,+,0.33,0.12
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11533.64,+,53.89,0.47
發行量加權股價報酬指數,14681.97,+,63.32,0.43
臺灣50報酬指數,10750.62,+,28.95,0.27
臺灣中型100報酬指數,10935.8,+,57.5,0.53
臺灣資訊科技報酬指數,11990.44,-,10.31,-0.09
臺灣發達報酬指數,11596.27,+,79.73,0.69
臺灣高股息報酬指數,9829.54,+,47.23,0.48
臺灣就業99報酬指數,6587.89,+,35.3,0.54
臺灣高薪100報酬指數,5312.13,+,21.38,0.4
臺灣企業經營101報酬指數,6576.13,+,32.56,0.5
臺灣低波動高股息報酬指數,2858.21,+,18.84,0.66
未含金融電子股報酬指數,18264.5,+,171.08,0.95
水泥類報酬指數,197.65,+,2.14,1.09
食品類報酬指數,1473.11,+,5.27,0.36
塑膠類報酬指數,283.93,+,4.49,1.61
紡織纖維類報酬指數,713.27,+,4.13,0.58
電機機械類報酬指數,198.83,+,1.91,0.97
電器電纜類報酬指數,41.41,-,0.25,-0.6
化學生技醫療類報酬指數,129.3,+,1.1,0.86
化學類報酬指數,130.91,+,0.97,0.75
生技醫療類報酬指數,87.96,+,0.87,1
玻璃陶瓷類報酬指數,59.46,+,0.27,0.46
造紙類報酬指數,198.14,+,2.95,1.51
鋼鐵類報酬指數,123.02,+,0.42,0.34
橡膠類報酬指數,438.37,+,5.98,1.38
汽車類報酬指數,388.68,-,1.23,-0.32
電子類報酬指數,533.25,+,0.96,0.18
半導體類報酬指數,165.96,-,0.39,-0.23
電腦及週邊設備類報酬指數,153.38,+,1.3,0.85
光電類報酬指數,48.02,-,0.18,-0.37
通信網路類報酬指數,185.83,-,0.24,-0.13
電子零組件類報酬指數,130.44,+,0.25,0.19
電子通路類報酬指數,172.78,+,0.52,0.3
資訊服務類報酬指數,157.22,+,0.59,0.38
其他電子類報酬指數,103.28,+,1.52,1.49
建材營造類報酬指數,390.74,+,2.93,0.76
航運類報酬指數,115.17,+,1.74,1.53
觀光類報酬指數,132.22,+,0.27,0.2
金融保險類報酬指數,1407.35,+,2.64,0.19
貿易百貨類報酬指數,273.66,-,2.1,-0.76
油電燃氣類報酬指數,109.02,+,3.68,3.49
其他類報酬指數,365.41,+,0.43,0.12
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","86316668364","2036093925","750297"
"2.台灣存託憑證","76894863","15753751","2609"
"3.受益憑證","0","0","0"
"4.ETF","3964741816","135174406","21243"
"5.受益證券","152976140","8369000","960"
"6.變更交易股票","41603123","6000148","1673"
"7.認購(售)權證","2489573510","2274478000","79167"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","86358271487","2042094073","751970"
"總計(1~12)","93042457816","4475869230","855949"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3226(31),496(24)
"下跌(跌停)",2952(36),275(1)
"持平",391,80
"未成交",3547,4
"無比價",859,0
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年04月07日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50","3447972","1027","239681120","69.55","69.7","69.35","69.6","+","0.1","69.55","303","69.6","353","0.00"
="0051  ","中100 ","14100","10","428842","30.3","30.54","30.3","30.4","+","0.1","30.4","2","30.5","5","0.00"
="0052  ","FB科技","5000","3","210990","42.31","42.31","42.14","42.14","-","0.22","42.24","1","42.39","1","0.00"
="0053  ","寶電子","6000","6","180260","30.1","30.1","29.95","30.07","+","0.04","29.53","4","30.06","2","0.00"
="0054  ","台商50","18000","18","434040","23.98","24.16","23.98","24.16","+","0.18","24.2","1","24.29","3","0.00"
="0055  ","寶金融","686000","577","10445760","15.25","15.27","15.16","15.17","-","0.02","15.17","86","15.19","6","0.00"
="0056  ","高股息","199750","133","4969130","24.85","24.9","24.85","24.89","+","0.04","24.88","15","24.89","14","0.00"
="0057  ","FB摩台","24000","4","1016190","42.34","42.36","42.34","42.34","-","0.16","42.4","51","42.44","58","0.00"
="0058  ","FB發達","12000","4","477530","39.82","39.82","39.78","39.78","+","0.06","39.84","23","40","3","0.00"
="0059  ","FB金融","4000","4","137080","34.45","34.45","34.08","34.08","-","0.37","34.48","39","35.2","1","0.00"
="0060  ","新台灣","1000","1","32880","32.88","32.88","32.88","32.88","+","0.16","32.71","2","33","1","0.00"
="0061  ","寶滬深","17936622","3038","357004090","19.89","19.95","19.85","19.95","+","0.27","19.94","6","19.95","265","0.00"
="006203","寶摩臺","9000","8","299280","33.26","33.33","33.2","33.2","+","0.08","32.86","2","33.7","1","0.00"
="006204","豐臺灣","5000","5","240270","48.08","48.08","48.01","48.02","+","0.09","48.02","14","48.14","2","0.00"
="006205","FB上証","14590000","2005","517874657","35.33","35.58","35.33","35.47","+","0.53","35.47","10","35.48","65","0.00"
="006206","元上證","17744201","2208","579870281","32.69","32.86","32.55","32.6","+","0.45","32.6","277","32.65","32","0.00"
="006207","FH滬深","10241500","1742","265030084","25.68","26","25.68","25.83","+","0.36","25.82","22","25.83","67","0.00"
="006208","FB台50","0","0","0","--","--","--","--"," ","0","39.2","33","39.42","36","0.00"
="00631L","T50正2","1111000","199","25445550","22.92","22.95","22.85","22.93","+","0.08","22.91","1","22.93","15","0.00"
="00632R","T50反1","6478000","745","119020640","18.38","18.41","18.34","18.35","-","0.06","18.35","21","18.37","172","0.00"
="00633L","上証2X","27273091","5729","1291381728","47","47.66","46.91","47.5","+","1.85","47.5","49","47.51","26","0.00"
="00634R","上証反","21230300","1768","242755880","11.55","11.55","11.36","11.38","-","0.32","11.37","255","11.38","77","0.00"
="00636 ","CFA50 ","13856070","1747","278610714","20.12","20.2","20.03","20.09","+","0.08","20.09","79","20.1","177","0.00"
="0080  ","恒中國","1400","7","640690","453","459","453","458","+","5.5","456.2","1","459","2","0.00"
="0081  ","恒香港","100","1","90900","909","909","909","909","-","1","875.1","1","909","2","0.00"
="008201","上證50","280300","254","28463230","101.5","102.5","101.15","101.55","+","0.85","101.5","16","101.55","15","0.00"
="01001T","富邦R1","108000","22","2074730","19.25","19.25","19.15","19.2","-","0.05","19.18","2","19.2","41","0.00"
="01002T","國泰R1","2203000","214","40926230","19.5","19.5","18.42","18.7","+","0.3","18.65","289","18.7","117","0.00"
="01003T","新光R1","153000","39","2192730","14.3","14.45","14.22","14.32","+","0.1","14.32","2","14.35","2","0.00"
="01004T","富邦R2","159000","50","2385740","14.9","15.02","14.9","15.01","+","0.01","14.99","1","15.01","13","0.00"
="01007T","國泰R2","908000","67","14661010","16.1","16.15","16.1","16.15","+","0.05","16.14","7","16.15","466","0.00"
="01008T","駿馬R1","4838000","568","90735700","18.93","18.93","18.2","18.2","-","0.73","18.2","44","18.86","687","0.00"
"1101  ","台泥  ","9560429","3461","419303557","43.4","44.15","43.4","44","+","0.75","44","92","44.05","18","15.02"
"1102  ","亞泥  ","4180149","2020","164273929","39.3","39.4","39.2","39.3","+","0.2","39.3","152","39.35","10","14.14"
"1103  ","嘉泥  ","256798","241","3512440","13.8","13.8","13.65","13.7","-","0.05","13.7","40","13.75","86","456.67"
"1104  ","環泥  ","876973","399","26428981","29.9","30.5","29.85","30.2","+","0.45","30.2","35","30.25","23","13.36"
"1108  ","幸福  ","797379","279","8870731","11.15","11.2","11.05","11.2","+","0.05","11.15","7","11.2","50","11.91"
"1109  ","信大  ","182439","18","2542855","13.95","13.95","13.85","13.85"," ","0","13.85","4","13.95","29","20.67"
"1110  ","東泥  ","22001","17","365666","16.7","16.75","16.5","16.75","+","0.05","16.5","5","16.65","3","67"
"1201  ","味全  ","2373196","1152","57147124","24.55","24.55","23.9","24.1","-","0.45","24.05","5","24.1","52","0.00"
"1203  ","味王  ","41893","53","989713","23.75","23.75","23.6","23.65","-","0.1","23.6","10","23.65","12","21.12"
"1210  ","大成  ","1616126","831","41554834","25.75","25.85","25.65","25.7","-","0.05","25.7","6","25.75","58","15.12"
"1213  ","大飲  ","60008","31","1308968","21.9","22","21.75","21.8","-","0.1","21.75","6","21.8","3","99.09"
"1215  ","卜蜂  ","2080720","910","60310336","28.5","29.2","28.45","29","+","0.55","28.95","50","29","10","9.03"
"1216  ","統一  ","3879778","1808","204853427","52.6","53","52.6","52.8","+","0.3","52.8","194","52.9","102","25.88"
"1217  ","愛之味","427667","177","3457054","8.05","8.11","8.05","8.1","+","0.08","8.09","53","8.1","26","0.00"
"1218  ","泰山  ","1525484","546","19730242","12.75","13.1","12.7","13.05","+","0.35","13","101","13.05","44","65.25"
"1219  ","福壽  ","144436","43","2210572","15.2","15.35","15.1","15.3","-","0.05","15.2","20","15.25","1","35.58"
"1220  ","台榮  ","3054029","30","32376298","10.75","10.75","10.6","10.6","-","0.15","10.6","11","10.7","16","35.33"
"1225  ","福懋油","246741","74","5303342","21.35","21.55","21.3","21.55","+","0.15","21.4","5","21.55","2","102.62"
"1227  ","佳格  ","749872","451","58052282","77.5","77.9","77.2","77.4","-","0.1","77.3","82","77.4","36","26.69"
"1229  ","聯華  ","547868","180","11399149","20.75","20.9","20.75","20.9","+","0.15","20.85","32","20.9","25","10.4"
"1231  ","聯華食","340520","188","11575272","34.1","34.25","33.7","33.9","-","0.2","33.9","27","33.95","2","22.6"
"1232  ","大統益","135057","104","10748746","80","80","79.4","79.7","-","0.3","79.7","1","79.8","15","12.92"
"1233  ","天仁  ","39521","34","1854487","47","47.1","46.8","47.1","+","0.1","46.9","1","47.2","1","18.54"
"1234  ","黑松  ","126353","132","4729171","37.5","37.55","37.4","37.4","-","0.1","37.4","3","37.45","5","38.16"
"1235  ","興泰  ","170301","80","4324678","25.2","26","25","25.85","-","0.1","25.5","1","25.85","6","26.93"
"1236  ","宏亞  ","22033","36","557728","25.4","25.4","25.2","25.2","-","0.3","25.25","2","25.45","2","16.26"
"1262  ","F-綠悅","350200","291","50684199","148.5","148.5","141","143.5","-","4","143.5","12","144","2","13.85"
"1301  ","台塑  ","4302874","2044","325931771","75.2","75.9","75.2","75.6","+","0.8","75.6","222","75.7","14","26.71"
"1303  ","南亞  ","5942499","2318","415925698","69.7","70.3","69.5","70","+","0.5","69.9","52","70","689","17.46"
"1304  ","台聚  ","3479809","1068","55796259","15.8","16.2","15.8","16.15","+","0.45","16.15","124","16.2","279","26.05"
"1305  ","華夏  ","9473825","2772","135754756","14.2","14.55","13.95","14.4","+","0.6","14.4","41","14.45","26","57.6"
"1307  ","三芳  ","4439441","2289","196917565","42.6","45.1","42.5","45.1","+","2.95","45.1","95","--","0","17.41"
"1308  ","亞聚  ","3183289","1195","68796240","21.15","21.9","21.15","21.7","+","0.7","21.65","24","21.7","3","20.47"
"1309  ","台達化","353903","238","3214236","9.06","9.13","9","9.08","+","0.11","9.08","6","9.1","33","0.00"
"1310  ","台苯  ","6519672","1928","99089198","14.8","15.4","14.8","15.3","+","0.55","15.3","452","15.35","989","0.00"
"1312  ","國喬  ","16093790","4348","305720636","18.5","19.2","18.4","19.15","+","0.8","19.1","159","19.15","30","59.84"
"1312A ","國喬特","9000","9","196700","21.95","22.05","21.6","22","+","0.05","21.95","2","22.05","1","0.00"
"1313  ","聯成  ","1243500","278","14322364","11.5","11.6","11.45","11.45","-","0.05","11.45","62","11.5","21","0.00"
"1314  ","中石化","18200192","3180","206357504","11.25","11.45","11.2","11.35","+","0.2","11.35","130","11.4","1,518","87.31"
"1315  ","達新  ","47837","104","1323861","27.7","27.85","27.6","27.6","-","0.3","27.6","7","27.85","9","22.44"
"1316  ","上曜  ","316635","244","3611229","11.35","11.5","11.35","11.5","+","0.15","11.45","40","11.5","76","0.00"
"1319  ","東陽  ","4946028","1170","183853639","36.95","37.45","36.8","37.3","+","0.75","37.25","63","37.3","18","24.22"
"1321  ","大洋  ","321501","193","11722010","36.75","36.95","36.15","36.2","-","0.6","36.2","11","36.35","4","0.00"
"1323  ","永裕  ","1117329","643","43493240","38.3","39.45","38.15","39.1","+","1","39.05","6","39.1","2","12.86"
"1324  ","地球  ","61100","32","821994","13.5","13.5","13.4","13.4","-","0.15","13.4","4","13.55","1","23.51"
"1325  ","恆大  ","133274","78","2688556","20.2","20.25","20.1","20.25","+","0.05","20.2","12","20.25","11","34.32"
"1326  ","台化  ","9942357","3998","720814686","72.1","73.7","71.9","73.2","+","2.2","73.2","110","73.3","194","40.67"
"1337  ","F-再生","731786","419","21959696","30","30.2","29.9","29.9","+","0.05","29.9","15","29.95","4","6.59"
"1338  ","F-廣華","1966898","1231","215039299","106","111.5","105.5","110","+","5","110","35","110.5","15","14.57"
"1339  ","昭輝  ","194000","131","16690800","86.4","86.4","85.4","86.4"," ","0","85.8","7","86.4","19","18.91"
"1340  ","F-勝悅","2439471","1198","287224636","118","119.5","115","116","-","0.5","116","8","116.5","59","10.97"
"1402  ","遠東新","6870879","1765","221549622","32.2","32.35","31.95","32.3","+","0.35","32.25","132","32.3","142","15.38"
"1409  ","新纖  ","7311696","1522","80396787","11","11.05","10.9","11","+","0.2","10.95","28","11","1,130","13.25"
"1410  ","南染  ","31176","237","801527","25.7","25.8","25.6","25.8","+","0.1","25.6","45","25.8","5","17.79"
"1413  ","宏洲  ","222079","41","1442211","6.48","6.5","6.45","6.45","-","0.03","6.45","7","6.5","2","0.00"
"1414  ","東和  ","130400","80","1060107","8.11","8.15","8.1","8.1","+","0.01","8.1","16","8.14","11","38.57"
"1416  ","廣豐  ","596008","249","10687454","17.9","18","17.9","17.9","-","0.1","17.9","39","17.95","13","10.65"
"1417  ","嘉裕  ","819853","496","6765827","8.2","8.3","8.17","8.24","+","0.06","8.24","8","8.26","6","103"
